 20190309
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   3.57806516       4.86571741       2.22291684    
       28740   3.57743478       4.86571741       2.23164415    
       28800   3.59041309       4.84701681       2.24434757    
       28860   3.58991313       4.84701681       2.25779033    
       28920   3.58991313       4.83070660       2.27130532    
       28980   3.60232615       4.83070660       2.28057337    
       29040   3.60202169       4.83019018       2.28525853    
       29100   3.61991310       4.83019018       2.28799391    
       29160   3.61991310       4.82880783       2.29115915    
       29220   3.63219571       4.82880783       2.29625750    
       29280   3.64037776       4.80871153       2.30420828    
       29340   3.66177773       4.80871153       2.31712532    
       29400   3.65376091       4.78959227       2.33554602    
       29460   3.66202164       4.78959227       2.35740423    
       29520   3.66928887       4.78021669       2.38002920    
       29580   3.69304442       4.78021669       2.40522432    
       29640   3.70173907       4.79162073       2.43314719    
       29700   3.72645640       4.79162073       2.46367550    
       29760   3.72271109       4.80631685       2.49716020    
       29820   3.74277782       4.80631685       2.53045392    
       29880   3.74369574       4.83136654       2.56436229    
       29940   3.75726080       4.83136654       2.59817219    
       30000   3.75782228       4.86841917       2.62794781    
       30060   3.79524446       4.86841917       2.65387487    
       30120   3.80432606       4.90890217       2.67237186    
       30180   3.81784773       4.90890217       2.68523550    
       30240   3.83130431       4.93392324       2.69930935    
       30300   3.83402228       4.93392324       2.71167064    
       30360   3.84019566       4.93013334       2.72353077    
       30420   3.84704351       4.93013334       2.73772454    
       30480   3.85930443       4.93196344       2.75694299    
       30540   3.86704445       4.93196344       2.78068757    
       30600   3.87354350       4.93273211       2.80633497    
       30660   3.87535548       4.93273211       2.83413053    
       30720   3.86856818       4.95369434       2.86143184    
       30780   3.86751151       4.95369434       2.88804054    
       30840   3.87066674       4.98311710       2.91261530    
       30900   3.86465120       4.98311710       2.93348885    
       30960   3.85818601       5.01162148       2.95157099    
       31020   3.85186052       5.01162148       2.96355224    
       31080   3.85761905       5.03257132       2.96817064    
       31140   3.86827898       5.03257132       2.97001934    
       31200   3.86253500       5.04338074       2.97032690    
       31260   3.87802315       5.04338074       2.97066092    
       31320   3.88633323       5.02570629       2.97486448    
       31380   3.89132547       5.02570629       2.98065948    
       31440   3.90467453       5.00221300       2.98759913    
       31500   3.91648841       5.00221300       2.99439907    
       31560   3.91278577       4.99411583       2.99601054    
       31620   3.91372085       4.99411583       2.99328518    
       31680   3.91497684       4.99089479       2.99338675    
       31740   3.88309312       4.99089479       2.99763846    
       31800   3.88980961       4.96738672       3.00359583    
       31860   3.88425589       4.96738672       3.01051331    
       31920   3.87304640       4.95527744       3.01365733    
       31980   3.85204649       4.95527744       3.01348138    
       32040   3.85976195       4.95043373       3.01305389    
       32100   3.85976195       4.95043373       3.01121974    
       32160   3.86504889       4.93118954       3.01005030    
       32220   3.86056089       4.93118954       3.01045394    
       32280   3.84824395       4.91142416       4.20535088    
       32340   3.83088088       4.91142416       4.20256281    
       32400   3.84521961       4.89494181       4.19944382    
       32460   3.84124398       4.89494181       4.19414902    
       32520   3.82592678       4.88508701       4.18866825    
       32580   3.82592678       4.88508701       4.18411589    
       32640   3.81202435       4.87443829       4.17867088    
       32700   3.82489991       4.87443829       4.17259026    
       32760   3.82364106       4.86466026       4.16573238    
       32820   3.82364106       4.86466026       4.15595436    
       32880   3.81871057       4.85163307       4.14550352    
       32940   3.80156422       4.85163307       4.13351202    
       33000   3.80371785       4.83624363       4.12037563    
       33060   3.81715798       4.83624363       4.10558844    
       33120   3.82286835       4.81886530       4.09136438    
       33180   3.81389737       4.81886530       4.08018160    
       33240   3.79225636       4.79698563       4.06604290    
       33300   3.78434205       4.79698563       4.04894161    
       33360   3.75805259       4.77727795       4.03055096    
       33420   3.74112821       4.77727795       4.01024723    
       33480   3.72347379       4.74570799       3.99189901    
       33540   3.72181082       4.74570799       3.97444820    
       33600   3.70658326       4.70805645       3.95426106    
       33660   3.70624328       4.70805645       3.93532848    
       33720   3.67974997       4.67723846       3.91769767    
       33780   3.66451430       4.67723846       3.90486979    
       33840   3.66061759       4.63519669       3.90110755    
       33900   3.64926481       4.63519669       3.89940262    
       33960   3.64926481       4.59774065       3.89866090    
       34020   3.64179420       4.59774065       3.89769340    
       34080   3.63958812       4.59545517       3.89512944    
       34140   3.61733341       4.59545517       3.88834429    
       34200   3.59479403       4.59692287       3.87664461    
       34260   3.57748485       4.59692287       3.86263728    
       34320   3.55435300       4.59212017       3.84511042    
       34380   3.55435300       4.59212017       3.82669544    
       34440   3.54948568       4.56771898       3.80498552    
       34500   3.54625010       4.56771898       3.78146172    
       34560   3.54437137       4.52955914       3.76049519    
       34620   3.52325726       4.52955914       3.74112892    
       34680   3.52708578       4.47848845       3.72243309    
       34740   3.52027774       4.47848845       3.70572925    
       34800   3.49754286       4.43733692       3.69163632    
       34860   3.48822856       4.43733692       3.67899108    
       34920   3.44617152       4.39877987       3.66846657    
       34980   3.43225002       4.39877987       3.65621805    
       35040   3.41314292       4.37063408       3.64076900    
       35100   3.37611437       4.37063408       3.62252998    
       35160   3.35411763       4.35069418       3.60235739    
       35220   3.36051440       4.35069418       3.58533287    
       35280   3.34308815       4.31800604       3.57303619    
       35340   3.32594109       4.31800604       3.55829525    
       35400   3.33673525       4.27762747       3.54424334    
       35460   3.34257150       4.27762747       3.53326058    
