 20180910
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   3.31451106       4.52442837       3.04086351    
       28740   3.34008884       4.52442837       3.03894353    
       28800   3.38710880       4.51646471       3.03671813    
       28860   3.44436955       4.51646471       3.03440261    
       28920   3.44668889       4.50481319       3.03242373    
       28980   3.48762226       4.50481319       3.03101707    
       29040   3.51031113       4.49098873       3.02940249    
       29100   3.53319573       4.49098873       3.02781034    
       29160   3.51497769       4.47586918       3.02594066    
       29220   3.52644444       4.47586918       3.02295876    
       29280   3.56513333       4.45857191       3.01871324    
       29340   3.55802178       4.45857191       3.01358271    
       29400   3.57128882       4.44124031       3.00772452    
       29460   3.56240010       4.44124031       3.00212359    
       29520   3.54882598       4.41971159       2.99648905    
       29580   3.55069566       4.41971159       2.99121976    
       29640   3.55164433       4.39368725       2.98572826    
       29700   3.51713324       4.39368725       2.98105955    
       29760   3.49997830       4.36564064       2.97726893    
       29820   3.50360870       4.36564064       2.97455525    
       29880   3.53642225       4.33700895       2.97309232    
       29940   3.52724433       4.33700895       2.97197580    
       30000   3.49813032       4.31277180       2.97127581    
       30060   3.49630427       4.31277180       2.97031951    
       30120   3.51317787       4.29309273       2.96880651    
       30180   3.51111102       4.29309273       2.96717572    
       30240   3.50991297       4.27396822       2.96513057    
       30300   3.47869563       4.27396822       2.96290588    
       30360   3.47024441       4.25241947       2.96019220    
       30420   3.44053340       4.25241947       2.95748162    
       30480   3.42893481       4.22958994       2.95496964    
       30540   3.41802168       4.22958994       2.95294881    
       30600   3.42817783       4.20520258       2.95164132    
       30660   3.44648886       4.20520258       2.95067406    
       30720   3.45010877       4.18163967       2.94987679    
       30780   3.45597816       4.18163967       2.94880462    
       30840   3.47237778       4.16084766       2.94739556    
       30900   3.46217775       4.16084766       2.94511127    
       30960   3.45056510       4.14103842       2.94191599    
       31020   3.42123914       4.14103842       2.93830276    
       31080   3.41459990       4.12085104       2.93432021    
       31140   3.38155556       4.12085104       2.93034339    
       31200   3.37497830       4.09798908       2.92626595    
       31260   3.38508701       4.09798908       2.92233801    
       31320   3.36002231       4.07398939       2.91859341    
       31380   3.33820009       4.07398939       2.91467905    
       31440   3.34841299       4.04985523       2.91053295    
       31500   3.36086965       4.04985523       2.90665841    
       31560   3.34215546       4.02731419       2.90289712    
       31620   3.36124444       4.02731419       2.89930725    
       31680   3.35843468       4.00486374       2.89559865    
       31740   3.36671114       4.00486374       2.89154816    
       31800   3.37297821       3.98322821       2.88693428    
       31860   3.39823914       3.98322821       2.88187885    
       31920   3.43169570       3.96120858       2.87622786    
       31980   3.45086956       3.96120858       2.87013888    
       32040   3.45086956       3.93758035       2.86373830    
       32100   3.46243477       3.93758035       2.85732913    
       32160   3.44917393       3.91264391       2.85193062    
       32220   3.44430447       3.91264391       2.84750438    
       32280   3.44430447       3.88719511       3.77110434    
       32340   3.41536951       3.88719511       3.76476121    
       32400   3.40693474       3.86599588       3.75866365    
       32460   3.36035562       3.86599588       3.75272465    
       32520   3.32668900       3.84643364       3.74698472    
       32580   3.32404351       3.84643364       3.74112248    
       32640   3.27417397       3.82940674       3.73516941    
       32700   3.24044442       3.82940674       3.72935390    
       32760   3.20897770       3.81353045       3.72375846    
       32820   3.20476079       3.81353045       3.71820521    
       32880   3.15875554       3.79786301       3.71271420    
       32940   3.11142230       3.79786301       3.70757198    
       33000   3.09617782       3.78456068       3.70294237    
       33060   3.09008694       3.78456068       3.69886637    
