 20180822
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   6.29371119       5.72705507       7.51611423    
       28740   6.30445671       5.72705507       7.51300049    
       28800   6.22622204       5.72444248       7.51179409    
       28860   6.18913317       5.72444248       7.51228762    
       28920   6.16017771       5.72280169       7.51365805    
       28980   6.16386938       5.72280169       7.51588726    
       29040   6.12911129       5.72629738       7.51767588    
       29100   6.09388876       5.72629738       7.51847172    
       29160   6.08943462       5.73218536       7.51828957    
       29220   6.04917383       5.73218536       7.51701355    
       29280   6.02508879       5.73823690       7.51545048    
       29340   6.00786686       5.73823690       7.51444912    
       29400   6.01584768       5.74275923       7.51338387    
       29460   5.98699999       5.74275923       7.51183844    
       29520   5.95622206       5.74489546       7.50939560    
       29580   5.91184425       5.74489546       7.50590849    
       29640   5.89767408       5.74508667       7.50157595    
       29700   5.85939121       5.74508667       7.49623728    
       29760   5.84628868       5.74168015       7.49027777    
       29820   5.83164454       5.74168015       7.48327351    
       29880   5.83230448       5.73565197       7.47554684    
       29940   5.81565237       5.73565197       7.46818304    
       30000   5.79750013       5.72758198       7.46198082    
       30060   5.76900005       5.72758198       7.45682907    
       30120   5.78295660       5.71639490       7.45171547    
       30180   5.79058695       5.71639490       7.44644499    
       30240   5.76521730       5.70963526       7.44122458    
       30300   5.74593353       5.70963526       7.43549204    
       30360   5.74630451       5.70330954       7.42931128    
       30420   5.70997810       5.70330954       7.42266273    
       30480   5.71438313       5.69660330       7.41511106    
       30540   5.69545650       5.69660330       7.40737963    
       30600   5.66693497       5.68779182       7.39938736    
       30660   5.61456537       5.68779182       7.39044189    
       30720   5.57453203       5.67606068       7.38025570    
       30780   5.56721735       5.67606068       7.36953306    
       30840   5.54910851       5.66371632       7.35845995    
       30900   5.54002190       5.66371632       7.34739161    
       30960   5.56148958       5.64629793       7.33670330    
       31020   5.56521749       5.64629793       7.32494545    
       31080   5.59256506       5.62663364       7.31191635    
       31140   5.63956499       5.62663364       7.29876328    
       31200   5.65174484       5.60818529       7.28545952    
       31260   5.67508698       5.60818529       7.27262926    
       31320   5.68613052       5.58549023       7.26073694    
       31380   5.68760872       5.58549023       7.24869633    
       31440   5.69315195       5.56261539       7.23631573    
       31500   5.69315195       5.56261539       7.22410393    
       31560   5.71526098       5.54297829       7.21201849    
       31620   5.75035572       5.54297829       7.19973278    
       31680   5.79306650       5.52156973       7.18733311    
       31740   5.79349995       5.52156973       7.17407036    
       31800   5.82413054       5.50055504       7.15975666    
       31860   5.85404444       5.50055504       7.14483452    
       31920   5.87768888       5.47945213       7.12987137    
       31980   5.89782619       5.47945213       7.11573458    
       32040   5.91615534       5.45440960       7.10238695    
       32100   5.91575003       5.45440960       7.08944178    
       32160   5.92146492       5.42899370       7.07711935    
       32220   5.92146492       5.42899370       7.06536150    
       32280   5.90471411       5.40655184       5.16479206    
       32340   5.89502430       5.40655184       5.16088438    
       32400   5.87270021       5.38642645       5.15689754    
       32460   5.87270021       5.38642645       5.15148687    
       32520   5.86817932       5.36644411       5.14472675    
       32580   5.86460543       5.36644411       5.13733435    
       32640   5.85613155       5.34737587       5.12937546    
       32700   5.83764124       5.34737587       5.12189960    
       32760   5.81551266       5.32392836       5.11485434    
       32820   5.81357908       5.32392836       5.10815334    
       32880   5.77371073       5.29797745       5.10199308    
       32940   5.72174358       5.29797745       5.09612942    
       33000   5.68466663       5.27300787       5.09048510    
       33060   5.66650009       5.27300787       5.08561563    
       33120   5.62734222       5.24963760       5.08147192    
       33180   5.57971811       5.24963760       5.07816219    
       33240   5.53589725       5.22802973       5.07561779    
       33300   5.54315805       5.22802973       5.07349539    
       33360   5.49447346       5.21015978       5.07200146    
       33420   5.46453857       5.21015978       5.07077169    
       33480   5.40907669       5.19513655       5.07031155    
       33540   5.39715767       5.19513655       5.07058191    
       33600   5.30684233       5.18218851       5.07140684    
       33660   5.21805286       5.18218851       5.07196665    
       33720   5.19448709       5.17252445       5.07206440    
       33780   5.16247368       5.17252445       5.07245874    
       33840   5.05547380       5.16573811       5.07272625    
       33900   4.97836828       5.16573811       5.07268715    
       33960   4.94820499       5.15805292       5.07278061    
       34020   4.92676306       5.15805292       5.07297897    
       34080   4.89073706       5.15041685       5.07339716    
       34140   4.80947351       5.15041685       5.07452679    
       34200   4.77561522       5.14390135       5.07562447    
       34260   4.70597458       5.14390135       5.07685852    
       34320   4.72681570       5.13867331       5.07799149    
       34380   4.71597385       5.13867331       5.07925177    
       34440   4.67199993       5.13357544       5.08071423    
       34500   4.66939497       5.13357544       5.08217287    
       34560   4.61999989       5.12850380       5.08401060    
       34620   4.55581570       5.12850380       5.08583355    
