 20181108
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   3.12020445       3.64490557       3.13470507    
       28740   3.12417769       3.64490557       3.13581038    
       28800   3.12702227       3.63358355       3.13782716    
       28860   3.12772727       3.63358355       3.14315963    
       28920   3.14047718       3.63228297       3.15360951    
       28980   3.15466666       3.63228297       3.16712761    
       29040   3.17313337       3.63574982       3.18336058    
       29100   3.18013644       3.63574982       3.20153522    
       29160   3.20274997       3.65845299       3.22130990    
       29220   3.21575546       3.65845299       3.23962116    
       29280   3.24348879       3.69293094       3.25459290    
       29340   3.25865912       3.69293094       3.26480126    
       29400   3.30320454       3.73323107       3.26781988    
       29460   3.30320454       3.73323107       3.26645803    
       29520   3.31895447       3.76100087       3.26274252    
       29580   3.34936357       3.76100087       3.25808883    
       29640   3.38929534       3.76028991       3.25409389    
       29700   3.38929534       3.76028991       3.25566173    
       29760   3.42997718       3.75041413       3.26337123    
       29820   3.47109079       3.75041413       3.27400851    
       29880   3.48453498       3.74308491       3.28718233    
       29940   3.49668193       3.74308491       3.30073190    
       30000   3.52709103       3.76019597       3.31344843    
       30060   3.54938626       3.76019597       3.32631660    
       30120   3.56951165       3.78675103       3.34135056    
       30180   3.58120465       3.78675103       3.35785127    
       30240   3.61975002       3.81064034       3.37544799    
       30300   3.64584088       3.81064034       3.39902401    
       30360   3.64584088       3.84229612       3.42851615    
       30420   3.66624999       3.84229612       3.46041036    
       30480   3.70400000       3.87876916       3.49475265    
       30540   3.73220444       3.87876916       3.52847934    
       30600   3.73220444       3.93811774       3.55858278    
       30660   3.76745462       3.93811774       3.58486938    
       30720   3.78606677       4.00726700       3.60757613    
       30780   3.81138635       4.00726700       3.62993455    
       30840   3.80409098       4.06198168       3.65279579    
       30900   3.79986358       4.06198168       3.67460179    
       30960   3.79986358       4.10267591       3.69822645    
       31020   3.80137205       4.10267591       3.72175121    
       31080   3.79961896       4.14515352       3.74289584    
       31140   3.79961896       4.14515352       3.76479816    
       31200   3.79921961       4.19485712       3.78705907    
       31260   3.80627489       4.19485712       3.80744529    
       31320   3.80135894       4.23511505       3.82562780    
       31380   3.80135894       4.23511505       3.84104323    
       31440   3.80752635       4.27671480       3.85459423    
       31500   3.81310821       4.27671480       3.86733127    
       31560   3.81136107       4.30963421       3.88033795    
       31620   3.81136107       4.30963421       3.89603138    
       31680   3.80588579       4.33508539       3.91412282    
       31740   3.80951428       4.33508539       3.93266892    
