 20181013
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   1.64025640       3.92126012       1.74143600    
       28740   1.63607693       3.92126012       1.75424469    
       28800   1.62547505       3.92498541       1.76785529    
       28860   1.61995006       3.92498541       1.78245306    
       28920   1.61839998       3.92831278       1.79769540    
       28980   1.62905133       3.92831278       1.81377590    
       29040   1.62102497       3.93429017       1.83046842    
       29100   1.61917496       3.93429017       1.84710467    
       29160   1.62125635       3.94290972       1.86370862    
       29220   1.62042499       3.94290972       1.87942040    
       29280   1.61782503       3.95361304       1.89454710    
       29340   1.60453844       3.95361304       1.90941656    
       29400   1.61712503       3.96420050       1.92337132    
       29460   1.62287498       3.96420050       1.93655562    
       29520   1.62415004       3.97231245       1.94857740    
       29580   1.61089742       3.97231245       1.95965552    
       29640   1.62995005       3.97685313       1.96983492    
       29700   1.62294996       3.97685313       1.97963190    
       29760   1.63032496       3.97700500       1.98953593    
       29820   1.63892496       3.97700500       1.99987030    
       29880   1.63892496       3.97400570       2.01087570    
       29940   1.64604998       3.97400570       2.02147627    
       30000   1.64477503       3.97165012       2.03127623    
       30060   1.63252497       3.97165012       2.03984046    
       30120   1.63252497       3.97195721       2.04721498    
       30180   1.61835003       3.97195721       2.05491590    
       30240   1.60339999       3.96949458       2.06327558    
       30300   1.58582497       3.96949458       2.07221365    
       30360   1.58582497       3.96253920       2.08173704    
       30420   1.57647502       3.96253920       2.09169412    
       30480   1.57515001       3.95867920       2.10185003    
       30540   1.58260000       3.95867920       2.11172032    
       30600   1.58260000       3.95744753       2.12089658    
       30660   1.60297501       3.95744753       2.12904811    
       30720   1.61954999       3.95727634       2.13622999    
       30780   1.63419998       3.95727634       2.14252758    
       30840   1.63419998       3.95456767       2.14830041    
       30900   1.63710260       3.95456767       2.15385151    
       30960   1.63694739       3.94830751       2.15922165    
       31020   1.64008105       3.94830751       2.16446257    
       31080   1.64008105       3.94026160       2.16950655    
       31140   1.66545951       3.94026160       2.17419219    
       31200   1.66545951       3.93167782       2.17856884    
       31260   1.68528950       3.93167782       2.18302083    
       31320   1.70741022       3.92242670       2.18747497    
       31380   1.72462499       3.92242670       2.19227409    
       31440   1.72462499       3.91216040       2.19735718    
       31500   1.73436582       3.91216040       2.20316195    
       31560   1.74438095       3.90201998       2.20958972    
       31620   1.76372099       3.90201998       2.21626949    
       31680   1.77907145       3.89314318       2.22339249    
       31740   1.81947625       3.89314318       2.22964907    
       31800   1.85983336       3.88704252       2.23537588    
       31860   1.88051164       3.88704252       2.24041605    
       31920   1.89699996       3.88287187       2.24447107    
       31980   1.92683339       3.88287187       2.24769282    
       32040   1.94700003       3.87687659       2.24989414    
       32100   1.95899999       3.87687659       2.25180316    
       32160   1.99230230       3.86726952       2.25319004    
       32220   2.01023817       3.86726952       2.25413227    
       32280   2.05038095       3.85388374       1.61597943    
       32340   2.06599998       3.85388374       1.61411369    
       32400   2.11030221       3.83872247       1.61232924    
       32460   2.13169050       3.83872247       1.60971534    
       32520   2.17819047       3.82224965       1.60647714    
       32580   2.22497630       3.82224965       1.60293806    
       32640   2.22497630       3.80616713       1.59936714    
       32700   2.27169037       3.80616713       1.59598875    
       32760   2.31442857       3.78726888       1.59274101    
       32820   2.34181404       3.78726888       1.58962977    
       32880   2.35976195       3.76778674       1.58687878    
       32940   2.39278579       3.76778674       1.58422315    
       33000   2.41330242       3.74891281       1.58137810    
       33060   2.42057133       3.74891281       1.57893527    
       33120   2.43542862       3.73120356       1.57667243    
       33180   2.45845246       3.73120356       1.57492316    
       33240   2.46334887       3.71276355       1.57393193    
       33300   2.46550012       3.71276355       1.57366502    
       33360   2.49057150       3.69527316       1.57422650    
       33420   2.50154757       3.69527316       1.57511699    
       33480   2.51519036       3.68056870       1.57617104    
       33540   2.51519036       3.68056870       1.57712984    
       33600   2.52604771       3.66880965       1.57790589    
       33660   2.54445243       3.66880965       1.57891500    
       33720   2.56630945       3.65762472       1.58039272    
       33780   2.56630945       3.65762472       1.58227372    
       33840   2.59297609       3.64557481       1.58439744    
       33900   2.61502385       3.64557481       1.58642495    
       33960   2.64442849       3.63526177       1.58834517    
       34020   2.63879061       3.63526177       1.59020722    
       34080   2.66771436       3.62566662       1.59191191    
       34140   2.67785716       3.62566662       1.59367561    
       34200   2.68707132       3.61546731       1.59542561    
       34260   2.68707132       3.61546731       1.59755492    
       34320   2.69673800       3.60441542       1.59979093    
       34380   2.71197629       3.60441542       1.60207486    
       34440   2.72345233       3.59326291       1.60457158    
       34500   2.72345233       3.59326291       1.60691702    
       34560   2.72644186       3.58264017       1.61006963    
       34620   2.73904538       3.58264017       1.61397207    
       34680   2.76237774       3.57271624       1.61875153    
       34740   2.76237774       3.57271624       1.62449026    
       34800   2.78691101       3.56593943       1.63057411    
       34860   2.79508686       3.56593943       1.63695574    
       34920   2.81856513       3.56263971       1.64287877    
       34980   2.82457781       3.56263971       1.64841104    
       35040   2.84544444       3.56066322       1.65390277    
       35100   2.86176085       3.56066322       1.65941584    
       35160   2.88054347       3.55693793       1.66526520    
       35220   2.89666677       3.55693793       1.67154777    
       35280   2.90868878       3.55318689       1.67795777    
       35340   2.91452169       3.55318689       1.68430781    
       35400   2.92013049       3.55081558       1.69060206    
       35460   2.92235565       3.55081558       1.69649637    
       35520   2.92420006       3.54898524       1.70177460    
       35580   2.92691302       3.54898524       1.70673382    
       35640   2.94132614       3.54702067       1.71133077    
       35700   2.95666671       3.54702067       1.71574807    
       35760   2.97311115       3.54271960       1.72088313    
       35820   2.98355556       3.54271960       1.72695959    
       35880   2.98041296       3.53704882       3.10526705    
       35940   2.98244452       3.53704882       3.11591721    
       36000   2.98642230       3.53428507       3.12619114    
       36060   2.98336363       3.53428507       3.13597751    
       36120   2.98604441       3.53530788       3.14538622    
       36180   2.98848891       3.53530788       3.15437341    
       36240   2.98597789       3.53590512       3.16316056    
       36300   2.98597789       3.53590512       3.17137432    
       36360   2.98724437       3.53588033       3.17864347    
       36420   2.98642230       3.53588033       3.18513513    
       36480   2.96733332       3.53580689       3.19055438    
       36540   2.96733332       3.53580689       3.19467711    
       36600   2.96255565       3.53372502       3.19726205    
       36660   2.95322227       3.53372502       3.19856238    
       36720   2.95678258       3.52837062       3.19858932    
       36780   2.95504451       3.52837062       3.19738722    
       36840   2.95548892       3.51776767       3.19589591    
       36900   2.96762228       3.51776767       3.19386220    
       36960   2.96762228       3.50269008       3.19180560    
       37020   2.96515560       3.50269008       3.18964767    
       37080   2.97811103       3.48730302       3.18720794    
       37140   2.98788881       3.48730302       3.18456888    
       37200   2.98788881       3.47268414       3.18179154    
       37260   3.02124453       3.47268414       3.17914581    
       37320   3.04102230       3.45803714       3.17649508    
       37380   3.05097723       3.45803714       3.17354202    
       37440   3.05391121       3.44365191       3.17007995    
       37500   3.06344438       3.44365191       3.16631150    
       37560   3.07928896       3.42963648       3.16207790    
       37620   3.08827281       3.42963648       3.15742230    
       37680   3.09961367       3.41436434       3.15226150    
       37740   3.09984446       3.41436434       3.14671087    
       37800   3.13577771       3.39809132       3.14070988    
       37860   3.15175009       3.39809132       3.13428855    
       37920   3.16506672       3.38052940       3.12757730    
       37980   3.16984439       3.38052940       3.12084007    
       38040   3.18619990       3.36174059       3.11421800    
       38100   3.19479537       3.36174059       3.10755348    
       38160   3.18524456       3.34231353       3.10053420    
       38220   3.17475557       3.34231353       3.09217763    
       38280   3.16008878       3.32360649       3.08298564    
       38340   3.14579535       3.32360649       3.07283521    
       38400   3.13140011       3.30390072       3.06219411    
       38460   3.11431122       3.30390072       3.05173540    
       38520   3.10895562       3.28137207       3.04115200    
       38580   3.10009098       3.28137207       3.03119612    
       38640   3.08371115       3.25732946       3.02178454    
       38700   3.07015562       3.25732946       3.01255870    
       38760   3.04584455       3.23310709       3.00321269    
       38820   3.04715919       3.23310709       2.99347258    
       38880   3.03582215       3.21131182       2.98309398    
       38940   3.01946664       3.21131182       2.97234392    
       39000   3.00035548       3.18931317       2.96079516    
       39060   2.99818182       3.18931317       2.94844985    
       39120   2.98144436       3.16502118       2.93574762    
       39180   2.96522212       3.16502118       2.92290521    
       39240   2.94884443       3.13792205       2.91132712    
       39300   2.94520450       3.13792205       2.90105700    
       39360   2.93846655       3.10964966       2.89145088    
       39420   2.92404437       3.10964966       2.88160181    
       39480   2.90820003       3.08650041       2.67085171    
       39540   2.90977263       3.08650041       2.65994406    
       39600   2.89842224       3.06612444       2.64770627    
       39660   2.88582230       3.06612444       2.63516808    
       39720   2.87819576       3.04268527       2.62386751    
       39780   2.87317777       3.04268527       2.61376357    
       39840   2.85693336       3.01464534       2.60468531    
       39900   2.84062219       3.01464534       2.59634209    
       39960   2.82532620       2.99152327       2.58803463    
       40020   2.81417775       2.99152327       2.58012819    
       40080   2.78591108       2.97264004       2.57250214    
       40140   2.76531100       2.97264004       2.56555176    
       40200   2.74395657       2.95435810       2.55898309    
       40260   2.73882222       2.95435810       2.55296779    
       40320   2.71657777       2.93691301       2.54655671    
       40380   2.68802214       2.93691301       2.53978443    
       40440   2.67358685       2.92083716       2.53163481    
       40500   2.66257787       2.92083716       2.52116179    
       40560   2.63246655       2.90349221       2.51138043    
       40620   2.61665225       2.90349221       2.50180268    
       40680   2.59745646       2.88056922       2.49319053    
       40740   2.58366656       2.88056922       2.48568654    
       40800   2.56226659       2.86017108       2.47893763    
       40860   2.56226659       2.86017108       2.47295785    
       40920   2.51719999       2.84347701       2.46705389    
       40980   2.48359990       2.84347701       2.46133876    
       41040   2.47402167       2.82949805       2.45516396    
       41100   2.45826674       2.82949805       2.44874263    
