 20190706
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   1.89109528       2.84261727       1.32405150    
       28740   1.89109528       2.84261727       1.32569301    
       28800   1.90075004       2.82974792       1.32791781    
       28860   1.90075004       2.82974792       1.33422410    
       28920   1.90664995       2.82485700       1.34362471    
       28980   1.90664995       2.82485700       1.35367954    
       29040   1.88600004       2.82332134       1.36339355    
       29100   1.86954999       2.82332134       1.37253082    
       29160   1.87109518       2.83462214       1.38110316    
       29220   1.87004995       2.83462214       1.38735366    
       29280   1.87004995       2.84449100       1.39016998    
       29340   1.85810006       2.84449100       1.39199328    
       29400   1.85810006       2.85216594       1.39127123    
       29460   1.86161900       2.85216594       1.38825774    
       29520   1.87100005       2.84663391       1.38788259    
       29580   1.87100005       2.84663391       1.38928211    
       29640   1.85647619       2.83156395       1.39275467    
       29700   1.85338092       2.83156395       1.39850581    
       29760   1.85338092       2.82701850       1.40571082    
       29820   1.84249997       2.82701850       1.41327322    
       29880   1.84633338       2.83038163       1.42274380    
       29940   1.84633338       2.83038163       1.43460453    
       30000   1.82895243       2.83952713       1.44621849    
       30060   1.82895243       2.83952713       1.45784461    
       30120   1.82570004       2.85663247       1.46758246    
       30180   1.82570004       2.85663247       1.47667646    
       30240   1.83840001       2.87300253       1.48512721    
       30300   1.83840001       2.87300253       1.49144232    
       30360   1.82738090       2.88203907       1.49682438    
       30420   1.82738090       2.88203907       1.50094295    
       30480   1.82738090       2.88885236       1.50630653    
       30540   1.82168186       2.88885236       1.51366472    
       30600   1.82168186       2.89213967       1.51879764    
       30660   1.82642853       2.89213967       1.52085721    
       30720   1.82642853       2.90049577       1.52392733    
       30780   1.81918180       2.90049577       1.52916276    
       30840   1.81918180       2.90019274       1.53596437    
       30900   1.81918180       2.90019274       1.54315448    
       30960   1.80260873       2.90375853       1.54839492    
       31020   1.80840909       2.90375853       1.55273187    
       31080   1.83295238       2.91347980       1.55842018    
       31140   1.83295238       2.91347980       1.56626236    
       31200   1.83295238       2.91572356       1.57636333    
       31260   1.85150003       2.91572356       1.58701158    
       31320   1.85150003       2.92347336       1.59957993    
       31380   1.85150003       2.92347336       1.61269152    
       31440   1.85315788       2.94009829       1.62379551    
       31500   1.85315788       2.94009829       1.63462257    
       31560   1.84722221       2.96421218       1.64644432    
       31620   1.84722221       2.96421218       1.65918303    
       31680   1.85711765       2.98047042       1.67133498    
       31740   1.78343749       2.98047042       1.68347526    
       31800   1.78343749       3.00078893       1.69785357    
       31860   1.75600004       3.00078893       1.71453571    
       31920   1.75600004       3.01886439       1.73038638    
       31980   1.75600004       3.01886439       1.74383473    
       32040   1.75600004       3.04570723       1.75371063    
       32100   1.74537504       3.04570723       1.76083648    
       32160   1.74537504       3.06926751       1.76522017    
       32220   1.74537504       3.06926751       1.76683676    
