 20190628
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       32280   1.76650000       1.73858500       1.48901582    
       32340   1.76650000       1.73858500       1.48375618    
       32400   1.76650000       1.73055053       1.47893512    
       32460   1.76650000       1.73055053       1.47520268    
       32520   1.88699996       1.72455251       1.47153509    
       32580   1.88699996       1.72455251       1.46802318    
       32640   1.88699996       1.72018433       1.46479607    
       32700   1.88699996       1.72018433       1.46162355    
       32760   1.88699996       1.71598816       1.45869315    
       32820   1.88699996       1.71598816       1.45585120    
       32880   1.88699996       1.71281695       1.45385921    
       32940   1.88699996       1.71281695       1.45294118    
       33000   1.88699996       1.71045208       1.45309436    
       33060   1.88699996       1.71045208       1.45449805    
       33120   1.88699996       1.71128166       1.45709097    
       33180   1.88699996       1.71128166       1.46041453    
       33240   1.88699996       1.71621060       1.46471763    
       33300   1.88699996       1.71621060       1.46859944    
       33360   1.88699996       1.72568452       1.47173560    
       33420   1.88699996       1.72568452       1.47438848    
       33480   1.88699996       1.73881745       1.47602975    
       33540   1.88699996       1.73881745       1.47764683    
       33600   1.88699996       1.74877584       1.47856951    
       33660   1.88699996       1.74877584       1.47945774    
       33720   1.88699996       1.75448501       1.48040950    
       33780   1.88699996       1.75448501       1.48032928    
       33840   1.88699996       1.75717795       1.48029733    
       33900   1.88699996       1.75717795       1.48063254    
       33960   1.88699996       1.75984609       1.48138368    
       34020   9999.00000       1.75984609       1.48236477    
       34080   9999.00000       1.76244295       1.48326087    
       34140   9999.00000       1.76244295       1.48401845    
       34200   9999.00000       1.76644886       1.48332286    
       34260   9999.00000       1.76644886       1.48229122    
       34320   9999.00000       1.76991153       1.48216033    
       34380   9999.00000       1.76991153       1.48127353    
       34440   9999.00000       1.76744151       1.47992694    
       34500   9999.00000       1.76744151       1.47866273    
       34560   9999.00000       1.76831388       1.47699845    
       34620   9999.00000       1.76831388       1.47460496    
       34680   9999.00000       1.76719809       1.47191942    
       34740   9999.00000       1.76719809       1.46969926    
       34800   9999.00000       1.76432633       1.46800995    
       34860   9999.00000       1.76432633       1.46612644    
       34920   9999.00000       1.76011491       1.46374345    
       34980   9999.00000       1.76011491       1.46120107    
       35040   9999.00000       1.75780344       1.45892835    
       35100   9999.00000       1.75780344       1.45689678    
       35160   9999.00000       1.75333512       1.45496047    
       35220   9999.00000       1.75333512       1.45315123    
       35280   9999.00000       1.74973178       1.45119262    
       35340   9999.00000       1.74973178       1.44871247    
       35400   9999.00000       1.74631011       1.44588304    
       35460   9999.00000       1.74631011       1.44380844    
       35520   9999.00000       1.74211419       1.44239974    
       35580   9999.00000       1.74211419       1.44222248    
       35640   9999.00000       1.73636794       1.44310141    
       35700   9999.00000       1.73636794       1.44413400    
       35760   9999.00000       1.73308527       1.44540870    
       35820   9999.00000       1.73308527       1.44681573    
       35880   9999.00000       1.73381674       1.82446885    
       35940   9999.00000       1.73381674       1.82385886    
       36000   9999.00000       1.73536408       1.82343054    
       36060   9999.00000       1.73536408       1.82334816    
       36120   9999.00000       1.73687232       1.82273650    
       36180   9999.00000       1.73687232       1.82262719    
       36240   9999.00000       1.73905051       1.82342958    
       36300   9999.00000       1.73905051       1.82500947    
       36360   1.50600004       1.73903072       1.82749426    
       36420   1.50600004       1.73903072       1.83069110    
       36480   1.50600004       1.74247181       1.83340740    
       36540   1.50600004       1.74247181       1.83488679    
       36600   1.50600004       1.74938107       1.83591080    
       36660   1.50600004       1.74938107       1.83649230    
       36720   1.58050001       1.75429869       1.83672082    
       36780   1.58050001       1.75429869       1.83665192    
       36840   1.58050001       1.75738811       1.83627284    
       36900   1.58050001       1.75738811       1.83531952    
       36960   1.58050001       1.75911188       1.83320761    
       37020   1.58050001       1.75911188       1.83026981    
       37080   1.58050001       1.75961959       1.82636654    
       37140   1.58050001       1.75961959       1.82204223    
       37200   1.58050001       1.75557578       1.81858611    
       37260   1.63133335       1.75557578       1.81666994    
       37320   1.63133335       1.74775922       1.81522405    
       37380   1.63133335       1.74775922       1.81414497    
       37440   1.63133335       1.74338186       1.81364548    
       37500   1.63133335       1.74338186       1.81264281    
       37560   1.63133335       1.74085331       1.81112421    
       37620   1.63133335       1.74085331       1.80903542    
       37680   1.63133335       1.74061704       1.80666971    
       37740   1.63133335       1.74061704       1.80434096    
       37800   1.63699996       1.73839247       1.80221224    
       37860   1.63699996       1.73839247       1.80160737    
       37920   1.63699996       1.73510838       1.80328107    
       37980   1.63699996       1.73510838       1.80600154    
       38040   1.63699996       1.73261416       1.80948138    
       38100   1.63699996       1.73261416       1.81342053    
       38160   1.60280001       1.73904335       1.81700122    
       38220   1.60280001       1.73904335       1.82070494    
       38280   1.60280001       1.74836278       1.82475495    
       38340   1.60280001       1.74836278       1.82871795    
       38400   1.60280001       1.75615788       1.83212912    
       38460   1.60280001       1.75615788       1.83492374    
       38520   1.60280001       1.76522017       1.83691418    
       38580   1.60280001       1.76522017       1.83840394    
       38640   1.60280001       1.77202260       1.83979094    
       38700   1.60280001       1.77202260       1.84064388    
       38760   1.60280001       1.77557695       1.83996904    
       38820   1.60280001       1.77557695       1.83790874    
       38880   1.60280001       1.77865350       1.83677292    
       38940   1.60280001       1.77865350       1.83683705    
       39000   1.60280001       1.77564597       1.83667994    
       39060   1.60280001       1.77564597       1.83613050    
       39120   1.60280001       1.77621150       1.83500636    
       39180   1.60280001       1.77621150       1.83339286    
       39240   1.60280001       1.77585530       1.83115590    
       39300   1.60280001       1.77585530       1.82846534    
       39360   1.60280001       1.77319479       1.82606554    
       39420   1.60280001       1.77319479       1.82386732    
       39480   1.60280001       1.76804149       1.63714862    
       39540   1.60280001       1.76804149       1.63538349    
       39600   1.60280001       1.76400232       1.63408256    
       39660   1.60280001       1.76400232       1.63235748    
       39720   1.60280001       1.75828922       1.62969840    
       39780   1.60280001       1.75828922       1.62698579    
       39840   1.60280001       1.75434995       1.62470186    
       39900   1.60280001       1.75434995       1.62243509    
       39960   1.60280001       1.74674273       1.62013435    
       40020   1.52559996       1.74674273       1.61766946    
       40080   1.52559996       1.74089110       1.61454237    
       40140   1.61966670       1.74089110       1.61194885    
       40200   1.61966670       1.73494911       1.60986602    
       40260   1.61966670       1.73494911       1.60750520    
       40320   1.61966670       1.72644925       1.60539889    
       40380   1.62166667       1.72644925       1.60344851    
       40440   1.62166667       1.72000182       1.60093474    
       40500   1.62166667       1.72000182       1.59786570    
       40560   1.62166667       1.71455979       1.59489679    
       40620   1.62166667       1.71455979       1.59261250    
       40680   1.62166667       1.70686948       1.59233236    
       40740   1.62166667       1.70686948       1.59419918    
       40800   1.62166667       1.69956911       1.59745872    
       40860   1.62166667       1.69956911       1.60082126    
       40920   1.59940004       1.70020962       1.60398328    
       40980   1.59940004       1.70020962       1.60801136    
       41040   1.59940004       1.70641661       1.61170602    
       41100   1.59940004       1.70641661       1.61485505    
       41160   1.59940004       1.71190846       1.61703825    
       41220   1.59940004       1.71190846       1.61827254    
       41280   1.59940004       1.71612883       1.61899555    
       41340   1.59940004       1.71612883       1.61891520    
       41400   1.59940004       1.71656740       1.61912489    
       41460   1.61059999       1.71656740       1.61945999    
       41520   1.61059999       1.71500373       1.61967766    
       41580   1.61059999       1.71500373       1.61902499    
       41640   1.61059999       1.71460199       1.61673903    
       41700   1.61059999       1.71460199       1.61311233    
