 20180920
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       28680   79.0950012       82.6210861       86.5999985    
       28740   79.0609741       82.6210861       86.5999985    
       28800   79.0609741       82.3258820       86.5999985    
       28860   78.8333359       82.3258820       86.5999985    
       28920   78.8511658       82.0400162       86.5999985    
       28980   78.8511658       82.0400162       86.5999985    
       29040   78.7954559       81.9249954       86.5999985    
       29100   78.6568146       81.9249954       86.5999985    
       29160   78.6681824       81.9527893       86.5999985    
       29220   78.5279083       81.9527893       86.5999985    
       29280   78.6613617       81.9114380       86.5999985    
       29340   78.6159058       81.9114380       86.5999985    
       29400   78.6681824       81.7558975       86.5999985    
       29460   78.6441879       81.7558975       86.5999985    
       29520   78.7022705       81.6197739       86.5999985    
       29580   78.8568192       81.6197739       86.5999985    
       29640   78.7931824       81.5494537       86.5999985    
       29700   78.7418594       81.5494537       86.5999985    
       29760   78.7181854       81.6471634       86.5999985    
       29820   78.6159058       81.6471634       86.5999985    
       29880   78.6159058       81.8203430       86.5999985    
       29940   78.6325607       81.8203430       86.5999985    
       30000   78.5272751       81.9267273       86.5999985    
       30060   78.4749985       81.9267273       86.5999985    
       30120   78.2772751       82.0466461       86.5999985    
       30180   78.0977249       82.0466461       86.5999985    
       30240   78.0977249       82.2627563       86.5999985    
       30300   78.0772705       82.2627563       86.5999985    
       30360   78.0204544       82.5192871       86.5999985    
       30420   78.0090942       82.5192871       86.5999985    
       30480   78.0090942       82.7847061       86.5999985    
       30540   77.9318161       82.7847061       86.5999985    
       30600   77.8863602       83.0104752       86.5999985    
       30660   77.6977310       83.0104752       86.5999985    
       30720   77.6977310       83.2094040       86.5999985    
       30780   77.5454559       83.2094040       86.5999985    
       30840   77.3045425       83.4177628       86.5999985    
       30900   77.2227249       83.4177628       86.5999985    
       30960   77.2227249       83.5532455       86.5999985    
       31020   77.2681808       83.5532455       86.5999985    
       31080   77.5954514       83.6137772       86.5999985    
       31140   77.9159088       83.6137772       86.5999985    
       31200   77.9159088       83.7209473       86.5999985    
       31260   78.0522690       83.7209473       86.5999985    
       31320   78.1454544       83.8931732       86.5999985    
       31380   78.1727295       83.8931732       86.5999985    
       31440   78.1727295       84.0516815       86.5999985    
       31500   78.4681854       84.0516815       86.5999985    
       31560   78.5136337       84.2278519       86.5999985    
       31620   78.6136398       84.2278519       86.5999985    
       31680   78.6136398       84.5199356       86.5999985    
       31740   78.3886337       84.5199356       86.5999985    
       31800   78.4431839       84.5625839       86.5999985    
       31860   78.4790726       84.5625839       86.5999985    
       31920   78.5909119       84.4807663       86.5999985    
       31980   78.4431839       84.4807663       86.5999985    
       32040   78.1600037       84.3971939       86.5999985    
       32100   78.2282639       84.3971939       86.5999985    
       32160   78.1888885       84.2680511       86.5999985    
       32220   78.2304382       84.2680511       86.5999985    
       32280   77.9304352       84.1962433       75.8000031    
       32340   78.0244446       84.1962433       75.8000031    
       32400   77.8577805       84.3460388       75.8000031    
       32460   77.8326111       84.3460388       75.8000031    
       32520   77.9608688       84.5655899       75.8000031    
       32580   77.9244461       84.5655899       75.8000031    
       32640   77.9434814       84.6781921       75.8000031    
       32700   77.8847809       84.6781921       75.8000031    
       32760   78.0869598       84.5215836       75.8000031    
       32820   78.0422211       84.5215836       75.8000031    
       32880   77.8652191       84.1947403       75.8000031    
       32940   77.6891327       84.1947403       75.8000031    
       33000   77.5891342       83.8326111       75.8000031    
       33060   77.4733353       83.8326111       75.8000031    
       33120   77.3456497       83.4748230       75.8000031    
       33180   77.2086945       83.4748230       75.8000031    
       33240   77.0434799       83.1393127       75.8000031    
       33300   77.0733337       83.1393127       75.8000031    
       33360   76.8717422       82.8038788       75.8000031    
       33420   76.8533325       82.8038788       75.8000031    
       33480   76.9577789       82.6030045       75.8000031    
       33540   76.8688889       82.6030045       75.8000031    
       33600   76.9282608       82.4047852       75.8000031    
       33660   76.9933319       82.4047852       75.8000031    
       33720   77.1844482       82.2209625       75.8000031    
       33780   77.3133316       82.2209625       75.8000031    
       33840   77.4333344       81.9897079       75.8000031    
       33900   77.4333344       81.9897079       75.8000031    
       33960   77.3044434       81.7673569       75.8000031    
       34020   77.2688904       81.7673569       75.8000031    
       34080   77.0844421       81.6052704       75.8000031    
       34140   77.0844421       81.6052704       75.8000031    
       34200   77.0333328       81.4947586       75.8000031    
       34260   76.9577789       81.4947586       75.8000031    
       34320   76.8511124       81.4729767       75.8000031    
       34380   76.8511124       81.4729767       75.8000031    
