 20190308
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       28680   21.1155548       20.6774578       26.8500004    
       28740   20.9068184       20.6774578       26.8500004    
       28800   20.9799995       20.5015678       26.8500004    
       28860   21.1888885       20.5015678       26.8500004    
       28920   21.5511112       20.5384521       26.8500004    
       28980   21.6659088       20.5384521       26.8500004    
       29040   21.8666668       20.6583080       26.8500004    
       29100   22.1022224       20.6583080       26.8500004    
       29160   22.5244446       20.7735786       26.8500004    
       29220   22.1863632       20.7735786       26.8500004    
       29280   22.2911110       20.9236431       26.8500004    
       29340   22.4891300       20.9236431       26.8500004    
       29400   22.6297874       21.4051418       26.8500004    
       29460   22.5869560       21.4051418       26.8500004    
       29520   23.1369572       22.2833080       26.8500004    
       29580   23.4444447       22.2833080       26.8500004    
       29640   23.8326092       23.1205349       26.8500004    
       29700   24.1739140       23.1205349       26.8500004    
       29760   24.7326088       23.7355785       26.8500004    
       29820   24.9555550       23.7355785       26.8500004    
       29880   25.4282608       23.9613667       26.8500004    
       29940   26.1391296       23.9613667       26.8500004    
       30000   27.0739136       24.2419186       26.8500004    
       30060   27.4955559       24.2419186       26.8500004    
       30120   27.8891296       25.1785622       26.8500004    
       30180   28.9239140       25.1785622       26.8500004    
       30240   29.7086964       26.5108910       26.8500004    
       30300   30.0933342       26.5108910       26.8500004    
       30360   30.7000008       27.8920612       26.8500004    
       30420   30.7000008       27.8920612       26.8500004    
       30480   31.3976746       29.1253872       26.8500004    
       30540   31.4238091       29.1253872       26.8500004    
       30600   32.3357124       29.7385044       26.8500004    
       30660   32.3357124       29.7385044       26.8500004    
       30720   33.5190468       30.0354137       26.8500004    
       30780   34.5357132       30.0354137       26.8500004    
       30840   35.3357124       30.5048771       26.8500004    
       30900   36.0837212       30.5048771       26.8500004    
       30960   36.4714279       31.3232517       26.8500004    
       31020   37.2738113       31.3232517       26.8500004    
       31080   38.0404778       32.1113777       26.8500004    
       31140   38.6023254       32.1113777       26.8500004    
       31200   38.8023796       32.8792648       26.8500004    
       31260   39.4309540       32.8792648       26.8500004    
       31320   40.3285713       33.7010803       26.8500004    
       31380   40.9558144       33.7010803       26.8500004    
       31440   41.4857140       34.6167221       26.8500004    
       31500   42.8190460       34.6167221       26.8500004    
       31560   43.6380959       35.2222290       26.8500004    
       31620   44.2581406       35.2222290       26.8500004    
       31680   44.3952370       35.7933464       26.8500004    
       31740   45.4142876       35.7933464       26.8500004    
       31800   46.5047607       36.0185890       26.8500004    
       31860   47.0186043       36.0185890       26.8500004    
       31920   47.5476189       36.0653496       26.8500004    
       31980   48.7476196       36.0653496       26.8500004    
       32040   50.0761909       36.2566299       26.8500004    
       32100   50.2162781       36.2566299       26.8500004    
       32160   50.9547615       36.1837997       26.8500004    
       32220   51.6214294       36.1837997       26.8500004    
       32280   52.3309517       36.5694084       66.4000015    
       32340   53.2404747       36.5694084       66.4000015    
       32400   53.2404747       37.3715744       66.4000015    
       32460   54.2285728       37.3715744       66.4000015    
       32520   55.0142860       38.1855164       66.4000015    
       32580   55.5333328       38.1855164       66.4000015    
       32640   55.5333328       39.3096848       66.4000015    
       32700   56.3499985       39.3096848       66.4000015    
       32760   56.9761887       40.5850372       66.4000015    
       32820   57.6404762       40.5850372       66.4000015    
       32880   57.6404762       41.4686852       66.4000015    
       32940   58.6785698       41.4686852       66.4000015    
       33000   59.6476173       42.1721992       66.4000015    
       33060   60.4285698       42.1721992       66.4000015    
       33120   60.4285698       42.7679062       66.4000015    
       33180   60.6476173       42.7679062       66.4000015    
       33240   60.5883713       43.0022545       66.4000015    
       33300   60.9627914       43.0022545       66.4000015    
       33360   61.4488373       42.8833160       66.4000015    
       33420   62.0309525       42.8833160       66.4000015    
       33480   62.0162773       42.8597984       66.4000015    
       33540   62.5604668       42.8597984       66.4000015    
       33600   62.4372101       43.3708611       66.4000015    
       33660   62.7357140       43.3708611       66.4000015    
       33720   62.6325569       43.9337654       66.4000015    
       33780   62.8465118       43.9337654       66.4000015    
       33840   63.1500015       44.2132339       66.4000015    
       33900   63.6714287       44.2132339       66.4000015    
       33960   63.7372093       44.0883331       66.4000015    
       34020   63.9090919       44.0883331       66.4000015    
       34080   64.0155563       43.8355675       66.4000015    
       34140   64.0155563       43.8355675       66.4000015    
       34200   64.0543442       43.6489220       66.4000015    
       34260   63.9173927       43.6489220       66.4000015    
       34320   63.9617004       43.6922531       66.4000015    
       34380   63.7152176       43.6922531       66.4000015    
       34440   63.5369568       43.9214821       66.4000015    
       34500   63.5999985       43.9214821       66.4000015    
       34560   63.5133324       44.2178650       66.4000015    
       34620   63.5326080       44.2178650       66.4000015    
       34680   63.0043488       43.6569138       66.4000015    
       34740   62.9173927       43.6569138       66.4000015    
       34800   62.9333344       43.2518616       66.4000015    
       34860   63.0086975       43.2518616       66.4000015    
       34920   63.3043480       42.6401596       66.4000015    
       34980   63.4347839       42.6401596       66.4000015    
       35040   63.5434799       42.2949600       66.4000015    
       35100   63.5434799       42.2949600       66.4000015    
       35160   63.2847824       42.0406799       66.4000015    
       35220   63.0413055       42.0406799       66.4000015    
       35280   62.4891319       41.9533157       66.4000015    
       35340   62.4891319       41.9533157       66.4000015    
       35400   61.5434799       41.9015541       66.4000015    
       35460   61.3800011       41.9015541       66.4000015    
       35520   60.9022217       41.6136703       66.4000015    
       35580   60.7456512       41.6136703       66.4000015    
       35640   60.1804352       41.5060043       66.4000015    
       35700   60.0066681       41.5060043       66.4000015    
       35760   59.9733315       41.4686470       66.4000015    
       35820   59.6152191       41.4686470       66.4000015    
       35880   58.9739113       41.4441643       65.8000031    
       35940   59.0666656       41.4441643       65.8000031    
       36000   58.7488899       41.1986885       65.8000031    
       36060   58.9521751       41.1986885       65.8000031    
       36120   58.9478264       40.8018494       65.8000031    
       36180   58.9177780       40.8018494       65.8000031    
       36240   59.1977768       40.3959732       65.8000031    
       36300   59.4108696       40.3959732       65.8000031    
       36360   59.1782608       40.0916748       65.8000031    
       36420   59.1622238       40.0916748       65.8000031    
       36480   58.7311096       39.5098305       65.8000031    
       36540   58.3347816       39.5098305       65.8000031    
       36600   57.9913025       39.4617424       65.8000031    
       36660   57.6777763       39.4617424       65.8000031    
       36720   57.4977760       39.4634018       65.8000031    
       36780   57.4326096       39.4634018       65.8000031    
       36840   57.5413055       39.0929031       65.8000031    
       36900   57.5288887       39.0929031       65.8000031    
       36960   57.6955566       38.7645874       65.8000031    
       37020   57.7488899       38.7645874       65.8000031    
       37080   57.5978279       39.0171928       65.8000031    
       37140   57.7695656       39.0171928       65.8000031    
       37200   57.4955559       39.2225456       65.8000031    
       37260   57.8909073       39.2225456       65.8000031    
       37320   57.8909073       39.4745636       65.8000031    
       37380   58.1250000       39.4745636       65.8000031    
       37440   58.2023239       39.4614220       65.8000031    
       37500   58.3295441       39.4614220       65.8000031    
       37560   58.3522720       39.5141487       65.8000031    
       37620   58.4568176       39.5141487       65.8000031    
       37680   58.5840912       39.6102257       65.8000031    
       37740   58.3488388       39.6102257       65.8000031    
       37800   58.3977280       39.4914436       65.8000031    
       37860   58.5136375       39.4914436       65.8000031    
       37920   58.5090904       39.2808952       65.8000031    
       37980   58.3348846       39.2808952       65.8000031    
       38040   58.6568184       39.2767448       65.8000031    
       38100   58.6454544       39.2767448       65.8000031    
       38160   58.6363640       39.3627281       65.8000031    
       38220   58.6363640       39.3627281       65.8000031    
       38280   58.8363647       39.4851418       65.8000031    
       38340   59.4181824       39.4851418       65.8000031    
       38400   59.7318192       40.1482620       65.8000031    
       38460   59.7318192       40.1482620       65.8000031    
       38520   59.5767441       40.4547997       65.8000031    
       38580   59.7232552       40.4547997       65.8000031    
       38640   59.8906975       40.8434753       65.8000031    
       38700   59.5952377       40.8434753       65.8000031    
       38760   60.0372086       40.9680901       65.8000031    
       38820   60.2790680       40.9680901       65.8000031    
       38880   60.6418610       40.9039955       65.8000031    
       38940   61.0166664       40.9039955       65.8000031    
       39000   61.0166664       40.9175262       65.8000031    
       39060   62.0952377       40.9175262       65.8000031    
       39120   62.3325577       41.0507545       65.8000031    
       39180   62.6952362       41.0507545       65.8000031    
       39240   62.9146347       41.7150574       65.8000031    
       39300   63.6390228       41.7150574       65.8000031    
       39360   63.6390228       42.1185608       65.8000031    
       39420   63.8650017       42.1185608       65.8000031    
       39480   64.3871765       42.4721756       60.5000000    
       39540   65.7538452       42.4721756       60.5000000    
       39600   65.7538452       42.7556267       60.5000000    
       39660   66.1842117       42.7556267       60.5000000    
       39720   66.5921021       42.7288971       60.5000000    
       39780   66.6216202       42.7288971       60.5000000    
       39840   67.2210541       42.5808105       60.5000000    
       39900   67.1405411       42.5808105       60.5000000    
       39960   67.3135147       42.7192192       60.5000000    
       40020   67.6750031       42.7192192       60.5000000    
       40080   67.7918930       42.6550217       60.5000000    
       40140   68.6567535       42.6550217       60.5000000    
       40200   69.4388885       42.8563538       60.5000000    
       40260   70.1666641       42.8563538       60.5000000    
       40320   70.1666641       42.8401947       60.5000000    
       40380   70.9527740       42.8401947       60.5000000    
       40440   71.4228592       42.9679642       60.5000000    
       40500   71.8911743       42.9679642       60.5000000    
       40560   71.8911743       43.5000229       60.5000000    
       40620   72.1030273       43.5000229       60.5000000    
       40680   72.2272720       43.7795906       60.5000000    
       40740   72.8968735       43.7795906       60.5000000    
       40800   72.6374969       43.9313049       60.5000000    
       40860   72.6374969       43.9313049       60.5000000    
       40920   72.8484879       44.3497887       60.5000000    
       40980   72.8484879       44.3497887       60.5000000    
       41040   73.0545425       44.6643639       60.5000000    
       41100   73.0545425       44.6643639       60.5000000    
       41160   73.3787842       45.1788750       60.5000000    
       41220   73.5999985       45.1788750       60.5000000    
       41280   73.6806488       45.7351875       60.5000000    
       41340   73.3451614       45.7351875       60.5000000    
       41400   73.3451614       46.3399239       60.5000000    
       41460   73.5548401       46.3399239       60.5000000    
       41520   73.6433334       46.9340858       60.5000000    
       41580   74.2200012       46.9340858       60.5000000    
       41640   74.4161301       47.2843933       60.5000000    
       41700   74.4800034       47.2843933       60.5000000    
       41760   74.9724121       47.7321930       60.5000000    
       41820   75.3178558       47.7321930       60.5000000    
       41880   75.0551758       47.9773674       60.5000000    
       41940   75.1214294       47.9773674       60.5000000    
       42000   75.3000031       47.8204956       60.5000000    
       42060   75.0999985       47.8204956       60.5000000    
       42120   75.0999985       47.8286781       60.5000000    
       42180   75.2500000       47.8286781       60.5000000    
       42240   75.2444458       47.9822159       60.5000000    
       42300   75.4888916       47.9822159       60.5000000    
       42360   75.4888916       48.2148857       60.5000000    
       42420   75.4851837       48.2148857       60.5000000    
       42480   75.5269241       48.6253967       60.5000000    
       42540   75.1307678       48.6253967       60.5000000    
       42600   75.1307678       49.3313637       60.5000000    
       42660   75.3666687       49.3313637       60.5000000    
       42720   75.3692322       49.8918839       60.5000000    
       42780   75.7230759       49.8918839       60.5000000    
