 20180808
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       32280   1.16871428       1.86369896       1.58399999    
       32340   1.16871428       1.86369896       1.58399999    
       32400   1.17030227       1.85942972       1.58399999    
       32460   1.16856813       1.85942972       1.58399999    
       32520   1.16775560       1.85775435       1.58399999    
       32580   1.16775560       1.85775435       1.58399999    
       32640   1.16806519       1.85882545       1.58399999    
       32700   1.17134786       1.85882545       1.58399999    
       32760   1.17337775       1.85988033       1.58399999    
       32820   1.17768180       1.85988033       1.58399999    
       32880   1.17857778       1.86026287       1.58399999    
       32940   1.18531823       1.86026287       1.58399999    
       33000   1.19206822       1.86015821       1.58399999    
       33060   1.19593179       1.86015821       1.58399999    
       33120   1.19431114       1.86145258       1.58399999    
       33180   1.19931817       1.86145258       1.58399999    
       33240   1.20106816       1.86362267       1.58399999    
       33300   1.20081818       1.86362267       1.58399999    
       33360   1.19986665       1.86712110       1.58399999    
       33420   1.20363641       1.86712110       1.58399999    
       33480   1.20338631       1.87110686       1.58399999    
       33540   1.20495450       1.87110686       1.58399999    
       33600   1.20397782       1.87585759       1.58399999    
       33660   1.20729542       1.87585759       1.58399999    
       33720   1.20743179       1.88107145       1.58399999    
       33780   1.20829546       1.88107145       1.58399999    
       33840   1.20535553       1.88643324       1.58399999    
       33900   1.20675004       1.88643324       1.58399999    
       33960   1.20840907       1.89260459       1.58399999    
       34020   1.21111631       1.89260459       1.58399999    
       34080   1.21211362       1.89963794       1.58399999    
       34140   1.21493185       1.89963794       1.58399999    
       34200   1.21697724       1.90802956       1.58399999    
       34260   1.21609306       1.90802956       1.58399999    
       34320   1.22277272       1.91761911       1.58399999    
       34380   1.22463632       1.91761911       1.58399999    
       34440   1.22540915       1.92694426       1.58399999    
       34500   1.22541857       1.92694426       1.58399999    
       34560   1.22897732       1.93605494       1.58399999    
       34620   1.23059094       1.93605494       1.58399999    
       34680   1.23197675       1.94623578       1.58399999    
       34740   1.23423254       1.94623578       1.58399999    
       34800   1.23084092       1.95753133       1.58399999    
       34860   1.22886360       1.95753133       1.58399999    
       34920   1.22504652       1.97045863       1.58399999    
       34980   1.22046506       1.97045863       1.58399999    
       35040   1.21977270       1.98455727       1.58399999    
       35100   1.21681821       1.98455727       1.58399999    
       35160   1.21286047       1.99782062       1.58399999    
       35220   1.20816278       1.99782062       1.58399999    
       35280   1.20447731       2.01091433       1.58399999    
       35340   1.19850004       2.01091433       1.58399999    
       35400   1.19616282       2.02480412       1.58399999    
       35460   1.19123256       2.02480412       1.58399999    
       35520   1.18486047       2.03876686       1.58399999    
       35580   1.18104541       2.03876686       1.58399999    
       35640   1.18158138       2.05204654       1.58399999    
       35700   1.17051160       2.05204654       1.58399999    
       35760   1.16448832       2.06396198       1.58399999    
       35820   1.16072726       2.06396198       1.58399999    
       35880   1.16367447       2.07504869       1.25500000    
