 20190111
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       32280   1.62447369       1.54365432       1.74800003    
       32340   1.62447369       1.54365432       1.74800003    
       32400   1.61116219       1.53875482       1.74800003    
       32460   1.60249996       1.53875482       1.74800003    
       32520   1.59670269       1.53464353       1.74800003    
       32580   1.59670269       1.53464353       1.74800003    
       32640   1.59670269       1.53153265       1.74800003    
       32700   1.57765794       1.53153265       1.74800003    
       32760   1.57765794       1.52937531       1.74800003    
       32820   1.58182049       1.52937531       1.74800003    
       32880   1.58182049       1.52783966       1.74800003    
       32940   1.56974995       1.52783966       1.74800003    
       33000   1.56974995       1.52688563       1.74800003    
       33060   1.56492686       1.52688563       1.74800003    
       33120   1.56492686       1.52678585       1.74800003    
       33180   1.55490005       1.52678585       1.74800003    
       33240   1.55307496       1.52749300       1.74800003    
       33300   1.54776919       1.52749300       1.74800003    
       33360   1.54659998       1.52885437       1.74800003    
       33420   1.54733336       1.52885437       1.74800003    
       33480   1.55552626       1.53080904       1.74800003    
       33540   1.55373681       1.53080904       1.74800003    
       33600   1.55373681       1.53349376       1.74800003    
       33660   1.55267572       1.53349376       1.74800003    
       33720   1.53654051       1.53672075       1.74800003    
       33780   1.53363156       1.53672075       1.74800003    
       33840   1.53175676       1.54023325       1.74800003    
       33900   1.52505410       1.54023325       1.74800003    
       33960   1.51699996       1.54365396       1.74800003    
       34020   1.51699996       1.54365396       1.74800003    
       34080   1.51386106       1.54725039       1.74800003    
       34140   1.50300002       1.54725039       1.74800003    
       34200   1.49258828       1.55089796       1.74800003    
       34260   1.49258828       1.55089796       1.74800003    
       34320   1.48084843       1.55419254       1.74800003    
       34380   1.47512126       1.55419254       1.74800003    
       34440   1.46146870       1.55723906       1.74800003    
       34500   1.44275761       1.55723906       1.74800003    
       34560   1.43843746       1.56027043       1.74800003    
       34620   1.42567742       1.56027043       1.74800003    
       34680   1.41960001       1.56334531       1.74800003    
       34740   1.41960001       1.56334531       1.74800003    
       34800   1.42127585       1.56661510       1.74800003    
       34860   1.42871428       1.56661510       1.74800003    
       34920   1.43585181       1.56968951       1.74800003    
       34980   1.44949996       1.56968951       1.74800003    
       35040   1.45666671       1.57223320       1.74800003    
       35100   1.47474074       1.57223320       1.74800003    
       35160   1.48614812       1.57434046       1.74800003    
       35220   1.48614812       1.57434046       1.74800003    
       35280   1.49170375       1.57660210       1.74800003    
       35340   1.49066663       1.57660210       1.74800003    
       35400   1.48169231       1.57914615       1.74800003    
       35460   1.47822225       1.57914615       1.74800003    
       35520   1.48396301       1.58145320       1.74800003    
       35580   1.47269225       1.58145320       1.74800003    
       35640   1.45373082       1.58355308       1.74800003    
       35700   1.45373082       1.58355308       1.74800003    
       35760   1.44187999       1.58539224       1.74800003    
       35820   1.44387996       1.58539224       1.74800003    
       35880   1.39639997       1.58689499       1.86849999    
       35940   1.40829170       1.58689499       1.86849999    
       36000   1.40829170       1.58807826       1.86849999    
       36060   1.38940001       1.58807826       1.86849999    
       36120   1.38940001       1.58943021       1.86849999    
       36180   1.38945830       1.58943021       1.86849999    
       36240   1.40724003       1.59040880       1.86849999    
       36300   1.40115380       1.59040880       1.86849999    
       36360   1.42227995       1.59080744       1.86849999    
       36420   1.42227995       1.59080744       1.86849999    
       36480   1.40904164       1.59101129       1.86849999    
       36540   1.42884004       1.59101129       1.86849999    
       36600   1.40224004       1.59179568       1.86849999    
       36660   1.40224004       1.59179568       1.86849999    
       36720   1.40349996       1.59358180       1.86849999    
       36780   1.41128004       1.59358180       1.86849999    
       36840   1.41128004       1.59567642       1.86849999    
       36900   1.38303995       1.59567642       1.86849999    
       36960   1.38303995       1.59709740       1.86849999    
       37020   1.37812495       1.59709740       1.86849999    
       37080   1.37184000       1.59747362       1.86849999    
       37140   1.37184000       1.59747362       1.86849999    
       37200   1.37812495       1.59890211       1.86849999    
       37260   1.37812495       1.59890211       1.86849999    
       37320   1.37812495       1.60002720       1.86849999    
       37380   1.38995647       1.60002720       1.86849999    
       37440   1.38831818       1.60091186       1.86849999    
       37500   1.38831818       1.60091186       1.86849999    
       37560   1.35699999       1.60159028       1.86849999    
       37620   1.35699999       1.60159028       1.86849999    
       37680   1.35699999       1.60285878       1.86849999    
       37740   1.34366667       1.60285878       1.86849999    
       37800   1.34366667       1.60436571       1.86849999    
       37860   1.34366667       1.60436571       1.86849999    
       37920   1.34366667       1.60562289       1.86849999    
       37980   1.34366667       1.60562289       1.86849999    
       38040   1.29052377       1.60726666       1.86849999    
       38100   1.29052377       1.60726666       1.86849999    
       38160   1.31285000       1.60952580       1.86849999    
       38220   1.31285000       1.60952580       1.86849999    
       38280   1.31285000       1.61198258       1.86849999    
       38340   1.31285000       1.61198258       1.86849999    
       38400   1.31285000       1.61489165       1.86849999    
       38460   1.34247625       1.61489165       1.86849999    
       38520   1.34247625       1.61806834       1.86849999    
       38580   1.34247625       1.61806834       1.86849999    
       38640   1.31869996       1.62147212       1.86849999    
       38700   1.28123808       1.62147212       1.86849999    
       38760   1.25715005       1.62492204       1.86849999    
       38820   1.20264995       1.62492204       1.86849999    
       38880   1.20264995       1.62810504       1.86849999    
       38940   1.21994996       1.62810504       1.86849999    
       39000   1.20415795       1.63163841       1.86849999    
       39060   1.20415795       1.63163841       1.86849999    
       39120   1.16078949       1.63529992       1.86849999    
       39180   1.12461114       1.63529992       1.86849999    
       39240   1.12461114       1.63909197       1.86849999    
       39300   1.12735295       1.63909197       1.86849999    
       39360   1.12735295       1.64316678       1.86849999    
       39420   1.09933329       1.64316678       1.86849999    
       39480   1.05611765       1.64737880       1.62460005    
       39540   1.06517649       1.64737880       1.62460005    
       39600   1.06517649       1.65090871       1.62460005    
       39660   1.04372227       1.65090871       1.62460005    
       39720   1.05005884       1.65366650       1.62460005    
       39780   1.05005884       1.65366650       1.62460005    
       39840   1.05005884       1.65618086       1.62460005    
       39900   1.00106251       1.65618086       1.62460005    
       39960  0.968500018       1.65869987       1.62460005    
       40020  0.968500018       1.65869987       1.62460005    
       40080  0.968500018       1.66110444       1.62460005    
       40140   1.00641179       1.66110444       1.62460005    
       40200  0.998882353       1.66307008       1.62460005    
       40260   1.09152937       1.66307008       1.62460005    
       40320   1.09152937       1.66456366       1.62460005    
       40380   1.14172220       1.66456366       1.62460005    
       40440   1.14988887       1.66549730       1.62460005    
       40500   1.18078947       1.66549730       1.62460005    
       40560   1.16178942       1.66637743       1.62460005    
       40620   1.16178942       1.66637743       1.62460005    
       40680   1.16178942       1.66771424       1.62460005    
       40740   1.18426311       1.66771424       1.62460005    
       40800   1.21175003       1.66969550       1.62460005    
       40860   1.21175003       1.66969550       1.62460005    
       40920   1.23895240       1.67045510       1.62460005    
       40980   1.25554550       1.67045510       1.62460005    
       41040   1.27582610       1.67071271       1.62460005    
       41100   1.27582610       1.67071271       1.62460005    
       41160   1.29783332       1.67113888       1.62460005    
       41220   1.33624995       1.67113888       1.62460005    
       41280   1.34904003       1.67155766       1.62460005    
       41340   1.34904003       1.67155766       1.62460005    
       41400   1.36561537       1.67067933       1.62460005    
       41460   1.37822223       1.67067933       1.62460005    
       41520   1.37822223       1.66947365       1.62460005    
       41580   1.38039291       1.66947365       1.62460005    
       41640   1.38199997       1.66824639       1.62460005    
       41700   1.41848278       1.66824639       1.62460005    
       41760   1.41848278       1.66664934       1.62460005    
       41820   1.42463338       1.66664934       1.62460005    
       41880   1.42954838       1.66527247       1.62460005    
       41940   1.43931246       1.66527247       1.62460005    
       42000   1.43931246       1.66370976       1.62460005    
       42060   1.44381821       1.66370976       1.62460005    
       42120   1.43896973       1.66247070       1.62460005    
       42180   1.44176471       1.66247070       1.62460005    
       42240   1.44176471       1.66172361       1.62460005    
       42300   1.44611430       1.66172361       1.62460005    
       42360   1.48459995       1.66123903       1.62460005    
       42420   1.48459995       1.66123903       1.62460005    
       42480   1.52354288       1.66138387       1.62460005    
       42540   1.53349996       1.66138387       1.62460005    
       42600   1.53677773       1.66220903       1.62460005    
       42660   1.53677773       1.66220903       1.62460005    
       42720   1.54748654       1.66164291       1.62460005    
       42780   1.58954048       1.66164291       1.62460005    
       42840   1.59928942       1.65990543       1.62460005    
       42900   1.61153841       1.65990543       1.62460005    
       42960   1.61153841       1.65655065       1.62460005    
       43020   1.62030005       1.65655065       1.62460005    
       43080   1.65269995       1.65149534      0.578499973    
       43140   1.66065848       1.65149534      0.578499973    
       43200   1.68575001       1.64840651      0.578499973    
       43260   1.69517076       1.64840651      0.578499973    
       43320   1.72057498       1.64483058      0.578499973    
       43380   1.72057498       1.64483058      0.578499973    
       43440   1.72057498       1.64058340      0.578499973    
       43500   1.72057498       1.64058340      0.578499973    
       43560   1.72057498       1.63608038      0.578499973    
       43620   1.74602568       1.63608038      0.578499973    
       43680   1.73857498       1.63123763      0.578499973    
       43740   1.73280489       1.63123763      0.578499973    
       43800   1.73580003       1.62611222      0.578499973    
       43860   1.72815001       1.62611222      0.578499973    
       43920   1.71229994       1.62080228      0.578499973    
       43980   1.71229994       1.62080228      0.578499973    
       44040   1.70447505       1.61495459      0.578499973    
       44100   1.70343590       1.61495459      0.578499973    
       44160   1.70320511       1.60694540      0.578499973    
       44220   1.72487175       1.60694540      0.578499973    
       44280   1.72549999       1.59770632      0.578499973    
       44340   1.72549999       1.59770632      0.578499973    
       44400   1.72132504       1.58984280      0.578499973    
       44460   1.71290004       1.58984280      0.578499973    
       44520   1.70458531       1.58210611      0.578499973    
       44580   1.70262504       1.58210611      0.578499973    
       44640   1.70490003       1.57384646      0.578499973    
       44700   1.70432496       1.57384646      0.578499973    
       44760   1.70070732       1.56420147      0.578499973    
       44820   1.69812500       1.56420147      0.578499973    
