 20190316
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   1.41991425       1.87878358       1.42499995    
       28740   1.41991425       1.87878358       1.42499995    
       28800   1.42452943       1.88075936       1.42499995    
       28860   1.42957580       1.88075936       1.42499995    
       28920   1.43428123       1.88136673       1.42499995    
       28980   1.43428123       1.88136673       1.42499995    
       29040   1.44161296       1.88218153       1.42499995    
       29100   1.44816661       1.88218153       1.42499995    
       29160   1.45265520       1.88046467       1.42499995    
       29220   1.45265520       1.88046467       1.42499995    
       29280   1.45746434       1.87714982       1.42499995    
       29340   1.45918524       1.87714982       1.42499995    
       29400   1.45918524       1.87314224       1.42499995    
       29460   1.46215379       1.87314224       1.42499995    
       29520   1.47316003       1.87153828       1.42499995    
       29580   1.50044000       1.87153828       1.42499995    
       29640   1.52038467       1.86928654       1.42499995    
       29700   1.55299997       1.86928654       1.42499995    
       29760   1.55912006       1.86661386       1.42499995    
       29820   1.58473074       1.86661386       1.42499995    
       29880   1.61403847       1.86302173       1.42499995    
       29940   1.64242303       1.86302173       1.42499995    
       30000   1.64242303       1.85871184       1.42499995    
       30060   1.66361535       1.85871184       1.42499995    
       30120   1.68238461       1.85724771       1.42499995    
       30180   1.69850004       1.85724771       1.42499995    
       30240   1.69850004       1.85782862       1.42499995    
       30300   1.71473074       1.85782862       1.42499995    
       30360   1.72834611       1.85957789       1.42499995    
       30420   1.73470366       1.85957789       1.42499995    
       30480   1.74899995       1.86165214       1.42499995    
       30540   1.75638461       1.86165214       1.42499995    
       30600   1.76373076       1.86387491       1.42499995    
       30660   1.76081479       1.86387491       1.42499995    
       30720   1.76981485       1.86585355       1.42499995    
       30780   1.78257692       1.86585355       1.42499995    
       30840   1.78218520       1.86662996       1.42499995    
       30900   1.79048145       1.86662996       1.42499995    
       30960   1.80388892       1.86462462       1.42499995    
       31020   1.81723082       1.86462462       1.42499995    
       31080   1.80999994       1.86147797       1.42499995    
       31140   1.80922222       1.86147797       1.42499995    
       31200   1.81815386       1.85732806       1.42499995    
       31260   1.81115389       1.85732806       1.42499995    
       31320   1.80048144       1.85459614       1.42499995    
       31380   1.79277778       1.85459614       1.42499995    
       31440   1.79733336       1.85407865       1.42499995    
       31500   1.79733336       1.85407865       1.42499995    
       31560   1.80818522       1.85536468       1.42499995    
       31620   1.81851852       1.85536468       1.42499995    
       31680   1.81378567       1.85635400       1.42499995    
       31740   1.81378567       1.85635400       1.42499995    
       31800   1.81417239       1.85738266       1.42499995    
