 20181113
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28860   1.50419998       1.66650283       1.43700004    
       28920   1.50204551       1.66468060       1.43700004    
       28980   1.50153339       1.66468060       1.43700004    
       29040   1.49860001       1.66270387       1.43700004    
       29100   1.49582219       1.66270387       1.43700004    
       29160   1.49582219       1.66072083       1.43700004    
       29220   1.49408889       1.66072083       1.43700004    
       29280   1.49095559       1.65882921       1.43700004    
       29340   1.49527276       1.65882921       1.43700004    
       29400   1.48690903       1.65721703       1.43700004    
       29460   1.48233330       1.65721703       1.43700004    
       29520   1.47631109       1.65591431       1.43700004    
       29580   1.47704542       1.65591431       1.43700004    
       29640   1.47282219       1.65483665       1.43700004    
       29700   1.47295451       1.65483665       1.43700004    
       29760   1.46438634       1.65390861       1.43700004    
       29820   1.46423256       1.65390861       1.43700004    
       29880   1.46423256       1.65316248       1.43700004    
       29940   1.46016669       1.65316248       1.43700004    
       30000   1.45807314       1.65253210       1.43700004    
       30060   1.45550001       1.65253210       1.43700004    
       30120   1.45550001       1.65181744       1.43700004    
       30180   1.45469236       1.65181744       1.43700004    
       30240   1.45086837       1.65094876       1.43700004    
       30300   1.44335139       1.65094876       1.43700004    
       30360   1.44335139       1.65005720       1.43700004    
       30420   1.43844450       1.65005720       1.43700004    
       30480   1.43905711       1.64925992       1.43700004    
       30540   1.43319440       1.64925992       1.43700004    
       30600   1.43066669       1.64853752       1.43700004    
       30660   1.42602777       1.64853752       1.43700004    
       30720   1.41866672       1.64775324       1.43700004    
       30780   1.41866672       1.64775324       1.43700004    
       30840   1.41463888       1.64689493       1.43700004    
       30900   1.40241671       1.64689493       1.43700004    
       30960   1.39266670       1.64591730       1.43700004    
       31020   1.39266670       1.64591730       1.43700004    
       31080   1.38591671       1.64489472       1.43700004    
       31140   1.37558329       1.64489472       1.43700004    
       31200   1.36838889       1.64394057       1.43700004    
       31260   1.36838889       1.64394057       1.43700004    
       31320   1.36108339       1.64294314       1.43700004    
       31380   1.35513890       1.64294314       1.43700004    
       31440   1.35481083       1.64187241       1.43700004    
       31500   1.34424996       1.64187241       1.43700004    
       31560   1.34536111       1.64081502       1.43700004    
       31620   1.34433329       1.64081502       1.43700004    
       31680   1.34332430       1.63989794       1.43700004    
       31740   1.33722222       1.63989794       1.43700004    
       31800   1.32877779       1.63914061       1.43700004    
       31860   1.31791663       1.63914061       1.43700004    
       31920   1.31389189       1.63838041       1.43700004    
       31980   1.31438887       1.63838041       1.43700004    
       32040   1.30797219       1.63751972       1.43700004    
       32100   1.30797219       1.63751972       1.43700004    
       32160   1.31034291       1.63657522       1.43700004    
       32220   1.30302942       1.63657522       1.43700004    
       32280   1.30236363       1.63559628       1.43700004    
       32340   1.30236363       1.63559628       1.43700004    
       32400   1.29709089       1.63471639       1.43700004    
       32460   1.29565620       1.63471639       1.46599996    
       32520   1.29443753       1.63395894       1.46599996    
       32580   1.29624248       1.63395894       1.46599996    
       32640   1.28951514       1.63326728       1.46599996    
       32700   1.28450000       1.63326728       1.46599996    
       32760   1.28646874       1.63270843       1.46599996    
       32820   1.28499997       1.63270843       1.46599996    
       32880   1.28112125       1.63224876       1.46599996    
       32940   1.28225005       1.63224876       1.46599996    
       33000   1.28199995       1.63187444       1.46599996    
       33060   1.28345454       1.63187444       1.46599996    
       33120   1.28154540       1.63148761       1.46599996    
       33180   1.28100002       1.63148761       1.46599996    
       33240   1.28887880       1.63096964       1.46599996    
       33300   1.29754543       1.63096964       1.46599996    
       33360   1.30441177       1.63038981       1.46599996    
       33420   1.31400001       1.63038981       1.46599996    
       33480   1.31400001       1.62986171       1.46599996    
       33540   1.31637144       1.62986171       1.46599996    
       33600   1.33022225       1.62935448       1.46599996    
       33660   1.33864868       1.62935448       1.46599996    
       33720   1.33864868       1.62882364       1.46599996    
       33780   1.34800005       1.62882364       1.46599996    
       33840   1.35830772       1.62828374       1.46599996    
       33900   1.37224996       1.62828374       1.46599996    
       33960   1.37224996       1.62774491       1.46599996    
       34020   1.38000000       1.62774491       1.46599996    
       34080   1.38466668       1.62721157       1.46599996    
       34140   1.38466668       1.62721157       1.46599996    
       34200   1.39564288       1.62668228       1.46599996    
       34260   1.40707147       1.62668228       1.46599996    
       34320   1.42111909       1.62614524       1.46599996    
       34380   1.42458534       1.62614524       1.46599996    
       34440   1.43166661       1.62575614       1.46599996    
       34500   1.43971431       1.62575614       1.46599996    
       34560   1.45447624       1.62536979       1.46599996    
       34620   1.46485710       1.62536979       1.46599996    
       34680   1.46485710       1.62497437       1.46599996    
       34740   1.47083330       1.62497437       1.46599996    
       34800   1.47599995       1.62451279       1.46599996    
       34860   1.48023808       1.62451279       1.46599996    
       34920   1.48023808       1.62389374       1.46599996    
       34980   1.48495233       1.62389374       1.46599996    
       35040   1.48595238       1.62317526       1.46599996    
       35100   1.49252379       1.62317526       1.46599996    
       35160   1.49252379       1.62245250       1.46599996    
       35220   1.49376190       1.62245250       1.46599996    
       35280   1.49842858       1.62160504       1.46599996    
       35340   1.50609529       1.62160504       1.46599996    
       35400   1.50609529       1.62054574       1.46599996    
       35460   1.51702380       1.62054574       1.46599996    
       35520   1.52697623       1.61927390       1.46599996    
       35580   1.53570735       1.61927390       1.46599996    
       35640   1.53570735       1.61783314       1.46599996    
       35700   1.54817498       1.61783314       1.46599996    
       35760   1.54817498       1.61632717       1.46599996    
       35820   1.54817498       1.61632717       1.46599996    
       35880   1.54817498       1.61475980       1.46599996    
       35940   1.54817498       1.61475980       1.46599996    
       36000   1.54817498       1.61315918       1.46599996    
       36060   1.55858970       1.61315918       1.29999995    
       36120   1.55867505       1.61151195       1.29999995    
