 20190528
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       25080   1.91199994       1.58186078       1.24000001    
       25140   1.91199994       1.58186078       1.24000001    
       25200   1.91199994       1.57998455       1.24000001    
       25260   1.91199994       1.57998455       1.24000001    
       25320   1.91199994       1.57798183       1.24000001    
       25380   1.91199994       1.57798183       1.24000001    
       25440   1.91199994       1.57609510       1.24000001    
       25500   1.91199994       1.57609510       1.24000001    
       25560   1.91199994       1.57425547       1.24000001    
       25620   1.91199994       1.57425547       1.24000001    
       25680   1.91199994       1.57224560       1.24000001    
       25740   1.91199994       1.57224560       1.24000001    
       25800   1.91199994       1.57025707       1.24000001    
       25860   1.91199994       1.57025707       1.24000001    
       25920   1.91199994       1.56825852       1.24000001    
       25980   1.91199994       1.56825852       1.24000001    
       26040   1.91199994       1.56623876       1.24000001    
       26100   1.91199994       1.56623876       1.24000001    
       26160   1.91199994       1.56422234       1.24000001    
       26220   1.91199994       1.56422234       1.24000001    
       26280   1.91199994       1.56216061       1.24000001    
       26340   1.91199994       1.56216061       1.24000001    
       26400   1.91199994       1.55983245       1.24000001    
       26460   1.91199994       1.55983245       1.24000001    
       26520   1.91199994       1.55723834       1.24000001    
       26580   1.91199994       1.55723834       1.24000001    
       26640   1.91199994       1.55456829       1.24000001    
       26700   1.91199994       1.55456829       1.24000001    
       26760   1.91199994       1.55191004       1.24000001    
       26820   1.91199994       1.55191004       1.24000001    
       26880   1.91199994       1.54921901       1.24000001    
       26940   1.91199994       1.54921901       1.24000001    
       27000   1.91199994       1.54675770       1.24000001    
       27060   1.91199994       1.54675770       1.24000001    
       27120   1.91199994       1.54456401       1.24000001    
       27180   1.66199994       1.54456401       1.24000001    
       27240   1.66199994       1.54270387       1.24000001    
       27300   1.66199994       1.54270387       1.24000001    
       27360   1.66199994       1.54124463       1.24000001    
       27420   1.66199994       1.54124463       1.24000001    
       27480   1.66199994       1.54008365       1.24000001    
       27540   1.66199994       1.54008365       1.24000001    
       27600   1.66199994       1.53913844       1.24000001    
       27660   1.66199994       1.53913844       1.24000001    
       27720   1.66199994       1.53843844       1.24000001    
       27780   1.66199994       1.53843844       1.24000001    
       27840   1.66199994       1.53782463       1.24000001    
       27900   1.66199994       1.53782463       1.24000001    
       27960   1.66199994       1.53719962       1.24000001    
       28020   1.66199994       1.53719962       1.24000001    
