 20190717
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080  0.942154765      0.522586226      0.824000001    
       25140  0.940476716      0.522586226      0.824000001    
       25200  0.940345228      0.521459043      0.824000001    
       25260  0.938895345      0.521459043      0.824000001    
       25320  0.935453475      0.520739317      0.824000001    
       25380  0.933869064      0.520739317      0.824000001    
       25440  0.933154762      0.519946396      0.824000001    
       25500  0.928178549      0.519946396      0.824000001    
       25560  0.928220928      0.518803537      0.824000001    
       25620  0.928220928      0.518803537      0.824000001    
       25680  0.928476751      0.517145693      0.824000001    
       25740  0.933420479      0.517145693      0.824000001    
       25800  0.936465919      0.514723778      0.824000001    
       25860  0.939125001      0.514723778      0.824000001    
       25920  0.939546525      0.512379944      0.824000001    
       25980  0.939715922      0.512379944      0.824000001    
       26040  0.946386337      0.510432065      0.824000001    
       26100  0.949177802      0.510432065      0.824000001    
       26160  0.949177802      0.509193242      0.824000001    
       26220  0.953577757      0.509193242      0.824000001    
       26280  0.956511140      0.509362757      0.824000001    
       26340  0.956511140      0.509362757      0.824000001    
       26400  0.960399985      0.511593938      0.824000001    
       26460  0.967022240      0.511593938      0.824000001    
       26520  0.971045434      0.512466490      0.824000001    
       26580  0.972666681      0.512466490      0.824000001    
       26640  0.975111127      0.513266206      0.824000001    
       26700  0.976977289      0.513266206      0.824000001    
       26760  0.979886353      0.513650119      0.824000001    
       26820  0.980733335      0.513650119      0.824000001    
       26880  0.983222246      0.513088107      0.824000001    
       26940  0.982477248      0.513088107      0.824000001    
       27000  0.983133316      0.512512803      0.824000001    
       27060  0.980311096      0.512512803      0.824000001    
       27120  0.977622211      0.512044787      0.824000001    
       27180  0.977295458      0.512044787      0.824000001    
       27240  0.975555539      0.511375666      0.824000001    
       27300  0.973999977      0.511375666      0.824000001    
       27360  0.969200015      0.509951234      0.824000001    
       27420  0.970136344      0.509951234      0.824000001    
       27480  0.968888879      0.508142889      0.824000001    
       27540  0.967644453      0.508142889      0.824000001    
       27600  0.969088912      0.505019963      0.824000001    
       27660  0.968249977      0.505019963      0.824000001    
       27720  0.966488898      0.503093243      0.824000001    
       27780  0.963088870      0.503093243      0.824000001    
       27840  0.958622217      0.502423406      0.824000001    
       27900  0.959318161      0.502423406      0.824000001    
       27960  0.957088888      0.499732971      0.824000001    
       28020  0.956377804      0.499732971      0.824000001    
       28080  0.955954552      0.500179112      0.824000001    
       28140  0.952386379      0.500179112      0.824000001    
       28200  0.949933350      0.500497162      0.824000001    
       28260  0.947733343      0.500497162      0.824000001    
       28320  0.947204530      0.499755025      0.824000001    
       28380  0.945955575      0.499755025      0.824000001    
       28440  0.942066669      0.497951657      0.824000001    
       28500  0.940355539      0.497951657      0.824000001    
       28560  0.943681836      0.497713447      0.824000001    
       28620  0.941333354      0.497713447      0.824000001    
       28680  0.944545448      0.499188989       1.10899997    
       28740  0.944136381      0.499188989       1.10899997    
       28800  0.942272723      0.500271797       1.10899997    
       28860  0.939155579      0.500271797       1.10899997    
       28920  0.940545440      0.499951601       1.10899997    
       28980  0.938227296      0.499951601       1.10899997    
       29040  0.938227296      0.499115467       1.10899997    
       29100  0.939720929      0.499115467       1.10899997    
       29160  0.942404747      0.498399705       1.10899997    
       29220  0.942707300      0.498399705       1.10899997    
