 20190128
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       28860   1.04388893      0.653312624      0.739000022    
       28920   1.04869568      0.650439799      0.739000022    
       28980   1.05446672      0.650439799      0.739000022    
       29040   1.06282604      0.647258580      0.739000022    
       29100   1.07823908      0.647258580      0.739000022    
       29160   1.08749998      0.642640352      0.739000022    
       29220   1.08749998      0.642640352      0.739000022    
       29280   1.09897828      0.637728393      0.739000022    
       29340   1.11006522      0.637728393      0.739000022    
       29400   1.11297822      0.630686641      0.739000022    
       29460   1.11297822      0.630686641      0.739000022    
       29520   1.11047828      0.622997463      0.739000022    
       29580   1.11078262      0.622997463      0.739000022    
       29640   1.11386955      0.615996897      0.739000022    
       29700   1.11386955      0.615996897      0.739000022    
       29760   1.11604345      0.610949099      0.739000022    
       29820   1.11469567      0.610949099      0.739000022    
       29880   1.11484444      0.607321799      0.739000022    
       29940   1.11306524      0.607321799      0.739000022    
       30000   1.11373913      0.605079114      0.739000022    
       30060   1.11458695      0.605079114      0.739000022    
       30120   1.11682224      0.602582216      0.739000022    
       30180   1.11186957      0.602582216      0.739000022    
       30240   1.11520004      0.598186672      0.739000022    
       30300   1.11908889      0.598186672      0.739000022    
       30360   1.11984444      0.594536185      0.739000022    
       30420   1.11984444      0.594536185      0.739000022    
       30480   1.12500000      0.593739748      0.739000022    
       30540   1.12402320      0.593739748      0.739000022    
       30600   1.11630237      0.588434994      0.739000022    
       30660   1.11156821      0.588434994      0.739000022    
       30720   1.09936368      0.581896186      0.739000022    
       30780   1.08909297      0.581896186      0.739000022    
       30840   1.07746506      0.579634726      0.739000022    
       30900   1.07295454      0.579634726      0.739000022    
       30960   1.06200004      0.579280376      0.739000022    
       31020   1.05267441      0.579280376      0.739000022    
       31080   1.04009306      0.578902602      0.739000022    
       31140   1.03252268      0.578902602      0.739000022    
       31200   1.02584088      0.575742662      0.739000022    
       31260   1.02653491      0.575742662      0.739000022    
       31320   1.02630234      0.570995986      0.739000022    
       31380   1.02230227      0.570995986      0.739000022    
       31440   1.01847732      0.566733718      0.739000022    
       31500   1.01744187      0.566733718      0.739000022    
       31560   1.00832558      0.563685000      0.739000022    
       31620  0.998511612      0.563685000      0.739000022    
       31680  0.992727280      0.560130775      0.739000022    
       31740  0.993488371      0.560130775      0.739000022    
       31800  0.988395333      0.555195630      0.739000022    
       31860  0.982209325      0.555195630      0.739000022    
       31920  0.982386351      0.551079035      0.739000022    
       31980  0.979930222      0.551079035      0.739000022    
       32040  0.981906950      0.548361838      0.739000022    
       32100  0.985092998      0.548361838      0.739000022    
       32160  0.985092998      0.548493981      0.739000022    
       32220  0.985069752      0.548493981      0.739000022    
       32280  0.986209273      0.549280882      0.739000022    
       32340  0.989139557      0.549280882      0.739000022    
       32400  0.989139557      0.547785461      0.739000022    
       32460  0.992604673      0.547785461       1.41600001    
       32520  0.993069768      0.544581354       1.41600001    
       32580  0.986581385      0.544581354       1.41600001    
       32640  0.986581385      0.543042481       1.41600001    
       32700  0.975000024      0.543042481       1.41600001    
       32760  0.961418629      0.542858362       1.41600001    
       32820  0.952837229      0.542858362       1.41600001    
       32880  0.952837229      0.542478025       1.41600001    
       32940  0.941186070      0.542478025       1.41600001    
       33000  0.929255843      0.541522205       1.41600001    
       33060  0.922488391      0.541522205       1.41600001    
       33120  0.922488391      0.540527642       1.41600001    
       33180  0.921000004      0.540527642       1.41600001    
       33240  0.917767465      0.540707231       1.41600001    
       33300  0.911232531      0.540707231       1.41600001    
       33360  0.910590887      0.541966558       1.41600001    
       33420  0.903139532      0.541966558       1.41600001    
       33480  0.895627916      0.542717934       1.41600001    
       33540  0.894886374      0.542717934       1.41600001    
       33600  0.892772734      0.540730059       1.41600001    
       33660  0.888000011      0.540730059       1.41600001    
       33720  0.882953465      0.537871122       1.41600001    
       33780  0.882613659      0.537871122       1.41600001    
       33840  0.884068191      0.535994232       1.41600001    
       33900  0.884068191      0.535994232       1.41600001    
       33960  0.879477262      0.535633862       1.41600001    
       34020  0.877863646      0.535633862       1.41600001    
       34080  0.876844466      0.536992550       1.41600001    
       34140  0.876844466      0.536992550       1.41600001    
       34200  0.876804352      0.537447155       1.41600001    
       34260  0.879195631      0.537447155       1.41600001    
       34320  0.879434764      0.537266314       1.41600001    
       34380  0.881288886      0.537266314       1.41600001    
       34440  0.883673906      0.536050498       1.41600001    
       34500  0.883499980      0.536050498       1.41600001    
       34560  0.886565208      0.535836399       1.41600001    
       34620  0.888000011      0.535836399       1.41600001    
       34680  0.888782620      0.535256922       1.41600001    
       34740  0.890956521      0.535256922       1.41600001    
       34800  0.895044446      0.534727931       1.41600001    
       34860  0.897181809      0.534727931       1.41600001    
       34920  0.897181809      0.535663843       1.41600001    
       34980  0.895511627      0.535663843       1.41600001    
       35040  0.896690488      0.538168848       1.41600001    
       35100  0.897731721      0.538168848       1.41600001    
       35160  0.897731721      0.543821990       1.41600001    
       35220  0.902149975      0.543821990       1.41600001    
       35280  0.907743573      0.551978171       1.41600001    
       35340  0.912052631      0.551978171       1.41600001    
       35400  0.912052631      0.557651043       1.41600001    
       35460  0.912918925      0.557651043       1.41600001    
       35520  0.912694454      0.566629171       1.41600001    
       35580  0.910485685      0.566629171       1.41600001    
       35640  0.910485685      0.577918410       1.41600001    
       35700  0.906382382      0.577918410       1.41600001    
       35760  0.904303014      0.580658019       1.41600001    
       35820  0.904303014      0.580658019       1.41600001    
       35880  0.904250026      0.582991719       1.41600001    
       35940  0.903516114      0.582991719       1.41600001    
       36000  0.902533352      0.590137720       1.41600001    
       36060  0.902533352      0.590137720      0.856000006    
       36120  0.899758637      0.597806036      0.856000006    
       36180  0.899964273      0.597806036      0.856000006    
       36240  0.896777749      0.605819225      0.856000006    
       36300  0.896777749      0.605819225      0.856000006    
       36360  0.895076931      0.613038063      0.856000006    
       36420  0.892440021      0.613038063      0.856000006    
       36480  0.891666651      0.619707584      0.856000006    
       36540  0.891666651      0.619707584      0.856000006    
       36600   9999.00000      0.626544237      0.856000006    
       36660   9999.00000      0.626544237      0.856000006    
       36720   9999.00000      0.632478535      0.856000006    
       36780   9999.00000      0.632478535      0.856000006    
       36840   9999.00000      0.634700537      0.856000006    
       36900   9999.00000      0.634700537      0.856000006    
       36960   9999.00000      0.635603309      0.856000006    
       37020   9999.00000      0.635603309      0.856000006    
       37080   9999.00000      0.636984110      0.856000006    
       37140   9999.00000      0.636984110      0.856000006    
       37200   9999.00000      0.639067590      0.856000006    
       37260   9999.00000      0.639067590      0.856000006    
       37320   9999.00000      0.642517984      0.856000006    
       37380   9999.00000      0.642517984      0.856000006    
       37440   9999.00000      0.645253062      0.856000006    
       37500   9999.00000      0.645253062      0.856000006    
       37560   9999.00000      0.645141363      0.856000006    
       37620   9999.00000      0.645141363      0.856000006    
       37680   9999.00000      0.643306315      0.856000006    
