 20190723
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080   1.54352939       1.27671111       1.55624998    
       25140   1.54352939       1.27671111       1.55624998    
       25200   1.52170587       1.28118789       1.55624998    
       25260   1.52170587       1.28118789       1.55624998    
       25320   1.52170587       1.27466547       1.55624998    
       25380   1.50277781       1.27466547       1.55624998    
       25440   1.50277781       1.26521766       1.55624998    
       25500   1.50277781       1.26521766       1.55624998    
       25560   1.48636842       1.26027596       1.55624998    
       25620   1.47922218       1.26027596       1.55624998    
       25680   1.47922218       1.26559925       1.55624998    
       25740   1.46521056       1.26559925       1.55624998    
       25800   1.46855557       1.26400280       1.55624998    
       25860   1.46855557       1.26400280       1.55624998    
       25920   1.47547364       1.26128936       1.55624998    
       25980   1.47547364       1.26128936       1.55624998    
       26040   1.47090006       1.25661290       1.55624998    
       26100   1.47090006       1.25661290       1.55624998    
       26160   1.46605265       1.25398910       1.55624998    
       26220   1.45945001       1.25398910       1.55624998    
       26280   1.45945001       1.25725102       1.55624998    
       26340   1.45945001       1.25725102       1.55624998    
       26400   1.45494998       1.26148951       1.55624998    
       26460   1.45494998       1.26148951       1.55624998    
       26520   1.45494998       1.27651227       1.55624998    
       26580   1.46710527       1.27651227       1.55624998    
       26640   1.46879995       1.27665150       1.55624998    
       26700   1.46879995       1.27665150       1.55624998    
       26760   1.46879995       1.28561878       1.55624998    
       26820   1.45623815       1.28561878       1.55624998    
       26880   1.46695006       1.28986645       1.55624998    
       26940   1.45766664       1.28986645       1.55624998    
       27000   1.45766664       1.28943980       1.55624998    
       27060   1.43760002       1.28943980       1.55624998    
       27120   1.42923808       1.28455102       1.55624998    
       27180   1.42923808       1.28455102       1.55624998    
       27240   1.42923808       1.27597988       1.55624998    
       27300   1.41731822       1.27597988       1.55624998    
       27360   1.41731822       1.27047122       1.55624998    
       27420   1.38933337       1.27047122       1.55624998    
       27480   1.35485709       1.26768422       1.55624998    
       27540   1.35485709       1.26768422       1.55624998    
       27600   1.35485709       1.26555908       1.55624998    
       27660   1.31435001       1.26555908       1.55624998    
       27720   1.31435001       1.25610268       1.55624998    
       27780   1.27305257       1.25610268       1.55624998    
       27840   1.27305257       1.24928343       1.55624998    
       27900   1.27305257       1.24928343       1.55624998    
       27960   1.25500000       1.24833429       1.55624998    
       28020   1.25247371       1.24833429       1.55624998    
       28080   1.24594998       1.25889170       1.55624998    
       28140   1.24594998       1.25889170       1.55624998    
       28200   1.22980952       1.26594985       1.55624998    
       28260   1.20680952       1.26594985       1.55624998    
       28320   1.20680952       1.27716160       1.55624998    
       28380   1.19718182       1.27716160       1.55624998    
       28440   1.19554543       1.27735257       1.55624998    
       28500   1.18869567       1.27735257       1.55624998    
       28560   1.19281816       1.27614868       1.55624998    
       28620   1.18665218       1.27614868       1.55624998    
       28680   1.18304169       1.28304398       1.85899997    
       28740   1.17933333       1.28304398       1.85899997    
       28800   1.17933333       1.28147697       1.85899997    
       28860   1.17412496       1.28147697       1.85899997    
       28920   1.17232001       1.28548765       1.85899997    
       28980   1.17007697       1.28548765       1.85899997    
       29040   1.16963995       1.29197085       1.85899997    
       29100   1.16780770       1.29197085       1.85899997    
       29160   1.16780770       1.29921305       1.85899997    
       29220   1.16688001       1.29921305       1.85899997    
       29280   1.16688001       1.30308068       1.85899997    
       29340   1.16688001       1.30308068       1.85899997    
       29400   1.16495836       1.30876434       1.85899997    
       29460   1.16495836       1.30876434       1.85899997    
       29520   1.18780005       1.31519294       1.85899997    
       29580   1.19087994       1.31519294       1.85899997    
