 20181223
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3600   14.5083609       16.1169491       14.4932890    
        3660   14.5068855       16.1008167       14.4986515    
        3720   14.5052462       16.0869751       14.5087185    
        3780   14.5057373       16.0773144       14.5219545    
        3840   14.5075407       16.0718689       14.5381193    
        3900   14.5106554       16.0699310       14.5569820    
        3960   14.5163937       16.0709057       14.5725527    
        4020   14.5231152       16.0750408       14.5823650    
        4080   14.5286884       16.0821400       14.5848732    
        4140   14.5324593       16.0891800       14.5821075    
        4200   14.5363932       16.0916977       14.5766211    
        4260   14.5398359       16.0872879       14.5720797    
        4320   14.5463934       16.0758877       14.5728216    
        4380   14.5537701       16.0607395       14.5808401    
        4440   14.5609837       16.0464573       14.5942583    
        4500   14.5660658       16.0369511       14.6072273    
        4560   14.5709839       16.0338440       14.6182451    
        4620   14.5749178       16.0358620       14.6281395    
        4680   14.5785246       16.0409966       14.6393814    
        4740   14.5808201       16.0456944       14.6493387    
        4800   14.5818033       16.0489883       14.6578388    
        4860   14.5795078       16.0518608       14.6635313    
        4920   14.5788527       16.0539017       14.6680307    
        4980   14.5791807       16.0542011       14.6715145    
        5040   14.5798359       16.0518684       14.6741419    
        5100   14.5816393       16.0479107       14.6756964    
        5160   14.5847540       16.0433674       14.6769753    
        5220   14.5865574       16.0394287       14.6830988    
        5280   14.5875406       16.0348072       14.6962252    
        5340   14.5916395       16.0301132       14.7126713    
        5400   14.5978689       16.0292435       14.7272091    
        5460   14.6045904       16.0335159       14.7374506    
        5520   14.6088524       16.0409832       14.7432785    
        5580   14.6150818       16.0487099       14.7470007    
        5640   14.6198359       16.0529537       14.7493048    
        5700   14.6226225       16.0529270       14.7527571    
        5760   14.6249180       16.0496006       14.7592468    
        5820   14.6244259       16.0444660       14.7683287    
        5880   14.6285248       16.0392818       14.7786760    
        5940   14.6242619       16.0364399       14.7882032    
        6000   14.6211472       16.0365677       14.7961731    
        6060   14.6214752       16.0387859       14.8022575    
        6120   14.6250820       16.0414467       14.8066702    
        6180   14.6309834       16.0428257       14.8101721    
        6240   14.6352463       16.0423183       14.8191710    
        6300   14.6403275       16.0401726       14.8362036    
        6360   14.6472130       16.0398636       14.8552628    
        6420   14.6540985       16.0466022       14.8719530    
        6480   14.6627865       16.0588188       14.8845978    
        6540   14.6706562       16.0714760       14.8930044    
        6600   14.6759014       16.0813522       14.8983660    
        6660   14.6844263       16.0870152       14.9021101    
        6720   14.6870489       16.0881710       14.9043808    
        6780   14.6849184       16.0856895       14.9058256    
        6840   14.6899996       16.0807495       14.9077530    
        6900   14.7014751       16.0744801       14.9123745    
        6960   14.7127867       16.0687084       14.9221201    
        7020   14.7259016       16.0654945       14.9368839    
        7080   14.7383604       16.0664368       14.9536791    
        7140   14.7429504       16.0727272       14.9714680    
        7200   14.7473774       16.0822735       14.7706194    
        7260   14.7522955       16.0929451       14.7784252    
        7320   14.7577047       16.1044407       14.7885218    
        7380   14.7645903       16.1172314       14.7988234    
        7440   14.7713118       16.1314087       14.8082418    
        7500   14.7759018       16.1463375       14.8153419    
        7560   14.7773771       16.1604595       14.8201170    
        7620   14.7767210       16.1716194       14.8261814    
        7680   14.7777052       16.1787796       14.8355799    
        7740   14.7826233       16.1845837       14.8484373    
        7800   14.7852459       16.1923294       14.8620577    
        7860   14.7852459       16.2032890       14.8748837    
        7920   14.7873774       16.2167244       14.8859739    
        7980   14.7883606       16.2298393       14.8938150    
        8040   14.7888527       16.2410488       14.8968410    
        8100   14.7904921       16.2494755       14.8949718    
        8160   14.7926226       16.2547989       14.8924789    
        8220   14.7968855       16.2561169       14.8923635    
        8280   14.7973766       16.2543583       14.8927050    
        8340   14.7993441       16.2535400       14.8919363    
        8400   14.8039341       16.2546272       14.8915071    
        8460   14.8081970       16.2545681       14.8919840    
        8520   14.8139343       16.2526779       14.8946009    
        8580   14.8218031       16.2498531       14.8969288    
        8640   14.8288527       16.2477951       14.8985405    
        8700   14.8347540       16.2473412       14.8998108    
        8760   14.8452463       16.2478180       14.9007254    
        8820   14.8559017       16.2489777       14.8999929    
        8880   14.8636065       16.2514286       14.8953228    
        8940   14.8691807       16.2542458       14.8871174    
        9000   14.8731146       16.2546501       14.8774471    
        9060   14.8750820       16.2497921       14.8704224    
        9120   14.8772135       16.2404823       14.8682957    
        9180   14.8778687       16.2302570       14.8708668    
        9240   14.8768854       16.2231216       14.8757801    
        9300   14.8819675       16.2204227       14.8819132    
        9360   14.8927870       16.2211971       14.8870058    
        9420   14.9022951       16.2239170       14.8890038    
        9480   14.9072132       16.2266159       14.8885031    
        9540   14.9068851       16.2269096       14.8872013    
        9600   14.9080324       16.2241344       14.8869209    
        9660   14.9063931       16.2197571       14.8879204    
        9720   14.9054098       16.2160282       14.8898821    
        9780   14.9109840       16.2143745       14.8925180    
        9840   14.9214754       16.2142982       14.8962250    
        9900   14.9339342       16.2146797       14.9005823    
        9960   14.9434423       16.2155228       14.9050617    
       10020   14.9480324       16.2169209       14.9101334    
       10080   14.9518032       16.2186394       14.9164839    
       10140   14.9554100       16.2207127       14.9243174    
       10200   14.9586887       16.2238808       14.9334946    
       10260   14.9619675       16.2283878       14.9429893    
       10320   14.9609833       16.2343025       14.9516640    
       10380   14.9598360       16.2408772       14.9589615    
       10440   14.9622955       16.2469234       14.9640722    
       10500   14.9626226       16.2516117       14.9683723    
       10560   14.9596720       16.2549458       14.9724655    
       10620   14.9572134       16.2570934       14.9766827    
       10680   14.9540987       16.2584782       14.9806442    
       10740   14.9480324       16.2595921       14.9835443    
       10800   14.9442625       16.2602100       14.9395056    
       10860   14.9426231       16.2602234       14.9355583    
       10920   14.9427872       16.2591457       14.9277630    
       10980   14.9477053       16.2560501       14.9156532    
       11040   14.9547539       16.2500420       14.9012842    
       11100   14.9606562       16.2401600       14.8864660    
       11160   14.9683609       16.2263031       14.8713942    
       11220   14.9798365       16.2100544       14.8559990    
       11280   14.9875412       16.1930218       14.8404884    
       11340   14.9918032       16.1756840       14.8254118    
       11400   14.9908199       16.1585007       14.8113213    
       11460   14.9914751       16.1415272       14.7983456    
       11520   14.9962292       16.1250973       14.7859049    
       11580   15.0057373       16.1096287       14.7732668    
       11640   15.0155735       16.0950260       14.7603111    
       11700   15.0221310       16.0809937       14.7479725    
       11760   15.0277052       16.0662079       14.7369232    
       11820   15.0345898       16.0512047       14.7272520    
       11880   15.0386887       16.0375538       14.7193546    
       11940   15.0470495       16.0260887       14.7132416    
       12000   15.0577049       16.0166264       14.7076778    
       12060   15.0672131       16.0093060       14.7008791    
       12120   15.0770493       16.0029526       14.6916866    
       12180   15.0860653       15.9967117       14.6799698    
       12240   15.0919676       15.9888039       14.6677675    
       12300   15.1039343       15.9781141       14.6560984    
       12360   15.1168852       15.9649792       14.6461525    
       12420   15.1236067       15.9508858       14.6392918    
       12480   15.1295080       15.9376106       14.6361609    
       12540   15.1418037       15.9267902       14.6362448    
       12600   15.1573772       15.9194021       14.6372099    
       12660   15.1701641       15.9157410       14.6374960    
       12720   15.1826229       15.9142723       14.6359358    
       12780   15.1924591       15.9130497       14.6321430    
       12840   15.2077045       15.9109411       14.6258144    
       12900   15.2252455       15.9070740       14.6177063    
