 20190221
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3660   15.9403276       15.7666998       15.8760815    
        3720   15.9229507       15.7411890       15.8532686    
        3780   15.9004917       15.7170115       15.8335180    
        3840   15.8777046       15.6935234       15.8162842    
        3900   15.8545904       15.6713257       15.8024130    
        3960   15.8254099       15.6517906       15.7909546    
        4020   15.7937708       15.6352158       15.7817802    
        4080   15.7657375       15.6212234       15.7766809    
        4140   15.7368851       15.6086922       15.7779913    
        4200   15.7096720       15.5985441       15.7865009    
        4260   15.6800003       15.5916920       15.7982903    
        4320   15.6480331       15.5890627       15.8088961    
        4380   15.6180325       15.5918484       15.8160515    
        4440   15.5898361       15.5976677       15.8200893    
        4500   15.5621309       15.6023197       15.8224421    
        4560   15.5303278       15.6033993       15.8233147    
        4620   15.4977045       15.6014690       15.8228464    
        4680   15.4695082       15.5983829       15.8203449    
        4740   15.4465570       15.5948725       15.8150854    
        4800   15.4211473       15.5905447       15.8087807    
        4860   15.3929510       15.5843058       15.8044596    
        4920   15.3665571       15.5754509       15.8050432    
        4980   15.3396721       15.5659466       15.8101349    
        5040   15.3119669       15.5592337       15.8167858    
        5100   15.2854099       15.5575857       15.8206882    
        5160   15.2600002       15.5596600       15.8169889    
        5220   15.2377052       15.5625706       15.8059645    
        5280   15.2152462       15.5633593       15.7933016    
        5340   15.1878691       15.5578108       15.7846050    
        5400   15.1606560       15.5461292       15.7818184    
        5460   15.1349182       15.5327959       15.7834110    
        5520   15.1114750       15.5222616       15.7865191    
        5580   15.0909834       15.5158701       15.7890720    
        5640   15.0721312       15.5127354       15.7897797    
        5700   15.0560656       15.5112343       15.7868395    
        5760   15.0406561       15.5095415       15.7805462    
        5820   15.0252457       15.5062551       15.7727127    
        5880   15.0104914       15.5003872       15.7643251    
        5940   14.9968853       15.4918928       15.7557755    
        6000   14.9870491       15.4819403       15.7460728    
        6060   14.9768848       15.4718895       15.7374725    
        6120   14.9667215       15.4611807       15.7326908    
        6180   14.9570494       15.4494810       15.7318830    
        6240   14.9513111       15.4390945       15.7337046    
        6300   14.9434423       15.4317522       15.7374907    
        6360   14.9342623       15.4274559       15.7439833    
        6420   14.9218035       15.4256296       15.7555790    
        6480   14.9075413       15.4271202       15.7720060    
        6540   14.8873768       15.4346933       15.7904482    
        6600   14.8686886       15.4491348       15.8085222    
        6660   14.8542624       15.4673872       15.8245945    
        6720   14.8396721       15.4862309       15.8371096    
        6780   14.8221312       15.5037870       15.8461504    
        6840   14.8022947       15.5184021       15.8524933    
        6900   14.7855740       15.5292587       15.8586550    
        6960   14.7740984       15.5372152       15.8682098    
        7020   14.7601643       15.5442457       15.8811522    
        7080   14.7447538       15.5536766       15.8935308    
        7140   14.7331152       15.5680656       15.9042253    
        7200   14.7226229       15.5844688       15.9140348    
        7260   14.7113113       15.5986586       14.6929655    
        7320   14.6973772       15.6098785       14.6802340    
        7380   14.6840982       15.6198654       14.6681128    
        7440   14.6762295       15.6299372       14.6563177    
        7500   14.6708193       15.6394844       14.6470499    
        7560   14.6668854       15.6474962       14.6404209    
        7620   14.6640987       15.6545696       14.6354799    
        7680   14.6621313       15.6625843       14.6312466    
        7740   14.6604919       15.6722069       14.6265974    
        7800   14.6670494       15.6823664       14.6186323    
        7860   14.6696720       15.6918707       14.6052999    
        7920   14.6700001       15.6992464       14.5879345    
        7980   14.6703281       15.7016592       14.5696230    
        8040   14.6695080       15.6991396       14.5518694    
        8100   14.6670494       15.6940184       14.5352411    
        8160   14.6654100       15.6881351       14.5198574    
        8220   14.6678686       15.6815748       14.5061150    
        8280   14.6755733       15.6740170       14.4935379    
        8340   14.6804914       15.6663418       14.4816160    
        8400   14.6783609       15.6593714       14.4707050    
        8460   14.6790161       15.6537094       14.4605017    
        8520   14.6826229       15.6492481       14.4506350    
        8580   14.6863937       15.6456537       14.4403763    
        8640   14.6891804       15.6424713       14.4300928    
        8700   14.6913118       15.6392002       14.4194450    
        8760   14.6934423       15.6356792       14.4110422    
        8820   14.6957378       15.6319904       14.4076424    
        8880   14.6990166       15.6286879       14.4092522    
        8940   14.7021313       15.6286459       14.4136047    
        9000   14.7067213       15.6339264       14.4168501    
        9060   14.7127867       15.6431732       14.4164963    
        9120   14.7175407       15.6537209       14.4123917    
        9180   14.7198362       15.6629324       14.4060221    
        9240   14.7214756       15.6687584       14.3990211    
        9300   14.7270489       15.6714611       14.3927755    
        9360   14.7332783       15.6720781       14.3886280    
        9420   14.7360659       15.6715937       14.3868675    
        9480   14.7370491       15.6715164       14.3865805    
