 20180901
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3600   8.30245876       8.47917175       8.28699398    
        3660   8.29606533       8.47780323       8.27923965    
        3720   8.28885269       8.47639942       8.27108955    
        3780   8.27721310       8.47462177       8.26401043    
        3840   8.26327896       8.47246552       8.25865173    
        3900   8.24524593       8.47031879       8.25462437    
        3960   8.22704887       8.46900082       8.25127792    
        4020   8.20901680       8.46868896       8.24722576    
        4080   8.19606590       8.46944714       8.24056339    
        4140   8.18065548       8.47085476       8.23062801    
        4200   8.16229534       8.47163868       8.21849346    
        4260   8.14639378       8.47024632       8.20604992    
        4320   8.12721348       8.46609592       8.19348526    
        4380   8.11065578       8.45995712       8.18097687    
        4440   8.10098362       8.45281219       8.16822529    
        4500   8.09016418       8.44503403       8.15554047    
        4560   8.08295059       8.43680286       8.14400101    
        4620   8.07803249       8.42833328       8.13344383    
        4680   8.07852459       8.41974163       8.12414360    
        4740   8.08458996       8.41104794       8.11586952    
        4800   8.09606552       8.40219879       8.10833931    
        4860   8.10655785       8.39330292       8.10136318    
        4920   8.11836052       8.38445568       8.09499264    
        4980   8.12819672       8.37579918       8.08984661    
        5040   8.13688564       8.36780930       8.08616543    
        5100   8.14049149       8.36069107       8.08383942    
        5160   8.14442635       8.35471153       8.08362961    
        5220   8.15049171       8.34976196       8.08447838    
        5280   8.15573788       8.34598541       8.08499241    
        5340   8.15737724       8.34366608       8.08379841    
        5400   8.15491772       8.34230614       8.08013439    
        5460   8.14901638       8.34108067       8.07364750    
        5520   8.14540958       8.33895969       8.06495380    
        5580   8.14114761       8.33488083       8.05592060    
        5640   8.13770485       8.32801819       8.04764271    
        5700   8.13557339       8.31839943       8.03943062    
        5760   8.13655758       8.30767441       8.03171635    
        5820   8.13737679       8.29766560       8.02500248    
        5880   8.13672161       8.28763390       8.02030659    
        5940   8.14049149       8.27785778       8.01875210    
        6000   8.14557362       8.26990891       8.02069950    
        6060   8.15049171       8.26520157       8.02400017    
        6120   8.14852428       8.26483059       8.02726936    
        6180   8.14114761       8.26714516       8.03070927    
        6240   8.13360691       8.26899147       8.03502369    
        6300   8.12885284       8.26895714       8.04018497    
        6360   8.12475395       8.26760674       8.04465199    
        6420   8.11721325       8.26652241       8.04755116    
        6480   8.11295128       8.26630974       8.04977417    
        6540   8.11213112       8.26637840       8.05274677    
        6600   8.10557365       8.26616669       8.05819798    
        6660   8.09918022       8.26629734       8.06636715    
        6720   8.09196758       8.26797581       8.07619667    
        6780   8.08786869       8.27135658       8.08732033    
        6840   8.08278656       8.27630520       8.10006905    
        6900   8.07672119       8.28217602       8.11344433    
        6960   8.07442665       8.28836060       8.12543964    
        7020   8.07475376       8.29527187       8.13470173    
        7080   8.07819653       8.30277729       8.14170551    
        7140   8.08082008       8.31003284       8.14770412    
        7200   8.08278656       8.31619453       8.08319473    
        7260   8.08262253       8.32108116       8.08174133    
        7320   8.08114719       8.32495117       8.08158016    
        7380   8.08049202       8.32780933       8.08259010    
        7440   8.08114719       8.32998371       8.08477783    
        7500   8.08458996       8.33223915       8.08554935    
        7560   8.09016418       8.33525658       8.08321857    
        7620   8.09540939       8.33886147       8.07717514    
        7680   8.10000038       8.34275627       8.06913853    
        7740   8.10196686       8.34522057       8.06121540    
        7800   8.10459042       8.34582043       8.05403042    
        7860   8.10754108       8.34483814       8.04656887    
        7920   8.11180305       8.34292603       8.03790760    
        7980   8.11721325       8.34102058       8.02895927    
        8040   8.12229538       8.33932972       8.02124119    
