 20190501
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3600   16.4226227       15.7603245       16.4273129    
        3660   16.4239349       15.7691078       16.4214478    
        3720   16.4211483       15.7770090       16.4141579    
        3780   16.4177055       15.7837486       16.4057236    
        3840   16.4106560       15.7889786       16.3976421    
        3900   16.4003277       15.7926121       16.3903599    
        3960   16.3911476       15.7952690       16.3835430    
        4020   16.3803272       15.7978706       16.3770237    
        4080   16.3650818       15.8007755       16.3706360    
        4140   16.3454094       15.8036709       16.3641090    
        4200   16.3250828       15.8064098       16.3586807    
        4260   16.3081970       15.8094559       16.3553047    
        4320   16.2950821       15.8137932       16.3530197    
        4380   16.2862301       15.8196173       16.3509159    
        4440   16.2808189       15.8269606       16.3496056    
        4500   16.2772141       15.8355532       16.3475037    
        4560   16.2683601       15.8446341       16.3445854    
        4620   16.2527866       15.8535023       16.3405266    
        4680   16.2411480       15.8619623       16.3343315    
        4740   16.2303276       15.8688288       16.3255558    
        4800   16.2173767       15.8740311       16.3150253    
        4860   16.1988525       15.8769369       16.3033943    
        4920   16.1785240       15.8772783       16.2908516    
        4980   16.1614761       15.8752441       16.2778797    
        5040   16.1511478       15.8716488       16.2652588    
        5100   16.1467209       15.8674221       16.2526760    
        5160   16.1449184       15.8635902       16.2398949    
        5220   16.1385250       15.8605223       16.2260895    
        5280   16.1281967       15.8578215       16.2115612    
        5340   16.1168861       15.8549547       16.1964836    
        5400   16.1037712       15.8515539       16.1819344    
        5460   16.0890160       15.8475504       16.1689930    
        5520   16.0781975       15.8433285       16.1579685    
        5580   16.0708199       15.8393116       16.1487751    
        5640   16.0695076       15.8360929       16.1422653    
        5700   16.0739346       15.8339558       16.1386051    
        5760   16.0786877       15.8336411       16.1371937    
        5820   16.0845909       15.8358145       16.1372604    
        5880   16.0942631       15.8407812       16.1381378    
        5940   16.1052456       15.8483143       16.1383572    
        6000   16.1204910       15.8576517       16.1374207    
        6060   16.1363926       15.8675880       16.1350384    
        6120   16.1519680       15.8764286       16.1319485    
        6180   16.1627865       15.8836708       16.1287422    
        6240   16.1654091       15.8891392       16.1255894    
        6300   16.1631145       15.8933210       16.1228943    
        6360   16.1572132       15.8970919       16.1204395    
        6420   16.1475410       15.9006548       16.1177235    
        6480   16.1327877       15.9040546       16.1150932    
        6540   16.1214752       15.9070139       16.1129837    
        6600   16.1124592       15.9095049       16.1116142    
        6660   16.1065578       15.9121027       16.1112423    
        6720   16.1032791       15.9152098       16.1115322    
        6780   16.1011467       15.9190035       16.1118374    
        6840   16.0963936       15.9234581       16.1115379    
        6900   16.0939350       15.9280462       16.1104431    
        6960   16.0903282       15.9322443       16.1090641    
        7020   16.0849190       15.9357176       16.1078701    
        7080   16.0813122       15.9386969       16.1074429    
        7140   16.0839348       15.9414921       16.1081238    
        7200   16.0909843       15.9442883       16.1028976    
        7260   16.0957375       15.9476156       16.1059189    
        7320   16.0981960       15.9518661       16.1090660    
        7380   16.1050816       15.9571857       16.1136341    
        7440   16.1154099       15.9636230       16.1192360    
