 20190430
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3600   14.1762295       13.8619862       14.1861000    
        3660   14.1806555       13.8643417       14.1885061    
        3720   14.1831150       13.8672752       14.1915998    
        3780   14.1844263       13.8705063       14.1951828    
        3840   14.1901636       13.8737392       14.1984606    
        3900   14.1998358       13.8771019       14.2003250    
        3960   14.2103281       13.8806839       14.2018166    
        4020   14.2172127       13.8840265       14.2033844    
        4080   14.2203283       13.8867283       14.2058983    
        4140   14.2231150       13.8886118       14.2085285    
        4200   14.2290163       13.8901510       14.2121038    
        4260   14.2381964       13.8921680       14.2165251    
        4320   14.2486887       13.8952360       14.2216301    
        4380   14.2588520       13.8995905       14.2266865    
        4440   14.2688522       13.9051695       14.2317162    
        4500   14.2777052       13.9114914       14.2364607    
        4560   14.2854099       13.9179277       14.2410469    
        4620   14.2924595       13.9241762       14.2449980    
        4680   14.3036070       13.9302521       14.2490425    
        4740   14.3077049       13.9363737       14.2535448    
        4800   14.3086882       13.9427891       14.2586622    
        4860   14.3093443       13.9496822       14.2644444    
        4920   14.3111477       13.9571724       14.2711706    
        4980   14.3129511       13.9654036       14.2790718    
        5040   14.3149176       13.9745741       14.2880917    
        5100   14.3134422       13.9850044       14.2982712    
        5160   14.3111477       13.9968882       14.3088427    
        5220   14.3080330       14.0101318       14.3182344    
        5280   14.3040981       14.0245323       14.3257637    
        5340   14.3032789       14.0393515       14.3314600    
        5400   14.3036070       14.0533123       14.3357582    
        5460   14.3026228       14.0655518       14.3392563    
        5520   14.2996721       14.0759449       14.3429127    
        5580   14.2949181       14.0851135       14.3477612    
        5640   14.2880325       14.0938148       14.3532553    
        5700   14.2857380       14.1025982       14.3583212    
        5760   14.2822952       14.1117392       14.3622789    
        5820   14.2798357       14.1206427       14.3650217    
        5880   14.2786884       14.1285334       14.3663445    
        5940   14.2796717       14.1349621       14.3663244    
        6000   14.2803278       14.1400518       14.3650236    
        6060   14.2801638       14.1441154       14.3630142    
        6120   14.2762299       14.1471758       14.3608332    
        6180   14.2724590       14.1491785       14.3591700    
        6240   14.2745905       14.1505060       14.3584480    
        6300   14.2767210       14.1516819       14.3592424    
        6360   14.2762299       14.1531849       14.3617907    
        6420   14.2762299       14.1556015       14.3655691    
        6480   14.2742624       14.1594915       14.3702431    
        6540   14.2714758       14.1648436       14.3753519    
        6600   14.2706556       14.1712656       14.3803043    
        6660   14.2726231       14.1783619       14.3845358    
        6720   14.2755737       14.1857319       14.3877201    
        6780   14.2798357       14.1930370       14.3890152    
