 20181127
 Seconds  Measures(TEMP-C°)  Meso-NH(TEMP-C°)  FORECAST_AR(TEMP-C°)
        3600   12.9196720       13.5224047       12.9352360    
        3660   12.9221315       13.5304956       12.9435520    
        3720   12.9239340       13.5405407       12.9573460    
        3780   12.9273767       13.5526075       12.9752121    
        3840   12.9304914       13.5680428       12.9950962    
        3900   12.9329510       13.5894604       13.0131388    
        3960   12.9370489       13.6163874       13.0281935    
        4020   12.9403276       13.6435423       13.0396852    
        4080   12.9419670       13.6677122       13.0474672    
        4140   12.9431143       13.6881275       13.0531616    
        4200   12.9462299       13.7046251       13.0590944    
        4260   12.9503279       13.7173595       13.0680285    
        4320   12.9519672       13.7277641       13.0794277    
        4380   12.9529505       13.7384329       13.0907078    
        4440   12.9562292       13.7510710       13.1011248    
        4500   12.9580326       13.7653599       13.1083603    
        4560   12.9588528       13.7798090       13.1102285    
        4620   12.9644260       13.7929296       13.1073694    
        4680   12.9686890       13.8024902       13.1009369    
        4740   12.9695082       13.8065672       13.0925760    
        4800   12.9708195       13.8055639       13.0832949    
        4860   12.9740982       13.8005810       13.0737553    
        4920   12.9749184       13.7928314       13.0636024    
        4980   12.9757376       13.7834377       13.0535927    
        5040   12.9781971       13.7738924       13.0440245    
        5100   12.9806557       13.7647715       13.0345697    
        5160   12.9842625       13.7564983       13.0260715    
        5220   12.9819670       13.7495489       13.0191784    
        5280   12.9767218       13.7437983       13.0141010    
        5340   12.9701643       13.7386875       13.0125628    
        5400   12.9681969       13.7343073       13.0146599    
        5460   12.9677048       13.7314939       13.0184317    
        5520   12.9672127       13.7313004       13.0222826    
        5580   12.9704914       13.7334061       13.0258274    
        5640   12.9736061       13.7365141       13.0290747    
        5700   12.9742622       13.7399797       13.0328598    
        5760   12.9736061       13.7437840       13.0378551    
        5820   12.9716396       13.7479954       13.0435839    
        5880   12.9683609       13.7530317       13.0496254    
        5940   12.9639349       13.7590790       13.0569124    
        6000   12.9588528       13.7663946       13.0661478    
        6060   12.9545898       13.7747335       13.0771656    
        6120   12.9485245       13.7839975       13.0890398    
        6180   12.9444265       13.7943678       13.1012249    
        6240   12.9390163       13.8056593       13.1135473    
        6300   12.9316397       13.8171253       13.1259880    
        6360   12.9288521       13.8284397       13.1384306    
        6420   12.9236069       13.8395567       13.1506224    
        6480   12.9147539       13.8506365       13.1627007    
        6540   12.9098358       13.8614140       13.1742105    
        6600   12.9049177       13.8717346       13.1826992    
        6660   12.8986883       13.8817749       13.1875439    
        6720   12.8936062       13.8919344       13.1883726    
        6780   12.8929510       13.9009094       13.1853819    
        6840   12.8916397       13.9065475       13.1798983    
        6900   12.8901644       13.9073200       13.1729412    
        6960   12.8932791       13.9029732       13.1658354    
        7020   12.8937702       13.8950186       13.1599607    
        7080   12.8954096       13.8854532       13.1561527    
        7140   12.8985243       13.8761415       13.1541729    
        7200   12.8985243       13.8683872       12.8957024    
        7260   12.8975410       13.8628454       12.8975668    
        7320   12.8990164       13.8591137       12.8972960    
        7380   12.9013119       13.8556843       12.8959618    
        7440   12.9034424       13.8508739       12.8955383    
        7500   12.9067211       13.8439035       12.8961430    
        7560   12.9109840       13.8360910       12.8974953    
        7620   12.9108200       13.8301315       12.9001818    
        7680   12.9109840       13.8265810       12.9049892    
        7740   12.9132786       13.8243752       12.9128838    
        7800   12.9155741       13.8236227       12.9227619    
        7860   12.9157381       13.8257828       12.9334927    
        7920   12.9170494       13.8307123       12.9432840    
        7980   12.9196720       13.8373404       12.9521513    
        8040   12.9203281       13.8442163       12.9609489    
        8100   12.9185247       13.8502054       12.9702435    
        8160   12.9163933       13.8556814       12.9817963    
        8220   12.9160652       13.8612442       12.9951353    
        8280   12.9163933       13.8677845       13.0087385    
        8340   12.9173775       13.8765755       13.0215683    
        8400   12.9204922       13.8877001       13.0332947    
        8460   12.9229507       13.8996172       13.0443268    
        8520   12.9237709       13.9105902       13.0543299    
        8580   12.9268856       13.9202595       13.0637836    
        8640   12.9291801       13.9286585       13.0732069    
        8700   12.9309835       13.9361887       13.0828676    
        8760   12.9306555       13.9431400       13.0937977    
        8820   12.9304914       13.9497175       13.1052036    
        8880   12.9350824       13.9561596       13.1163797    
        8940   12.9427872       13.9626341       13.1274958    
        9000   12.9537706       13.9688864       13.1377821    
        9060   12.9575405       13.9745340       13.1464720    
        9120   12.9598360       13.9793205       13.1538057    
        9180   12.9624586       13.9829960       13.1601982    
        9240   12.9621315       13.9853802       13.1665144    
        9300   12.9629507       13.9865656       13.1731529    
        9360   12.9663935       13.9870281       13.1801386    
        9420   12.9663935       13.9871435       13.1865969    
        9480   12.9683609       13.9869165       13.1925611    
        9540   12.9729509       13.9863434       13.1988211    
        9600   12.9788523       13.9852552       13.2048187    
        9660   12.9860659       13.9838390       13.2101526    
        9720   12.9921312       13.9824657       13.2147036    
        9780   12.9977045       13.9807234       13.2187042    
        9840   13.0050821       13.9781351       13.2221136    
        9900   13.0118036       13.9747391       13.2252550    
        9960   13.0160656       13.9706488       13.2285709    
       10020   13.0201635       13.9661837       13.2322321    
       10080   13.0245905       13.9616985       13.2358599    
       10140   13.0306559       13.9576015       13.2379646    
       10200   13.0401640       13.9538975       13.2381907    
       10260   13.0501642       13.9501753       13.2388382    
       10320   13.0575409       13.9456940       13.2419176    
       10380   13.0626230       13.9414110       13.2486830    
       10440   13.0660658       13.9389725       13.2584715    
       10500   13.0708199       13.9389391       13.2697115    
       10560   13.0759020       13.9418240       13.2817640    
       10620   13.0757380       13.9467220       13.2943964    
       10680   13.0752459       13.9524536       13.3077717    
       10740   13.0726233       13.9585781       13.3220139    
       10800   13.0685244       13.9650097       13.0746222    
       10860   13.0655737       13.9718142       13.0782490    
       10920   13.0647545       13.9794598       13.0846395    
       10980   13.0624590       13.9886694       13.0920172    
       11040   13.0598364       13.9996004       13.0978756    
       11100   13.0575409       14.0116091       13.1017809    
       11160   13.0563936       14.0235510       13.1051207    
       11220   13.0547543       14.0339603       13.1089134    
       11280   13.0545902       14.0429239       13.1130466    
       11340   13.0547543       14.0514021       13.1168165    
       11400   13.0540981       14.0598307       13.1192055    
       11460   13.0568857       14.0673008       13.1196032    
       11520   13.0598364       14.0729017       13.1188354    
       11580   13.0590162       14.0759106       13.1179037    
       11640   13.0567217       14.0765162       13.1161661    
       11700   13.0583611       14.0752211       13.1132183    
       11760   13.0603275       14.0724401       13.1090603    
       11820   13.0622950       14.0687466       13.1038294    
       11880   13.0609837       14.0643225       13.0985451    
       11940   13.0542622       14.0590439       13.0943823    
       12000   13.0501642       14.0534964       13.0918379    
       12060   13.0475407       14.0489407       13.0910969    
       12120   13.0463934       14.0460014       13.0919371    
       12180   13.0462294       14.0440807       13.0947161    
       12240   13.0442619       14.0423431       13.0998363    
       12300   13.0449181       14.0410423       13.1070337    
       12360   13.0427866       14.0409756       13.1156406    
       12420   13.0404921       14.0426283       13.1247139    
       12480   13.0365572       14.0461445       13.1339359    
       12540   13.0319672       14.0513468       13.1426649    
       12600   13.0290165       14.0579948       13.1505194    
       12660   13.0213118       14.0655975       13.1573019    
       12720   13.0122948       14.0733423       13.1631756    
       12780   13.0055742       14.0805149       13.1680183    
       12840   13.0013113       14.0868349       13.1722851    
       12900   12.9972134       14.0923843       13.1755257    
       12960   12.9960651       14.0967274       13.1774597    
       13020   12.9949179       14.0999823       13.1772823    
       13080   12.9952459       14.1018686       13.1758947    
       13140   12.9988527       14.1020956       13.1739359    
       13200   13.0016394       14.1007566       13.1718283    
       13260   13.0032787       14.0985079       13.1702576    
       13320   13.0034428       14.0958996       13.1692495    
       13380   13.0052462       14.0933886       13.1685276    
       13440   13.0075407       14.0912333       13.1676702    
       13500   13.0072126       14.0895081       13.1662941    
       13560   13.0077047       14.0878849       13.1641941    
       13620   13.0095081       14.0857544       13.1612558    
       13680   13.0129509       14.0826368       13.1575050    
       13740   13.0168848       14.0781860       13.1531096    
       13800   13.0188522       14.0724564       13.1491394    
       13860   13.0167217       14.0656414       13.1469011    
       13920   13.0152454       14.0585175       13.1473656    
       13980   13.0147543       14.0522642       13.1501150    
       14040   13.0162296       14.0480013       13.1539640    
       14100   13.0168848       14.0462074       13.1582699    
       14160   13.0159016       14.0460052       13.1626501    
       14220   13.0129509       14.0464764       13.1665764    
       14280   13.0103283       14.0470619       13.1694727    
       14340   13.0101643       14.0472288       13.1705532    
       14400   13.0131149       14.0466633       13.0088472    
       14460   13.0149183       14.0449162       13.0031919    
       14520   13.0142622       14.0414209       12.9949980    
       14580   13.0111475       14.0355635       12.9847431    
       14640   13.0075407       14.0269690       12.9737844    
       14700   13.0032787       14.0159874       12.9643087    
       14760   12.9977045       14.0036974       12.9577827    
       14820   12.9891806       13.9917288       12.9536734    
       14880   12.9826231       13.9813042       12.9509058    
       14940   12.9786882       13.9729757       12.9487572    
       15000   12.9750824       13.9665327       12.9480038    
       15060   12.9695082       13.9614925       12.9486904    
       15120   12.9613113       13.9574108       12.9503183    
       15180   12.9544258       13.9541845       12.9520769    
       15240   12.9495087       13.9518042       12.9536505    
       15300   12.9472132       13.9500389       12.9549351    
       15360   12.9434423       13.9484510       12.9565735    
       15420   12.9413118       13.9467573       12.9587307    
       15480   12.9391804       13.9451561       12.9611845    
       15540   12.9355736       13.9440107       12.9641132    
       15600   12.9332790       13.9432640       12.9675188    
       15660   12.9306555       13.9425602       12.9713249    
       15720   12.9283609       13.9417191       12.9750490    
       15780   12.9285250       13.9407091       12.9775810    
       15840   12.9304914       13.9393568       12.9785624    
       15900   12.9337702       13.9369450       12.9774799    
       15960   12.9370489       13.9328070       12.9745731    
       16020   12.9454098       13.9267292       12.9702959    
       16080   12.9572134       13.9187927       12.9654121    
       16140   12.9716396       13.9093647       12.9605742    
       16200   12.9865570       13.8990450       12.9563656    
       16260   13.0004921       13.8884964       12.9529657    
       16320   13.0160656       13.8783150       12.9510355    
       16380   13.0327873       13.8688850       12.9511452    
       16440   13.0496721       13.8604345       12.9533596    
       16500   13.0662298       13.8532572       12.9566364    
       16560   13.0826225       13.8478460       12.9605131    
       16620   13.0959015       13.8442364       12.9648151    
       16680   13.1045904       13.8422422       12.9696436    
       16740   13.1108198       13.8415146       12.9748363    
       16800   13.1145897       13.8417845       12.9804010    
       16860   13.1177053       13.8427219       12.9860172    
       16920   13.1204920       13.8438358       12.9913187    
       16980   13.1226225       13.8449278       12.9962645    
       17040   13.1231146       13.8457928       13.0012798    
       17100   13.1234426       13.8461809       13.0066795    
       17160   13.1237707       13.8461609       13.0124235    
       17220   13.1221313       13.8460913       13.0181465    
       17280   13.1185246       13.8462648       13.0237255    
       17340   13.1144266       13.8467436       13.0291691    
       17400   13.1104918       13.8473024       13.0344563    
       17460   13.1078691       13.8477650       13.0395832    
       17520   13.1062298       13.8481064       13.0444422    
       17580   13.1047544       13.8483429       13.0490503    
       17640   13.1045904       13.8483829       13.0533419    
       17700   13.1045904       13.8480282       13.0572309    
       17760   13.1057377       13.8471622       13.0607882    
       17820   13.1068850       13.8457832       13.0639505    
       17880   13.1088524       13.8440180       13.0667953    
       17940   13.1122952       13.8419847       13.0694666    
       18000   13.1144266       13.8396606       13.1086607    
       18060   13.1131144       13.8371611       13.1078215    
       18120   13.1109838       13.8347654       13.1081409    
       18180   13.1091805       13.8328972       13.1097279    
       18240   13.1088524       13.8319139       13.1119633    
       18300   13.1095085       13.8317146       13.1140137    
       18360   13.1104918       13.8318882       13.1150618    
       18420   13.1116390       13.8317995       13.1149616    
       18480   13.1136065       13.8308840       13.1139164    
       18540   13.1127872       13.8290005       13.1126242    
       18600   13.1091805       13.8263159       13.1117764    
       18660   13.1063938       13.8231096       13.1113853    
       18720   13.1054096       13.8198071       13.1116838    
       18780   13.1047544       13.8168774       13.1128883    
       18840   13.1037703       13.8146305       13.1148367    
       18900   13.1018028       13.8130350       13.1170893    
       18960   13.0981970       13.8119106       13.1195469    
       19020   13.0939341       13.8111353       13.1220894    
       19080   13.0888529       13.8106298       13.1246119    
       19140   13.0840988       13.8103161       13.1272812    
       19200   13.0801640       13.8102341       13.1303921    
       19260   13.0755739       13.8106422       13.1342859    
       19320   13.0701637       13.8119907       13.1388941    
       19380   13.0618029       13.8146286       13.1438370    
       19440   13.0473766       13.8186178       13.1491060    
       19500   13.0288525       13.8237143       13.1549816    
       19560   13.0103283       13.8294954       13.1618147    
       19620   12.9899998       13.8355694       13.1690426    
       19680   12.9663935       13.8418436       13.1759491    
       19740   12.9416389       13.8484640       13.1819925    
       19800   12.9167213       13.8551998       13.1869078    
       19860   12.8913116       13.8615589       13.1906605    
       19920   12.8655739       13.8671618       13.1934042    
       19980   12.8400002       13.8717518       13.1950684    
       20040   12.8137703       13.8751392       13.1957541    
       20100   12.7867212       13.8772268       13.1957817    
       20160   12.7580328       13.8779831       13.1958885    
       20220   12.7286882       13.8774681       13.1965208    
       20280   12.6988525       13.8761635       13.1977825    
       20340   12.6690168       13.8747358       13.1998987    
       20400   12.6429510       13.8735867       13.2026167    
       20460   12.6206560       13.8729067       13.2053852    
       20520   12.6009836       13.8728237       13.2079525    
       20580   12.5839348       13.8732700       13.2102757    
       20640   12.5681963       13.8739576       13.2123232    
       20700   12.5532789       13.8745956       13.2140322    
       20760   12.5390167       13.8749971       13.2153969    
       20820   12.5263939       13.8750477       13.2166548    
       20880   12.5154095       13.8746939       13.2181740    
       20940   12.5063934       13.8740034       13.2201891    
       21000   12.4980326       13.8731604       13.2228718    
       21060   12.4901638       13.8724165       13.2262621    
       21120   12.4809837       13.8720140       13.2301998    
       21180   12.4718037       13.8721628       13.2343559    
       21240   12.4631147       13.8729811       13.2385092    
       21300   12.4539347       13.8744068       13.2425632    
       21360   12.4449177       13.8762302       13.2464733    
       21420   12.4360657       13.8782530       13.2501316    
       21480   12.4275408       13.8803329       13.2534142    
       21540   12.4193439       13.8823338       13.2562304    
       21600   12.4111471       13.8841152       12.3956833    
       21660   12.4029512       13.8855410       12.3880053    
       21720   12.3957376       13.8864832       12.3802671    
       21780   12.3900003       13.8868618       12.3726578    
       21840   12.3859015       13.8866606       12.3649826    
       21900   12.3827868       13.8859940       12.3575220    
       21960   12.3813114       13.8850880       12.3506460    
       22020   12.3818035       13.8842134       12.3448648    
       22080   12.3840981       13.8836050       12.3403902    
       22140   12.3872128       13.8833523       12.3376341    
       22200   12.3909836       13.8836737       12.3367186    
       22260   12.3954096       13.8850393       12.3374119    
       22320   12.3993444       13.8879309       12.3391600    
       22380   12.4026232       13.8923540       12.3414307    
       22440   12.4060659       13.8979044       12.3436174    
       22500   12.4096718       13.9041691       12.3453808    
       22560   12.4137707       13.9106455       12.3465900    
       22620   12.4186888       13.9167452       12.3471355    
       22680   12.4242620       13.9219809       12.3469925    
       22740   12.4306555       13.9260406       12.3461571    
       22800   12.4378691       13.9287577       12.3448095    
       22860   12.4460659       13.9300165       12.3431673    
       22920   12.4550819       13.9297800       12.3412867    
       22980   12.4652462       13.9281006       12.3395557    
       23040   12.4780331       13.9251966       12.3382168    
       23100   12.4934425       13.9214783       12.3372087    
       23160   12.5101643       13.9174290       12.3360786    
       23220   12.5265570       13.9133511       12.3344746    
       23280   12.5436068       13.9091148       12.3325682    
       23340   12.5618029       13.9042301       12.3307390    
       23400   12.5796719       13.8985863       12.3293314    
       23460   12.5965576       13.8925104       12.3286591    
       23520   12.6129513       13.8863764       12.3288803    
       23580   12.6288528       13.8805485       12.3299246    
       23640   12.6447544       13.8752909       12.3317289    
       23700   12.6614752       13.8706646       12.3340664    
       23760   12.6788521       13.8665333       12.3368149    
       23820   12.6972132       13.8627090       12.3399105    
       23880   12.7144260       13.8590641       12.3433418    
       23940   12.7311478       13.8555918       12.3470535    
       24000   12.7475414       13.8523855       12.3508062    
       24060   12.7611475       13.8495426       12.3545427    
       24120   12.7724590       13.8469982       12.3584299    
       24180   12.7836065       13.8446159       12.3625660    
       24240   12.7965574       13.8423586       12.3669138    
       24300   12.8118029       13.8402061       12.3715076    
       24360   12.8280325       13.8381166       12.3763266    
       24420   12.8442621       13.8360653       12.3813410    
       24480   12.8598356       13.8340473       12.3864069    
       24540   12.8749180       13.8320341       12.3912735    
       24600   12.8891802       13.8299408       12.3956833    
       24660   12.9022951       13.8276052       12.3993998    
       24720   12.9145899       13.8248215       12.4023123    
       24780   12.9270496       13.8213549       12.4045286    
       24840   12.9388523       13.8170509       12.4063044    
       24900   12.9499998       13.8119211       12.4078922    
       24960   12.9619675       13.8061113       12.4095573    
       25020   12.9731150       13.7998056       12.4115896    
       25080   12.9836063       13.7931986       12.4142704    
       25140   12.9932785       13.7865524       12.4178066    
       25200   13.0022955       13.7801847       13.0157843    
       25260   13.0109835       13.7743959       13.0263214    
       25320   13.0200005       13.7694216       13.0377874    
       25380   13.0288525       13.7653866       13.0500774    
       25440   13.0372133       13.7622890       13.0628586    
       25500   13.0447540       13.7599821       13.0758429    
       25560   13.0513115       13.7582054       13.0887928    
       25620   13.0570488       13.7566309       13.1016655    
       25680   13.0622950       13.7549419       13.1139669    
       25740   13.0672131       13.7529440       13.1253300    
       25800   13.0711479       13.7505083       13.1352606    
       25860   13.0745897       13.7474937       13.1433554    
       25920   13.0775414       13.7436724       13.1496792    
       25980   13.0796719       13.7387991       13.1547289    
       26040   13.0813112       13.7328062       13.1593456    
       26100   13.0822954       13.7258530       13.1641741    
       26160   13.0831146       13.7184048       13.1695843    
       26220   13.0837708       13.7110653       13.1756363    
       26280   13.0842619       13.7042933       13.1821699    
       26340   13.0850821       13.6983652       13.1888609    
       26400   13.0854101       13.6933899       13.1955881    
       26460   13.0852461       13.6893244       13.2021828    
       26520   13.0842619       13.6859694       13.2085352    
       26580   13.0824594       13.6830883       13.2146559    
       26640   13.0799999       13.6805038       13.2205172    
       26700   13.0767212       13.6781273       13.2263365    
       26760   13.0727873       13.6758518       13.2322922    
       26820   13.0681963       13.6734972       13.2383671    
       26880   13.0636063       13.6710320       13.2446547    
       26940   13.0591803       13.6687002       13.2513227    
       27000   13.0549183       13.6667004       13.2584782    
       27060   13.0513115       13.6651268       13.2659912    
       27120   13.0480328       13.6640253       13.2736874    
       27180   13.0459013       13.6634769       13.2813921    
       27240   13.0442619       13.6635246       13.2889261    
       27300   13.0427866       13.6641073       13.2960663    
       27360   13.0413113       13.6650543       13.3027735    
       27420   13.0400000       13.6661053       13.3088989    
       27480   13.0395079       13.6669912       13.3143377    
       27540   13.0426226       13.6674814       13.3190603    
       27600   13.0480328       13.6673985       13.3231134    
       27660   13.0562296       13.6666546       13.3267088    
       27720   13.0668850       13.6653099       13.3300037    
       27780   13.0791807       13.6635637       13.3330841    
       27840   13.0913115       13.6616631       13.3360300    
       27900   13.1009836       13.6598043       13.3389301    
       27960   13.1090164       13.6580887       13.3418159    
       28020   13.1155739       13.6565561       13.3446903    
       28080   13.1214752       13.6552248       13.3475800    
       28140   13.1263933       13.6540747       13.3505507    
       28200   13.1300001       13.6530685       13.3536482    
       28260   13.1324587       13.6521778       13.3568716    
       28320   13.1342621       13.6514301       13.3602190    
       28380   13.1359015       13.6508913       13.3636980    
       28440   13.1375408       13.6506081       13.3673220    
       28500   13.1393442       13.6506252       13.3710394    
       28560   13.1404915       13.6510010       13.3747339    
       28620   13.1404915       13.6517448       13.3781977    
       28680   13.1413116       13.6527967       13.3811741    
       28740   13.1422949       13.6540051       13.3834324    
       28800   13.1434422       13.6551285       13.1449442    
       28860   13.1445904       13.6558886       13.1452656    
       28920   13.1455736       13.6560564       13.1455231    
       28980   13.1465578       13.6555290       13.1454000    
       29040   13.1486883       13.6543512       13.1448526    
       29100   13.1511478       13.6526337       13.1439753    
       29160   13.1534424       13.6505222       13.1428843    
       29220   13.1563931       13.6482191       13.1412411    
       29280   13.1596718       13.6459093       13.1385794    
       29340   13.1627865       13.6436567       13.1348505    
       29400   13.1659012       13.6412201       13.1300106    
       29460   13.1691799       13.6381083       13.1246939    
       29520   13.1726227       13.6338663       13.1196175    
       29580   13.1757374       13.6283655       13.1154327    
       29640   13.1790161       13.6218710       13.1124496    
       29700   13.1816397       13.6149359       13.1106491    
       29760   13.1839342       13.6081963       13.1098728    
       29820   13.1863937       13.6021748       13.1096630    
       29880   13.1895084       13.5972443       13.1097231    
       29940   13.1934423       13.5934525       13.1098127    
       30000   13.1977053       13.5906048       13.1096296    
       30060   13.2027864       13.5884762       13.1087704    
       30120   13.2078686       13.5867786       13.1069145    
       30180   13.2131147       13.5850353       13.1040392    
       30240   13.2183609       13.5826540       13.1004572    
       30300   13.2236061       13.5790911       13.0964508    
       30360   13.2288523       13.5741215       13.0921745    
       30420   13.2337704       13.5679922       13.0875626    
       30480   13.2378693       13.5610571       13.0825024    
       30540   13.2408199       13.5535822       13.0766020    
       30600   13.2424593       13.5457792       13.0693665    
       30660   13.2427874       13.5376816       13.0604801    
       30720   13.2421312       13.5291004       13.0499105    
       30780   13.2409840       13.5196638       13.0378246    
       30840   13.2396717       13.5089912       13.0245953    
       30900   13.2393446       13.4969063       13.0107107    
       30960   13.2395086       13.4834366       12.9964561    
       31020   13.2403278       13.4687910       12.9819202    
       31080   13.2418032       13.4533634       12.9672728    
       31140   13.2429504       13.4374886       12.9525728    
       31200   13.2427874       13.4213696       12.9378719    
       31260   13.2418032       13.4051476       12.9233551    
       31320   13.2399998       13.3888922       12.9092798    
       31380   13.2370491       13.3726339       12.8960505    
       31440   13.2329512       13.3564777       12.8839369    
       31500   13.2278690       13.3406715       12.8730936    
       31560   13.2224588       13.3255177       12.8635349    
       31620   13.2165575       13.3112402       12.8551178    
       31680   13.2104921       13.2979851       12.8476486    
       31740   13.2039347       13.2858772       12.8407335    
       31800   13.1973772       13.2748804       12.8340082    
       31860   13.1909838       13.2648497       12.8272438    
       31920   13.1855736       13.2554808       12.8203192    
       31980   13.1811476       13.2464514       12.8132992    
       32040   13.1772127       13.2375431       12.8064423    
       32100   13.1737709       13.2285957       12.8001270    
       32160   13.1703281       13.2195568       12.7946548    
       32220   13.1673775       13.2105665       12.7899828    
       32280   13.1649179       13.2019415       12.7859497    
       32340   13.1622953       13.1940479       12.7822819    
       32400   13.1593447       13.1870308       13.1480789    
       32460   13.1565571       13.1808062       13.1445761    
       32520   13.1539345       13.1751804       13.1396160    
       32580   13.1516390       13.1697626       13.1327581    
       32640   13.1495085       13.1639767       13.1240196    
       32700   13.1468849       13.1571980       13.1142502    
       32760   13.1444263       13.1488028       13.1044283    
       32820   13.1429510       13.1384020       13.0950747    
       32880   13.1414757       13.1263285       13.0869722    
       32940   13.1403275       13.1136103       13.0806742    
       33000   13.1396723       13.1011467       13.0761948    
       33060   13.1386881       13.0897856       13.0728426    
       33120   13.1383610       13.0802965       13.0694113    
       33180   13.1381969       13.0729170       13.0647097    
       33240   13.1386881       13.0670710       13.0580044    
       33300   13.1390162       13.0614967       13.0493784    
       33360   13.1398363       13.0547915       13.0390892    
       33420   13.1409836       13.0459862       13.0276728    
       33480   13.1414757       13.0348520       13.0161276    
       33540   13.1414757       13.0218830       13.0055351    
       33600   13.1406555       13.0078592       12.9964533    
       33660   13.1395082       12.9937057       12.9881878    
       33720   13.1378689       12.9806147       12.9798908    
       33780   13.1363935       12.9695768       12.9717178    
       33840   13.1352463       12.9605150       12.9643345    
       33900   13.1340981       12.9523497       12.9579992    
       33960   13.1326227       12.9443836       12.9525576    
       34020   13.1311474       12.9367352       12.9476824    
       34080   13.1301641       12.9297943       12.9428120    
       34140   13.1298361       12.9235888       12.9373484    
       34200   13.1303282       12.9180079       12.9312181    
       34260   13.1314754       12.9128590       12.9248962    
       34320   13.1336069       12.9077682       12.9189892    
       34380   13.1357374       12.9025431       12.9140978    
       34440   13.1377048       12.8974409       12.9106007    
       34500   13.1388521       12.8928785       12.9085569    
       34560   13.1381969       12.8892784       12.9075966    
       34620   13.1362295       12.8869610       12.9073372    
       34680   13.1331148       12.8859053       12.9073792    
       34740   13.1291800       12.8858747       12.9073019    
       34800   13.1247540       12.8865147       12.9068232    
       34860   13.1199999       12.8874035       12.9057913    
       34920   13.1152458       12.8881845       12.9040871    
       34980   13.1099997       12.8886089       12.9015074    
       35040   13.1045904       12.8884573       12.8978901    
       35100   13.0998363       12.8874903       12.8932533    
       35160   13.0950823       12.8854818       12.8878269    
       35220   13.0900002       12.8823118       12.8826418    
       35280   13.0847540       12.8780060       12.8787355    
       35340   13.0796719       12.8726969       12.8759031    
       35400   13.0752459       12.8671083       12.8734283    
       35460   13.0713120       12.8625107       12.8706255    
       35520   13.0677052       12.8594522       12.8671646    
       35580   13.0639343       12.8574190       12.8631544    
       35640   13.0593443       12.8555870       12.8589067    
       35700   13.0534430       12.8533859       12.8546429    
       35760   13.0463934       12.8506126       12.8503847    
       35820   13.0390167       12.8473358       12.8459435    
       35880   13.0311480       12.8436890       12.8412294    
       35940   13.0224590       12.8397617       12.8361540    
       36000   13.0134430       12.8356905       12.9908667    
       36060   13.0044260       12.8315678       12.9814548    
       36120   12.9952459       12.8274336       12.9726076    
       36180   12.9859018       12.8233852       12.9648895    
       36240   12.9768848       12.8196306       12.9589767    
       36300   12.9680328       12.8164768       12.9551344    
       36360   12.9591799       12.8144093       12.9526672    
       36420   12.9511471       12.8139019       12.9508095    
       36480   12.9429512       12.8148832       12.9490347    
       36540   12.9347544       12.8166771       12.9465294    
       36600   12.9265575       12.8188334       12.9428158    
       36660   12.9181967       12.8209648       12.9380445    
       36720   12.9104919       12.8225508       12.9329720    
       36780   12.9024591       12.8233023       12.9283619    
       36840   12.8945904       12.8234901       12.9249125    
       36900   12.8867216       12.8238564       12.9228344    
       36960   12.8791800       12.8250914       12.9212999    
       37020   12.8719673       12.8275681       12.9194202    
       37080   12.8650818       12.8311338       12.9167252    
       37140   12.8588524       12.8350801       12.9127283    
       37200   12.8529510       12.8385305       12.9069576    
       37260   12.8472128       12.8407526       12.8993807    
       37320   12.8414755       12.8411226       12.8910923    
       37380   12.8355742       12.8394680       12.8833599    
       37440   12.8296719       12.8366032       12.8765259    
       37500   12.8244267       12.8339567       12.8702669    
