 20190313
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25080   53.7294121       22.2668819       57.0490761    
       25140   53.7294121       22.2668819       56.9476166    
       25200   53.3647041       22.2924156       56.8306541    
       25260   53.5294113       22.2924156       56.7944145    
       25320   53.6058807       22.4329224       56.8220406    
       25380   53.6058807       22.4329224       56.9134407    
       25440   53.9235306       22.4462986       57.0285225    
       25500   53.9264717       22.4462986       57.1123314    
       25560   54.3264694       22.6048489       57.2343559    
       25620   54.3264694       22.6048489       57.3986244    
       25680   54.5941162       22.8075600       57.5349197    
       25740   55.2441177       22.8075600       57.6436844    
       25800   55.6029396       23.0416222       57.7317467    
       25860   55.6029396       23.0416222       57.7738266    
       25920   55.9235306       23.3147678       57.7699356    
       25980   56.7333336       23.3147678       57.7004356    
       26040   57.3212128       23.4789066       57.6016159    
       26100   57.3939400       23.4789066       57.4580650    
       26160   57.3939400       23.4706402       57.3205948    
       26220   57.9181824       23.4706402       57.1752243    
       26280   58.2937508       23.3499527       57.0155602    
       26340   58.7999992       23.3499527       56.8698997    
       26400   58.7999992       23.2604046       56.7466812    
       26460   58.7700005       23.2604046       56.7074585    
       26520   58.5655174       23.1791553       56.6303864    
       26580   58.8833351       23.1791553       56.6057396    
       26640   59.0166664       23.1574268       56.6362267    
       26700   58.9103432       23.1574268       56.6567421    
       26760   59.4000015       23.1269894       56.6957436    
       26820   59.5096779       23.1269894       56.6203804    
       26880   59.9031258       23.2195988       56.4243011    
       26940   59.9031258       23.2195988       56.2463188    
       27000   60.0393944       23.3970470       56.1172523    
       27060   60.5235291       23.3970470       56.0795364    
       27120   60.7914276       23.1612644       56.1151733    
       27180   60.7914276       23.1612644       56.1672974    
       27240   60.8222237       23.1481743       56.2029114    
       27300   60.9729729       23.1481743       56.1973801    
       27360   60.9540558       23.3874187       56.1461220    
       27420   60.9540558       23.3874187       55.9996414    
       27480   60.9675674       23.5393085       55.8344498    
       27540   61.1891899       23.5393085       55.6742973    
       27600   61.2972984       23.5188770       55.5107079    
       27660   61.5499992       23.5188770       55.3265152    
       27720   61.4729729       23.3887672       55.0745354    
       27780   61.9405403       23.3887672       54.7867508    
       27840   62.2026329       23.3181210       54.5044746    
       27900   61.9648666       23.3181210       54.3005104    
       27960   62.1947365       23.0618038       54.1850700    
       28020   62.5461540       23.0618038       54.1249771    
       28080   62.5224991       22.8142147       54.0830536    
       28140   62.5224991       22.8142147       54.0702858    
       28200   62.6951218       22.8856640       54.0863533    
       28260   62.9000015       22.8856640       54.0842247    
       28320   63.4880943       22.9944763       54.0481644    
       28380   63.8560982       22.9944763       53.9785118    
       28440   64.3731689       23.2380600       53.8737259    
       28500   64.1285706       23.2380600       53.7478180    
       28560   64.1238098       23.3516636       53.6561394    
       28620   64.2365875       23.3516636       53.5610657    
       28680   64.6512222       23.3422832       65.2654419    
       28740   65.1829300       23.3422832       65.6499939    
       28800   65.2976227       23.4291229       66.0118713    
       28860   65.6219482       23.4291229       66.4616165    
       28920   65.9024353       23.6273346       66.9242172    
       28980   66.5048752       23.6273346       67.3405228    
       29040   66.6261902       24.0476017       67.7087021    
       29100   67.0073166       24.0476017       68.0580292    
       29160   67.4682922       24.5272980       68.4053802    
       29220   67.6853638       24.5272980       68.7365875    
       29280   67.8904724       24.8808002       69.0474548    
       29340   68.0365829       24.8808002       69.3683472    
       29400   68.4561005       25.3512802       69.6300354    
       29460   68.9365845       25.3512802       69.8716736    
       29520   68.9428558       25.6926098       70.1462402    
       29580   69.5000000       25.6926098       70.4092026    
       29640   69.3619080       25.9655972       70.7087021    
       29700   69.7404785       25.9655972       71.0225830    
       29760   70.1634140       26.3572559       71.3877716    
       29820   70.1952362       26.3572559       71.7614746    
       29880   70.1190491       26.8437099       72.0373611    
       29940   70.0999985       26.8437099       72.2255936    
       30000   70.0999985       27.4671326       72.3320465    
       30060   70.2545471       27.4671326       72.3572998    
       30120   70.1666641       27.8256893       72.3355865    
       30180   70.0217361       27.8256893       72.3164978    
       30240   70.0644455       27.9319057       72.2386017    
       30300   69.8533325       27.9319057       72.1336746    
       30360   69.8608704       27.8015289       72.0688553    
       30420   69.5130463       27.8015289       72.0414658    
       30480   69.6622238       27.5412769       72.0280075    
       30540   69.6311111       27.5412769       72.0696869    
       30600   69.7217407       27.4287758       72.0575485    
       30660   69.9000015       27.4287758       71.9418259    
       30720   69.7533340       27.4424572       71.7806244    
       30780   69.7844467       27.4424572       71.5592270    
       30840   69.9913025       27.3462143       71.3755112    
       30900   70.4543457       27.3462143       71.2523956    
       30960   70.5444412       27.0445423       71.2647247    
       31020   70.7555542       27.0445423       71.4123383    
       31080   70.8326111       26.8020916       71.6299210    
       31140   71.0195618       26.8020916       71.8741837    
       31200   70.9466629       27.0552311       72.0565262    
       31260   71.3466644       27.0552311       72.1842804    
       31320   71.5466690       27.6535282       72.2739410    
       31380   71.7173920       27.6535282       72.3565216    
       31440   71.6866684       28.0584507       72.5020370    
       31500   71.8933334       28.0584507       72.6622696    
       31560   72.1021729       28.3001900       72.8506851    
       31620   72.4152145       28.3001900       73.0682373    
       31680   72.3377762       28.7973785       73.1804962    
       31740   72.7977753       28.7973785       73.2386322    
       31800   73.0999985       29.4257030       73.3290787    
       31860   73.3934784       29.4257030       73.4429474    
       31920   73.4400024       29.6731949       73.5810928    
       31980   73.3555527       29.6731949       73.7580414    
       32040   73.3555527       30.0667152       73.9288940    
       32100   73.4022751       30.0667152       74.0829697    
       32160   73.8511658       30.5744610       74.2863388    
       32220   74.2309494       30.5744610       74.4960556    
       32280   74.2309494       31.0388050       74.8473434    
       32340   74.4073181       31.0388050       74.9382935    
       32400   74.5250015       31.7074089       75.0570526    
       32460   74.6410294       31.7074089       75.2272797    
       32520   74.6410294       32.3071289       75.2846985    
       32580   74.9578934       32.3071289       75.2881165    
       32640   74.9945984       33.0199432       75.3123474    
       32700   75.0783768       33.0199432       75.3465652    
       32760   74.8842087       33.4454002       75.4257965    
       32820   74.7894745       33.4454002       75.4969025    
       32880   74.7702713       33.7539635       75.5557785    
       32940   74.5918884       33.7539635       75.6410217    
       33000   74.3394699       34.1862335       75.7183609    
       33060   73.9315796       34.1862335       75.8223572    
       33120   73.7783813       34.6093712       76.0126114    
       33180   73.8945923       34.6093712       76.2376175    
       33240   74.1026306       34.9885254       76.4629135    
       33300   74.4815826       34.9885254       76.6344299    
       33360   74.3131561       35.7381897       76.6019821    
       33420   74.3131561       35.7381897       76.3592987    
       33480   74.1236877       36.3981400       76.1641922    
       33540   74.1947403       36.3981400       76.1449280    
       33600   74.1368408       36.3290939       76.2269669    
       33660   74.1368408       36.3290939       76.3887787    
       33720   74.0184174       36.4780502       76.6305466    
       33780   73.8921051       36.4780502       76.9320068    
       33840   74.1729736       36.9811707       77.2250214    
       33900   74.0500031       36.9811707       77.5410080    
       33960   73.9526291       37.8601112       77.8945541    
       34020   73.7289505       37.8601112       78.2302475    
       34080   74.1648636       38.7519531       78.5437622    
       34140   73.4710541       38.7519531       78.8559113    
       34200   73.0131607       39.7782249       79.1410828    
       34260   72.4894714       39.7782249       79.4954758    
       34320   72.0236816       40.7720947       79.9252472    
       34380   72.0236816       40.7720947       80.3572388    
       34440   71.7710495       41.6624680       80.8390350    
       34500   71.3710556       41.6624680       81.2746582    
       34560   71.1157913       42.7784157       81.7223206    
       34620   71.1157913       42.7784157       82.1174927    
       34680   70.7421036       44.0448227       82.4084015    
       34740   70.4763184       44.0448227       82.6690750    
       34800   70.2447357       45.3355026       82.8589630    
       34860   70.2447357       45.3355026       83.0818405    
       34920   69.5868454       46.2351570       83.2410583    
       34980   69.1605301       46.2351570       83.3149872    
       35040   68.8868408       46.8551407       83.4320374    
       35100   68.8868408       46.8551407       83.5102081    
       35160   68.5540543       47.2511635       83.5721054    
       35220   68.1944427       47.2511635       83.6051331    
       35280   67.7114258       47.8280487       83.5655975    
       35340   67.7114258       47.8280487       83.5869751    
       35400   67.2823563       48.3033829       83.6976471    
       35460   66.6939392       48.3033829       83.8130722    
       35520   66.1812515       48.5085106       83.8695679    
       35580   66.1812515       48.5085106       83.8598328    
       35640   65.8806458       49.0716476       83.8442383    
       35700   65.8806458       49.0716476       83.8700714    
       35760   66.2187500       49.3841362       83.9070511    
       35820   66.4787903       49.3841362       83.8880463    
       35880   66.4787903       49.6727219       68.6424103    
       35940   66.7176437       49.6727219       68.5862808    
       36000   66.8600006       49.9842796       68.4771805    
       36060   66.8600006       49.9842796       68.2875824    
       36120   67.1888885       50.2375832       68.0944290    
       36180   67.5729752       50.2375832       68.0087357    
       36240   67.5729752       50.4446564       67.8789597    
       36300   67.8263168       50.4446564       67.6647415    
       36360   67.9105301       50.6332130       67.5720825    
       36420   68.1684189       50.6332130       67.5755920    
       36480   68.3000031       50.5102882       67.5471878    
       36540   68.3000031       50.5102882       67.4771805    
       36600   68.5842133       50.8798714       67.4310913    
       36660   69.0105286       50.8798714       67.4281540    
       36720   69.1108093       51.0551071       67.3924255    
       36780   69.4578934       51.0551071       67.2396774    
       36840   69.6631546       51.3244476       66.9363937    
       36900   69.5289459       51.3244476       66.5474472    
       36960   69.2972946       51.4646988       66.2643356    
       37020   69.4378357       51.4646988       66.2120209    
       37080   69.4078979       50.9681091       66.3971100    
       37140   69.4684219       50.9681091       66.5717163    
       37200   69.6243210       50.7931786       66.7027664    
       37260   69.8000031       50.7931786       66.8479996    
       37320   69.5868454       51.5666008       66.9141541    
       37380   69.5131607       51.5666008       66.8944778    
       37440   69.7297287       52.1637459       66.7621994    
       37500   69.7947388       52.1637459       66.6060257    
       37560   69.7842102       52.4737778       66.4807663    
       37620   69.8894730       52.4737778       66.3535995    
       37680   70.0289459       52.3451729       66.3199005    
       37740   70.0289459       52.3451729       66.3678207    
       37800   70.5736847       52.3042908       66.4548492    
       37860   70.6131592       52.3042908       66.5873642    
       37920   70.8263168       52.5876122       66.6995010    
       37980   71.2567596       52.5876122       66.7858124    
       38040   71.0184174       52.9964447       66.8608551    
       38100   70.7789459       52.9964447       66.9059906    
       38160   70.5289459       53.3317757       66.9083176    
       38220   70.4486465       53.3317757       66.8293991    
       38280   70.1552658       53.6025238       66.7678604    
       38340   69.9526291       53.6025238       66.7863235    
       38400   69.9605255       53.6871529       66.7849579    
       38460   69.9378357       53.6871529       66.7892227    
       38520   69.4263153       53.8437805       66.8339462    
       38580   69.4552612       53.8437805       67.0009003    
       38640   69.4710541       53.9020386       67.1427231    
       38700   69.4837875       53.9020386       67.1346741    
       38760   69.5394745       54.1407127       67.0911026    
       38820   69.3871765       54.1407127       66.9972000    
       38880   69.3024979       54.2840271       66.8577805    
       38940   69.3024979       54.2840271       66.7103348    
       39000   69.4878082       54.2752724       66.6171646    
       39060   69.8190460       54.2752724       66.5459137    
       39120   70.0627899       54.0821266       66.4267883    
       39180   70.0627899       54.0821266       66.3235703    
       39240   70.3227310       54.0965347       66.3134384    
       39300   70.5444412       54.0965347       66.3355103    
       39360   70.6652145       53.9172173       66.3139191    
       39420   70.5311127       53.9172173       66.2859344    
       39480   70.6600037       54.0970192       71.1457520    
       39540   70.9847794       54.0970192       71.1656113    
       39600   70.9043503       54.0996666       71.1986160    
       39660   70.8866653       54.0996666       71.2382126    
       39720   70.8499985       54.3714561       71.3355179    
       39780   70.6869583       54.3714561       71.4127502    
       39840   70.3478241       54.5693512       71.3339233    
       39900   70.5425568       54.5693512       71.2787094    
       39960   70.3978271       54.8750114       71.2592926    
       40020   70.5391312       54.8750114       71.0614624    
       40080   70.7326050       54.6499023       70.8954163    
       40140   71.0347824       54.6499023       70.8947906    
       40200   71.0347824       54.6011734       70.9150696    
       40260   71.2565231       54.6011734       70.8450089    
       40320   71.3869553       54.5493164       70.7346420    
       40380   71.7808533       54.5493164       70.7070084    
       40440   71.5521774       54.5441513       70.8094864    
       40500   71.7869568       54.5441513       71.0374908    
       40560   71.6777802       54.3898659       71.2865067    
       40620   72.0456543       54.3898659       71.3694000    
       40680   72.3152161       54.6560593       71.3710938    
       40740   72.7782593       54.6560593       71.3110123    
       40800   72.9155579       55.0220566       71.1568298    
       40860   73.2521744       55.0220566       70.9312439    
       40920   73.5369568       55.1393166       70.7612305    
       40980   74.1913071       55.1393166       70.7652130    
       41040   74.2933350       54.9148140       70.8201218    
       41100   74.7043457       54.9148140       70.9148254    
       41160   75.1978226       54.9696579       70.9962845    
       41220   75.6456528       54.9696579       71.0271530    
       41280   75.8311081       55.1231117       71.0106201    
       41340   76.3622208       55.1231117       70.8466568    
       41400   76.7021713       55.2637329       70.5384293    
       41460   77.2543488       55.2637329       70.1333466    
       41520   77.7533340       55.1801529       69.7491302    
       41580   78.4000015       55.1801529       69.4477463    
       41640   78.7086945       54.5868950       69.2057114    
       41700   79.0755539       54.5868950       69.0227203    
       41760   79.9199982       54.0483551       68.7339554    
       41820   80.4954529       54.0483551       68.3679657    
       41880   80.4954529       53.6971626       68.0495300    
       41940   81.2840881       53.6971626       67.6819077    
       42000   82.0909119       52.9937325       67.2359619    
       42060   82.5000000       52.9937325       66.8252640    
       42120   82.7659073       52.4830513       66.4058075    
       42180   83.7340927       52.4830513       65.9353256    
       42240   84.4749985       51.7008629       65.4406052    
       42300   84.9441833       51.7008629       65.0626526    
       42360   85.1272736       50.9060631       64.8729782    
       42420   85.6772690       50.9060631       64.7584000    
       42480   86.3886337       50.0188789       64.6874542    
       42540   86.8627930       50.0188789       64.6553879    
       42600   86.8627930       49.8513107       64.6643066    
       42660   87.0999985       49.8513107       64.6547318    
       42720   87.3952408       49.8469162       64.6111069    
       42780   87.7404785       49.8469162       64.5962143    
       42840   87.9186020       50.0051880       64.5328522    
       42900   88.0714264       50.0051880       64.3472137    
       42960   88.4119034       50.0269737       64.0569611    
       43020   88.8738098       50.0269737       63.7358551    
       43080   89.0279083       49.8556099       89.6710739    
       43140   89.2285690       49.8556099       89.7795563    
       43200   89.4285736       49.2696381       89.8641434    
       43260   89.9238129       49.2696381       89.9786224    
       43320   89.9238129       48.8130913       90.1087875    
       43380   90.4292679       48.8130913       90.2398148    
       43440   90.9100037       48.4694290       90.3349075    
       43500   91.5538483       48.4694290       90.5201340    
       43560   91.9358978       48.2522125       90.8158035    
       43620   91.9358978       48.2522125       91.2391815    
       43680   92.0564117       47.9910431       91.6905518    
       43740   92.1487198       47.9910431       91.9448013    
       43800   92.2384644       48.2637825       92.1001587    
       43860   92.2384644       48.2637825       92.2712936    
       43920   92.1256409       48.5754356       92.4393463    
       43980   92.0205154       48.5754356       92.5960464    
       44040   91.9461517       48.5651283       92.7144241    
       44100   91.9461517       48.5651283       92.7513809    
       44160   91.8589706       48.5651932       92.7750778    
       44220   91.7649994       48.5651932       92.8820572    
       44280   91.7600021       48.5154800       93.0298309    
       44340   91.9435883       48.5154800       93.1450272    
       44400   91.7640991       48.3306770       93.2688751    
       44460   91.6025009       48.3306770       93.4273300    
       44520   91.6100006       48.3100052       93.6101837    
       44580   91.7359009       48.3100052       93.6848450    
       44640   91.5128174       48.4307632       93.6141663    
       44700   91.3649979       48.4307632       93.5255280    
       44760   91.1025009       48.6817589       93.4327011    
       44820   91.0051270       48.6817589       93.4016495    
       44880   90.9000015       48.4202538       93.3952713    
       44940   90.8300018       48.4202538       93.3980942    
       45000   90.7724991       48.2104721       93.4414978    
       45060   90.7410278       48.2104721       93.5091858    
       45120   90.6205139       48.1083488       93.5611954    
       45180   90.5975037       48.1083488       93.4948502    
       45240   90.3949966       48.1617126       93.4022522    
       45300   90.3384628       48.1617126       93.3171234    
       45360   90.3274994       48.1727371       93.1852188    
       45420   90.2300034       48.1727371       93.1571884    
       45480   90.1658554       48.1429787       93.1834946    
       45540   90.1658554       48.1429787       93.1455612    
       45600   90.0853653       48.0075760       93.1931152    
       45660   89.9219513       48.0075760       93.3415527    
       45720   89.7976227       48.1032295       93.4945526    
       45780   89.6902466       48.1032295       93.6878967    
       45840   89.5024414       48.5135574       93.9236603    
       45900   89.2707291       48.5135574       94.1794662    
       45960   89.2071457       48.9423180       94.3725586    
       46020   89.1146317       48.9423180       94.4405518    
       46080   88.8634109       49.5688515       94.4842377    
       46140   88.6536560       49.5688515       94.5362473    
       46200   88.5714264       49.9797516       94.5815506    
       46260   88.5714264       49.9797516       94.6166992    
       46320   88.4604645       50.3131561       94.6227875    
       46380   88.3046494       50.3131561       94.6102600    
       46440   88.1627884       50.6229591       94.6000290    
       46500   87.9904785       50.6229591       94.6729431    
       46560   88.0511627       50.8245468       94.8111267    
       46620   87.9023285       50.8245468       95.0003662    
