 20180927
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25080   53.2318192       15.1888838       54.0686378    
       25140   53.9022217       15.1888838       54.4067497    
       25200   54.3622208       14.9294205       54.6958275    
       25260   54.4704552       14.9294205       55.0499115    
       25320   54.9681816       14.7064600       55.4055595    
       25380   55.3400002       14.7064600       55.6844063    
       25440   55.8577766       14.5900526       55.9290657    
       25500   55.6659088       14.5900526       56.1665001    
       25560   56.1068192       14.5438833       56.3295212    
       25620   56.5044441       14.5438833       56.4904213    
       25680   56.6644440       14.3984051       56.6549339    
       25740   57.2204552       14.3984051       56.7648621    
       25800   57.9318199       14.0925016       56.8220901    
       25860   58.0644455       14.0925016       56.8726845    
       25920   59.1222229       13.9237366       56.9544830    
       25980   59.5499992       13.9237366       57.0756836    
       26040   59.7177773       13.5846462       57.2448196    
       26100   60.0444450       13.5846462       57.4483070    
       26160   60.4272728       13.2739277       57.7115440    
       26220   60.8977280       13.2739277       57.9785767    
       26280   61.0090904       13.1771193       58.2596817    
       26340   60.8333321       13.1771193       58.5377655    
       26400   61.3454552       13.2511024       58.8282890    
       26460   61.5159073       13.2511024       59.1540413    
       26520   61.3777771       13.4025316       59.5291977    
       26580   61.7755547       13.4025316       59.9408760    
       26640   61.7755547       13.6268082       60.3268318    
       26700   62.1199989       13.6268082       60.6704979    
       26760   62.4844437       13.9540157       60.9727249    
       26820   62.6288872       13.9540157       61.2362747    
       26880   62.6288872       14.2581558       61.4713707    
       26940   63.1533318       14.2581558       61.6860161    
       27000   63.7311096       14.4302111       61.8989067    
       27060   64.3977280       14.4302111       62.0860291    
       27120   64.5688858       14.5135307       62.2193756    
       27180   65.4488907       14.5135307       62.3292274    
       27240   66.5711136       14.5631142       62.4101257    
       27300   66.9909058       14.5631142       62.4992371    
       27360   67.3533325       14.5429440       62.5930061    
       27420   68.3888855       14.5429440       62.6930504    
       27480   69.1933365       14.4371328       62.8000946    
       27540   69.7863617       14.4371328       62.8584213    
       27600   69.8199997       14.3988695       62.8759575    
       27660   70.2311096       14.3988695       62.9097481    
       27720   70.4409103       14.4319210       62.9625473    
       27780   70.5204544       14.4319210       63.0424919    
       27840   70.8577805       14.3084126       63.1506767    
       27900   70.7068176       14.3084126       63.2869682    
       27960   71.0431824       14.2627764       63.4614182    
       28020   71.4422226       14.2627764       63.6596146    
       28080   71.6363602       14.3820734       63.8933067    
       28140   72.1250000       14.3820734       64.1553650    
       28200   72.5295486       14.6765089       64.4240494    
       28260   72.5295486       14.6765089       64.6940308    
       28320   72.5727310       15.1420469       64.9353027    
       28380   72.4209290       15.1420469       65.1398392    
       28440   72.3166656       15.6558647       65.2991180    
       28500   72.3166656       15.6558647       65.4107971    
       28560   72.0658569       16.0647564       65.4986649    
       28620   71.8625031       16.0647564       65.5684433    
       28680   71.8625031       16.3184929       73.2626495    
       28740   71.6794891       16.3184929       73.2787857    
       28800   71.3710556       16.4959583       73.2651901    
       28860   71.0594559       16.4959583       73.2582550    
       28920   71.0594559       16.7262402       73.2424469    
       28980   70.8527756       16.7262402       73.1983871    
       29040   70.8285751       16.9885292       73.1458588    
       29100   70.7205887       16.9885292       73.0914001    
       29160   70.7205887       17.1549530       73.0380020    
       29220   70.6151505       17.1549530       73.0406723    
       29280   71.0000000       17.2098980       73.0545349    
       29340   71.7515182       17.2098980       73.0590134    
       29400   72.2970581       17.2313023       73.0853958    
       29460   72.5424271       17.2313023       73.0990753    
       29520   73.2151489       17.4132366       73.1114731    
       29580   73.6181793       17.4132366       73.1053238    
       29640   73.9676437       17.6287041       73.1048203    
       29700   74.1757584       17.6287041       73.1457825    
       29760   75.0878754       17.8227005       73.2290649    
       29820   75.2852936       17.8227005       73.3310165    
       29880   76.0529404       18.0994778       73.4570847    
       29940   77.0818176       18.0994778       73.5733795    
       30000   78.3000031       18.5128670       73.6816711    
       30060   78.6352921       18.5128670       73.7324829    
       30120   79.7235260       18.9761868       73.7395325    
       30180   80.4636383       18.9761868       73.7151260    
