 20181128
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       28680   55.7205124       14.6424427       54.8100433    
       28740   55.7205124       14.6424427       54.6643333    
       28800   55.5205116       14.4733276       54.5319672    
       28860   55.0205116       14.4733276       54.4147110    
       28920   55.3175011       14.3292799       54.3098869    
       28980   55.1948700       14.3292799       54.2147179    
       29040   55.1435890       14.2799692       54.1250992    
       29100   55.2897453       14.2799692       54.0900803    
       29160   55.6624985       14.2422590       54.0472183    
       29220   56.1282043       14.2422590       54.0309067    
       29280   56.3499985       14.1681604       54.0556259    
       29340   57.4150009       14.1681604       54.0803986    
       29400   58.1124992       14.0833330       54.0932465    
       29460   58.5307693       14.0833330       54.0694580    
       29520   58.8750000       14.0754185       54.0500717    
       29580   59.3050003       14.0754185       54.0449638    
       29640   59.6124992       14.0654154       54.0765076    
       29700   59.7076912       14.0654154       54.1498947    
       29760   60.2675018       14.0995989       54.1910248    
       29820   60.7350006       14.0995989       54.2060089    
       29880   61.5400009       14.2818279       54.2052383    
       29940   61.5400009       14.2818279       54.1786652    
       30000   61.4756088       14.3734560       54.1604805    
       30060   61.9119034       14.3734560       54.1349220    
       30120   62.1930237       14.4134855       54.1132431    
       30180   62.1930237       14.4134855       54.0772476    
       30240   62.5227280       14.4253349       54.0370216    
       30300   62.7799988       14.4253349       54.0239029    
       30360   62.9934769       14.4206305       53.9912338    
       30420   62.9934769       14.4206305       53.9617195    
       30480   63.0717392       14.4895811       53.8692436    
       30540   62.7260857       14.4895811       53.7191200    
       30600   62.8934784       14.5563087       53.5510139    
       30660   62.8934784       14.5563087       53.3195877    
       30720   63.1500015       14.3896513       53.0921402    
       30780   63.4717407       14.3896513       52.8489342    
       30840   63.9434776       14.0570145       52.6077805    
       30900   63.9434776       14.0570145       52.3861732    
       30960   64.0217361       13.6698990       52.1798859    
       31020   63.8391304       13.6698990       52.0268745    
       31080   63.6195641       13.3212585       51.9029617    
       31140   63.6195641       13.3212585       51.8069191    
       31200   63.3260880       13.0869226       51.7367744    
       31260   62.7978249       13.0869226       51.6305161    
       31320   62.4369583       12.9920959       51.4993744    
       31380   62.4369583       12.9920959       51.3925247    
       31440   62.2869568       13.0100565       51.3124809    
       31500   62.1913033       13.0100565       51.2608452    
       31560   62.0288887       12.9541588       51.2214584    
       31620   61.8088875       12.9541588       51.1986580    
       31680   61.5913048       13.0059586       51.1686554    
       31740   61.4111099       13.0059586       51.1103134    
       31800   61.2533340       13.1129627       51.0374718    
       31860   61.1688881       13.1129627       50.9554100    
       31920   60.8043480       13.2031317       50.9249229    
       31980   60.8266678       13.2031317       50.9446945    
       32040   60.7333336       13.2313232       51.0201874    
       32100   60.0377769       13.2313232       51.1659088    
       32160   59.5956535       13.4509430       51.3164139    
       32220   59.5066681       13.4509430       51.4897461    
       32280   59.2333336       13.8943052       59.3917084    
       32340   59.0133324       13.8943052       59.2592163    
       32400   58.8326073       14.3794947       59.0967598    
       32460   58.9977760       14.3794947       58.9467239    
       32520   59.1577759       14.7492151       58.7452850    
       32580   58.8666649       14.7492151       58.5345154    
       32640   58.8666649       15.0421925       58.3234406    
       32700   58.5755539       15.0421925       58.0896568    
       32760   58.7644463       15.2819519       57.8505287    
       32820   58.6533318       15.2819519       57.5997620    
       32880   58.7456512       15.5725708       57.3399544    
       32940   58.6066666       15.5725708       57.0572014    
       33000   58.5022240       15.8364143       56.7481308    
       33060   58.3733330       15.8364143       56.3926735    
       33120   58.2152176       16.0310631       56.0729752    
       33180   57.9022217       16.0310631       55.8077965    
       33240   57.6555557       16.0695229       55.5340500    
       33300   57.0577774       16.0695229       55.2353172    
       33360   57.0577774       16.2772541       54.8487701    
       33420   56.5933342       16.2772541       54.3958931    
       33480   56.3333321       16.4860191       53.9376259    
       33540   56.2977791       16.4860191       53.4746056    
       33600   56.2977791       16.2606106       53.0478020    
       33660   56.4422226       16.2606106       52.6268768    
       33720   56.1777763       16.0330868       52.2105446    
       33780   55.7466660       16.0330868       51.7985687    
       33840   55.7466660       15.9341240       51.4121666    
       33900   55.5177765       15.9341240       51.0199699    
       33960   55.1933327       15.8287535       50.6157722    
       34020   54.7977257       15.8287535       50.2567139    
       34080   55.1533318       15.7216301       49.8701935    
       34140   54.8088875       15.7216301       49.5236473    
       34200   55.1777763       15.5439806       49.2145309    
       34260   55.0181808       15.5439806       48.9223022    
       34320   55.2133331       15.3242273       48.6791039    
       34380   54.8644447       15.3242273       48.4521141    
       34440   54.6244431       15.2296085       48.2742119    
       34500   54.4090919       15.2296085       48.0855446    
       34560   54.0577774       15.2957096       47.9192734    
       34620   53.7155571       15.2957096       47.7516937    
       34680   53.9088898       15.4508257       47.5617638    
       34740   54.0068169       15.4508257       47.3610229    
       34800   54.1244431       15.6161051       47.1386414    
       34860   54.0000000       15.6161051       46.8958397    
       34920   53.9911118       15.7084856       46.6634483    
       34980   54.2068176       15.7084856       46.4427223    
       35040   54.1577759       15.7044144       46.2352524    
       35100   54.0488892       15.7044144       46.0495262    
       35160   54.2288895       15.7303123       45.8121719    
       35220   54.2288895       15.7303123       45.5314903    
       35280   54.2422218       15.7965202       45.2599297    
       35340   54.0888901       15.7965202       45.0092697    
       35400   53.6565208       15.6348581       44.8303833    
       35460   53.6133347       15.6348581       44.7178078    
       35520   53.6822205       15.4791975       44.7078133    
       35580   53.4222221       15.4791975       44.7449455    
       35640   53.4630432       15.6000843       44.7762070    
       35700   53.6955566       15.6000843       44.7973595    
       35760   54.1422234       16.1047630       44.6268959    
       35820   54.2133331       16.1047630       44.3285713    
       35880   54.2133331       16.5587196       53.5984459    
       35940   53.8199997       16.5587196       53.3078995    
       36000   53.5266685       16.2510147       53.0800171    
       36060   53.2488899       16.2510147       52.9061699    
       36120   53.2488899       15.7589579       52.7956963    
       36180   52.6199989       15.7589579       52.7365417    
       36240   52.2933350       15.4231834       52.7730446    
       36300   51.7652168       15.4231834       52.8211670    
       36360   51.9688873       15.2643728       52.9660225    
       36420   51.1044426       15.2643728       53.1502953    
       36480   50.7840919       15.4089661       53.4166336    
       36540   49.8340912       15.4089661       53.7166672    
       36600   49.7288895       15.8872576       54.0326843    
       36660   49.1488876       15.8872576       54.3525352    
       36720   49.1068192       16.5856781       54.6771622    
       36780   48.3295441       16.5856781       54.9064636    
       36840   47.5777779       17.2838516       55.0836716    
       36900   47.1288872       17.2838516       55.1326027    
       36960   47.2113647       17.9189320       55.0841331    
       37020   46.8888893       17.9189320       54.9996376    
       37080   46.2822227       18.2027473       55.0146713    
       37140   45.9113655       18.2027473       55.0736809    
       37200   44.8818169       18.0773106       55.2494926    
       37260   44.3888893       18.0773106       55.4749832    
       37320   43.5244446       18.3336525       55.7373428    
       37380   42.9704552       18.3336525       55.9512978    
       37440   42.0613632       19.0064316       56.1250381    
       37500   41.5377769       19.0064316       56.2568474    
       37560   40.7644463       19.6333752       56.3488655    
       37620   40.3386345       19.6333752       56.4040184    
       37680   40.4599991       20.0516891       56.4199905    
       37740   39.8222237       20.0516891       56.4070587    
       37800   39.4866676       20.2768955       56.3911209    
       37860   39.0204544       20.2768955       56.3269997    
       37920   38.9822235       20.3571587       56.2541351    
       37980   38.7755547       20.3571587       56.1226387    
       38040   38.5000000       20.3420467       56.0242119    
       38100   38.4772720       20.3420467       55.9124908    
       38160   39.0666656       20.2586346       55.8521614    
       38220   39.0772743       20.2586346       55.8162727    
       38280   39.3295441       20.2161617       55.8913422    
       38340   39.1181831       20.2161617       56.0836983    
       38400   39.3244438       20.3069134       56.3232231    
       38460   38.8704529       20.3069134       56.6160622    
       38520   39.1386375       20.8021488       56.9426117    
       38580   39.3022728       20.8021488       57.2603149    
       38640   39.7177773       21.5144424       57.5438690    
       38700   39.4386368       21.5144424       57.7685699    
       38760   39.6409073       22.3561840       57.9798012    
       38820   39.5159073       22.3561840       58.2339897    
       38880   39.5159073       23.0373821       58.5630455    
       38940   39.3727264       23.0373821       58.9166832    
       39000   39.3090897       23.6199284       59.2386436    
       39060   39.5454559       23.6199284       59.4717140    
       39120   39.5454559       24.4823418       59.6775131    
       39180   39.4295464       24.4823418       59.8039742    
       39240   40.0363655       25.2197380       59.8547096    
       39300   39.8045464       25.2197380       59.8735046    
       39360   39.8045464       25.8357220       59.8230400    
       39420   39.9113655       25.8357220       59.8774719    
       39480   40.2249985       26.1272984       41.6328812    
       39540   40.8133316       26.1272984       42.4384270    
       39600   41.1386375       26.1328392       43.3099136    
       39660   41.9386368       26.1328392       44.1767464    
       39720   42.4749985       26.6276951       45.0039864    
       39780   42.6399994       26.6276951       45.7299385    
       39840   42.9886360       27.4255905       46.4149780    
       39900   43.2613640       27.4255905       46.9307022    
       39960   44.0954552       28.3251858       47.4146652    
       40020   44.0954552       28.3251858       47.7670059    
       40080   44.9772720       29.1456909       48.0523796    
       40140   45.3733330       29.1456909       48.3131294    
       40200   45.9249992       29.6645508       48.5488663    
       40260   46.2500000       29.6645508       48.7886429    
       40320   46.6545448       29.8888988       49.0018349    
       40380   46.6545448       29.8888988       49.1750450    
       40440   47.5318184       29.9010487       49.4024239    
       40500   48.2704544       29.9010487       49.6143036    
       40560   48.4863625       29.7479916       50.0003548    
       40620   48.4863625       29.7479916       50.4698715    
       40680   48.8534889       29.7613258       51.0494766    
       40740   49.2095222       29.7613258       51.6209984    
       40800   49.0604668       30.0737782       52.1147804    
       40860   49.5380936       30.0737782       52.4474335    
       40920   49.9333344       30.7483444       52.6436234    
       40980   50.3190460       30.7483444       52.6910400    
       41040   50.1279068       31.1319370       52.8551445    
       41100   50.9738083       31.1319370       53.0753098    
       41160   51.5642853       30.8241558       53.3340378    
       41220   51.7119064       30.8241558       53.6633263    
