 20190209
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       32280   21.5621624       45.6666718       20.7066898    
       32340   21.5621624       45.6666718       20.3917885    
       32400   21.2540531       45.4260712       19.9481602    
       32460   20.8702698       45.4260712       19.4312286    
       32520   20.8250008       45.0344238       18.7976646    
       32580   20.7459469       45.0344238       18.1526394    
       32640   20.4621620       44.1796341       17.6292667    
       32700   20.7162170       44.1796341       17.1649399    
       32760   20.9973679       42.8833580       16.7700443    
       32820   20.9945946       42.8833580       16.4643211    
       32880   21.1162167       41.9276390       16.2199230    
       32940   21.3756752       41.9276390       15.8754072    
       33000   21.6447372       41.2951012       15.4254847    
       33060   21.9189186       41.2951012       14.9222507    
       33120   22.2405415       40.7075272       14.3502054    
       33180   22.6499996       40.7075272       13.8225965    
       33240   23.0210533       39.7617340       13.4187040    
       33300   23.0702705       39.7617340       13.1005621    
       33360   24.0621624       38.6186256       12.8363934    
       33420   24.4052639       38.6186256       12.5982313    
       33480   24.8947372       37.9319801       12.2059412    
       33540   25.1594601       37.9319801       11.6761198    
       33600   25.5378380       37.4277420       11.1398811    
       33660   25.8105259       37.4277420       10.7124939    
       33720   26.3842106       36.3675613       10.3875122    
       33780   26.6459465       36.3675613       10.0290594    
       33840   26.4921055       35.2482147       9.67751026    
       33900   26.6842098       35.2482147       9.32102394    
       33960   26.7500000       34.6488419       8.93019295    
       34020   27.0783787       34.6488419       8.50155163    
       34080   27.4054050       34.0341949       8.01747513    
       34140   27.1815796       34.0341949       7.52322721    
       34200   27.5526314       33.2206230       7.08229780    
       34260   27.8837833       33.2206230       6.69210958    
       34320   27.7289467       32.2332802       6.35845804    
       34380   27.5743599       32.2332802       6.06278181    
       34440   27.7674999       31.4051113       5.76721859    
       34500   28.0000000       31.4051113       5.46998215    
       34560   28.0000000       30.8441162       5.22780991    
       34620   28.4452381       30.8441162       5.04096651    
       34680   28.6837215       30.3625641       4.76348019    
       34740   28.9204540       30.3625641       4.41418028    
       34800   28.9204540       30.0356712       4.01466322    
       34860   29.3044453       30.0356712       3.54447460    
       34920   29.7021732       29.2794838       3.01855731    
       34980   30.2739124       29.2794838       2.48893476    
       35040   30.2222214       28.3371487       2.02644634    
       35100   30.6608696       28.3371487       1.59848475    
       35160   31.3586960       27.2519474       1.20086265    
       35220   31.8391304       27.2519474      0.829236388    
       35280   31.9244442       26.3606644      0.478579581    
       35340   32.3804359       26.3606644      0.188928187    
       35400   33.1021729       25.5925312       0.00000000    
       35460   33.9500008       25.5925312       0.00000000    
       35520   33.9500008       24.9262142       0.00000000    
       35580   34.9630432       24.9262142       0.00000000    
       35640   35.7847824       24.4468937       0.00000000    
       35700   36.3043480       24.4468937       0.00000000    
       35760   36.3043480       24.2211838       0.00000000    
       35820   36.5130424       24.2211838       0.00000000    
       35880   36.9239120       23.9738426       36.7127914    
       35940   37.1456528       23.9738426       36.9244385    
       36000   37.1456528       23.4221439       37.1859093    
       36060   37.3913040       23.4221439       37.6123924    
       36120   37.7282600       22.6959438       38.1471558    
       36180   37.7282600       22.6959438       38.8115082    
       36240   38.4608688       22.4104328       39.5928650    
       36300   38.7652168       22.4104328       40.3642769    
       36360   38.9543495       22.5137062       41.1445580    
       36420   39.1222229       22.5137062       41.9110756    
       36480   39.3282623       23.0269890       42.6232224    
       36540   39.3499985       23.0269890       43.2842178    
       36600   39.0804329       23.6062679       43.9081039    
       36660   39.2466660       23.6062679       44.4967842    
