 20190618
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       21480   47.2075005       42.9238701       45.5243874    
       21540   46.7724991       42.9238701       45.3978081    
       21600   46.6074982       43.4377708       45.2415276    
       21660   46.6074982       43.4377708       45.0413132    
       21720   45.9900017       43.9215813       44.8508148    
       21780   45.6199989       43.9215813       44.6219368    
       21840   45.4641037       44.3613052       44.3935356    
       21900   45.7099991       44.3613052       44.1355324    
       21960   45.1300011       44.7713585       43.8949776    
       22020   44.6324997       44.7713585       43.7206726    
       22080   44.1666679       45.1387749       43.5996246    
       22140   44.3282051       45.1387749       43.5310326    
       22200   44.5175018       45.5985413       43.4185181    
       22260   44.0424995       45.5985413       43.2753601    
       22320   43.8410263       46.1958923       43.0762405    
       22380   43.8600006       46.1958923       42.8313255    
       22440   43.4599991       46.6480446       42.5445480    
       22500   43.3300018       46.6480446       42.2158165    
       22560   43.1974373       46.8766289       41.8982811    
       22620   43.2724991       46.8766289       41.5820351    
       22680   42.9399986       46.8400040       41.3028755    
       22740   42.6624985       46.8400040       41.0516357    
       22800   42.4615402       46.7098312       40.7755203    
       22860   42.2675018       46.7098312       40.5176430    
       22920   42.2400017       46.5799599       40.2435646    
       22980   42.5875015       46.5799599       40.0309982    
       23040   42.1205139       46.4132385       39.9087639    
       23100   41.9153862       46.4132385       39.8828087    
       23160   41.9399986       46.2298241       39.9705620    
       23220   41.5999985       46.2298241       40.0597229    
       23280   41.7205124       46.3569221       40.1493149    
       23340   41.7050018       46.3569221       40.1690979    
       23400   41.3725014       47.0109711       40.1342659    
       23460   40.7475014       47.0109711       40.0152664    
       23520   40.4049988       47.5883713       39.8015480    
       23580   40.4049988       47.5883713       39.5729561    
       23640   40.4025002       47.8530540       39.3027039    
       23700   40.2724991       47.8530540       39.0891113    
       23760   40.1274986       47.7181282       38.9594116    
       23820   40.1274986       47.7181282       38.9207687    
       23880   39.6650009       47.3832397       38.9357529    
       23940   39.3349991       47.3832397       38.9543228    
       24000   38.7425003       47.3772125       39.0145645    
       24060   38.7425003       47.3772125       39.0668221    
       24120   38.3725014       47.5192070       39.1580849    
       24180   37.6500015       47.5192070       39.2802658    
       24240   37.2874985       47.7802353       39.4479027    
       24300   37.2874985       47.7802353       39.6458626    
       24360   36.6800003       48.2116547       39.8122940    
       24420   37.1175003       48.2116547       39.9474220    
       24480   37.1175003       48.7908707       40.0415459    
       24540   37.5574989       48.7908707       40.1416855    
       24600   38.2536583       49.2232971       40.2481956    
       24660   38.7833328       49.2232971       40.3337402    
       24720   38.7833328       49.4896202       40.3854942    
       24780   39.4906960       49.4896202       40.4125710    
       24840   40.0863647       49.7625694       40.4442406    
       24900   40.8133316       49.7625694       40.5277100    
       24960   40.8133316       49.8789825       40.6467590    
       25020   41.5488892       49.8789825       40.7925911    
       25080   42.1521721       49.9726486       43.3173904    
       25140   42.8326073       49.9726486       43.8300972    
       25200   42.8600006       50.1905136       44.3509178    
       25260   43.4822235       50.1905136       44.9318314    
       25320   43.8934784       50.5431671       45.5748749    
       25380   44.3543472       50.5431671       46.2121887    
       25440   44.4577789       51.0614090       46.8768883    
       25500   44.7717400       51.0614090       47.5101204    
       25560   44.6956520       51.7557602       48.1216927    
       25620   45.1434784       51.7557602       48.6567612    
       25680   45.2000008       52.5307236       49.1034431    
       25740   45.4978256       52.5307236       49.5060349    
       25800   45.4347839       53.1175385       49.8126030    
       25860   45.5021744       53.1175385       50.1193047    
       25920   45.5022240       53.3133354       50.4705276    
       25980   45.8695641       53.3133354       50.8604965    
       26040   46.1891289       53.2842216       51.2729340    
       26100   46.5543480       53.2842216       51.7380142    
       26160   46.4311104       53.3995552       52.1908722    
       26220   46.7695656       53.3995552       52.5817299    
       26280   46.7822227       53.7209625       52.9923706    
       26340   47.2844429       53.7209625       53.3311272    
       26400   47.5088882       54.1575928       53.6568909    
       26460   47.9173927       54.1575928       54.0458603    
       26520   48.2111130       54.5052299       54.4356079    
       26580   48.7488899       54.5052299       54.8894501    
       26640   49.0777779       54.7476540       55.3970337    
       26700   49.3673897       54.7476540       55.9270515    
       26760   49.6066666       55.0844688       56.4786453    
       26820   49.9977760       55.0844688       56.9909821    
       26880   50.9599991       55.6109848       57.4657631    
       26940   51.4239120       55.6109848       57.9057884    
       27000   51.6533318       56.1526375       58.3096542    
       27060   52.5466652       56.1526375       58.7013893    
       27120   53.5533333       56.4833870       59.0908661    
       27180   54.5044441       56.4833870       59.4892006    
       27240   54.5044441       56.7584457       59.8696022    
       27300   55.4666672       56.7584457       60.2395401    
       27360   55.9795456       57.0213051       60.6186523    
       27420   56.7883720       57.0213051       60.9796600    
       27480   57.0977287       57.2720566       61.3773460    
       27540   58.0906982       57.2720566       61.8558197    
       27600   59.4046516       57.6058807       62.3827477    
       27660   60.8488388       57.6058807       62.9178619    
       27720   61.0272713       58.1330261       63.4236298    
       27780   61.9000015       58.1330261       63.8380699    
       27840   63.0581398       58.8770409       64.1730652    
       27900   63.9116287       58.8770409       64.4285583    
       27960   63.6500015       59.4820595       64.6082535    
       28020   64.5000000       59.4820595       64.7780457    
       28080   64.5162811       59.7784958       64.9334488    
       28140   64.5568161       59.7784958       65.0768433    
       28200   64.4477310       59.8546486       65.2114487    
       28260   64.4093018       59.8546486       65.3376999    
       28320   64.5093002       59.8816490       65.4555817    
       28380   64.4840927       59.8816490       65.5794449    
       28440   64.0136337       59.8994370       65.7146912    
       28500   63.9744186       59.8994370       65.8324051    
       28560   63.6325569       59.9345551       65.9564590    
       28620   63.5999985       59.9345551       66.0993881    
       28680   63.6113625       60.0161133       63.2931900    
       28740   63.4790688       60.0161133       63.0465546    
       28800   63.0441856       60.1074219       62.7726250    
       28860   62.6681824       60.1074219       62.4785919    
       28920   62.3931808       60.1700249       62.2203636    
       28980   62.4909096       60.1700249       61.9115677    
       29040   62.6883736       60.1298904       61.5708618    
       29100   62.6363640       60.1298904       61.2327080    
       29160   62.4045448       60.0350456       60.8833084    
       29220   62.6295471       60.0350456       60.5295372    
       29280   62.6953506       59.8028564       60.2160873    
       29340   62.6113625       59.8028564       59.9562416    
       29400   62.8181801       59.3788338       59.7831993    
       29460   63.0000000       59.3788338       59.7238960    
       29520   63.1860466       59.0728302       59.7241135    
       29580   63.2522736       59.0728302       59.7647247    
       29640   63.0545464       59.1308022       59.8372307    
       29700   63.0113640       59.1308022       59.9155273    
       29760   63.0837212       59.4134102       59.9767876    
       29820   62.9318199       59.4134102       60.0782204    
       29880   62.7045441       59.7678108       60.2042732    
       29940   62.5955544       59.7678108       60.3224411    
       30000   62.5636368       60.1901817       60.4571114    
       30060   62.6545448       60.1901817       60.5550499    
       30120   62.3750000       60.6842651       60.5952148    
       30180   62.2955551       60.6842651       60.6312790    
       30240   62.0431824       61.1629829       60.6223412    
       30300   62.0136375       61.1629829       60.5976257    
       30360   62.1545448       61.5604820       60.5882263    
       30420   62.2311096       61.5604820       60.5481796    
       30480   62.2704544       61.9214516       60.4968872    
       30540   62.3318176       61.9214516       60.4942856    
       30600   62.2999992       62.2028122       60.4948235    
       30660   62.3066673       62.2028122       60.4868240    
       30720   62.0681801       62.5224113       60.4827957    
       30780   61.9136353       62.5224113       60.4565926    
       30840   61.7545471       62.8879051       60.4130096    
       30900   62.0555573       62.8879051       60.3834839    
       30960   61.8204536       63.1914558       60.3561935    
       31020   62.1777763       63.1914558       60.3332214    
       31080   62.4304352       63.4423065       60.3072166    
       31140   62.2533340       63.4423065       60.1910400    
       31200   62.7608681       63.7227478       59.9999084    
       31260   62.8826103       63.7227478       59.7866325    
       31320   62.6244431       63.9271545       59.5550499    
       31380   62.7844429       63.9271545       59.3551674    
       31440   63.1739120       63.8683586       59.1821022    
       31500   63.4586945       63.8683586       59.0135422    
       31560   63.4911118       63.6803169       58.8476639    
       31620   64.1177750       63.6803169       58.6777077    
       31680   64.3586960       63.5565720       58.4841652    
       31740   64.7021713       63.5565720       58.2783775    
       31800   64.8717422       63.4377251       58.0731468    
       31860   65.0999985       63.4377251       57.8545685    
       31920   65.1130447       63.2147522       57.6672249    
       31980   65.2021713       63.2147522       57.5112190    
       32040   65.4456558       62.9683075       57.3691406    
       32100   65.8222198       62.9683075       57.2421150    
       32160   66.0913010       62.8378296       57.1297417    
       32220   66.4086990       62.8378296       57.0096817    
       32280   66.5304337       62.7613564       67.0216675    
       32340   66.5311127       62.7613564       67.1585464    
       32400   66.5456543       62.7147369       67.2762833    
       32460   67.0282593       62.7147369       67.4051056    
       32520   67.5586929       62.4994507       67.4893265    
       32580   67.7555542       62.4994507       67.4889069    
       32640   67.7844467       62.2367058       67.4364090    
       32700   67.7239151       62.2367058       67.3180618    
       32760   67.8866653       61.8540993       67.2259445    
       32820   68.3088913       61.8540993       67.1769409    
       32880   68.5955582       61.2149124       67.1663361    
       32940   68.7043457       61.2149124       67.1696548    
       33000   68.9199982       60.7363625       67.1275253    
       33060   69.0444412       60.7363625       67.0093231    
       33120   69.1377792       60.3493690       66.8481979    
       33180   69.1260834       60.3493690       66.6831665    
       33240   69.1933365       59.8772812       66.4928360    
       33300   69.5622253       59.8772812       66.2954559    
       33360   69.8688889       59.2369423       66.0991135    
       33420   69.4913025       59.2369423       65.8980865    
       33480   69.7822189       58.5002785       65.6947403    
       33540   70.1377792       58.5002785       65.5039520    
       33600   70.3866653       57.7487946       65.3470078    
       33660   70.2869568       57.7487946       65.2479935    
       33720   70.4755554       57.0096436       65.1936798    
       33780   70.8088913       57.0096436       65.1976776    
