 20181118
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       28680   66.5000000       75.2844772       66.0237579    
       28740   66.3452377       75.2844772       65.9843826    
       28800   66.3452377       74.8811874       65.9550552    
       28860   66.3317108       74.8811874       65.9058075    
       28920   66.4700012       74.5924835       65.8722916    
       28980   66.3589706       74.5924835       65.8652954    
       29040   66.3589706       74.3236618       65.8171463    
       29100   66.6026306       74.3236618       65.8354568    
       29160   66.3459473       74.2688217       65.8506851    
       29220   66.4694443       74.2688217       65.8563919    
       29280   66.4694443       74.1692810       65.8647842    
       29340   66.5057144       74.1692810       65.8331604    
       29400   66.4411774       74.1675186       65.7277298    
       29460   66.1457138       74.1675186       65.5460892    
       29520   65.7028580       74.1049423       65.3063965    
       29580   65.6911774       74.1049423       65.0425415    
       29640   65.1714249       73.7734222       64.6961212    
       29700   64.8600006       73.7734222       64.3732834    
       29760   64.8714294       73.2770233       64.0882034    
       29820   64.9294128       73.2770233       63.8762817    
       29880   65.0199966       72.5012360       63.7812691    
       29940   65.1542892       72.5012360       63.7586060    
       30000   64.9914322       71.8640213       63.8806152    
       30060   65.2029419       71.8640213       64.0140381    
       30120   65.3257141       71.6692429       64.1310349    
       30180   64.9457169       71.6692429       64.3033676    
       30240   64.8399963       71.9564362       64.4420013    
       30300   64.6029434       71.9564362       64.6059647    
       30360   64.4857178       72.2457352       64.7310486    
       30420   64.3628540       72.2457352       64.8641510    
       30480   64.3771439       72.4577560       65.0205994    
       30540   64.3771439       72.4577560       65.1135101    
       30600   64.3514252       72.5783691       65.1887131    
       30660   64.3000031       72.5783691       65.2228088    
       30720   64.2457123       72.7368393       65.2575912    
       30780   64.3628540       72.7368393       65.2737656    
       30840   64.3628540       72.8405685       65.2627258    
       30900   64.7428589       72.8405685       65.2639465    
       30960   64.8028564       72.8890305       65.2350845    
       31020   64.9111099       72.8890305       65.2521973    
       31080   64.7857132       72.8955688       65.2442169    
       31140   64.9171448       72.8955688       65.2622604    
       31200   64.8142853       72.8209839       65.2963486    
       31260   65.0083313       72.8209839       65.3100281    
       31320   65.0742874       72.6888199       65.3500519    
       31380   65.1514282       72.6888199       65.3860779    
       31440   65.5342865       72.5823364       65.4394836    
       31500   65.8499985       72.5823364       65.4889145    
       31560   65.8142853       72.5922699       65.5425949    
       31620   66.3399963       72.5922699       65.6307220    
       31680   66.3750000       72.7132416       65.7210846    
       31740   66.3277740       72.7132416       65.8825378    
       31800   66.2399979       72.8705444       66.0855103    
       31860   65.8171463       72.8705444       66.2575531    
       31920   66.1111145       73.0141449       66.4031754    
       31980   66.2055588       73.0141449       66.4722900    
       32040   66.1285706       73.2923050       66.4888153    
       32100   66.5085678       73.2923050       66.5365753    
       32160   66.6777802       73.4574738       66.6166382    
       32220   66.8055573       73.4574738       66.7429886    
       32280   66.8055573       73.4283295       66.3617859    
       32340   66.9918900       73.4283295       66.6387253    
       32400   67.3684235       73.5344772       66.8472672    
       32460   67.6256409       73.5344772       66.9961777    
       32520   67.6256409       73.8038788       67.1905594    
       32580   68.0025024       73.8038788       67.2586136    
       32640   68.1853638       73.9404602       67.3059311    
       32700   68.4547653       73.9404602       67.3405609    
       32760   68.4547653       74.0619888       67.3114624    
       32820   68.7325592       74.0619888       67.3233185    
       32880   69.0204544       74.0519562       67.3370209    
       32940   69.3399963       74.0519562       67.4161835    
       33000   69.3399963       73.9433746       67.5573120    
       33060   69.5434799       73.9433746       67.7701721    
       33120   70.1173935       73.9295349       68.0584946    
       33180   70.7260895       73.9295349       68.3684616    
       33240   70.7260895       74.0443268       68.7532501    
       33300   71.5173950       74.0443268       69.2508316    
       33360   72.1152191       74.4408951       69.8048325    
       33420   72.3586960       74.4408951       70.3933182    
       33480   72.3586960       75.1773300       70.9513474    
       33540   72.5391312       75.1773300       71.4614182    
       33600   72.5847855       76.2022095       71.9038162    
       33660   72.7869568       76.2022095       72.2299957    
       33720   72.7869568       77.1370773       72.4513245    
       33780   72.9260864       77.1370773       72.5013504    
       33840   73.3478241       77.7991867       72.4116211    
       33900   73.6739120       77.7991867       72.2279282    
       33960   73.6739120       77.9232788       71.9812698    
       34020   73.8630447       77.9232788       71.7713089    
       34080   74.3521729       77.4750443       71.6161499    
       34140   74.6399994       77.4750443       71.5418930    
       34200   74.7869568       76.9318924       71.5723495    
       34260   74.9456558       76.9318924       71.6372681    
       34320   75.0111084       76.6615982       71.7141037    
       34380   75.2488861       76.6615982       71.7787323    
       34440   75.4444427       76.7055435       71.7843704    
       34500   75.4444427       76.7055435       71.7400284    
       34560   75.5422211       76.7402496       71.6554260    
       34620   75.7133331       76.7402496       71.5585098    
       34680   75.3711090       76.6181946       71.4450531    
       34740   75.3711090       76.6181946       71.3666153    
       34800   75.3644409       76.3610382       71.3263016    
       34860   75.5613632       76.3610382       71.3399963    
       34920   75.6488342       76.0514908       71.3806152    
       34980   75.6488342       76.0514908       71.3815384    
       35040   75.7023773       75.8903809       71.3675919    
       35100   75.5999985       75.8903809       71.3024673    
       35160   75.5674973       75.8171082       71.1753845    
       35220   75.5674973       75.8171082       70.9957428    
       35280   75.5025635       75.6646881       70.7361069    
       35340   75.7105255       75.6646881       70.4560547    
       35400   75.9378357       75.3210754       70.1400375    
       35460   75.9378357       75.3210754       69.8232346    
       35520   76.2459488       74.7099686       69.5280914    
       35580   75.8973007       74.7099686       69.2409897    
       35640   76.0333328       73.9511490       68.9211731    
       35700   75.6432419       73.9511490       68.5393906    
       35760   75.2162170       73.2491989       68.1418228    
       35820   75.1081085       73.2491989       67.7244110    
       35880   75.1444473       72.4202652       73.7753448    
       35940   75.0972977       72.4202652       73.8636703    
       36000   75.1054077       71.5383148       73.9857330    
       36060   74.9333344       71.5383148       74.1664658    
       36120   74.6527786       70.8477631       74.3903351    
       36180   74.3081055       70.8477631       74.6078720    
       36240   74.0749969       70.4120178       74.8576965    
       36300   74.0342865       70.4120178       75.0978928    
       36360   73.8735275       70.1272964       75.2978287    
       36420   73.8735275       70.1272964       75.4397049    
       36480   73.6757584       69.9155655       75.4663162    
       36540   73.4343719       69.9155655       75.4014206    
       36600   73.1128998       69.5538330       75.2248459    
       36660   73.1128998       69.5538330       74.9570999    
       36720   72.9266663       68.9117355       74.6751175    
       36780   72.5965500       68.9117355       74.3861237    
       36840   72.3821411       67.9446411       74.0475235    
       36900   72.0068970       67.9446411       73.6231155    
       36960   71.1034470       66.9163895       73.1198807    
       37020   70.2241364       66.9163895       72.6141281    
       37080   69.9535751       65.7848434       72.1355820    
       37140   69.5862045       65.7848434       71.7098694    
       37200   68.9413757       64.4405365       71.3464203    
       37260   68.3344803       64.4405365       71.0412064    
       37320   68.2392883       63.1976395       70.7627640    
       37380   68.2758636       63.1976395       70.5300369    
       37440   67.7241364       62.2165451       70.3809357    
       37500   66.7482758       62.2165451       70.2900620    
       37560   66.3392868       61.3312225       70.2683792    
       37620   65.3758621       61.3312225       70.2611160    
       37680   65.3931046       60.6102180       70.2146530    
       37740   64.7517242       60.6102180       70.0923843    
       37800   64.7517242       60.1619797       69.9501953    
       37860   64.1379318       60.1619797       69.7697067    
       37920   64.3965530       59.6715355       69.5833359    
       37980   64.9300003       59.6715355       69.4198074    
       38040   64.5137939       59.1236076       69.2561188    
       38100   64.5482788       59.1236076       69.1363754    
       38160   64.5482788       58.4803810       68.9978867    
       38220   64.8000031       58.4803810       68.8409271    
       38280   65.1310349       57.8512993       68.6308212    
       38340   66.0586243       57.8512993       68.3721085    
       38400   66.6033325       57.2397766       68.0957031    
       38460   66.5000000       57.2397766       67.7949219    
       38520   66.8066635       56.4974327       67.4530411    
       38580   67.1935501       56.4974327       67.0956421    
       38640   67.1935501       55.6966629       66.7437286    
       38700   67.6468735       55.6966629       66.3810654    
       38760   67.9151535       54.7220573       65.9733963    
       38820   68.1735306       54.7220573       65.5205154    
       38880   68.1735306       53.7708321       65.0673370    
       38940   68.5114288       53.7708321       64.6320190    
       39000   68.7944412       52.6771164       64.3009262    
       39060   69.0270233       52.6771164       64.0906219    
       39120   69.0270233       51.6397476       63.9470329    
       39180   69.1081085       51.6397476       63.8528900    
       39240   69.5189209       51.0534935       63.7128143    
       39300   69.5189209       51.0534935       63.5737953    
       39360   69.8027039       50.7195129       63.4304886    
       39420   69.7243271       50.7195129       63.2381363    
       39480   69.8243256       50.2137260       68.2703934    
       39540   69.7973709       50.2137260       68.3063431    
       39600   69.6999969       49.7118568       68.3311310    
       39660   69.7216187       49.7118568       68.3280792    
       39720   69.8078918       49.4243851       68.2527771    
       39780   69.8756790       49.4243851       68.1863480    
       39840   70.2567596       49.0921135       68.0977554    
       39900   70.4289474       49.0921135       68.0038757    
       39960   70.7743607       48.5883102       67.9294052    
       40020   70.7743607       48.5883102       67.8924408    
       40080   71.2600021       47.9762726       67.9943771    
       40140   71.6195145       47.9762726       68.2346497    
       40200   72.0119019       47.4340210       68.5707245    
       40260   72.0119019       47.4340210       69.0302200    
       40320   72.2139511       47.3093987       69.5038986    
       40380   72.4136353       47.3093987       69.9922409    
       40440   72.7111130       47.6948242       70.3790283    
       40500   72.7111130       47.6948242       70.7529221    
       40560   73.0911102       48.1829872       71.0590668    
       40620   73.5622253       48.1829872       71.2760849    
       40680   74.2377777       48.4647369       71.4374542    
       40740   74.2377777       48.4647369       71.5088806    
       40800   74.8155518       48.5283737       71.5736694    
       40860   75.4377747       48.5283737       71.6377335    
       40920   75.8659058       48.4591293       71.6886292    
       40980   76.1288910       48.4591293       71.7883453    
       41040   76.5266647       48.3643494       71.8822937    
       41100   77.0555573       48.3643494       71.9896927    
       41160   77.6931839       48.2772217       72.0754013    
       41220   77.9400024       48.2772217       72.1421890    
       41280   79.0577774       48.1784401       72.2028809    
       41340   79.2704544       48.1784401       72.2465134    
       41400   79.8545456       48.0581818       72.3077240    
       41460   79.9266663       48.0581818       72.3160248    
       41520   80.3377762       47.9167480       72.3423767    
       41580   80.4499969       47.9167480       72.3962173    
       41640   80.5000000       47.8632507       72.5040817    
       41700   80.4577789       47.8632507       72.7014542    
       41760   80.4840927       47.9225502       72.9115601    
       41820   80.3666687       47.9225502       73.1522827    
       41880   80.4111099       48.2254868       73.3464508    
