 20190430
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   2.51760864       6.05861378       2.53510833    
       25140   2.51760864       6.05861378       2.52193165    
       25200   2.49806523       6.12872648       2.50912857    
       25260   2.48734784       6.12872648       2.49627805    
       25320   2.48786950       6.19398689       2.48613644    
       25380   2.48786950       6.19398689       2.47874117    
       25440   2.47080445       6.25069571       2.47289729    
       25500   2.47626090       6.25069571       2.46858096    
       25560   2.47510862       6.30967188       2.46875191    
       25620   2.47510862       6.30967188       2.47165179    
       25680   2.48276091       6.36795235       2.47376490    
       25740   2.47569561       6.36795235       2.47473526    
       25800   2.46848893       6.43327379       2.47744417    
       25860   2.46848893       6.43327379       2.48022604    
       25920   2.46379542       6.49274683       2.48209929    
       25980   2.45234084       6.49274683       2.48445821    
       26040   2.43840909       6.54973078       2.48598218    
       26100   2.43844438       6.54973078       2.48563671    
       26160   2.43495464       6.60325289       2.48399520    
       26220   2.42706823       6.60325289       2.48248291    
       26280   2.41834879       6.64671230       2.47847199    
       26340   2.42386365       6.64671230       2.47280669    
       26400   2.41525006       6.68249846       2.46797967    
       26460   2.41054535       6.68249846       2.46167111    
       26520   2.39945459       6.70626593       2.45420337    
       26580   2.39945459       6.70626593       2.44704866    
       26640   2.38993192       6.72514439       2.44136810    
       26700   2.37602282       6.72514439       2.43512344    
       26760   2.37040901       6.73782063       2.43130064    
       26820   2.37040901       6.73782063       2.43107200    
       26880   2.36750007       6.75210619       2.42855000    
       26940   2.36061358       6.75210619       2.42377162    
       27000   2.33954549       6.77090788       2.42066789    
       27060   2.33954549       6.77090788       2.41898656    
       27120   2.33322716       6.78615856       2.42050791    
       27180   2.32809091       6.78615856       2.42536855    
       27240   2.31702280       6.80172491       2.43186855    
       27300   2.31702280       6.80172491       2.43965459    
       27360   2.30331826       6.82895660       2.44608712    
       27420   2.29524994       6.82895660       2.45040965    
       27480   2.27256823       6.85893059       2.45538473    
       27540   2.27256823       6.85893059       2.46113706    
       27600   2.26475000       6.87895155       2.46783519    
       27660   2.24331808       6.87895155       2.47439075    
       27720   2.21706820       6.90109777       2.47947383    
       27780   2.21706820       6.90109777       2.48466420    
       27840   2.20804548       6.92048120       2.48932505    
       27900   2.18377280       6.92048120       2.49174142    
       27960   2.16577268       6.93396854       2.49330878    
       28020   2.16577268       6.93396854       2.49304485    
       28080   2.15620446       6.93858671       2.49527526    
       28140   2.14661360       6.93858671       2.49977398    
       28200   2.13215899       6.93892622       2.50262094    
       28260   2.12479067       6.93892622       2.50347257    
       28320   2.11847734       6.94548273       2.49987817    
       28380   2.11106825       6.94548273       2.49238753    
       28440   2.11374998       6.94326162       2.48416495    
       28500   2.09131813       6.94326162       2.47540736    
       28560   2.09131813       6.92183781       2.46741772    
       28620   2.09050012       6.92183781       2.46153259    
       28680   2.08684087       6.89374161       2.06562114    
       28740   2.08252263       6.89374161       2.05808043    
       28800   2.08252263       6.86841631       2.05226994    
       28860   2.07375002       6.86841631       2.04836202    
       28920   2.07599998       6.83225679       2.04691720    
       28980   2.07069039       6.83225679       2.04468918    
       29040   2.07069039       6.80156231       2.04231596    
       29100   2.08119512       6.80156231       2.04064035    
       29160   2.06859994       6.77713013       2.03938150    
       29220   2.05371785       6.77713013       2.03375196    
       29280   2.04460001       6.75067520       2.02542758    
       29340   2.01757503       6.75067520       2.01997089    
       29400   2.01043582       6.72146225       2.01684809    
       29460   2.00149989       6.72146225       2.01338792    
       29520   2.00129271       6.68249273       2.01556420    
       29580   2.00142860       6.68249273       2.02261209    
       29640   2.00158548       6.65457773       2.02942657    
       29700   1.99510002       6.65457773       2.03873849    
       29760   1.98369229       6.64697981       2.05211091    
       29820   1.97952497       6.64697981       2.06826091    
       29880   1.97765005       6.63993883       2.08993053    
       29940   1.97765005       6.63993883       2.12050462    
       30000   1.96452498       6.64842844       2.15708327    
       30060   1.96227503       6.64842844       2.19649911    
       30120   1.96207500       6.68058348       2.23876047    
       30180   1.96105123       6.68058348       2.28145242    
       30240   1.96619999       6.73942089       2.32471561    
       30300   1.96112823       6.73942089       2.36880279    
       30360   1.95734215       6.80072975       2.41696882    
       30420   1.94126320       6.80072975       2.46578908    
       30480   1.94510257       6.87212706       2.51208711    
       30540   1.93486845       6.87212706       2.56174111    
       30600   1.92705262       6.94916964       2.61477971    
       30660   1.92657900       6.94916964       2.66732073    
       30720   1.92657900       7.01968527       2.71426368    
       30780   1.91889191       7.01968527       2.75321722    
       30840   1.90655553       7.09750891       2.78424668    
       30900   1.90752780       7.09750891       2.80885696    
       30960   1.90329731       7.15379953       2.83417845    
       31020   1.89241672       7.15379953       2.86226273    
       31080   1.88440001       7.17630434       2.89538407    
       31140   1.89320004       7.17630434       2.93218637    
       31200   1.89320004       7.19839096       2.96858597    
       31260   1.89728570       7.19839096       3.00359440    
       31320   1.90755880       7.24380684       3.03397202    
       31380   1.91860604       7.24380684       3.06051493    
       31440   1.91860604       7.28422689       3.09081054    
       31500   1.91896880       7.28422689       3.12598848    
       31560   1.92403221       7.30749273       3.16528440    
       31620   1.93653333       7.30749273       3.20737290    
       31680   1.93653333       7.34556770       3.24774766    
       31740   1.94244826       7.34556770       3.28218842    
       31800   1.94128573       7.40130615       3.31171703    
       31860   1.96853566       7.40130615       3.33973932    
       31920   1.97917247       7.45189714       3.36775494    
       31980   1.98389280       7.45189714       3.39863873    
       32040   1.99714291       7.48174906       3.43524837    
       32100   1.98807144       7.48174906       3.47396517    
       32160   1.99348152       7.51435184       3.51129007    
       32220   2.00689292       7.51435184       3.54603863    
       32280   2.03907132       7.56823730       2.08568072    
       32340   2.05177784       7.56823730       2.09597826    
       32400   2.06592584       7.61818600       2.10784316    
       32460   2.06592584       7.61818600       2.11840892    
       32520   2.08100009       7.66512251       2.12615752    
       32580   2.08100009       7.66512251       2.13373280    
       32640   2.08100009       7.71754074       2.14041233    
       32700   2.08100009       7.71754074       2.14336467    
       32760   2.08418512       7.76509714       2.13893580    
       32820   2.10035706       7.76509714       2.12870479    
       32880   2.10255170       7.80044889       2.12520862    
       32940   2.11732149       7.80044889       2.12634063    
       33000   2.13278580       7.80865479       2.12519240    
       33060   2.12986207       7.80865479       2.12156034    
       33120   2.14937925       7.83077049       2.11653662    
       33180   2.15496421       7.83077049       2.10527396    
       33240   2.16228580       7.84291410       2.09083271    
       33300   2.16420698       7.84291410       2.07868004    
       33360   2.16176677       7.84367228       2.06580615    
       33420   2.16176677       7.84367228       2.05072165    
       33480   2.15619993       7.82716608       2.03033066    
       33540   2.14019990       7.82716608       2.00177360    
       33600   2.13541937       7.80531263       1.96649337    
       33660   2.13540006       7.80531263       1.92580783    
       33720   2.12193322       7.75788212       1.88148499    
       33780   2.10386658       7.75788212       1.83598471    
       33840   2.10386658       7.68349028       1.79396772    
       33900   2.09159994       7.68349028       1.75341082    
       33960   2.08667731       7.59258413       1.71036959    
       34020   2.07750010       7.59258413       1.66305482    
       34080   2.07974195       7.51085091       1.61846483    
       34140   2.06138706       7.51085091       1.57985818    
       34200   2.05396867       7.42050028       1.53615642    
       34260   2.05687094       7.42050028       1.48763633    
       34320   2.05580640       7.33743238       1.43771660    
       34380   2.06143761       7.33743238       1.39187622    
       34440   2.06460595       7.23680830       1.35853124    
       34500   2.07220578       7.23680830       1.33829212    
       34560   2.07039404       7.13055468       1.32951355    
       34620   2.08539391       7.13055468       1.32493567    
       34680   2.09620595       7.07177448       1.31864750    
       34740   2.10991430       7.07177448       1.30877221    
       34800   2.11400008       7.05522060       1.29508471    
       34860   2.12531424       7.05522060       1.28128922    
       34920   2.13451433       7.03164482       1.26832068    
       34980   2.13655567       7.03164482       1.25992489    
       35040   2.13655567       6.99335432       1.25581264    
       35100   2.14148641       6.99335432       1.24806142    
       35160   2.15210533       6.95579052       1.23405027    
       35220   2.16907692       6.95579052       1.21503830    
       35280   2.16907692       6.93352461       1.19324946    
       35340   2.17910004       6.93352461       1.17268169    
       35400   2.18280482       6.88635492       1.14947081    
       35460   2.18747616       6.88635492       1.12326896    
       35520   2.17865849       6.82636356       1.09499764    
       35580   2.18726826       6.82636356       1.06270039    
       35640   2.18809533       6.75562096       1.02911663    
       35700   2.18957138       6.75562096      0.991674364    
       35760   2.18948770       6.67412472      0.953513801    
       35820   2.18871427       6.67412472      0.918128848    
       35880   2.18166661       6.58764505       2.13473845    
       35940   2.17664289       6.58764505       2.13445783    
       36000   2.17664289       6.49575043       2.13182068    
       36060   2.17238092       6.49575043       2.12925053    
       36120   2.16351151       6.41614246       2.12601805    
       36180   2.16351151       6.41614246       2.12231755    
       36240   2.16902280       6.33494997       2.11670399    
       36300   2.17137766       6.33494997       2.11270761    
       36360   2.17515206       6.24985790       2.11047983    
       36420   2.17533326       6.24985790       2.11295748    
       36480   2.16828895       6.16091728       2.11897707    
       36540   2.16988897       6.16091728       2.11756921    
       36600   2.17545652       6.07606268       2.10880303    
       36660   2.18619561       6.07606268       2.09990549    
       36720   2.18926668       6.00626755       2.09400344    
       36780   2.18624449       6.00626755       2.08921194    
       36840   2.18073916       5.91625214       2.08446217    
       36900   2.17428255       5.91625214       2.07875633    
       36960   2.17331100       5.84348249       2.06945133    
       37020   2.17671108       5.84348249       2.05821586    
       37080   2.17619562       5.77778196       2.04486132    
       37140   2.17969561       5.77778196       2.03232837    
       37200   2.19255567       5.70185852       2.02053165    
       37260   2.19413328       5.70185852       2.00854039    
       37320   2.19806528       5.62290144       1.99718273    
       37380   2.20643473       5.62290144       1.98437881    
       37440   2.21764445       5.55479479       1.97239923    
       37500   2.21628261       5.55479479       1.95833600    
       37560   2.22555566       5.49431515       1.94144177    
       37620   2.22484446       5.49431515       1.92457783    
       37680   2.22393322       5.43654156       1.90828097    
       37740   2.22393322       5.43654156       1.88653719    
       37800   2.24135566       5.36912870       1.85921311    
       37860   2.25815558       5.36912870       1.83606160    
       37920   2.26082611       5.30285645       1.81553948    
       37980   2.26862216       5.30285645       1.79459429    
       38040   2.26571107       5.21581030       1.77315676    
       38100   2.27095556       5.21581030       1.74401021    
       38160   2.27606678       5.14175844       1.70715249    
       38220   2.28426099       5.14175844       1.66468227    
       38280   2.28511119       5.06829214       1.61776745    
       38340   2.27964449       5.06829214       1.57322407    
       38400   2.27975559       4.96581316       1.52964461    
       38460   2.27975559       4.96581316       1.48697436    
       38520   2.28271103       4.84628630       1.44621933    
       38580   2.27588892       4.84628630       1.40685642    
       38640   2.27575564       4.73409033       1.36953425    
       38700   2.27575564       4.73409033       1.33509135    
       38760   2.26295567       4.63064194       1.30198085    
       38820   2.25654554       4.63064194       1.27281630    
       38880   2.24238634       4.53803587       1.24651933    
       38940   2.24368882       4.53803587       1.22119915    
       39000   2.23627281       4.45302677       1.19523013    
       39060   2.23343182       4.45302677       1.17201984    
       39120   2.22622728       4.38144112       1.15061474    
       39180   2.22897768       4.38144112       1.13072538    
