 20180818
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   5.83786678       5.01370430       5.77815819    
       25140   5.79171133       5.01370430       5.77569723    
       25200   5.78053331       5.02235365       5.77147579    
       25260   5.79217768       5.02235365       5.76692104    
       25320   5.79217768       5.03094149       5.75820494    
       25380   5.82368898       5.03094149       5.75032806    
       25440   5.89193344       5.03919268       5.73974180    
       25500   5.95077801       5.03919268       5.72867155    
       25560   5.95077801       5.04754019       5.72262478    
       25620   6.00546646       5.04754019       5.71839237    
       25680   6.05031109       5.05491877       5.72228861    
       25740   6.05634785       5.05491877       5.73039770    
       25800   6.07175541       5.06158161       5.73771429    
       25860   6.13613319       5.06158161       5.74534178    
       25920   6.19542217       5.07016230       5.75135374    
       25980   6.22804356       5.07016230       5.75518417    
       26040   6.19971132       5.07920456       5.76356506    
       26100   6.21682215       5.07920456       5.77472496    
       26160   6.32019997       5.08845329       5.79252052    
       26220   6.38330412       5.08845329       5.81289625    
       26280   6.40593338       5.09762812       5.83366823    
       26340   6.50242233       5.09762812       5.85751200    
       26400   6.55982208       5.10693789       5.88203812    
       26460   6.58584785       5.10693789       5.90911579    
       26520   6.59168911       5.11537647       5.93230152    
       26580   6.62215567       5.11537647       5.95676708    
       26640   6.64775562       5.12413168       5.98209620    
       26700   6.68384790       5.12413168       6.00772810    
       26760   6.68688869       5.13141346       6.03815889    
       26820   6.71955538       5.13141346       6.07095146    
       26880   6.74259996       5.14042282       6.10714293    
       26940   6.73567390       5.14042282       6.14100599    
       27000   6.72900009       5.15224171       6.17234182    
       27060   6.74219990       5.15224171       6.20302773    
       27120   6.72875547       5.16398191       6.23383570    
       27180   6.70006514       5.16398191       6.26606655    
       27240   6.72760010       5.17421579       6.29987860    
       27300   6.71508884       5.17421579       6.33292389    
       27360   6.76162243       5.18440962       6.36620808    
       27420   6.80354357       5.18440962       6.39733171    
       27480   6.85524464       5.19479036       6.42787838    
       27540   6.90935564       5.19479036       6.45817995    
       27600   6.92773342       5.20447159       6.48972178    
       27660   6.89465237       5.20447159       6.52205706    
       27720   6.91433334       5.21399164       6.55465269    
       27780   6.91099977       5.21399164       6.58729076    
       27840   6.86182594       5.22352982       6.61813354    
       27900   6.84380436       5.22352982       6.64761114    
       27960   6.87342215       5.23211479       6.67607546    
       28020   6.81984806       5.23211479       6.70328856    
       28080   6.79404354       5.24002266       6.73033953    
       28140   6.69247818       5.24002266       6.75711346    
       28200   6.69677782       5.24708605       6.78414488    
       28260   6.65943480       5.24708605       6.81081820    
       28320   6.63210869       5.25279236       6.83660793    
       28380   6.65923929       5.25279236       6.86137915    
       28440   6.67728901       5.25779295       6.88499308    
       28500   6.64866686       5.25779295       6.90724564    
       28560   6.62536955       5.26362753       6.92898941    
       28620   6.57326078       5.26362753       6.94933271    
       28680   6.58895540       5.26935053       6.53788710    
       28740   6.53771734       5.26935053       6.55233288    
       28800   6.56300020       5.27334356       6.55613947    
       28860   6.56936979       5.27334356       6.55225658    
       28920   6.59713316       5.27599192       6.54235888    
       28980   6.59206533       5.27599192       6.52970028    
       29040   6.59568882       5.27741051       6.51882076    
       29100   6.56028891       5.27741051       6.51139498    
       29160   6.49455547       5.27771044       6.50910568    
       29220   6.45543480       5.27771044       6.50219202    
       29280   6.43617773       5.27715397       6.49599934    
       29340   6.38202238       5.27715397       6.48674822    
       29400   6.36997795       5.27676392       6.47207546    
       29460   6.36997795       5.27676392       6.45682430    
       29520   6.34547710       5.27656031       6.44127703    
       29580   6.31616259       5.27656031       6.42707586    
       29640   6.28330946       5.27513552       6.41806221    
       29700   6.28330946       5.27513552       6.40703058    
       29760   6.22153664       5.27408552       6.39885473    
       29820   6.10890007       5.27408552       6.38970661    
       29880   6.08605003       5.27335405       6.38064432    
       29940   6.08605003       5.27335405       6.37127256    
       30000   5.99402571       5.27242661       6.36372328    
       30060   5.95076323       5.27242661       6.35494852    
       30120   5.87436819       5.27075052       6.34660053    
       30180   5.86394882       5.27075052       6.34160662    
       30240   5.82000017       5.26779366       6.33827591    
       30300   5.71786833       5.26779366       6.33677673    
       30360   5.63273668       5.26425743       6.33676100    
       30420   5.63273668       5.26425743       6.33073473    
       30480   5.59702635       5.26149607       6.32661533    
       30540   5.60094738       5.26149607       6.31912947    
       30600   5.63007879       5.25813150       6.31298208    
       30660   5.62713528       5.25813150       6.31037426    
       30720   5.66699982       5.25460386       6.31017351    
       30780   5.71036863       5.25460386       6.31433916    
       30840   5.79468441       5.25271940       6.31712341    
       30900   5.79468441       5.25271940       6.31560659    
       30960   5.89526320       5.25215960       6.31343555    
       31020   5.91265774       5.25215960       6.30844879    
       31080   5.87071037       5.25297165       6.30651665    
       31140   5.87071037       5.25297165       6.30585766    
       31200   5.80636835       5.25512743       6.30760860    
       31260   5.75557899       5.25512743       6.31011820    
       31320   5.74402618       5.25714016       6.31199598    
       31380   5.74402618       5.25714016       6.31179905    
       31440   5.76889467       5.25799322       6.31019258    
       31500   5.83813143       5.25799322       6.30875158    
       31560   5.93592119       5.25825596       6.30913782    
       31620   5.93592119       5.25825596       6.31012917    
       31680   6.01018429       5.25887966       6.31344223    
       31740   6.12123680       5.25887966       6.31711245    
       31800   6.32134199       5.25977516       6.32106018    
       31860   6.32134199       5.25977516       6.32484579    
       31920   6.53871059       5.26147604       6.32825375    
       31980   6.72773695       5.26147604       6.33191824    
       32040   6.89984226       5.26598978       6.33599472    
       32100   6.89984226       5.26598978       6.34060240    
       32160   7.09694719       5.27243710       6.34644938    
       32220   7.26442099       5.27243710       6.35194206    
       32280   7.42250013       5.27785730       7.50851059    
       32340   7.52135897       5.27785730       7.62435389    
       32400   7.60792112       5.28341961       7.73357487    
       32460   7.78413153       5.28341961       7.84059525    
       32520   7.93065786       5.28936958       7.94439983    
       32580   7.97197437       5.28936958       8.04897690    
       32640   8.01428986       5.29451656       8.15506744    
       32700   8.07535934       5.29451656       8.26002026    
       32760   8.17502594       5.29911804       8.36155128    
       32820   8.25066662       5.29911804       8.45914936    
       32880   8.34423637       5.30370951       8.55740166    
       32940   8.37007713       5.30370951       8.65213203    
       33000   8.50674343       5.30766535       8.74314308    
       33060   8.60412788       5.30766535       8.83229351    
       33120   8.60412788       5.31002808       8.92250729    
       33180   8.63657475       5.31002808       9.01163101    
       33240   8.60831738       5.30996466       9.10226440    
       33300   8.59040451       5.30996466       9.19130898    
       33360   8.59040451       5.30802727       9.28092670    
       33420   8.62927914       5.30802727       9.36607552    
       33480   8.67563629       5.30406618       9.44616127    
       33540   8.69638634       5.30406618       9.52308464    
       33600   8.69638634       5.29944611       9.59720802    
       33660   8.70017815       5.29944611       9.66972637    
       33720   8.70880413       5.29557276       9.74193001    
       33780   8.81441307       5.29557276       9.81285667    
       33840   8.88877773       5.29241610       9.88011551    
       33900   8.86080456       5.29241610       9.94202328    
       33960   8.95247841       5.28952837       9.99639702    
       34020   9.02843475       5.28952837       10.0449076    
       34080   9.02843475       5.28630733       10.0905962    
       34140   9.06243515       5.28630733       10.1318836    
       34200   9.04578304       5.28216171       10.1717415    
       34260   9.04802132       5.28216171       10.2086439    
       34320   9.04802132       5.27727556       10.2440996    
       34380   9.06189156       5.27727556       10.2743902    
       34440   9.08578300       5.27087545       10.2995424    
       34500   9.09769535       5.27087545       10.3197498    
       34560   9.09769535       5.26286411       10.3379965    
       34620   9.12043476       5.26286411       10.3547859    
       34680   9.17319584       5.25453901       10.3696318    
       34740   9.21935558       5.25453901       10.3823280    
       34800   9.21678257       5.24613857       10.3925343    
       34860   9.29463005       5.24613857       10.4004889    
       34920   9.36165237       5.23722029       10.4050465    
       34980   9.45931149       5.23722029       10.4063215    
       35040   9.43265247       5.22815418       10.4053850    
       35100   9.49786949       5.22815418       10.4029284    
       35160   9.52189159       5.21960497       10.3987417    
       35220   9.54951096       5.21960497       10.3925571    
       35280   9.51332569       5.21167850       10.3842640    
       35340   9.54582596       5.21167850       10.3726330    
       35400   9.57243443       5.20356321       10.3581762    
       35460   9.54880047       5.20356321       10.3407078    
       35520   9.56449986       5.19512367       10.3207130    
       35580   9.47926044       5.19512367       10.2980757    
       35640   9.42828274       5.18548727       10.2734241    
       35700   9.34773350       5.18548727       10.2468462    
       35760   9.34480476       5.17319584       10.2189293    
       35820   9.24406528       5.17319584       10.1890125    
       35880   9.17039108       5.15874434       9.12144852    
       35940   9.15717793       5.15874434       9.08007526    
       36000   9.10651112       5.14320612       9.03763485    
       36060   9.11469555       5.14320612       8.99539280    
       36120   9.03843498       5.12651968       8.95285034    
       36180   9.00166702       5.12651968       8.91598511    
       36240   8.97562218       5.10941601       8.87996674    
