 20180808
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   5.77475023       7.16576767       5.71318340    
       28740   5.76934862       7.16576767       5.69242525    
       28800   5.76934862       7.17867517       5.67192793    
       28860   5.78245258       7.17867517       5.65083694    
       28920   5.78975630       7.18967628       5.62367439    
       28980   5.81882477       7.18967628       5.59286928    
       29040   5.76214647       7.19758558       5.55694485    
       29100   5.73002434       7.19758558       5.51943874    
       29160   5.72124386       7.17261982       5.47929144    
       29220   5.75155020       7.17261982       5.43533945    
       29280   5.69882917       7.12742996       5.38976145    
       29340   5.68885374       7.12742996       5.34471083    
       29400   5.66958523       7.06996346       5.29963398    
       29460   5.66327477       7.06996346       5.25435066    
       29520   5.63000011       7.00500631       5.20705080    
       29580   5.59178066       7.00500631       5.15780544    
       29640   5.55714655       6.94304562       5.10624027    
       29700   5.57420015       6.94304562       5.05525112    
       29760   5.54043913       6.86715269       5.00501728    
       29820   5.50690222       6.86715269       4.95399475    
       29880   5.46031713       6.77976418       4.89922142    
       29940   5.43757486       6.77976418       4.84370041    
       30000   5.40480471       6.69143200       4.78428078    
       30060   5.36292696       6.69143200       4.72172594    
       30120   5.29426813       6.59413815       4.65615273    
       30180   5.27237511       6.59413815       4.58754396    
       30240   5.25146341       6.48875046       4.51761341    
       30300   5.18914652       6.48875046       4.44981289    
       30360   5.11426830       6.37204885       4.38475895    
       30420   5.07772493       6.37204885       4.32363367    
       30480   5.06251240       6.25550175       4.26671839    
       30540   5.02280474       6.25550175       4.21566916    
       30600   4.98385382       6.15174437       4.16885090    
       30660   4.91372490       6.15174437       4.12391281    
       30720   4.91070747       6.06270599       4.07650471    
       30780   4.88199997       6.06270599       4.02676010    
       30840   4.88273811       5.98245382       3.97571802    
       30900   4.84082937       5.98245382       3.92351675    
       30960   4.80504894       5.88988924       3.87470198    
       31020   4.74956083       5.88988924       3.82469058    
       31080   4.73057127       5.78690481       3.77587986    
       31140   4.68924379       5.78690481       3.72643399    
       31200   4.67919493       5.69433737       3.67546105    
       31260   4.67978048       5.69433737       3.62491632    
       31320   4.69621420       5.60899639       3.57523847    
       31380   4.69190264       5.60899639       3.52527761    
       31440   4.67936563       5.51703787       3.47506332    
       31500   4.66753674       5.51703787       3.42543888    
       31560   4.66157150       5.42897749       3.37640190    
       31620   4.64746332       5.42897749       3.32861328    
       31680   4.63324404       5.33794498       3.28064632    
       31740   4.59743881       5.33794498       3.23331690    
       31800   4.59588099       5.24543667       3.18874145    
       31860   4.55985737       5.24543667       3.14305258    
       31920   4.52846336       5.15104532       3.09678125    
       31980   4.48709774       5.15104532       3.05121708    
       32040   4.48983335       5.06542253       3.00814223    
       32100   4.43769026       5.06542253       2.96672964    
       32160   4.41763401       4.97646093       2.92768383    
       32220   4.38821936       4.97646093       2.89230704    
       32280   4.37880945       4.89633942       4.30777884    
       32340   4.37880945       4.89633942       4.31785822    
       32400   4.38167429       4.82380676       4.33286953    
       32460   4.36640930       4.82380676       4.35278320    
       32520   4.36337757       4.76885319       4.37408447    
       32580   4.36337757       4.76885319       4.40425491    
       32640   4.35280418       4.74154854       4.43092251    
       32700   4.37186670       4.74154854       4.45318222    
       32760   4.37809086       4.73020124       4.47101784    
       32820   4.38772106       4.73020124       4.48521519    
       32880   4.36872721       4.71134520       4.50280476    
       32940   4.38683701       4.71134520       4.52258539    
       33000   4.38211632       4.68192101       4.54542303    
       33060   4.37683725       4.68192101       4.56827641    
       33120   4.35788631       4.66875076       4.59740496    
       33180   4.35925579       4.66875076       4.63643456    
       33240   4.33944178       4.67018414       4.67524433    
       33300   4.31937218       4.67018414       4.71303606    
       33360   4.30936384       4.69817638       4.75203609    
       33420   4.31213951       4.69817638       4.79127884    
       33480   4.30120945       4.73074579       4.83321047    
       33540   4.29546499       4.73074579       4.88093328    
       33600   4.28238630       4.77335072       4.93194056    
       33660   4.28676748       4.77335072       4.98810101    
       33720   4.27437210       4.82880783       5.04897404    
       33780   4.26039553       4.82880783       5.11464643    
       33840   4.24745464       4.90112305       5.18800211    
       33900   4.24355793       4.90112305       5.26850033    
       33960   4.24704647       4.99183655       5.34959078    
       34020   4.25909519       4.99183655       5.43101931    
       34080   4.25397682       5.11762524       5.51242447    
       34140   4.25095367       5.11762524       5.59406900    
       34200   4.24679089       5.24933958       5.67195082    
       34260   4.22685719       5.24933958       5.74865341    
       34320   4.25213957       5.38334560       5.82356930    
       34380   4.23979092       5.38334560       5.90177250    
       34440   4.21676731       5.50695467       5.98252487    
       34500   4.20019054       5.50695467       6.06423187    
       34560   4.21951151       5.62859249       6.14954138    
       34620   4.21002340       5.62859249       6.23427200    
       34680   4.20921421       5.76351118       6.31892920    
       34740   4.21695232       5.76351118       6.40160942    
       34800   4.20355797       5.91233397       6.47446728    
       34860   4.19211626       5.91233397       6.53768873    
       34920   4.16978550       6.06062365       6.60695076    
       34980   4.15338087       6.06062365       6.68204355    
       35040   4.14367437       6.17079163       6.76110983    
       35100   4.13134861       6.17079163       6.84448767    
       35160   4.10809517       6.30479193       6.92637014    
       35220   4.08688116       6.30479193       7.00687504    
       35280   4.06890678       6.45557642       7.08414364    
       35340   4.04762793       6.45557642       7.15943050    
       35400   4.03030968       6.60210180       7.22831440    
       35460   3.99971437       6.60210180       7.28887415    
       35520   3.96290469       6.73765278       7.34597445    
       35580   3.93913960       6.73765278       7.39886665    
       35640   3.94333339       6.84925795       7.45121908    
       35700   3.88830948       6.84925795       7.50118780    
       35760   3.85364294       6.94754076       7.54872656    
       35820   3.82674408       6.94754076       7.59316635    
       35880   3.83026195       7.04422998       3.82738256    
       35940   3.79514289       7.04422998       3.78934336    
       36000   3.77586055       7.13212156       3.74230456    
       36060   3.75776744       7.13212156       3.68747497    
       36120   3.75890470       7.18438530       3.63260412    
       36180   3.74404764       7.18438530       3.57972431    
       36240   3.73025584       7.19828320       3.52542067    
       36300   3.72969770       7.19828320       3.47976971    
       36360   3.72969770       7.20644283       3.44481158    
       36420   3.73172736       7.20644283       3.41811585    
       36480   3.74146676       7.20324087       3.40043640    
       36540   3.76188898       7.20324087       3.38445735    
       36600   3.76188898       7.23179436       3.36747885    
       36660   3.76882219       7.23179436       3.34709764    
       36720   3.78073335       7.29292059       3.32398987    
       36780   3.79511118       7.29292059       3.28753543    
       36840   3.79511118       7.34358597       3.24034238    
       36900   3.81611109       7.34358597       3.19011140    
       36960   3.82857776       7.36715698       3.14016771    
       37020   3.84251118       7.36715698       3.08388305    
       37080   3.84251118       7.33972931       3.02744484    
       37140   3.86811113       7.33972931       2.96838140    
       37200   3.87373328       7.29802895       2.91022515    
       37260   3.87722731       7.29802895       2.85504556    
       37320   3.88566661       7.24651432       2.80223870    
       37380   3.88779998       7.24651432       2.75188041    
       37440   3.90479994       7.19399643       2.70251012    
       37500   3.90965915       7.19399643       2.65073776    
       37560   3.89731121       7.14552498       2.59320188    
       37620   3.87733340       7.14552498       2.53613448    
       37680   3.87108707       7.09296370       2.48106956    
       37740   3.86735559       7.09296370       2.42734861    
       37800   3.85268879       7.01839066       2.37285781    
       37860   3.83124447       7.01839066       2.32259464    
       37920   3.82721734       6.94713783       2.27675033    
       37980   3.79417777       6.94713783       2.23680043    
       38040   3.77873325       6.87088442       2.20234632    
       38100   3.76442218       6.87088442       2.17333722    
       38160   3.75502181       6.81063795       2.14848423    
       38220   3.72666669       6.81063795       2.12587523    
       38280   3.68580008       6.76790142       2.10363984    
       38340   3.67313051       6.76790142       2.08212018    
       38400   3.63978267       6.73411798       2.06658483    
       38460   3.63975549       6.73411798       2.06514525    
       38520   3.61484456       6.69641924       2.07468271    
       38580   3.59030437       6.69641924       2.08012795    
       38640   3.55047822       6.67994022       2.07906318    
       38700   3.54635549       6.67994022       2.07400465    
       38760   3.51537776       6.70242023       2.06798005    
       38820   3.50367403       6.70242023       2.06669998    
       38880   3.50317788       6.69802427       2.06688070    
       38940   3.48259997       6.69802427       2.07081938    
       39000   3.46262217       6.68717098       2.07408333    
       39060   3.46262217       6.68717098       2.08139038    
       39120   3.46162224       6.67959023       2.09476686    
       39180   3.47751117       6.67959023       2.10969019    
       39240   3.49537778       6.66746378       2.12600350    
       39300   3.49537778       6.66746378       2.13995004    
       39360   3.51617789       6.67721653       2.15646362    
       39420   3.53239989       6.67721653       2.17548823    
       39480   3.55451107       6.68939972       3.59455729    
       39540   3.55451107       6.68939972       3.61800432    
       39600   3.58117771       6.70941639       3.63901448    
       39660   3.60166669       6.70941639       3.65857959    
       39720   3.59537768       6.72398901       3.67912102    
       39780   3.59537768       6.72398901       3.69298124    
       39840   3.59628892       6.73225307       3.70593929    
       39900   3.59755564       6.73225307       3.71850681    
       39960   3.57822227       6.74711990       3.73160386    
       40020   3.57822227       6.74711990       3.74532843    
       40080   3.56473327       6.75814772       3.75657821    
       40140   3.55231118       6.75814772       3.76461911    
       40200   3.53143191       6.77263451       3.77037334    
