 20190311
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   5.10559368       6.20780993       3.66849995    
       25140   5.00484371       6.20780993       3.66849995    
       25200   4.97550011       6.20402765       3.66849995    
       25260   4.94359398       6.20402765       3.66849995    
       25320   4.94359398       6.20060825       3.66849995    
       25380   4.93771887       6.20060825       3.66849995    
       25440   4.92275000       6.19802809       3.66849995    
       25500   4.94348383       6.19802809       3.66849995    
       25560   4.94348383       6.19497967       3.66849995    
       25620   4.92564535       6.19497967       3.66849995    
       25680   4.90123320       6.19310904       3.66849995    
       25740   4.84849977       6.19310904       3.66849995    
       25800   4.86748409       6.19500875       3.66849995    
       25860   4.80629015       6.19500875       3.66849995    
       25920   4.81133318       6.19574022       3.66849995    
       25980   4.79726648       6.19574022       3.66849995    
       26040   4.79870987       6.19471836       3.66849995    
       26100   4.84922600       6.19471836       3.66849995    
       26160   4.84829998       6.19394732       3.66849995    
       26220   4.91270018       6.19394732       3.66849995    
       26280   4.98912907       6.19310665       3.66849995    
       26340   5.04506445       6.19310665       3.66849995    
       26400   5.05216646       6.19354057       3.66849995    
       26460   5.09919357       6.19354057       3.66849995    
       26520   5.15374994       6.19330549       3.66849995    
       26580   5.20406055       6.19330549       3.66849995    
       26640   5.20406055       6.19027948       3.66849995    
       26700   5.23667669       6.19027948       3.66849995    
       26760   5.28157139       6.18664932       3.66849995    
       26820   5.30183315       6.18664932       3.66849995    
       26880   5.35705709       6.18178511       3.66849995    
       26940   5.48114300       6.18178511       3.66849995    
       27000   5.59408569       6.17716408       3.66849995    
       27060   5.60461092       6.17716408       3.66849995    
       27120   5.65368557       6.17404127       3.66849995    
       27180   5.68894434       6.17404127       3.66849995    
       27240   5.72835112       6.17084885       3.66849995    
       27300   5.77376318       6.17084885       3.66849995    
       27360   5.77376318       6.16954041       3.66849995    
       27420   5.82302570       6.16954041       3.66849995    
       27480   5.89795017       6.16744947       3.66849995    
       27540   5.97260952       6.16744947       3.66849995    
       27600   5.97260952       6.16279030       3.66849995    
       27660   6.04840469       6.16279030       3.66849995    
       27720   6.11195326       6.15591574       3.66849995    
       27780   6.18225002       6.15591574       3.66849995    
       27840   6.18225002       6.14998007       3.66849995    
       27900   6.21893167       6.14998007       3.66849995    
       27960   6.24113655       6.14534616       3.66849995    
       28020   6.26477766       6.14534616       3.66849995    
       28080   6.26563644       6.14137697       3.66849995    
       28140   6.26670456       6.14137697       3.66849995    
       28200   6.29813623       6.14003992       3.66849995    
       28260   6.31462240       6.14003992       3.66849995    
       28320   6.33788633       6.13972330       3.66849995    
       28380   6.37659073       6.13972330       3.66849995    
       28440   6.42420006       6.14012289       3.66849995    
       28500   6.46284437       6.14012289       3.66849995    
       28560   6.50136375       6.14006138       3.66849995    
       28620   6.53409100       6.14006138       3.66849995    
       28680   6.59047747       6.14162397       7.40299988    
       28740   6.58606672       6.14162397       7.40299988    
       28800   6.64125013       6.14255619       7.40299988    
       28860   6.69034100       6.14255619       7.40299988    
       28920   6.74268198       6.14158154       7.40299988    
       28980   6.74051094       6.14158154       7.40299988    
       29040   6.79148912       6.13796186       7.40299988    
       29100   6.86700010       6.13796186       7.40299988    
       29160   6.86357784       6.13449049       7.40299988    
       29220   6.86357784       6.13449049       7.40299988    
       29280   6.93024445       6.12976360       7.40299988    
       29340   6.92967415       6.12976360       7.40299988    
       29400   6.99715233       6.12230492       7.40299988    
       29460   7.03182220       6.12230492       7.40299988    
       29520   7.14857769       6.11173487       7.40299988    
       29580   7.15632629       6.11173487       7.40299988    
       29640   7.21569586       6.10148239       7.40299988    
       29700   7.26844454       6.10148239       7.40299988    
       29760   7.28811121       6.09115553       7.40299988    
       29820   7.29043484       6.09115553       7.40299988    
       29880   7.32915211       6.07865667       7.40299988    
       29940   7.33020020       6.07865667       7.40299988    
       30000   7.38842201       6.06490707       7.40299988    
       30060   7.41913033       6.06490707       7.40299988    
       30120   7.44871759       6.05105257       7.40299988    
       30180   7.46213341       6.05105257       7.40299988    
       30240   7.49191093       6.03812599       7.40299988    
       30300   7.53236961       6.03812599       7.40299988    
       30360   7.59632587       6.02820063       7.40299988    
       30420   7.61384439       6.02820063       7.40299988    
       30480   7.64073324       6.01929045       7.40299988    
       30540   7.64493465       6.01929045       7.40299988    
       30600   7.68158674       6.01105261       7.40299988    
       30660   7.68777800       6.01105261       7.40299988    
       30720   7.75522232       6.00263500       7.40299988    
       30780   7.74884796       6.00263500       7.40299988    
       30840   7.79591322       5.99224997       7.40299988    
       30900   7.81033325       5.99224997       7.40299988    
       30960   7.84731102       5.98104382       7.40299988    
       31020   7.86597824       5.98104382       7.40299988    
       31080   7.87221718       5.97065878       7.40299988    
       31140   7.87339115       5.97065878       7.40299988    
       31200   7.84926653       5.96060324       7.40299988    
       31260   7.85743475       5.96060324       7.40299988    
       31320   7.84052181       5.95298052       7.40299988    
       31380   7.82278252       5.95298052       7.40299988    
       31440   7.79206657       5.94852591       7.40299988    
       31500   7.80832624       5.94852591       7.40299988    
       31560   7.83876085       5.94670916       7.40299988    
       31620   7.91450024       5.94670916       7.40299988    
       31680   7.92804432       5.94539499       7.40299988    
       31740   7.98004341       5.94539499       7.40299988    
       31800   8.00789165       5.94200945       7.40299988    
       31860   8.00723934       5.94200945       7.40299988    
       31920   8.02873325       5.93619728       7.40299988    
       31980   8.04471779       5.93619728       7.40299988    
       32040   8.06239128       5.92881155       7.40299988    
       32100   8.05560875       5.92881155       7.40299988    
       32160   8.08479977       5.92187500       7.40299988    
       32220   8.08176041       5.92187500       7.40299988    
       32280   8.08993435       5.91557646       9.46700001    
       32340   8.10989094       5.91557646       9.46700001    
       32400   8.14806652       5.90850115       9.46700001    
       32460   8.18958664       5.90850115       9.46700001    
       32520   8.24610901       5.90191746       9.46700001    
       32580   8.34417439       5.90191746       9.46700001    
       32640   8.38193321       5.89599562       9.46700001    
       32700   8.45724487       5.89599562       9.46700001    
       32760   8.51210880       5.89138746       9.46700001    
       32820   8.59210873       5.89138746       9.46700001    
       32880   8.59210873       5.88654375       9.46700001    
       32940   8.73917389       5.88654375       9.46700001    
       33000   8.84004307       5.88258314       9.46700001    
       33060   8.94021702       5.88258314       9.46700001    
       33120   8.94021702       5.87970066       9.46700001    
       33180   8.99687004       5.87970066       9.46700001    
       33240   9.05167389       5.87669420       9.46700001    
       33300   9.09589100       5.87669420       9.46700001    
       33360   9.14842510       5.87437391       9.46700001    
       33420   9.19406509       5.87437391       9.46700001    
       33480   9.32313061       5.87368679       9.46700001    
       33540   9.42745686       5.87368679       9.46700001    
       33600   9.50127697       5.87247419       9.46700001    
       33660   9.50782585       5.87247419       9.46700001    
       33720   9.56017399       5.87284374       9.46700001    
       33780   9.64171696       5.87284374       9.46700001    
       33840   9.65442562       5.87452269       9.46700001    
       33900   9.68704319       5.87452269       9.46700001    
       33960   9.75460911       5.87763214       9.46700001    
       34020   9.76571083       5.87763214       9.46700001    
       34080   9.77360916       5.88158607       9.46700001    
       34140   9.86602211       5.88158607       9.46700001    
       34200   9.91286945       5.88553429       9.46700001    
       34260   9.92277813       5.88553429       9.46700001    
       34320   9.91886997       5.88824606       9.46700001    
       34380   9.95806503       5.88824606       9.46700001    
       34440   10.0250654       5.89097071       9.46700001    
       34500   10.0458889       5.89097071       9.46700001    
       34560   10.0368042       5.89428377       9.46700001    
       34620   10.0760651       5.89428377       9.46700001    
       34680   10.1489563       5.89793777       9.46700001    
       34740   10.1971111       5.89793777       9.46700001    
       34800   10.2744884       5.90166235       9.46700001    
       34860   10.3333263       5.90166235       9.46700001    
       34920   10.4125872       5.90513659       9.46700001    
       34980   10.4577999       5.90513659       9.46700001    
       35040   10.5132666       5.90679598       9.46700001    
       35100   10.5105438       5.90679598       9.46700001    
       35160   10.5456743       5.90737391       9.46700001    
       35220   10.5693111       5.90737391       9.46700001    
       35280   10.5313330       5.90756893       9.46700001    
       35340   10.5214996       5.90756893       9.46700001    
       35400   10.4882174       5.90975189       9.46700001    
       35460   10.5403996       5.90975189       9.46700001    
       35520   10.5630884       5.91273642       9.46700001    
       35580   10.5232172       5.91273642       9.46700001    
       35640   10.5623112       5.91561651       9.46700001    
       35700   10.5634890       5.91561651       9.46700001    
       35760   10.5632000       5.91877222       9.46700001    
       35820   10.4955873       5.91877222       9.46700001    
       35880   10.4807396       5.92259789       9.98900032    
       35940   10.5680447       5.92259789       9.98900032    
       36000   10.5390444       5.92606497       9.98900032    
       36060   10.4838696       5.92606497       9.98900032    
       36120   10.4533691       5.92931032       9.98900032    
       36180   10.4575558       5.92931032       9.98900032    
       36240   10.3529997       5.93395758       9.98900032    
       36300   10.2881308       5.93395758       9.98900032    
       36360   10.2960224       5.93760395       9.98900032    
       36420   10.2804546       5.93760395       9.98900032    
       36480   10.2778368       5.93988800       9.98900032    
       36540   10.2778368       5.93988800       9.98900032    
       36600   10.1860476       5.94313669       9.98900032    
       36660   10.1529264       5.94313669       9.98900032    
       36720   10.1103001       5.94717360       9.98900032    
       36780   10.0129509       5.94717360       9.98900032    
       36840   9.97647476       5.95224571       9.98900032    
       36900   9.87415028       5.95224571       9.98900032    
       36960   9.80732536       5.95856953       9.98900032    
       37020   9.65009975       5.95856953       9.98900032    
       37080   9.65009975       5.96338558       9.98900032    
       37140   9.47239971       5.96338558       9.98900032    
       37200   9.31264973       5.96603918       9.98900032    
       37260   9.18112469       5.96603918       9.98900032    
       37320   9.18112469       5.96845627       9.98900032    
       37380   9.09025002       5.96845627       9.98900032    
       37440   8.98394966       5.97061110       9.98900032    
       37500   8.92437458       5.97061110       9.98900032    
       37560   8.92437458       5.97166681       9.98900032    
       37620   8.82499981       5.97166681       9.98900032    
       37680   8.83339024       5.97153568       9.98900032    
       37740   8.78429222       5.97153568       9.98900032    
       37800   8.71710014       5.97305727       9.98900032    
       37860   8.70662498       5.97305727       9.98900032    
       37920   8.71000004       5.97657871       9.98900032    
       37980   8.68031693       5.97657871       9.98900032    
       38040   8.63395119       5.98306513       9.98900032    
       38100   8.58619976       5.98306513       9.98900032    
