 20190514
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       21660   2.54749990       6.79064131       2.69899988    
       21720   2.53473330       6.78037834       2.69899988    
       21780   2.52113342       6.78037834       2.69899988    
       21840   2.52113342       6.77570915       2.69899988    
       21900   2.53396773       6.77570915       2.69899988    
       21960   2.53881240       6.76967478       2.69899988    
       22020   2.54166675       6.76967478       2.69899988    
       22080   2.55418754       6.76127720       2.69899988    
       22140   2.54972720       6.76127720       2.69899988    
       22200   2.54742432       6.75572252       2.69899988    
       22260   2.55369687       6.75572252       2.69899988    
       22320   2.57649994       6.75176287       2.69899988    
       22380   2.58409095       6.75176287       2.69899988    
       22440   2.60003018       6.74451733       2.69899988    
       22500   2.61117649       6.74451733       2.69899988    
       22560   2.63521218       6.73703623       2.69899988    
       22620   2.63464713       6.73703623       2.69899988    
       22680   2.65532351       6.73224878       2.69899988    
       22740   2.65532351       6.73224878       2.69899988    
       22800   2.65532351       6.73069334       2.69899988    
       22860   2.65671420       6.73069334       2.69899988    
       22920   2.65671420       6.73417234       2.69899988    
       22980   2.66594124       6.73417234       2.69899988    
       23040   2.65619993       6.73940039       2.69899988    
       23100   2.67047048       6.73940039       2.69899988    
       23160   2.69876480       6.73278379       2.69899988    
       23220   2.69322848       6.73278379       2.69899988    
       23280   2.70611763       6.70774221       2.69899988    
       23340   2.70577145       6.70774221       2.69899988    
       23400   2.71208334       6.68083668       2.69899988    
       23460   2.70570278       6.68083668       2.69899988    
       23520   2.70534205       6.65413857       2.69899988    
       23580   2.70872974       6.65413857       2.69899988    
       23640   2.70581079       6.62965727       2.69899988    
       23700   2.69989467       6.62965727       2.69899988    
       23760   2.69484210       6.60852861       2.69899988    
       23820   2.70018911       6.60852861       2.69899988    
       23880   2.69168425       6.58969307       2.69899988    
       23940   2.70094585       6.58969307       2.69899988    
       24000   2.69655252       6.56539440       2.69899988    
       24060   2.69520521       6.56539440       2.69899988    
       24120   2.70789480       6.53362608       2.69899988    
       24180   2.71733332       6.53362608       2.69899988    
       24240   2.70517945       6.50345564       2.69899988    
       24300   2.70857501       6.50345564       2.69899988    
       24360   2.70857501       6.47845840       2.69899988    
       24420   2.69612503       6.47845840       2.69899988    
       24480   2.67472506       6.45632792       2.69899988    
       24540   2.64912510       6.45632792       2.69899988    
       24600   2.64912510       6.43112421       2.69899988    
       24660   2.64112186       6.43112421       2.69899988    
       24720   2.62631702       6.40735102       2.69899988    
       24780   2.62631702       6.40735102       2.69899988    
       24840   2.62356091       6.38511801       2.69899988    
       24900   2.61151218       6.38511801       2.69899988    
       24960   2.60212207       6.36371803       2.69899988    
       25020   2.60212207       6.36371803       2.69899988    
       25080   2.59353662       6.34608555       2.69899988    
       25140   2.58734155       6.34608555       2.69899988    
       25200   2.58177495       6.33232832       2.69899988    
       25260   2.58082938       6.33232832       2.64150000    
       25320   2.57419038       6.32048130       2.64150000    
       25380   2.57973814       6.32048130       2.64150000    
       25440   2.58826828       6.30774307       2.64150000    
       25500   2.57997608       6.30774307       2.64150000    
       25560   2.57170725       6.29456520       2.64150000    
       25620   2.56877494       6.29456520       2.64150000    
       25680   2.57150006       6.28388023       2.64150000    
       25740   2.57150006       6.28388023       2.64150000    
       25800   2.58972502       6.26857281       2.64150000    
       25860   2.60607505       6.26857281       2.64150000    
       25920   2.61922503       6.24400330       2.64150000    
       25980   2.61922503       6.24400330       2.64150000    
       26040   2.62332511       6.21106434       2.64150000    
       26100   2.62727499       6.21106434       2.64150000    
       26160   2.61825633       6.17069912       2.64150000    
       26220   2.61542511       6.17069912       2.64150000    
       26280   2.61912489       6.12852716       2.64150000    
       26340   2.61797500       6.12852716       2.64150000    
       26400   2.61797500       6.09452724       2.64150000    
       26460   2.61797500       6.09452724       2.64150000    
       26520   2.60627508       6.06434679       2.64150000    
       26580   2.60627508       6.06434679       2.64150000    
       26640   2.60627508       6.02952719       2.64150000    
       26700   2.61348724       6.02952719       2.64150000    
       26760   2.61849999       5.99130154       2.64150000    
       26820   2.61092496       5.99130154       2.64150000    
       26880   2.61364102       5.96016312       2.64150000    
       26940   2.61364102       5.96016312       2.64150000    
       27000   2.61152625       5.95128679       2.64150000    
       27060   2.60283780       5.95128679       2.64150000    
       27120   2.60636115       5.94903564       2.64150000    
       27180   2.60391426       5.94903564       2.64150000    
       27240   2.60391426       5.94362020       2.64150000    
       27300   2.60429406       5.94362020       2.64150000    
       27360   2.60803032       5.93459463       2.64150000    
       27420   2.61046886       5.93459463       2.64150000    
       27480   2.61046886       5.92682695       2.64150000    
       27540   2.61800003       5.92682695       2.64150000    
       27600   2.61800003       5.91912746       2.64150000    
       27660   2.62080002       5.91912746       2.64150000    
       27720   2.61999989       5.91005659       2.64150000    
       27780   2.61999989       5.91005659       2.64150000    
       27840   2.58510351       5.89938974       2.64150000    
       27900   2.56396556       5.89938974       2.64150000    
       27960   2.54444838       5.88675022       2.64150000    
       28020   2.54444838       5.88675022       2.64150000    
       28080   2.50493097       5.86584282       2.64150000    
       28140   2.47875857       5.86584282       2.64150000    
       28200   2.47828579       5.84287834       2.64150000    
       28260   2.49196553       5.84287834       2.64150000    
       28320   2.50300002       5.82341957       2.64150000    
       28380   2.51278567       5.82341957       2.64150000    
       28440   2.51278567       5.79552221       2.64150000    
       28500   2.51018524       5.79552221       2.64150000    
