 20181209
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   7.83650017       7.71827650       8.12899971    
       28740   7.87671757       7.71827650       8.12899971    
       28800   7.87252188       7.71990681       8.12899971    
       28860   7.90215540       7.71990681       8.12899971    
       28920   7.91684437       7.72408867       8.12899971    
       28980   7.91684437       7.72408867       8.12899971    
       29040   7.92875576       7.72712469       8.12899971    
       29100   7.96026659       7.72712469       8.12899971    
       29160   7.98522234       7.73082113       8.12899971    
       29220   7.98522234       7.73082113       8.12899971    
       29280   8.01353359       7.74944735       8.12899971    
       29340   8.04668903       7.74944735       8.12899971    
       29400   8.06822205       7.77658367       8.12899971    
       29460   8.06822205       7.77658367       8.12899971    
       29520   8.13500023       7.80414581       8.12899971    
       29580   8.16777802       7.80414581       8.12899971    
       29640   8.18204403       7.83229351       8.12899971    
       29700   8.18204403       7.83229351       8.12899971    
       29760   8.19553375       7.86809206       8.12899971    
       29820   8.21446705       7.86809206       8.12899971    
       29880   8.19115543       7.92127371       8.12899971    
       29940   8.19115543       7.92127371       8.12899971    
       30000   8.15408897       7.98470974       8.12899971    
       30060   8.14555550       7.98470974       8.12899971    
       30120   8.17451096       8.03766727       8.12899971    
       30180   8.17451096       8.03766727       8.12899971    
       30240   8.19962215       8.07398701       8.12899971    
       30300   8.18995571       8.07398701       8.12899971    
       30360   8.21486664       8.10705376       8.12899971    
       30420   8.21486664       8.10705376       8.12899971    
       30480   8.21324444       8.14033794       8.12899971    
       30540   8.20028877       8.14033794       8.12899971    
       30600   8.20993137       8.16987133       8.12899971    
       30660   8.21324444       8.16987133       8.12899971    
       30720   8.22364426       8.19892025       8.12899971    
       30780   8.25331116       8.19892025       8.12899971    
       30840   8.27006817       8.21837902       8.12899971    
       30900   8.28297806       8.21837902       8.12899971    
       30960   8.34500027       8.23169231       8.12899971    
       31020   8.39760017       8.23169231       8.12899971    
       31080   8.37831783       8.23919106       8.12899971    
       31140   8.44617748       8.23919106       8.12899971    
       31200   8.47244453       8.24496269       8.12899971    
       31260   8.48588657       8.24496269       8.12899971    
       31320   8.51522732       8.25311470       8.12899971    
       31380   8.50160027       8.25311470       8.12899971    
       31440   8.51751137       8.26757812       8.12899971    
       31500   8.51604557       8.26757812       8.12899971    
       31560   8.51295567       8.28292274       8.12899971    
       31620   8.51673317       8.28292274       8.12899971    
       31680   8.49580002       8.29710865       8.12899971    
       31740   8.49313641       8.29710865       8.12899971    
       31800   8.46044445       8.31360912       8.12899971    
       31860   8.44288921       8.31360912       8.12899971    
       31920   8.43171120       8.33751392       8.12899971    
       31980   8.42268181       8.33751392       8.12899971    
       32040   8.44547749       8.36471272       8.12899971    
       32100   8.44042206       8.36471272       8.12899971    
       32160   8.44439983       8.38972950       8.12899971    
       32220   8.44145489       8.38972950       8.12899971    
       32280   8.47502232       8.41057587       8.52999973    
       32340   8.45822239       8.41057587       8.52999973    
       32400   8.44486713       8.43161964       8.52999973    
       32460   8.48299980       8.43161964       8.52999973    
       32520   8.47495556       8.44598103       8.52999973    
       32580   8.51377773       8.44598103       8.52999973    
       32640   8.51377773       8.44822121       8.52999973    
       32700   8.57566643       8.44822121       8.52999973    
       32760   8.65771103       8.44756031       8.52999973    
       32820   8.70024490       8.44756031       8.52999973    
       32880   8.70024490       8.44223404       8.52999973    
       32940   8.72164440       8.44223404       8.52999973    
       33000   8.74273300       8.42517567       8.52999973    
       33060   8.77620029       8.42517567       8.52999973    
       33120   8.77620029       8.39901733       8.52999973    
       33180   8.77888870       8.39901733       8.52999973    
       33240   8.81591129       8.37364483       8.52999973    
       33300   8.86908913       8.37364483       8.52999973    
       33360   8.86908913       8.35060787       8.52999973    
       33420   8.92233372       8.35060787       8.52999973    
       33480   8.97335529       8.32424068       8.52999973    
       33540   9.03477764       8.32424068       8.52999973    
       33600   9.03477764       8.30158997       8.52999973    
       33660   9.12002182       8.30158997       8.52999973    
       33720   9.15672684       8.28629494       8.52999973    
       33780   9.23927307       8.28629494       8.52999973    
       33840   9.24144459       8.27433872       8.52999973    
       33900   9.23234081       8.27433872       8.52999973    
       33960   9.33265877       8.26483536       8.52999973    
       34020   9.37745476       8.26483536       8.52999973    
       34080   9.37745476       8.25255203       8.52999973    
       34140   9.42150021       8.25255203       8.52999973    
