 20190711
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       21780   2.57106829       2.56684804       2.57299995    
       21840   2.56744456       2.56874847       2.57299995    
       21900   2.58668900       2.56874847       2.57299995    
       21960   2.60290909       2.57035565       2.57299995    
       22020   2.62225008       2.57035565       2.57299995    
       22080   2.63857770       2.57209945       2.57299995    
       22140   2.63581824       2.57209945       2.57299995    
       22200   2.65590906       2.57314372       2.57299995    
       22260   2.62872720       2.57314372       2.57299995    
       22320   2.61837769       2.57486367       2.57299995    
       22380   2.61542225       2.57486367       2.57299995    
       22440   2.61150002       2.57759023       2.57299995    
       22500   2.61645460       2.57759023       2.57299995    
       22560   2.61771107       2.57997227       2.57299995    
       22620   2.62568188       2.57997227       2.57299995    
       22680   2.64156818       2.57917070       2.57299995    
       22740   2.67204547       2.57917070       2.57299995    
       22800   2.69120002       2.57768297       2.57299995    
       22860   2.70477271       2.57768297       2.57299995    
       22920   2.73213625       2.57592916       2.57299995    
       22980   2.74715900       2.57592916       2.57299995    
       23040   2.76880002       2.57181287       2.57299995    
       23100   2.78472733       2.57181287       2.57299995    
       23160   2.81277275       2.56819606       2.57299995    
       23220   2.80295444       2.56819606       2.57299995    
       23280   2.77382231       2.56837702       2.57299995    
       23340   2.78038645       2.56837702       2.57299995    
       23400   2.76327276       2.56908059       2.57299995    
       23460   2.78370452       2.56908059       2.57299995    
       23520   2.78370452       2.56898737       2.57299995    
       23580   2.81652284       2.56898737       2.57299995    
       23640   2.83884096       2.56869054       2.57299995    
       23700   2.84331107       2.56869054       2.57299995    
       23760   2.84945464       2.56794667       2.57299995    
       23820   2.85677266       2.56794667       2.57299995    
       23880   2.84873343       2.56656313       2.57299995    
       23940   2.84582233       2.56656313       2.57299995    
       24000   2.85445452       2.56691098       2.57299995    
       24060   2.84811354       2.56691098       2.57299995    
       24120   2.83920455       2.56772828       2.57299995    
       24180   2.83920455       2.56772828       2.57299995    
       24240   2.84565115       2.56795406       2.57299995    
       24300   2.84557152       2.56795406       2.57299995    
       24360   2.84187794       2.56990767       2.57299995    
       24420   2.84187794       2.56990767       2.57299995    
       24480   2.85009766       2.57115531       2.57299995    
       24540   2.83729267       2.57115531       2.57299995    
       24600   2.83529997       2.57022142       2.57299995    
       24660   2.84214640       2.57022142       2.57299995    
       24720   2.84712195       2.56899953       2.57299995    
       24780   2.84714627       2.56899953       2.57299995    
       24840   2.84747505       2.56892610       2.57299995    
       24900   2.87853670       2.56892610       2.57299995    
       24960   2.89976192       2.56991887       2.57299995    
       25020   2.93064284       2.56991887       2.57299995    
       25080   2.92275620       2.57158065       2.57299995    
       25140   2.93824387       2.57158065       2.57299995    
       25200   2.97078562       2.57282138       2.57299995    
       25260   2.96643901       2.57282138       2.57299995    
       25320   2.98509765       2.57315540       2.57299995    
       25380   3.01657152       2.57315540       3.03999996    
       25440   3.03254771       2.57398963       3.03999996    
       25500   3.04778051       2.57398963       3.03999996    
       25560   3.07460976       2.57489848       3.03999996    
       25620   3.08247614       2.57489848       3.03999996    
       25680   3.08245230       2.57664561       3.03999996    
       25740   3.07575607       2.57664561       3.03999996    
       25800   3.09233332       2.58053088       3.03999996    
       25860   3.10669041       2.58053088       3.03999996    
       25920   3.13904881       2.58499265       3.03999996    
       25980   3.17158532       2.58499265       3.03999996    
       26040   3.19217062       2.58924437       3.03999996    
       26100   3.19307137       2.58924437       3.03999996    
       26160   3.19397569       2.59366965       3.03999996    
       26220   3.19804883       2.59366965       3.03999996    
       26280   3.18628573       2.59887815       3.03999996    
       26340   3.18516660       2.59887815       3.03999996    
       26400   3.18712187       2.60457563       3.03999996    
       26460   3.16707325       2.60457563       3.03999996    
       26520   3.16707325       2.60768414       3.03999996    
       26580   3.15504885       2.60768414       3.03999996    
       26640   3.14921951       2.61037183       3.03999996    
       26700   3.13492489       2.61037183       3.03999996    
       26760   3.12648773       2.61690736       3.03999996    
       26820   3.12362504       2.61690736       3.03999996    
       26880   3.13809991       2.62220144       3.03999996    
       26940   3.18177509       2.62220144       3.03999996    
       27000   3.19143891       2.62385750       3.03999996    
       27060   3.22230005       2.62385750       3.03999996    
       27120   3.23537493       2.62452817       3.03999996    
       27180   3.23060966       2.62452817       3.03999996    
       27240   3.22510004       2.62635756       3.03999996    
       27300   3.21332502       2.62635756       3.03999996    
       27360   3.19889998       2.62964535       3.03999996    
       27420   3.18724394       2.62964535       3.03999996    
       27480   3.18917489       2.63226771       3.03999996    
       27540   3.21729994       2.63226771       3.03999996    
       27600   3.24195004       2.63388205       3.03999996    
       27660   3.24195004       2.63388205       3.03999996    
       27720   3.27412820       2.63561440       3.03999996    
       27780   3.30302620       2.63561440       3.03999996    
       27840   3.30302620       2.63696289       3.03999996    
       27900   3.30302620       2.63696289       3.03999996    
       27960   3.30302620       2.63769197       3.03999996    
       28020   3.30302620       2.63769197       3.03999996    
       28080   3.30302620       2.63780308       3.03999996    
       28140   3.30783772       2.63780308       3.03999996    
       28200   3.32588887       2.63860154       3.03999996    
       28260   3.32588887       2.63860154       3.03999996    
       28320   3.33188581       2.64026785       3.03999996    
       28380   3.33591175       2.64026785       3.03999996    
       28440   3.31335282       2.64160776       3.03999996    
       28500   3.30900002       2.64160776       3.03999996    
       28560   3.28511763       2.64088893       3.03999996    
       28620   3.26797056       2.64088893       3.03999996    
       28680   3.24539399       2.63979244       3.03999996    
       28740   3.24539399       2.63979244       3.03999996    
       28800   3.20145464       2.63788915       3.03999996    
       28860   3.14951515       2.63788915       3.03999996    
       28920   3.13785291       2.63675523       3.03999996    
       28980   3.11724234       2.63675523       2.58299994    
       29040   3.06203032       2.63712454       2.58299994    
       29100   3.02039385       2.63712454       2.58299994    
       29160   3.01652932       2.63574624       2.58299994    
       29220   2.98735285       2.63574624       2.58299994    
