 20190409
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   5.79691124       6.06580591       6.39750004    
       25140   5.81173325       6.06580591       6.39750004    
       25200   5.78993464       6.09800482       6.39750004    
       25260   5.78278255       6.09800482       6.39750004    
       25320   5.78758717       6.13787031       6.39750004    
       25380   5.80597782       6.13787031       6.39750004    
       25440   5.82397795       6.18293285       6.39750004    
       25500   5.80263042       6.18293285       6.39750004    
       25560   5.82728910       6.23079681       6.39750004    
       25620   5.84009075       6.23079681       6.39750004    
       25680   5.84132576       6.27977848       6.39750004    
       25740   5.84132576       6.27977848       6.39750004    
       25800   5.82842875       6.32205629       6.39750004    
       25860   5.82865858       6.32205629       6.39750004    
       25920   5.81032515       6.36135435       6.39750004    
       25980   5.81032515       6.36135435       6.39750004    
       26040   5.82392311       6.38061523       6.39750004    
       26100   5.82618427       6.38061523       6.39750004    
       26160   5.81324339       6.39108467       6.39750004    
       26220   5.81324339       6.39108467       6.39750004    
       26280   5.82238913       6.39628983       6.39750004    
       26340   5.82772207       6.39628983       6.39750004    
       26400   5.80600023       6.40742540       6.39750004    
       26460   5.81208324       6.40742540       6.39750004    
       26520   5.82286119       6.42569113       6.39750004    
       26580   5.77505398       6.42569113       6.39750004    
       26640   5.73608112       6.43952751       6.39750004    
       26700   5.70547199       6.43952751       6.39750004    
       26760   5.64994431       6.45272923       6.39750004    
       26820   5.62691879       6.45272923       6.39750004    
       26880   5.61452770       6.46664715       6.39750004    
       26940   5.56266689       6.46664715       6.39750004    
       27000   5.51763868       6.48093987       6.39750004    
       27060   5.54618931       6.48093987       6.39750004    
       27120   5.52408123       6.50044966       6.39750004    
       27180   5.49205542       6.50044966       6.39750004    
       27240   5.48558331       6.51709175       6.39750004    
       27300   5.47729731       6.51709175       6.39750004    
       27360   5.45243263       6.52262354       6.39750004    
       27420   5.43233347       6.52262354       6.39750004    
       27480   5.42477131       6.51874733       6.39750004    
       27540   5.42477131       6.51874733       6.39750004    
       27600   5.41945696       6.50508404       6.39750004    
       27660   5.38225698       6.50508404       6.39750004    
       27720   5.30797148       6.48715496       6.39750004    
       27780   5.30797148       6.48715496       6.39750004    
       27840   5.22634268       6.47453260       6.39750004    
       27900   5.20128584       6.47453260       6.39750004    
       27960   5.20671415       6.46449280       6.39750004    
       28020   5.19773531       6.46449280       6.39750004    
       28080   5.22137165       6.45014620       6.39750004    
       28140   5.22877121       6.45014620       6.39750004    
       28200   5.24542856       6.43685913       6.39750004    
       28260   5.24542856       6.43685913       6.39750004    
       28320   5.26757145       6.41514587       6.39750004    
       28380   5.26620007       6.41514587       6.39750004    
       28440   5.26000023       6.37637997       6.39750004    
       28500   5.26883316       6.37637997       6.39750004    
       28560   5.26082850       6.33105850       6.39750004    
       28620   5.30648565       6.33105850       6.39750004    
       28680   5.34128571       6.29572105       5.01399994    
       28740   5.35963869       6.29572105       5.01399994    
       28800   5.34502840       6.27269888       5.01399994    
       28860   5.37051439       6.27269888       5.01399994    
       28920   5.38108587       6.25422812       5.01399994    
       28980   5.39971447       6.25422812       5.01399994    
       29040   5.39971447       6.23487616       5.01399994    
       29100   5.40882874       6.23487616       5.01399994    
       29160   5.44777155       6.21471167       5.01399994    
       29220   5.44777155       6.21471167       5.01399994    
       29280   5.45247221       6.19054890       5.01399994    
       29340   5.46372986       6.19054890       5.01399994    
       29400   5.49739456       6.16462374       5.01399994    
       29460   5.49739456       6.16462374       5.01399994    
       29520   5.54425621       6.14686728       5.01399994    
       29580   5.56502485       6.14686728       5.01399994    
       29640   5.59090233       6.13481379       5.01399994    
       29700   5.59090233       6.13481379       5.01399994    
       29760   5.64349985       6.12411928       5.01399994    
       29820   5.66534901       6.12411928       5.01399994    
       29880   5.69390917       6.11154652       5.01399994    
       29940   5.69390917       6.11154652       5.01399994    
       30000   5.69690895       6.11384773       5.01399994    
       30060   5.72227287       6.11384773       5.01399994    
       30120   5.74795532       6.11227417       5.01399994    
       30180   5.73195457       6.11227417       5.01399994    
       30240   5.78809071       6.10135174       5.01399994    
       30300   5.82761383       6.10135174       5.01399994    
       30360   5.82504463       6.09731436       5.01399994    
       30420   5.85799980       6.09731436       5.01399994    
       30480   5.90959072       6.09016752       5.01399994    
       30540   5.95620012       6.09016752       5.01399994    
       30600   6.04366684       6.07994652       5.01399994    
       30660   6.06706810       6.07994652       5.01399994    
       30720   6.07163620       6.07543755       5.01399994    
       30780   6.10259104       6.07543755       5.01399994    
       30840   6.13931131       6.06889009       5.01399994    
       30900   6.13440895       6.06889009       5.01399994    
       30960   6.19668198       6.06242132       5.01399994    
       31020   6.25513649       6.06242132       5.01399994    
       31080   6.33271122       6.05441761       5.01399994    
       31140   6.41313028       6.05441761       5.01399994    
       31200   6.41313028       6.05156660       5.01399994    
       31260   6.50504351       6.05156660       5.01399994    
       31320   6.53042221       6.05352497       5.01399994    
       31380   6.68135548       6.05352497       5.01399994    
       31440   6.75808716       6.04968596       5.01399994    
       31500   6.87160873       6.04968596       5.01399994    
       31560   6.90655565       6.03604841       5.01399994    
       31620   7.02120018       6.03604841       5.01399994    
       31680   7.07636976       6.02290392       5.01399994    
       31740   7.15780449       6.02290392       5.01399994    
       31800   7.18726683       6.01397896       5.01399994    
       31860   7.32093334       6.01397896       5.01399994    
       31920   7.43278265       5.99938869       5.01399994    
       31980   7.46235561       5.99938869       5.01399994    
       32040   7.50843191       5.99147987       5.01399994    
       32100   7.56918621       5.99147987       5.01399994    
       32160   7.61659527       6.00668526       5.01399994    
       32220   7.67727900       6.00668526       5.01399994    
       32280   7.81372070       6.04299974       8.21899986    
       32340   7.85561895       6.04299974       8.21899986    
       32400   8.00202370       6.07094145       8.21899986    
       32460   8.04918575       6.07094145       8.21899986    
       32520   8.10509491       6.07993269       8.21899986    
       32580   8.22566700       6.07993269       8.21899986    
       32640   8.31392860       6.07714748       8.21899986    
       32700   8.34260464       6.07714748       8.21899986    
       32760   8.40804768       6.06990576       8.21899986    
       32820   8.46409512       6.06990576       8.21899986    
       32880   8.47416306       6.07147503       8.21899986    
       32940   8.58113956       6.07147503       8.21899986    
       33000   8.64571476       6.07785845       8.21899986    
       33060   8.71764278       6.07785845       8.21899986    
       33120   8.73995304       6.08289337       8.21899986    
       33180   8.80397701       6.08289337       8.21899986    
       33240   8.86180973       6.09009647       8.21899986    
       33300   8.92997646       6.09009647       8.21899986    
       33360   8.95295334       6.09095287       8.21899986    
       33420   9.03711605       6.09095287       8.21899986    
       33480   9.09554768       6.08752441       8.21899986    
       33540   9.20845222       6.08752441       8.21899986    
       33600   9.27797699       6.09000540       8.21899986    
       33660   9.39993000       6.09000540       8.21899986    
       33720   9.47754765       6.07655525       8.21899986    
       33780   9.55847645       6.07655525       8.21899986    
       33840   9.55847645       6.05413532       8.21899986    
       33900   9.63248825       6.05413532       8.21899986    
       33960   9.72350025       6.03126431       8.21899986    
       34020   9.82635880       6.03126431       8.21899986    
       34080   9.82635880       6.02166605       8.21899986    
       34140   9.89894772       6.02166605       8.21899986    
       34200   9.95008087       6.02392006       8.21899986    
       34260   9.99816704       6.02392006       8.21899986    
       34320   9.99816704       6.03299236       8.21899986    
       34380   10.0902567       6.03299236       8.21899986    
       34440   10.1898527       6.03938389       8.21899986    
       34500   10.2636366       6.03938389       8.21899986    
       34560   10.2853823       6.05095863       8.21899986    
       34620   10.3570910       6.05095863       8.21899986    
       34680   10.4553032       6.06518173       8.21899986    
       34740   10.5322428       6.06518173       8.21899986    
       34800   10.5825758       6.08454275       8.21899986    
       34860   10.5825758       6.08454275       8.21899986    
       34920   10.6911821       6.09842253       8.21899986    
       34980   10.7361765       6.09842253       8.21899986    
       35040   10.7837057       6.11015558       8.21899986    
       35100   10.8010607       6.11015558       8.21899986    
       35160   10.8950605       6.13185930       8.21899986    
       35220   10.8829708       6.13185930       8.21899986    
       35280   10.9025002       6.15996885       8.21899986    
       35340   10.9432125       6.15996885       8.21899986    
       35400   11.0245457       6.19262743       8.21899986    
       35460   11.0613527       6.19262743       8.21899986    
       35520   11.0698233       6.22824097       8.21899986    
       35580   11.0275154       6.22824097       8.21899986    
       35640   11.0736761       6.27048159       8.21899986    
       35700   11.1432285       6.27048159       8.21899986    
       35760   11.2156944       6.31695890       8.21899986    
       35820   11.2156944       6.31695890       8.21899986    
       35880   11.3053331       6.35385942       10.6679230    
       35940   11.3746948       6.35385942       10.6679230    
       36000   11.4463787       6.37262297       10.6679230    
       36060   11.4268055       6.37262297       10.6679230    
       36120   11.5288887       6.39053297       10.6679230    
       36180   11.6186752       6.39053297       10.6679230    
       36240   11.7595673       6.42095089       10.6679230    
       36300   11.9110270       6.42095089       10.6679230    
       36360   11.9766941       6.45527744       10.6679230    
       36420   12.0317297       6.45527744       10.6679230    
       36480   12.1037302       6.48443508       10.6679230    
       36540   12.2083788       6.48443508       10.6679230    
       36600   12.2636948       6.49220753       10.6679230    
       36660   12.2636948       6.49220753       10.6679230    
       36720   12.3351145       6.49390984       10.6679230    
       36780   12.4132938       6.49390984       10.6679230    
       36840   12.5611181       6.48541975       10.6679230    
       36900   12.5611181       6.48541975       10.6679230    
       36960   12.7424116       6.47408676       10.6679230    
       37020   12.8779707       6.47408676       10.6679230    
       37080   12.9550295       6.47786713       10.6679230    
       37140   12.9550295       6.47786713       10.6679230    
       37200   13.0700884       6.48871756       10.6679230    
       37260   13.1602945       6.48871756       10.6679230    
       37320   13.2312422       6.49204445       10.6679230    
       37380   13.2312422       6.49204445       10.6679230    
       37440   13.3235626       6.50989532       10.6679230    
       37500   13.3235626       6.50989532       10.6679230    
       37560   13.3235626       6.54223394       10.6679230    
       37620   13.2200003       6.54223394       10.6679230    
       37680   13.1176176       6.58264065       10.6679230    
       37740   13.1176176       6.58264065       10.6679230    
       37800   13.0554857       6.60962200       10.6679230    
       37860   12.9424725       6.60962200       10.6679230    
       37920   12.8874054       6.62149906       10.6679230    
       37980   12.8874054       6.62149906       10.6679230    
       38040   12.7517109       6.63960838       10.6679230    
       38100   12.6427946       6.63960838       10.6679230    
       38160   12.5560999       6.66124487       10.6679230    
       38220   12.5780754       6.66124487       10.6679230    
       38280   12.5780754       6.68214417       10.6679230    
       38340   12.5611248       6.68214417       10.6679230    
       38400   12.5094004       6.70086336       10.6679230    
       38460   12.4371500       6.70086336       10.6679230    
       38520   12.4371500       6.71833324       10.6679230    
       38580   12.3125248       6.71833324       10.6679230    
