 20181110
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   6.08293343       5.09480047       5.73500013    
       25140   6.11153316       5.09480047       5.73500013    
       25200   6.18097782       5.09768534       5.73500013    
       25260   6.16522741       5.09768534       5.73500013    
       25320   6.18595552       5.10073757       5.73500013    
       25380   6.18300009       5.10073757       5.73500013    
       25440   6.18699980       5.10350084       5.73500013    
       25500   6.22229528       5.10350084       5.73500013    
       25560   6.27788877       5.10605574       5.73500013    
       25620   6.41077757       5.10605574       5.73500013    
       25680   6.43122721       5.10633659       5.73500013    
       25740   6.47125006       5.10633659       5.73500013    
       25800   6.51846647       5.10387754       5.73500013    
       25860   6.52974987       5.10387754       5.73500013    
       25920   6.63586378       5.10229445       5.73500013    
       25980   6.70334101       5.10229445       5.73500013    
       26040   6.70334101       5.10227966       5.73500013    
       26100   6.76852274       5.10227966       5.73500013    
       26160   6.83845472       5.10309744       5.73500013    
       26220   6.88246489       5.10309744       5.73500013    
       26280   6.94963646       5.10433340       5.73500013    
       26340   6.98881817       5.10433340       5.73500013    
       26400   7.02086353       5.10404110       5.73500013    
       26460   7.02086353       5.10404110       5.73500013    
       26520   7.07586384       5.10202074       5.73500013    
       26580   7.16804552       5.10202074       5.73500013    
       26640   7.21132565       5.09990168       5.73500013    
       26700   7.27945232       5.09990168       5.73500013    
       26760   7.31972075       5.09786177       5.73500013    
       26820   7.37438107       5.09786177       5.73500013    
       26880   7.48207140       5.09769297       5.73500013    
       26940   7.58026171       5.09769297       5.73500013    
       27000   7.63872099       5.09727573       5.73500013    
       27060   7.68404770       5.09727573       5.73500013    
       27120   7.83778572       5.09665775       5.73500013    
       27180   7.97169065       5.09665775       5.73500013    
       27240   7.97169065       5.09539223       5.73500013    
       27300   8.09128571       5.09539223       5.73500013    
       27360   8.24445248       5.09418535       5.73500013    
       27420   8.40773773       5.09418535       5.73500013    
       27480   8.40773773       5.09267378       5.73500013    
       27540   8.50607109       5.09267378       5.73500013    
       27600   8.56195259       5.09032917       5.73500013    
       27660   8.60971451       5.09032917       5.73500013    
       27720   8.60971451       5.08776855       5.73500013    
       27780   8.68883324       5.08776855       5.73500013    
       27840   8.71067429       5.08790445       5.73500013    
       27900   8.73211670       5.08790445       5.73500013    
       27960   8.74047661       5.08786011       5.73500013    
       28020   8.72543907       5.08786011       5.73500013    
       28080   8.72543907       5.08831787       5.73500013    
       28140   8.70787811       5.08831787       5.73500013    
       28200   8.69585705       5.09016848       5.73500013    
       28260   8.67382908       5.09016848       5.73500013    
       28320   8.68900013       5.08996248       5.73500013    
       28380   8.75987816       5.08996248       5.73500013    
       28440   8.76459503       5.08850431       5.73500013    
       28500   8.80587769       5.08850431       5.73500013    
       28560   8.87407303       5.08468151       5.73500013    
       28620   8.88492680       5.08468151       5.73500013    
       28680   8.83695221       5.07872915       10.0939999    
       28740   8.89690208       5.07872915       10.0939999    
       28800   8.94484997       5.06982851       10.0939999    
       28860   8.96457481       5.06982851       10.0939999    
       28920   8.93775654       5.06141615       10.0939999    
       28980   9.01363373       5.06141615       10.0939999    
       29040   9.08685017       5.05347109       10.0939999    
       29100   9.08970737       5.05347109       10.0939999    
       29160   9.07831669       5.04652119       10.0939999    
       29220   9.02987766       5.04652119       10.0939999    
       29280   8.99672508       5.03970242       10.0939999    
       29340   8.98963451       5.03970242       10.0939999    
       29400   8.99317074       5.03230238       10.0939999    
       29460   9.00310040       5.03230238       10.0939999    
       29520   8.93173218       5.02542639       10.0939999    
       29580   8.89117050       5.02542639       10.0939999    
       29640   8.89268303       5.01765251       10.0939999    
       29700   8.89268303       5.01765251       10.0939999    
       29760   8.92307281       5.00941753       10.0939999    
       29820   8.95752525       5.00941753       10.0939999    
       29880   8.97597599       5.00286770       10.0939999    
       29940   8.95848751       5.00286770       10.0939999    
       30000   9.03219509       4.99694443       10.0939999    
       30060   9.07794952       4.99694443       10.0939999    
       30120   9.00980473       4.99121141       10.0939999    
