 20180911
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   4.03795242       2.71006918       4.53200006    
       25140   4.05739021       2.71006918       4.53200006    
       25200   4.07295227       2.70825577       4.53200006    
       25260   4.11569071       2.70825577       4.53200006    
       25320   4.18021441       2.70678520       4.53200006    
       25380   4.22670746       2.70678520       4.53200006    
       25440   4.24319029       2.70575356       4.53200006    
       25500   4.31576204       2.70575356       4.53200006    
       25560   4.40626192       2.70515656       4.53200006    
       25620   4.46478033       2.70515656       4.53200006    
       25680   4.46649981       2.70478940       4.53200006    
       25740   4.52007151       2.70478940       4.53200006    
       25800   4.57302380       2.70469236       4.53200006    
       25860   4.62402439       2.70469236       4.53200006    
       25920   4.63473797       2.70484781       4.53200006    
       25980   4.67469025       2.70484781       4.53200006    
       26040   4.70397615       2.70507860       4.53200006    
       26100   4.74097538       2.70507860       4.53200006    
       26160   4.71690464       2.70516825       4.53200006    
       26220   4.74752378       2.70516825       4.53200006    
       26280   4.70911646       2.70519257       4.53200006    
       26340   4.72695255       2.70519257       4.53200006    
       26400   4.74080944       2.70535231       4.53200006    
       26460   4.75733328       2.70535231       4.53200006    
       26520   4.74030256       2.70527697       4.53200006    
       26580   4.77878571       2.70527697       4.53200006    
       26640   4.80792856       2.70477104       4.53200006    
       26700   4.83769035       2.70477104       4.53200006    
       26760   4.83693027       2.70389867       4.53200006    
       26820   4.87764263       2.70389867       4.53200006    
       26880   4.93090487       2.70307517       4.53200006    
       26940   4.96135712       2.70307517       4.53200006    
       27000   4.97393036       2.70252848       4.53200006    
       27060   4.98445225       2.70252848       4.53200006    
       27120   5.00276184       2.70213652       4.53200006    
       27180   4.99502373       2.70213652       4.53200006    
       27240   4.98388386       2.70156121       4.53200006    
       27300   4.96452379       2.70156121       4.53200006    
       27360   4.92752361       2.70058417       4.53200006    
       27420   4.88671446       2.70058417       4.53200006    
       27480   4.88579082       2.69906187       4.53200006    
       27540   4.85737228       2.69906187       4.53200006    
       27600   4.85737228       2.69720459       4.53200006    
       27660   4.86184072       2.69720459       4.53200006    
       27720   4.87122202       2.69521236       4.53200006    
       27780   4.88317394       2.69521236       4.53200006    
       27840   4.88317394       2.69296432       4.53200006    
       27900   4.90663052       2.69296432       4.53200006    
       27960   4.95447826       2.69031334       4.53200006    
       28020   4.98921728       2.69031334       4.53200006    
       28080   4.98921728       2.68720627       4.53200006    
       28140   5.01873922       2.68720627       4.53200006    
       28200   5.03536940       2.68359089       4.53200006    
       28260   5.04523897       2.68359089       4.53200006    
       28320   5.04523897       2.67956328       4.53200006    
       28380   5.03260851       2.67956328       4.53200006    
       28440   5.00586939       2.67536545       4.53200006    
       28500   4.96495676       2.67536545       4.53200006    
