 20190218
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   10.7731113       9.13838959       10.1420002    
       28740   10.6941109       9.13838959       10.1420002    
       28800   10.6265116       9.15210342       10.1420002    
       28860   10.6026525       9.15210342       10.1420002    
       28920   10.5769329       9.16765881       10.1420002    
       28980   10.5102892       9.16765881       10.1420002    
       29040   10.4721088       9.17402554       10.1420002    
       29100   10.3866091       9.17402554       10.1420002    
       29160   10.3466444       9.16560364       10.1420002    
       29220   10.2270002       9.16560364       10.1420002    
       29280   10.1664562       9.15462780       10.1420002    
       29340   10.0457392       9.15462780       10.1420002    
       29400   10.0457392       9.14319134       10.1420002    
       29460   9.96291351       9.14319134       10.1420002    
       29520   9.87454319       9.14482212       10.1420002    
       29580   9.78873920       9.14482212       10.1420002    
       29640   9.75063801       9.13890648       10.1420002    
       29700   9.72030449       9.13890648       10.1420002    
       29760   9.67604351       9.13418102       10.1420002    
       29820   9.65582180       9.13418102       10.1420002    
       29880   9.63323879       9.14289379       10.1420002    
       29940   9.58810902       9.14289379       10.1420002    
       30000   9.54273891       9.15050316       10.1420002    
       30060   9.48997784       9.15050316       10.1420002    
       30120   9.48530388       9.15589905       10.1420002    
       30180   9.41115189       9.15589905       10.1420002    
       30240   9.39260864       9.15849590       10.1420002    
       30300   9.33832645       9.15849590       10.1420002    
       30360   9.33832645       9.16765022       10.1420002    
       30420   9.36273956       9.16765022       10.1420002    
       30480   9.32944489       9.17738819       10.1420002    
       30540   9.36493301       9.17738819       10.1420002    
       30600   9.39063072       9.17020130       10.1420002    
       30660   9.39363003       9.17020130       10.1420002    
       30720   9.36633301       9.14825726       10.1420002    
       30780   9.37102222       9.14825726       10.1420002    
       30840   9.46023941       9.11319923       10.1420002    
       30900   9.49199963       9.11319923       10.1420002    
       30960   9.47886658       9.07077122       10.1420002    
       31020   9.54915524       9.07077122       10.1420002    
       31080   9.57602215       9.03905964       10.1420002    
       31140   9.61578274       9.03905964       10.1420002    
       31200   9.58702183       9.01626587       10.1420002    
       31260   9.58986664       9.01626587       10.1420002    
       31320   9.63082600       9.00176334       10.1420002    
       31380   9.71086979       9.00176334       10.1420002    
       31440   9.74246693       8.99109364       10.1420002    
       31500   9.78651142       8.99109364       10.1420002    
       31560   9.84459972       8.98119545       10.1420002    
       31620   9.90919590       8.98119545       10.1420002    
       31680   9.93166637       8.96675491       10.1420002    
       31740   10.0050440       8.96675491       10.1420002    
       31800   10.0953999       8.95170593       10.1420002    
       31860   10.1378918       8.95170593       10.1420002    
       31920   10.1246891       8.93035030       10.1420002    
       31980   10.1752892       8.93035030       10.1420002    
       32040   10.2776222       8.90251160       10.1420002    
       32100   10.3448696       8.90251160       10.1420002    
       32160   10.3667555       8.87858200       10.1420002    
       32220   10.4761333       8.87858200       10.1420002    
       32280   10.5477333       8.84702873       10.5469999    
       32340   10.5581961       8.84702873       10.5469999    
       32400   10.6049337       8.81733608       10.5469999    
       32460   10.6543999       8.81733608       10.5469999    
       32520   10.7061777       8.78613758       10.5469999    
       32580   10.7061777       8.78613758       10.5469999    
       32640   10.7077112       8.75718403       10.5469999    
       32700   10.7521133       8.75718403       10.5469999    
       32760   10.7683640       8.73540306       10.5469999    
       32820   10.7267780       8.73540306       10.5469999    
       32880   10.8103113       8.72257042       10.5469999    
       32940   10.8548222       8.72257042       10.5469999    
       33000   10.9405451       8.70950127       10.5469999    
       33060   10.8769779       8.70950127       10.5469999    
       33120   10.8709774       8.69092655       10.5469999    
       33180   10.9499111       8.69092655       10.5469999    
       33240   10.9870453       8.66152287       10.5469999    
       33300   11.0670223       8.66152287       10.5469999    
       33360   11.0506001       8.64316082       10.5469999    
       33420   11.1409330       8.64316082       10.5469999    
       33480   11.1409330       8.63100243       10.5469999    
       33540   11.1548223       8.63100243       10.5469999    
       33600   11.1306000       8.60955429       10.5469999    
       33660   11.2034445       8.60955429       10.5469999    
       33720   11.2034445       8.58373451       10.5469999    
       33780   11.2423782       8.58373451       10.5469999    
       33840   11.2025776       8.57240868       10.5469999    
       33900   11.2644224       8.57240868       10.5469999    
       33960   11.3260679       8.57706451       10.5469999    
       34020   11.2801552       8.57706451       10.5469999    
       34080   11.2155781       8.58041286       10.5469999    
       34140   11.1221085       8.58041286       10.5469999    
       34200   11.1274891       8.58248425       10.5469999    
       34260   11.1054220       8.58248425       10.5469999    
       34320   11.1241817       8.56569958       10.5469999    
       34380   11.1241817       8.56569958       10.5469999    
       34440   11.1110926       8.56011105       10.5469999    
       34500   11.0548096       8.56011105       10.5469999    
       34560   10.9061432       8.56912708       10.5469999    
       34620   10.8389530       8.56912708       10.5469999    
       34680   10.7524185       8.58940792       10.5469999    
       34740   10.7516432       8.58940792       10.5469999    
       34800   10.7048807       8.59218216       10.5469999    
       34860   10.6028605       8.59218216       10.5469999    
       34920   10.4819298       8.57751369       10.5469999    
       34980   10.4583092       8.57751369       10.5469999    
       35040   10.3526192       8.55143452       10.5469999    
       35100   10.3323021       8.55143452       10.5469999    
       35160   10.2257442       8.53082371       10.5469999    
       35220   10.1714287       8.53082371       10.5469999    
       35280   10.0772858       8.51093578       10.5469999    
       35340   10.0770464       8.51093578       10.5469999    
       35400   9.96458149       8.48996353       10.5469999    
       35460   9.88099957       8.48996353       10.5469999    
       35520   9.78990459       8.46569729       10.5469999    
       35580   9.76648808       8.46569729       10.5469999    
       35640   9.65192986       8.44177055       10.5469999    
       35700   9.50393009       8.44177055       10.5469999    
       35760   9.41185760       8.42332840       10.5469999    
       35820   9.35127926       8.42332840       10.5469999    
       35880   9.15751171       8.41991234       8.23499966    
       35940   9.02781391       8.41991234       8.23499966    
       36000   8.98016644       8.42878437       8.23499966    
       36060   8.91327953       8.42878437       8.23499966    
       36120   8.80979061       8.43421078       8.23499966    
       36180   8.71581364       8.43421078       8.23499966    
       36240   8.71581364       8.43346500       8.23499966    
       36300   8.63248825       8.43346500       8.23499966    
       36360   8.60472775       8.42006779       8.23499966    
       36420   8.60513592       8.42006779       8.23499966    
       36480   8.59834862       8.40495396       8.23499966    
       36540   8.52251148       8.40495396       8.23499966    
       36600   8.44976711       8.39337158       8.23499966    
       36660   8.38713646       8.39337158       8.23499966    
       36720   8.39427948       8.38694000       8.23499966    
       36780   8.33839512       8.38694000       8.23499966    
       36840   8.21448803       8.39134121       8.23499966    
       36900   8.20881844       8.39134121       8.23499966    
       36960   8.13188362       8.39221096       8.23499966    
       37020   8.06290722       8.39221096       8.23499966    
       37080   7.95825577       8.38717175       8.23499966    
       37140   7.91968203       8.38717175       8.23499966    
       37200   7.88893032       8.36915684       8.23499966    
       37260   7.83560467       8.36915684       8.23499966    
       37320   7.70358133       8.35850048       8.23499966    
       37380   7.69384098       8.35850048       8.23499966    
       37440   7.61632538       8.36206913       8.23499966    
       37500   7.59641838       8.36206913       8.23499966    
       37560   7.51227903       8.35070515       8.23499966    
       37620   7.52634096       8.35070515       8.23499966    
       37680   7.48602343       8.32596493       8.23499966    
       37740   7.46837187       8.32596493       8.23499966    
       37800   7.48723269       8.29944515       8.23499966    
       37860   7.49243164       8.29944515       8.23499966    
       37920   7.44448853       8.27377892       8.23499966    
       37980   7.39554548       8.27377892       8.23499966    
       38040   7.37340021       8.27586746       8.23499966    
       38100   7.37328243       8.27586746       8.23499966    
       38160   7.37328243       8.28616142       8.23499966    
       38220   7.34219551       8.28616142       8.23499966    
       38280   7.33306503       8.29543400       8.23499966    
       38340   7.31445646       8.29543400       8.23499966    
       38400   7.31445646       8.30282211       8.23499966    
       38460   7.28547812       8.30282211       8.23499966    
       38520   7.32297850       8.32326412       8.23499966    
       38580   7.36693478       8.32326412       8.23499966    
       38640   7.36693478       8.35709190       8.23499966    
       38700   7.37176085       8.35709190       8.23499966    
       38760   7.34989119       8.39845181       8.23499966    
       38820   7.33479977       8.39845181       8.23499966    
       38880   7.34473896       8.43492794       8.23499966    
       38940   7.29902172       8.43492794       8.23499966    
       39000   7.22136974       8.46125889       8.23499966    
       39060   7.21702242       8.46125889       8.23499966    
       39120   7.21669579       8.48159599       8.23499966    
       39180   7.19960880       8.48159599       8.23499966    
       39240   7.15958691       8.49567699       8.23499966    
       39300   7.17202234       8.49567699       8.23499966    
       39360   7.18357801       8.51138306       8.23499966    
       39420   7.18357801       8.51138306       8.23499966    
       39480   7.19728899       8.52363682       7.72700024    
       39540   7.19728899       8.52363682       7.72700024    
       39600   7.20564461       8.53213787       7.72700024    
       39660   7.20564461       8.53213787       7.72700024    
       39720   7.21991110       8.53207016       7.72700024    
       39780   7.20699978       8.53207016       7.72700024    
       39840   7.15602207       8.51724434       7.72700024    
       39900   7.15602207       8.51724434       7.72700024    
       39960   7.14442205       8.51077080       7.72700024    
       40020   7.09006643       8.51077080       7.72700024    
       40080   7.04509068       8.51894951       7.72700024    
       40140   7.00586653       8.51894951       7.72700024    
       40200   6.94897795       8.51682091       7.72700024    
       40260   6.93731117       8.51682091       7.72700024    
       40320   6.96556807       8.50129128       7.72700024    
       40380   6.94973326       8.50129128       7.72700024    
       40440   6.94635534       8.47898102       7.72700024    
       40500   6.96761370       8.47898102       7.72700024    
       40560   6.93454552       8.45482540       7.72700024    
       40620   6.91835546       8.45482540       7.72700024    
       40680   6.90291119       8.43869781       7.72700024    
       40740   6.88527250       8.43869781       7.72700024    
       40800   6.88593197       8.43173981       7.72700024    
       40860   6.83666658       8.43173981       7.72700024    
       40920   6.80988884       8.43609428       7.72700024    
       40980   6.81597710       8.43609428       7.72700024    
       41040   6.76945448       8.44542217       7.72700024    
       41100   6.75460005       8.44542217       7.72700024    
       41160   6.73111343       8.45206070       7.72700024    
       41220   6.66236353       8.45206070       7.72700024    
       41280   6.59881830       8.44833660       7.72700024    
       41340   6.56239986       8.44833660       7.72700024    
       41400   6.54651117       8.42565250       7.72700024    
       41460   6.51968193       8.42565250       7.72700024    
       41520   6.49281836       8.40272141       7.72700024    
       41580   6.47955561       8.40272141       7.72700024    
       41640   6.50656796       8.37562275       7.72700024    
       41700   6.50434113       8.37562275       7.72700024    
       41760   6.48913622       8.34268951       7.72700024    
       41820   6.47697783       8.34268951       7.72700024    
       41880   6.50211382       8.29947758       7.72700024    
       41940   6.46686363       8.29947758       7.72700024    
       42000   6.41602278       8.24980831       7.72700024    
       42060   6.38993311       8.24980831       7.72700024    
       42120   6.33527279       8.19297218       7.72700024    
       42180   6.26249981       8.19297218       7.72700024    
       42240   6.19890928       8.14104366       7.72700024    
       42300   6.17984438       8.14104366       7.72700024    
       42360   6.13584089       8.08875275       7.72700024    
       42420   6.05161381       8.08875275       7.72700024    
       42480   6.02726650       8.03625107       7.72700024    
       42540   5.97115564       8.03625107       7.72700024    
       42600   5.95324993       7.97674751       7.72700024    
       42660   5.91761351       7.97674751       7.72700024    
       42720   5.91248894       7.92279482       7.72700024    
       42780   5.88968897       7.92279482       7.72700024    
       42840   5.85449982       7.87105179       7.72700024    
       42900   5.84427261       7.87105179       7.72700024    
       42960   5.86431122       7.83889961       7.72700024    
       43020   5.84084082       7.83889961       7.72700024    
       43080   5.85404444       7.81741858       5.98600006    
       43140   5.82242203       7.81741858       5.98600006    
       43200   5.80054569       7.79618073       5.98600006    
       43260   5.77497721       7.79618073       5.98600006    
       43320   5.79624462       7.76645947       5.98600006    
       43380   5.80555534       7.76645947       5.98600006    
       43440   5.79356813       7.75171757       5.98600006    
       43500   5.82781839       7.75171757       5.98600006    
       43560   5.86040020       7.74346256       5.98600006    
       43620   5.85122728       7.74346256       5.98600006    
       43680   5.89177275       7.70610619       5.98600006    
       43740   5.90388870       7.70610619       5.98600006    
       43800   5.92702246       7.65360689       5.98600006    
       43860   5.94206810       7.65360689       5.98600006    
       43920   5.92624998       7.60610914       5.98600006    
       43980   5.87313318       7.60610914       5.98600006    
       44040   5.86450005       7.56851530       5.98600006    
       44100   5.84502268       7.56851530       5.98600006    
       44160   5.79955578       7.54415464       5.98600006    
       44220   5.74455547       7.54415464       5.98600006    
       44280   5.73406839       7.52163363       5.98600006    
       44340   5.71237230       7.52163363       5.98600006    
       44400   5.68990898       7.49838877       5.98600006    
       44460   5.68154526       7.49838877       5.98600006    
       44520   5.72506809       7.48748493       5.98600006    
       44580   5.80350018       7.48748493       5.98600006    
       44640   5.80350018       7.45518780       5.98600006    
       44700   5.85368204       7.45518780       5.98600006    
       44760   5.90847731       7.40355539       5.98600006    
       44820   5.90847731       7.40355539       5.98600006    
       44880   5.93497705       7.37853146       5.98600006    
       44940   5.98911381       7.37853146       5.98600006    
       45000   6.05181837       7.38203478       5.98600006    
       45060   6.05334902       7.38203478       5.98600006    
       45120   6.09484100       7.40972567       5.98600006    
       45180   6.10268164       7.40972567       5.98600006    
       45240   6.13897705       7.43130779       5.98600006    
       45300   6.13897705       7.43130779       5.98600006    
       45360   6.15270472       7.44493008       5.98600006    
       45420   6.15586376       7.44493008       5.98600006    
       45480   6.15752268       7.45740318       5.98600006    
       45540   6.15752268       7.45740318       5.98600006    
       45600   6.17722750       7.47552156       5.98600006    
       45660   6.20397711       7.47552156       5.98600006    
       45720   6.22634888       7.49039173       5.98600006    
       45780   6.24249983       7.49039173       5.98600006    
       45840   6.28399992       7.51101923       5.98600006    
       45900   6.30941868       7.51101923       5.98600006    
       45960   6.34037209       7.53080559       5.98600006    
       46020   6.32472706       7.53080559       5.98600006    
       46080   6.36197710       7.49728727       5.98600006    
       46140   6.39467430       7.49728727       5.98600006    
       46200   6.41641855       7.45074511       5.98600006    
       46260   6.39527273       7.45074511       5.98600006    
       46320   6.41559076       7.42255068       5.98600006    
       46380   6.43253469       7.42255068       5.98600006    
       46440   6.43169785       7.40959549       5.98600006    
       46500   6.41495466       7.40959549       5.98600006    
       46560   6.42552280       7.39730501       5.98600006    
       46620   6.41806984       7.39730501       5.98600006    
       46680   6.43397713       7.35465527       7.71899986    
       46740   6.44345474       7.35465527       7.71899986    
       46800   6.46731806       7.28688717       7.71899986    
       46860   6.46731806       7.28688717       7.71899986    
       46920   6.44875002       7.21071482       7.71899986    
       46980   6.41681814       7.21071482       7.71899986    
       47040   6.39941883       7.11841774       7.71899986    
       47100   6.39941883       7.11841774       7.71899986    
       47160   6.38438082       7.00101519       7.71899986    
       47220   6.36219501       7.00101519       7.71899986    
       47280   6.36219501       6.90098524       7.71899986    
       47340   6.35252523       6.90098524       7.71899986    
       47400   6.35035896       6.81301451       7.71899986    
       47460   6.35113144       6.81301451       7.71899986    
       47520   6.35113144       6.73767424       7.71899986    
       47580   6.38505411       6.73767424       7.71899986    
       47640   6.46419430       6.68227434       7.71899986    
       47700   6.46419430       6.68227434       7.71899986    
       47760   6.49679995       6.62171030       7.71899986    
       47820   6.59331417       6.62171030       7.71899986    
       47880   6.66855860       6.54569530       7.71899986    
       47940   6.70611429       6.54569530       7.71899986    
       48000   6.73355579       6.46253920       7.71899986    
       48060   6.84155560       6.46253920       7.71899986    
       48120   6.86782837       6.38071489       7.71899986    
       48180   6.93748569       6.38071489       7.71899986    
       48240   6.91005707       6.29236937       7.71899986    
       48300   6.92741680       6.29236937       7.71899986    
       48360   6.91288567       6.22440863       7.71899986    
       48420   6.92585707       6.22440863       7.71899986    
       48480   6.99877787       6.19417858       7.71899986    
       48540   7.06483316       6.19417858       7.71899986    
       48600   7.04619980       6.17322540       7.71899986    
       48660   7.10599995       6.17322540       7.71899986    
       48720   7.16125011       6.14023447       7.71899986    
       48780   7.18955564       6.14023447       7.71899986    
       48840   7.19842863       6.07518101       7.71899986    
       48900   7.23379993       6.07518101       7.71899986    
       48960   7.28224993       6.00279188       7.71899986    
       49020   7.37041664       6.00279188       7.71899986    
       49080   7.38562870       5.93163538       7.71899986    
       49140   7.48454285       5.93163538       7.71899986    
       49200   7.54408312       5.84894991       7.71899986    
       49260   7.63444424       5.84894991       7.71899986    
       49320   7.65168571       5.76950312       7.71899986    
       49380   7.72705555       5.76950312       7.71899986    
       49440   7.80072212       5.69930315       7.71899986    
       49500   7.89619446       5.69930315       7.71899986    
       49560   7.89619446       5.62160683       7.71899986    
       49620   7.98361111       5.62160683       7.71899986    
       49680   8.10811138       5.52918434       7.71899986    
       49740   8.20444489       5.52918434       7.71899986    
       49800   8.20444489       5.48959875       7.71899986    
       49860   8.27930546       5.48959875       7.71899986    
       49920   8.35280514       5.47717476       7.71899986    
       49980   8.41122246       5.47717476       7.71899986    
