 20181028
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080   1.13415909       1.11127269       1.13216126    
       25140   1.13447726       1.11127269       1.12784350    
       25200   1.14624441       1.09833860       1.11993146    
       25260   1.14937782       1.09833860       1.11111605    
       25320   1.13734090       1.08824909       1.10002899    
       25380   1.13999999       1.08824909       1.09313953    
       25440   1.15033329       1.07751048       1.08533370    
       25500   1.15582228       1.07751048       1.07926953    
       25560   1.15354550       1.06324625       1.07215643    
       25620   1.16134095       1.06324625       1.06537592    
       25680   1.16822219       1.05142295       1.05622315    
       25740   1.16942227       1.05142295       1.04846478    
       25800   1.16795456       1.03864264       1.04098988    
       25860   1.16877782       1.03864264       1.03469169    
       25920   1.16895556       1.01986527       1.02658820    
       25980   1.16691113       1.01986527       1.01945245    
       26040   1.16015553       1.00765252       1.01269329    
       26100   1.16015553       1.00765252       1.00764477    
       26160   1.15686369      0.994759798       1.00066853    
       26220   1.16361368      0.994759798      0.994951963    
       26280   1.16641855      0.980750740      0.989227116    
       26340   1.16770458      0.980750740      0.984157085    
       26400   1.17277277      0.965599060      0.978783309    
       26460   1.18561363      0.965599060      0.975733161    
       26520   1.18146515      0.952255130      0.973445892    
       26580   1.18820453      0.952255130      0.972024500    
       26640   1.19740903      0.940062046      0.971048295    
       26700   1.21861362      0.940062046      0.969744802    
       26760   1.21783721      0.933348358      0.968689084    
       26820   1.23902273      0.933348358      0.969213605    
       26880   1.24811363      0.927386701      0.968395412    
       26940   1.28470457      0.927386701      0.969184875    
       27000   1.28470457      0.925002158      0.969475329    
       27060   1.30409086      0.925002158      0.970249474    
       27120   1.31045449      0.922431529      0.969589293    
       27180   1.31841862      0.922431529      0.968915343    
       27240   1.33020449      0.920296371      0.966115415    
       27300   1.35827267      0.920296371      0.962158084    
       27360   1.37877274      0.916606247      0.957057059    
       27420   1.39083719      0.916606247      0.951997876    
       27480   1.40906978      0.907744169      0.945989192    
       27540   1.42984092      0.907744169      0.940992475    
       27600   1.44974995      0.895788431      0.936105490    
       27660   1.44974995      0.895788431      0.931195140    
       27720   1.47195458      0.885064840      0.925808072    
       27780   1.49497724      0.885064840      0.922455013    
       27840   1.50535560      0.873717606      0.918689787    
       27900   1.52068186      0.873717606      0.916289747    
       27960   1.55570459      0.862207651      0.914275229    
       28020   1.57631814      0.862207651      0.912669122    
       28080   1.57682228      0.853015423      0.911660790    
       28140   1.58895457      0.853015423      0.911724091    
       28200   1.61222732      0.846934259      0.912019789    
       28260   1.63364446      0.846934259      0.913032353    
       28320   1.65699995      0.844471335      0.913859069    
       28380   1.67265904      0.844471335      0.916562617    
       28440   1.69184089      0.844766498      0.919446826    
       28500   1.69371116      0.844766498      0.922962725    
       28560   1.70888889      0.845601499      0.925251067    
       28620   1.72834086      0.845601499      0.927477896    
       28680   1.73577273      0.849162161       1.71316838    
       28740   1.72871113      0.849162161       1.70577061    
       28800   1.71433330      0.850696981       1.69724929    
       28860   1.71547723      0.850696981       1.69136405    
       28920   1.70697725      0.853801072       1.68354988    
       28980   1.70697725      0.853801072       1.67807317    
       29040   1.70845449      0.851376414       1.67148936    
       29100   1.70947731      0.851376414       1.66836512    
       29160   1.70462787      0.841939986       1.66285443    
       29220   1.71229541      0.841939986       1.65973735    
       29280   1.71875000      0.831125438       1.65655398    
       29340   1.72451162      0.831125438       1.65539992    
       29400   1.74793029      0.820845544       1.65395582    
       29460   1.75711370      0.820845544       1.65563774    
       29520   1.76984096      0.813124537       1.65656126    
       29580   1.78458142      0.813124537       1.65888047    
       29640   1.82174420      0.811073542       1.66065216    
       29700   1.85183716      0.811073542       1.66316712    
       29760   1.86793184      0.811610043       1.66330898    
       29820   1.86793184      0.811610043       1.66561651    
       29880   1.88411367      0.815915823       1.66592050    
       29940   1.87693334      0.815915823       1.66509402    
       30000   1.89935553      0.820900738       1.66206753    
       30060   1.91531813      0.820900738       1.65958762    
       30120   1.91465914      0.825652301       1.65534997    
       30180   1.92684448      0.825652301       1.65025568    
       30240   1.93428886      0.824755549       1.64399397    
       30300   1.94234085      0.824755549       1.63776076    
       30360   1.94004655      0.822443843       1.63102305    
       30420   1.94004655      0.822443843       1.62518978    
       30480   1.93504763      0.821073890       1.61770320    
       30540   1.94448781      0.821073890       1.61189532    
       30600   1.92620003      0.819480300       1.60395920    
       30660   1.92620003      0.819480300       1.59651935    
       30720   1.92735898      0.814419806       1.58830273    
       30780   1.95043588      0.814419806       1.58367932    
       30840   1.95043588      0.809158742       1.57868052    
       30900   1.94797432      0.809158742       1.57480133    
       30960   1.95128202      0.803712010       1.57063258    
       31020   1.97041023      0.803712010       1.56687140    
       31080   1.97041023      0.801792622       1.56232178    
       31140   1.96971798      0.801792622       1.55927444    
       31200   1.94200003      0.801509023       1.55488133    
       31260   1.93348718      0.801509023       1.55042040    
       31320   1.93348718      0.801198363       1.54441345    
       31380   1.93643594      0.801198363       1.53834677    
       31440   1.94661534      0.799419284       1.53104198    
       31500   1.94738460      0.799419284       1.52578807    
       31560   1.94738460      0.796913087       1.52012587    
       31620   1.93417954      0.796913087       1.51542103    
       31680   1.96243584      0.794354975       1.51013434    
       31740   1.98287177      0.794354975       1.50470436    
       31800   1.98287177      0.792369068       1.49787021    
       31860   1.97730768      0.792369068       1.49110425    
       31920   1.96146154      0.790728688       1.48344505    
       31980   1.97643590      0.790728688       1.47642386    
       32040   1.97643590      0.787357271       1.46837771    
       32100   1.98379493      0.787357271       1.46175432    
       32160   1.98699999      0.783856094       1.45399356    
       32220   2.00028205      0.783856094       1.44755304    
       32280   2.00028205      0.778627038       2.01358104    
       32340   2.00653839      0.778627038       2.02167964    
       32400   2.01369238      0.772593677       2.02423644    
       32460   2.01692319      0.772593677       2.02803206    
       32520   2.01692319      0.768808901       2.02961063    
       32580   2.01238465      0.768808901       2.03348017    
       32640   1.99637496      0.765142143       2.03637433    
       32700   1.98140001      0.765142143       2.04177046    
       32760   1.98989749      0.762913823       2.04311895    
       32820   1.96667504      0.762913823       2.04687262    
       32880   1.94095004      0.761159837       2.05102563    
       32940   1.90942502      0.761159837       2.05505800    
       33000   1.90942502      0.759898543       2.05981493    
       33060   1.87590003      0.759898543       2.06647301    
       33120   1.84497499      0.760263085       2.06954861    
       33180   1.81895006      0.760263085       2.07071519    
       33240   1.81895006      0.762612998       2.07379079    
       33300   1.76597500      0.762612998       2.07644629    
       33360   1.72014999      0.761790216       2.07971740    
       33420   1.66932499      0.761790216       2.08222866    
       33480   1.64197564      0.758193970       2.08136034    
       33540   1.62845004      0.758193970       2.08324742    
       33600   1.60222495      0.753882885       2.08724189    
       33660   1.55947495      0.753882885       2.09317255    
       33720   1.53414631      0.749578297       2.09565687    
       33780   1.52939999      0.749578297       2.09837151    
       33840   1.48144996      0.745071292       2.10090947    
       33900   1.44987500      0.745071292       2.10324526    
       33960   1.44987500      0.744790792       2.10698080    
       34020   1.42660975      0.744790792       2.11029220    
       34080   1.40442860      0.744593143       2.11099982    
       34140   1.38300002      0.744593143       2.11249828    
       34200   1.38300002      0.742164850       2.11350536    
       34260   1.36311364      0.742164850       2.11710978    
       34320   1.34308887      0.740425348       2.11991692    
       34380   1.32473910      0.740425348       2.12492466    
       34440   1.30184448      0.739898145       2.12607646    
       34500   1.28736961      0.739898145       2.12929821    
       34560   1.26404345      0.739743173       2.13245463    
       34620   1.23150003      0.739743173       2.13629913    
       34680   1.20228887      0.741474807       2.14010763    
       34740   1.19078267      0.741474807       2.14425254    
       34800   1.16954350      0.743774533       2.14656734    
       34860   1.15443480      0.743774533       2.14861512    
       34920   1.14946663      0.745782793       2.15040255    
       34980   1.13645649      0.745782793       2.15197301    
       35040   1.10863042      0.745524943       2.15219188    
       35100   1.07330430      0.745524943       2.15214992    
       35160   1.05288887      0.743983328       2.15012884    
       35220   1.04299998      0.743983328       2.14773679    
       35280   1.01480436      0.739900529       2.14585638    
       35340  0.971977770      0.739900529       2.14508224    
       35400  0.934533358      0.733105361       2.14379621    
       35460  0.928543508      0.733105361       2.14286208    
       35520  0.906304359      0.726971209       2.14136910    
       35580  0.882933319      0.726971209       2.13935399    
       35640  0.843800008      0.722563326       2.13760448    
       35700  0.843800008      0.722563326       2.13697314    
       35760  0.816444457      0.718684375       2.13568711    
       35820  0.790600002      0.718684375       2.13606167    
       35880  0.763822198      0.714718699      0.735173583    
       35940  0.763822198      0.714718699      0.715631008    
       36000  0.739377797      0.713137686      0.695774078    
       36060  0.717733324      0.713137686      0.676966727    
       36120  0.698155582      0.713489950      0.658290565    
       36180  0.698155582      0.713489950      0.638142169    
       36240  0.688244462      0.711766005      0.618523240    
       36300  0.679066658      0.711766005      0.599520743    
       36360  0.668222249      0.708279610      0.580124021    
       36420  0.668222249      0.708279610      0.561347127    
       36480  0.661822200      0.703670561      0.542307615    
       36540  0.655333340      0.703670561      0.521684825    
       36600  0.650522709      0.698454857      0.502371609    
       36660  0.653577805      0.698454857      0.482521147    
       36720  0.649600029      0.692028701      0.462902606    
       36780  0.646866679      0.692028701      0.444641143    
       36840  0.645113647      0.686129391      0.428915113    
       36900  0.646555543      0.686129391      0.411457509    
       36960  0.649311125      0.680356741      0.394862682    
       37020  0.653199971      0.680356741      0.376627982    
       37080  0.656068206      0.676955938      0.360795915    
       37140  0.659250021      0.676955938      0.344469339    
       37200  0.659333348      0.674602449      0.328337044    
       37260  0.661955535      0.674602449      0.310692519    
       37320  0.665136337      0.669160366      0.293448627    
       37380  0.667909086      0.669160366      0.277873993    
       37440  0.669399977      0.664084852      0.262825787    
       37500  0.674511135      0.664084852      0.248076901    
       37560  0.677340925      0.658856332      0.233698666    
       37620  0.683822215      0.658856332      0.218613118    
       37680  0.694288909      0.653428853      0.204729214    
       37740  0.698818207      0.653428853      0.190943405    
       37800  0.712295473      0.649446845      0.177616462    
       37860  0.726733327      0.649446845      0.163158163    
       37920  0.739733338      0.646911204      0.149104893    
       37980  0.746045470      0.646911204      0.134992331    
       38040  0.762886345      0.644149423      0.120670073    
       38100  0.781733334      0.644149423      0.107186630    
       38160  0.802800000      0.641298831       9.31495652E-02
       38220  0.805863619      0.641298831       7.86055624E-02
       38280  0.821954548      0.636328757       6.41105324E-02
       38340  0.851155579      0.636328757       4.97404598E-02
       38400  0.866622210      0.628984451       3.66332978E-02
       38460  0.873386383      0.628984451       2.44899392E-02
       38520  0.899636388      0.621699214       1.36492923E-02
       38580  0.911711097      0.621699214       2.76330858E-03
       38640  0.938177764      0.616234601       0.00000000    
       38700  0.945954561      0.616234601       0.00000000    
       38760  0.965431809      0.613450408       0.00000000    
       38820  0.979911089      0.613450408       0.00000000    
       38880   1.00139999      0.613306105       0.00000000    
       38940   1.01111364      0.613306105       0.00000000    
       39000   1.01651108      0.615452588       0.00000000    
       39060   1.03531110      0.615452588       0.00000000    
       39120   1.05159998      0.616843402       0.00000000    
       39180   1.05856824      0.616843402       0.00000000    
       39240   1.07120001      0.616617858       0.00000000    
       39300   1.07895553      0.616617858       0.00000000    
       39360   1.07895553      0.616252542       0.00000000    
       39420   1.08862221      0.616252542       0.00000000    
       39480   1.11140001      0.615834236       1.12575316    
       39540   1.13228893      0.615834236       1.14139688    
       39600   1.13228893      0.613265991       1.15510821    
       39660   1.15311110      0.613265991       1.17086291    
       39720   1.17719996      0.607308090       1.18671286    
       39780   1.20331109      0.607308090       1.20215011    
