 20181208
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080  0.746105254      0.481404722      0.755032480    
       25140  0.745641053      0.481404722      0.754717708    
       25200  0.746763170      0.481619090      0.754073322    
       25260  0.745263159      0.481619090      0.753693223    
       25320  0.745051265      0.481298000      0.753876328    
       25380  0.743769228      0.481298000      0.754576087    
       25440  0.743447363      0.481216818      0.755753040    
       25500  0.743421078      0.481216818      0.757509708    
       25560  0.743666649      0.482511461      0.758540571    
       25620  0.746025622      0.482511461      0.759315312    
       25680  0.748105288      0.485357046      0.759803236    
       25740  0.749128222      0.485357046      0.759985268    
       25800  0.752051294      0.486656457      0.759858549    
       25860  0.755410254      0.486656457      0.759575248    
       25920  0.755410254      0.487231612      0.759129226    
       25980  0.758307695      0.487231612      0.758592427    
       26040  0.761512816      0.486537695      0.758015811    
       26100  0.763025641      0.486537695      0.757526994    
       26160  0.763025641      0.485692441      0.757404566    
       26220  0.766820490      0.485692441      0.757299960    
       26280  0.764400005      0.485010475      0.757200956    
       26340  0.766574979      0.485010475      0.757319450    
       26400  0.765625000      0.485325724      0.757317662    
       26460  0.767153859      0.485325724      0.757032931    
       26520  0.762549996      0.486053169      0.756665647    
       26580  0.756375015      0.486053169      0.755900860    
       26640  0.752399981      0.486403823      0.754924059    
       26700  0.751333356      0.486403823      0.753702998    
       26760  0.745649993      0.486262977      0.752389848    
       26820  0.739799976      0.486262977      0.750966132    
       26880  0.734899998      0.485461980      0.749805927    
       26940  0.726769209      0.485461980      0.748839676    
       27000  0.722450018      0.484160691      0.747679651    
       27060  0.713549972      0.484160691      0.746121466    
       27120  0.704375029      0.483566046      0.744124532    
       27180  0.702743590      0.483566046      0.741862655    
       27240  0.699800014      0.481952190      0.739703953    
       27300  0.688175023      0.481952190      0.737596929    
       27360  0.682256401      0.478466898      0.735617638    
       27420  0.677076936      0.478466898      0.733793378    
       27480  0.675300002      0.475348026      0.732132912    
       27540  0.667299986      0.475348026      0.730707169    
       27600  0.663926840      0.473069519      0.729633510    
       27660  0.663926840      0.473069519      0.728074610    
       27720  0.662642837      0.471221238      0.726119459    
       27780  0.660976768      0.471221238      0.724803567    
       27840  0.660499990      0.470224142      0.724030077    
       27900  0.660499990      0.470224142      0.723506868    
       27960  0.660000026      0.467591286      0.723273158    
       28020  0.659195662      0.467591286      0.723150671    
       28080  0.656222224      0.467278272      0.722957611    
       28140  0.655260861      0.467278272      0.722344458    
       28200  0.650173903      0.468062401      0.721350312    
       28260  0.646826088      0.468062401      0.720036924    
       28320  0.643777788      0.468518913      0.718540192    
       28380  0.642043471      0.468518913      0.717284322    
       28440  0.637543499      0.467550039      0.716341972    
       28500  0.633630455      0.467550039      0.715476274    
       28560  0.629347801      0.465819448      0.714604199    
       28620  0.629347801      0.465819448      0.713573575    
       28680  0.626304328      0.465327024      0.619422257    
       28740  0.623217404      0.465327024      0.615580916    
       28800  0.619021714      0.464841336      0.611565709    
       28860  0.619021714      0.464841336      0.607922912    
       28920  0.615934789      0.463358760      0.604086161    
       28980  0.611434758      0.463358760      0.599651694    
       29040  0.609822214      0.461808652      0.595038235    
       29100  0.607760847      0.461808652      0.589885831    
       29160  0.603586972      0.460147411      0.584728897    
       29220  0.600266695      0.460147411      0.580639482    
       29280  0.594577789      0.457205087      0.576967895    
       29340  0.591739118      0.457205087      0.573793352    
       29400  0.587377787      0.453896999      0.570836484    
       29460  0.580755532      0.453896999      0.568061173    
       29520  0.574888885      0.452818066      0.565602481    
       29580  0.574152172      0.452818066      0.563094258    
       29640  0.571666658      0.452509433      0.560501516    
       29700  0.569533348      0.452509433      0.558021486    
       29760  0.569111109      0.452734232      0.555830479    
       29820  0.569760859      0.452734232      0.553613603    
