 20190706
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       21480   1.61405885      0.930407763       1.64936006    
       21540   1.61405885      0.930407763       1.65592742    
       21600   1.64123535      0.930383325       1.66257393    
       21660   1.65506256      0.930383325       1.66904819    
       21720   1.68158829      0.925458491       1.67539275    
       21780   1.68158829      0.925458491       1.68074417    
       21840   1.67918754      0.921196103       1.68604851    
       21900   1.67918754      0.921196103       1.69154978    
       21960   1.66733336      0.922299266       1.69795942    
       22020   1.66733336      0.922299266       1.70377982    
       22080   1.66733336      0.923922181       1.70827413    
       22140   1.66085720      0.923922181       1.71105468    
       22200   1.66085720      0.926467478       1.71428204    
       22260   1.67333329      0.926467478       1.71894991    
       22320   1.67333329      0.926194906       1.72587395    
       22380   1.66571426      0.926194906       1.73511815    
       22440   1.65485716      0.929084897       1.74394631    
       22500   1.65485716      0.929084897       1.75299597    
       22560   1.63966668      0.937475264       1.76245356    
       22620   1.63966668      0.937475264       1.77148998    
       22680   1.62778568      0.943232477       1.78030968    
       22740   1.62779999      0.943232477       1.78800750    
       22800   1.62779999      0.949462950       1.79519510    
       22860   1.61325002      0.949462950       1.80287147    
       22920   1.61325002      0.955911756       1.81212294    
       22980   1.61325002      0.955911756       1.82305539    
       23040   1.61325002      0.961091280       1.83470428    
       23100   1.61325002      0.961091280       1.84708250    
       23160   1.60694122      0.969454288       1.85837066    
       23220   1.60694122      0.969454288       1.86744070    
       23280   1.64161110      0.980428338       1.87512541    
       23340   1.64161110      0.980428338       1.88190043    
       23400   1.67100000      0.991089344       1.88816571    
       23460   1.68438888      0.991089344       1.89359462    
       23520   1.68438888      0.996192455       1.89903891    
       23580   1.71664703      0.996192455       1.90535104    
       23640   1.72038889      0.998721957       1.91210151    
       23700   1.72038889      0.998721957       1.91902530    
       23760   1.73970592       1.00334346       1.92535949    
       23820   1.76425004       1.00334346       1.93095958    
       23880   1.76425004       1.01179910       1.93634963    
       23940   1.76425004       1.01179910       1.94211030    
       24000   1.76933336       1.01922143       1.94706368    
       24060   1.76933336       1.01922143       1.95033514    
       24120   1.76419997       1.02578998       1.95211959    
       24180   1.76419997       1.02578998       1.95262599    
       24240   1.76062500       1.03045666       1.95309424    
       24300   1.74706662       1.03045666       1.95467377    
       24360   1.78487504       1.03211236       1.95733356    
       24420   1.78487504       1.03211236       1.96045280    
       24480   1.78487504       1.03397477       1.96396101    
       24540   1.78088236       1.03397477       1.96767664    
       24600   1.78088236       1.03876650       1.97185862    
       24660   1.82961106       1.03876650       1.97600758    
       24720   1.82961106       1.04533768       1.97891653    
       24780   1.82961106       1.04533768       1.98116076    
       24840   1.82905269       1.05597878       1.98283136    
       24900   1.82822227       1.05597878       1.98439944    
       24960   1.82736838       1.06243253       1.98607957    
       25020   1.82736838       1.06243253       1.98790359    
       25080   1.83372223       1.06609297       1.80417991    
       25140   1.82168424       1.06609297       1.79820061    
       25200   1.82168424       1.07070041       1.79345131    
       25260   1.79384208       1.07070041       1.79040444    
       25320   1.79384208       1.07503486       1.78740418    
       25380   1.74657893       1.07503486       1.78551292    
       25440   1.74657893       1.08539152       1.78342736    
       25500   1.74657893       1.08539152       1.78183222    
       25560   1.73399997       1.09714687       1.78081954    
       25620   1.73399997       1.09714687       1.78067636    
       25680   1.73771429       1.10637689       1.78186584    
       25740   1.73771429       1.10637689       1.78268635    
       25800   1.73771429       1.11400294       1.78332686    
       25860   1.72945452       1.11400294       1.78308630    
       25920   1.72380948       1.12378836       1.78220248    
       25980   1.72380948       1.12378836       1.78113949    
       26040   1.69918180       1.13472521       1.77975595    
       26100   1.69885719       1.13472521       1.77876091    
       26160   1.68295455       1.14148557       1.77706242    
       26220   1.69514287       1.14148557       1.77459192    
       26280   1.67440903       1.14398801       1.77255726    
       26340   1.67440903       1.14398801       1.77072597    
