 20190215
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080  0.595250010      0.531464875      0.591798902    
       25140  0.593750000      0.531464875      0.590325713    
       25200  0.592545450      0.529343069      0.588441432    
       25260  0.592348814      0.529343069      0.586076319    
       25320  0.591590881      0.527473927      0.583680332    
       25380  0.590886354      0.527473927      0.581068158    
       25440  0.588249981      0.524436116      0.578394413    
       25500  0.588023245      0.524436116      0.575664937    
       25560  0.586227298      0.521006465      0.572932124    
       25620  0.584022701      0.521006465      0.569437683    
       25680  0.581720948      0.517181873      0.565192044    
       25740  0.580046535      0.517181873      0.561625063    
       25800  0.580250025      0.514068365      0.559044540    
       25860  0.578186035      0.514068365      0.557002544    
       25920  0.577837229      0.508131564      0.555495739    
       25980  0.579045475      0.508131564      0.554866672    
       26040  0.580500007      0.505916774      0.554424942    
       26100  0.578279078      0.505916774      0.553975701    
       26160  0.577465117      0.505603075      0.553271294    
       26220  0.575186074      0.505603075      0.552036405    
       26280  0.575772703      0.506426215      0.550708771    
       26340  0.572627902      0.506426215      0.549149632    
       26400  0.569558144      0.506770134      0.547401607    
       26460  0.566139519      0.506770134      0.545641005    
       26520  0.566139519      0.506837189      0.543878973    
       26580  0.562906981      0.506837189      0.541905046    
       26640  0.560883701      0.505319715      0.539602041    
       26700  0.560500026      0.505319715      0.537111759    
       26760  0.558837235      0.503387809      0.534543812    
       26820  0.558113635      0.503387809      0.532048047    
       26880  0.558113635      0.500195563      0.529843867    
       26940  0.557790697      0.500195563      0.527350903    
       27000  0.558190465      0.496335506      0.525028288    
       27060  0.558190465      0.496335506      0.522749245    
       27120  0.557731688      0.493279576      0.520542204    
       27180  0.555317044      0.493279576      0.518009424    
       27240  0.555317044      0.490015626      0.515151620    
       27300  0.554146349      0.490015626      0.513400853    
       27360  0.552463412      0.486849397      0.512538135    
       27420  0.551853657      0.486849397      0.512070358    
       27480  0.551853657      0.482586175      0.511818945    
       27540  0.553317070      0.482586175      0.511577010    
       27600  0.554073155      0.481719762      0.511294663    
       27660  0.556170702      0.481719762      0.511117697    
       27720  0.557833314      0.481781393      0.511030078    
       27780  0.558243930      0.481781393      0.510693550    
       27840  0.560463428      0.481641114      0.510205090    
       27900  0.563121974      0.481641114      0.509627879    
       27960  0.565595210      0.481794149      0.508941114    
       28020  0.566658556      0.481794149      0.508003294    
       28080  0.571609735      0.481389999      0.506919503    
       28140  0.577878058      0.481389999      0.505436540    
       28200  0.580190480      0.480624974      0.503814518    
       28260  0.582073152      0.480624974      0.502235532    
       28320  0.586292684      0.479212433      0.500708401    
       28380  0.592975616      0.479212433      0.499415278    
       28440  0.596476197      0.477054536      0.498318613    
       28500  0.596658528      0.477054536      0.497493029    
       28560  0.602390230      0.475073218      0.496914685    
       28620  0.606390238      0.475073218      0.496342361    
       28680  0.609595239      0.473961979      0.602569759    
       28740  0.610365868      0.473961979      0.604373276    
       28800  0.612902462      0.473868787      0.606185198    
       28860  0.619048774      0.473868787      0.608149052    
       28920  0.621309519      0.474076152      0.610405147    
       28980  0.622829258      0.474076152      0.612681329    
       29040  0.627536595      0.474191457      0.614948690    
       29100  0.634195149      0.474191457      0.617198765    
       29160  0.637547612      0.474359393      0.619128764    
       29220  0.640682936      0.474359393      0.620549262    
       29280  0.646707296      0.474326611      0.621554375    
       29340  0.649619043      0.474326611      0.622094214    
       29400  0.654785693      0.473182917      0.622333586    
       29460  0.658380926      0.473182917      0.622014344    
       29520  0.658380926      0.470646977      0.621243715    
       29580  0.658853650      0.470646977      0.620344460    
       29640  0.659550011      0.466732830      0.619363189    
       29700  0.662325025      0.466732830      0.618717313    
       29760  0.662325025      0.461232245      0.618555009    
       29820  0.669624984      0.461232245      0.618617475    
       29880  0.673375010      0.455111384      0.619066298    
       29940  0.676824987      0.455111384      0.619706452    
       30000  0.676824987      0.450665653      0.620177388    
       30060  0.678875029      0.450665653      0.620763004    
       30120  0.681275010      0.448146254      0.621355474    
       30180  0.682878077      0.448146254      0.622012794    
       30240  0.686375022      0.445087135      0.622944891    
       30300  0.687950015      0.445087135      0.624131560    
       30360  0.693650007      0.442467779      0.625486016    
       30420  0.692902446      0.442467779      0.626825094    
       30480  0.697049975      0.440548778      0.628218889    
       30540  0.698902428      0.440548778      0.629700840    
       30600  0.697595239      0.439165443      0.631459653    
       30660  0.697953463      0.439165443      0.633557022    
       30720  0.697953463      0.438207626      0.636029780    
       30780  0.696795464      0.438207626      0.638974249    
       30840  0.699204564      0.438688517      0.641647995    
       30900  0.698577762      0.438688517      0.644025326    
       30960  0.700888872      0.441207021      0.645568311    
       31020  0.705999970      0.441207021      0.646444798    
       31080  0.706340909      0.442937702      0.646614909    
       31140  0.704533339      0.442937702      0.646394432    
       31200  0.706681848      0.441752285      0.646148086    
       31260  0.706113636      0.441752285      0.645973563    
       31320  0.704431832      0.438197076      0.646115780    
       31380  0.702477276      0.438197076      0.646534324    
       31440  0.702477276      0.434799105      0.647239923    
       31500  0.701886356      0.434799105      0.648163915    
       31560  0.701090932      0.432549030      0.649374783    
       31620  0.699636340      0.432549030      0.650899112    
       31680  0.699636340      0.431475908      0.652840495    
       31740  0.697590888      0.431475908      0.655144513    
       31800  0.697386384      0.431655914      0.658046007    
       31860  0.695727289      0.431655914      0.661420405    
       31920  0.694511116      0.433547437      0.665349245    
       31980  0.695818186      0.433547437      0.669899881    
       32040  0.695113659      0.437980890      0.673783123    
       32100  0.694069743      0.437980890      0.676952302    
       32160  0.690999985      0.444779217      0.679729104    
       32220  0.684840918      0.444779217      0.682069719    
       32280  0.684139550      0.448944151      0.681164443    
       32340  0.680023253      0.448944151      0.678410530    
       32400  0.677363634      0.451616228      0.675333083    
       32460  0.674340904      0.451616228      0.672027886    
       32520  0.671000004      0.452436239      0.668911874    
       32580  0.668348849      0.452436239      0.665811419    
       32640  0.666886389      0.452296555      0.663130939    
       32700  0.662863612      0.452296555      0.660395324    
       32760  0.660116255      0.452549249      0.658168137    
       32820  0.657139540      0.452549249      0.656775177    
       32880  0.656499982      0.453541309      0.656039238    
       32940  0.652999997      0.453541309      0.655465841    
       33000  0.650302351      0.456416905      0.655298173    
       33060  0.646116257      0.456416905      0.654910922    
       33120  0.642744184      0.461177617      0.655009389    
       33180  0.642744184      0.461177617      0.655509889    
       33240  0.643363655      0.466552764      0.655549169    
       33300  0.641711116      0.466552764      0.655766070    
       33360  0.637355566      0.473355323      0.654906034    
       33420  0.637355566      0.473355323      0.653122425    
       33480  0.629444420      0.479444534      0.651574016    
       33540  0.625444472      0.479444534      0.650056660    
       33600  0.620377779      0.481816143      0.648462534    
       33660  0.620377779      0.481816143      0.647336245    
       33720  0.617955565      0.484755039      0.645877302    
       33780  0.615533352      0.484755039      0.644493997    
       33840  0.610177755      0.487765521      0.643304706    
       33900  0.610177755      0.487765521      0.642596185    
       33960  0.608355582      0.490772665      0.642730713    
       34020  0.602511108      0.490772665      0.643431008    
       34080  0.599555552      0.495067656      0.645090342    
       34140  0.599555552      0.495067656      0.647423685    
       34200  0.594755530      0.501639903      0.650760591    
       34260  0.591066658      0.501639903      0.654729545    
       34320  0.585955560      0.511729658      0.658277452    
       34380  0.585955560      0.511729658      0.661210895    
       34440  0.583133340      0.525906503      0.663671732    
       34500  0.581577778      0.525906503      0.666348577    
       34560  0.577044427      0.539062023      0.669167280    
       34620  0.576613665      0.539062023      0.672474205    
       34680  0.574955583      0.550274372      0.676218629    
       34740  0.573933363      0.550274372      0.680569232    
       34800  0.571111083      0.561618268      0.685364783    
       34860  0.571111083      0.561618268      0.690165997    
       34920  0.570200026      0.574803948      0.694449902    
       34980  0.569711089      0.574803948      0.698061228    
       35040  0.569466650      0.589537024      0.701524734    
       35100  0.569466650      0.589537024      0.704854965    
       35160  0.567488909      0.602145076      0.707826912    
       35220  0.564400017      0.602145076      0.710382402    
       35280  0.561399996      0.613850951      0.713061333    
       35340  0.561399996      0.613850951      0.715575099    
       35400  0.557799995      0.624150455      0.718157113    
       35460  0.552666664      0.624150455      0.720416605    
       35520  0.551545441      0.634518862      0.722295344    
       35580  0.547522724      0.634518862      0.723689795    
       35640  0.545622230      0.644815207      0.724794745    
       35700  0.539533317      0.644815207      0.726922750    
       35760  0.539533317      0.653535545      0.729745567    
       35820  0.537377775      0.653535545      0.732860684    
       35880  0.535088897      0.661042392      0.538945496    
       35940  0.533913016      0.661042392      0.537562788    
       36000  0.533244431      0.671003282      0.536172569    
       36060  0.531377792      0.671003282      0.535099924    
       36120  0.528622210      0.680645645      0.534700930    
       36180  0.528622210      0.680645645      0.534574270    
       36240  0.525822222      0.691271901      0.535811305    
       36300  0.523199975      0.691271901      0.538193643    
       36360  0.521755576      0.703406155      0.540974975    
       36420  0.521755576      0.703406155      0.543262541    
       36480  0.517933309      0.720665276      0.544910073    
       36540  0.514866650      0.720665276      0.545993626    
       36600  0.511888862      0.737960100      0.547379255    
       36660  0.511888862      0.737960100      0.548785567    
       36720  0.508777797      0.752615273      0.550466061    
       36780  0.505822241      0.752615273      0.551676810    
       36840  0.504630446      0.767429948      0.552676201    
       36900  0.500955582      0.767429948      0.554179907    
       36960  0.498333335      0.782025635      0.555532277    
       37020  0.496045440      0.782025635      0.558138013    
       37080  0.495111108      0.795630753      0.561646461    
       37140  0.492177784      0.795630753      0.565365314    
       37200  0.489844441      0.809633493      0.568091512    
       37260  0.489363641      0.809633493      0.569915771    
       37320  0.488555551      0.827725291      0.571928084    
       37380  0.486799985      0.827725291      0.574690461    
       37440  0.485844433      0.841818988      0.578454733    
       37500  0.485386372      0.841818988      0.583026052    
       37560  0.485555559      0.857089400      0.586656809    
       37620  0.483999997      0.857089400      0.589219034    
       37680  0.483377784      0.876063943      0.590316832    
       37740  0.482318193      0.876063943      0.589629114    
       37800  0.481911123      0.892084837      0.588954270    
       37860  0.479577780      0.892084837      0.587663054    
       37920  0.479022235      0.901667535      0.585399866    
       37980  0.478931814      0.901667535      0.582758844    
       38040  0.478244454      0.910250247      0.579437733    
       38100  0.476799995      0.910250247      0.575200260    
       38160  0.475772738      0.914073765      0.570213556    
       38220  0.475409091      0.914073765      0.564586937    
       38280  0.475244433      0.914410055      0.557867169    
       38340  0.474911124      0.914410055      0.550130188    
       38400  0.474522740      0.911565840      0.542069674    
       38460  0.474863648      0.911565840      0.533825338    
       38520  0.475666672      0.904043853      0.525954306    
       38580  0.475066662      0.904043853      0.519055486    
       38640  0.473409086      0.895203650      0.513550520    
       38700  0.473636359      0.895203650      0.509066343    
       38760  0.475533336      0.887761176      0.505339742    
       38820  0.475250006      0.887761176      0.502589047    
       38880  0.477977276      0.885784507      0.500414252    
       38940  0.478454560      0.885784507      0.498300791    
       39000  0.478955567      0.886683702      0.496815532    
       39060  0.478954554      0.886683702      0.495696455    
       39120  0.478613645      0.889631748      0.494561881    
       39180  0.479200006      0.889631748      0.493348032    
       39240  0.479545444      0.894462347      0.491637260    
       39300  0.479953498      0.894462347      0.489147484    
       39360  0.482465118      0.898664057      0.486785650    
       39420  0.482465118      0.898664057      0.484946549    
       39480  0.488000005      0.900519907      0.497615457    
       39540  0.492255807      0.900519907      0.500876784    
       39600  0.495302320      0.902733386      0.504490733    
       39660  0.495302320      0.902733386      0.508020103    
       39720  0.499558151      0.906961799      0.511512160    
       39780  0.503813982      0.906961799      0.514558852    
       39840  0.506090879      0.913051963      0.517644286    
       39900  0.506837189      0.913051963      0.519667029    
       39960  0.508674443      0.918735921      0.520024240    
       40020  0.509674430      0.918735921      0.519935906    
       40080  0.509674430      0.924348831      0.520387292    
       40140  0.511558115      0.924348831      0.521217048    
       40200  0.514511645      0.923239946      0.521785796    
       40260  0.518279076      0.923239946      0.521525562    
       40320  0.518279076      0.922751009      0.521889031    
       40380  0.520953476      0.922751009      0.523148417    
       40440  0.524767458      0.920699298      0.525491774    
       40500  0.528069794      0.920699298      0.528778255    
       40560  0.528069794      0.920598209      0.531423748    
       40620  0.533186018      0.920598209      0.533447146    
       40680  0.536159098      0.924325585      0.535418272    
       40740  0.539681792      0.924325585      0.537147760    
       40800  0.542023242      0.925426602      0.538507581    
       40860  0.546232581      0.925426602      0.540696204    
       40920  0.549136341      0.925348222      0.544055760    
       40980  0.552454531      0.925348222      0.547404051    
       41040  0.554790676      0.924004376      0.549624264    
       41100  0.557883739      0.924004376      0.550093293    
       41160  0.558704555      0.927577913      0.548550606    
       41220  0.561272740      0.927577913      0.546104133    
       41280  0.563627899      0.926427662      0.544372737    
       41340  0.565595210      0.926427662      0.543921828    
       41400  0.565595210      0.917647719      0.544519603    
       41460  0.566595256      0.917647719      0.544589818    
       41520  0.567809522      0.911990464      0.544374347    
       41580  0.570609748      0.911990464      0.544604123    
       41640  0.569523811      0.910322905      0.545545220    
       41700  0.570833325      0.910322905      0.547641814    
       41760  0.573214293      0.907602549      0.550676644    
       41820  0.573214293      0.907602549      0.554489791    
       41880  0.575142860      0.907260537      0.559987366    
       41940  0.576952398      0.907260537      0.567698896    
       42000  0.578571439      0.910587251      0.576965034    
       42060  0.578571439      0.910587251      0.586923897    
       42120  0.578452408      0.920520663      0.596684098    
       42180  0.579761922      0.920520663      0.605702579    
       42240  0.581071436      0.936430275      0.614388287    
       42300  0.579558134      0.936430275      0.622135937    
       42360  0.580523789      0.951807261      0.629511893    
       42420  0.579047620      0.951807261      0.636716962    
       42480  0.577534854      0.965766191      0.643219471    
       42540  0.575534880      0.965766191      0.649302304    
       42600  0.577595234      0.978335857      0.654938281    
       42660  0.576904774      0.978335857      0.659715474    
       42720  0.575162768      0.987894237      0.663880825    
       42780  0.575348854      0.987894237      0.668000162    
       42840  0.577023804      0.995664358      0.671639025    
       42900  0.575232565      0.995664358      0.675257981    
       42960  0.573454559       1.00096822      0.678999603    
       43020  0.573511600       1.00096822      0.681898654    
       43080  0.571681798       1.00428617      0.563389063    
       43140  0.566772699       1.00428617      0.560045362    
       43200  0.563909113       1.00794137      0.558179379    
       43260  0.562790692       1.00794137      0.558132946    
       43320  0.560681820       1.00874496      0.559590220    
       43380  0.556318164       1.00874496      0.562728465    
       43440  0.552386343       1.01439106      0.565005958    
       43500  0.551186025       1.01439106      0.565726459    
       43560  0.549454570       1.02555084      0.565143645    
       43620  0.548977256       1.02555084      0.563514650    
       43680  0.547181845       1.03307247      0.563872337    
       43740  0.547181845       1.03307247      0.565449238    
       43800  0.546340883       1.03447199      0.566828966    
       43860  0.544977248       1.03447199      0.568870306    
       43920  0.542681813       1.04367483      0.571812987    
       43980  0.542681813       1.04367483      0.574137866    
       44040  0.541499972       1.05133140      0.576084912    
       44100  0.540022731       1.05133140      0.577300966    
       44160  0.540477276       1.06222785      0.577265382    
       44220  0.540477276       1.06222785      0.577360213    
       44280  0.541272700       1.07139719      0.578055918    
       44340  0.542068183       1.07139719      0.578819931    
       44400  0.545522749       1.07543182      0.579598784    
       44460  0.545522749       1.07543182      0.580352664    
       44520  0.547727287       1.08179379      0.580806851    
       44580  0.550068200       1.08179379      0.580546737    
       44640  0.552613616       1.08854520      0.578226447    
       44700  0.552613616       1.08854520      0.575053751    
       44760  0.553090930       1.09457099      0.572339892    
       44820  0.557659090       1.09457099      0.570320427    
       44880  0.561772704       1.09286487      0.571239948    
       44940  0.561772704       1.09286487      0.573435545    
       45000  0.567200005       1.09238350      0.575676441    
       45060  0.571956515       1.09238350      0.578184843    
       45120  0.579847813       1.10234904      0.582517624    
       45180  0.581555545       1.10234904      0.588527143    
       45240  0.583869576       1.11178875      0.594388783    
       45300  0.587847829       1.11178875      0.599916995    
       45360  0.591782629       1.12817848      0.604949296    
       45420  0.592599988       1.12817848      0.609563291    
       45480  0.595978260       1.14380026      0.613557935    
       45540  0.601652145       1.14380026      0.615892589    
       45600  0.606521726       1.15701640      0.617252409    
       45660  0.607666671       1.15701640      0.618301630    
       45720  0.611717403       1.16720974      0.618289471    
       45780  0.616934776       1.16720974      0.618037462    
       45840  0.622065246       1.17325723      0.618351161    
       45900  0.623288870       1.17325723      0.618703306    
       45960  0.629911125       1.17491794      0.618731737    
       46020  0.636804342       1.17491794      0.617757320    
       46080  0.646695673       1.17842233      0.617637098    
       46140  0.649644434       1.17842233      0.618954778    
       46200  0.657066643       1.18016028      0.619533718    
       46260  0.657066643       1.18016028      0.619389653    
       46320  0.670844436       1.18507600      0.618315697    
       46380  0.683755577       1.18507600      0.616048992    
       46440  0.693799973       1.18679392      0.613236129    
       46500  0.693799973       1.18679392      0.610319674    
       46560  0.704422235       1.18469644      0.607713521    
       46620  0.713644445       1.18469644      0.605274260    
       46680  0.717608690       1.18031681      0.735848725    
       46740  0.722599983       1.18031681      0.747988045    
       46800  0.735599995       1.17688727      0.760872245    
       46860  0.747066677       1.17688727      0.772014976    
       46920  0.750369549       1.17982972      0.781911969    
       46980  0.756600022       1.17982972      0.790946066    
       47040  0.765711129       1.18627977      0.797822714    
       47100  0.772866666       1.18627977      0.806055367    
       47160  0.775521755       1.18936455      0.814399838    
       47220  0.782199979       1.18936455      0.822880626    
       47280  0.793822229       1.18592465      0.832561076    
       47340  0.806066692       1.18592465      0.840512872    
       47400  0.812239110       1.18343306      0.847319126    
       47460  0.818755567       1.18343306      0.854401171    
       47520  0.830777764       1.18629932      0.861206591    
       47580  0.843777776       1.18629932      0.867863953    
       47640  0.848956525       1.18457222      0.873165011    
       47700  0.855844438       1.18457222      0.876933038    
       47760  0.867799997       1.18342137      0.880146980    
       47820  0.876155555       1.18342137      0.883311987    
       47880  0.883543491       1.17733049      0.886870563    
       47940  0.887488902       1.17733049      0.890378714    
       48000  0.900533319       1.16933429      0.894175351    
       48060  0.904933333       1.16933429      0.898397088    
       48120  0.904933333       1.16257262      0.902897298    
       48180  0.911088884       1.16257262      0.908026099    
       48240  0.917688906       1.15674722      0.913534105    
       48300  0.926800013       1.15674722      0.920594037    
       48360  0.926800013       1.15214622      0.929423213    
       48420  0.936866641       1.15214622      0.938883543    
       48480  0.947244465       1.14883578      0.949038267    
       48540  0.957666695       1.14883578      0.957715750    
       48600  0.957666695       1.15265298      0.964910090    
       48660  0.967066646       1.15265298      0.972113788    
       48720  0.976111114       1.15874410      0.978717625    
       48780  0.984244466       1.15874410      0.983404875    
       48840  0.984244466       1.15968943      0.986936092    
       48900  0.996977806       1.15968943      0.991068900    
       48960   1.01184440       1.15859640      0.995797217    
       49020   1.02262223       1.15859640       1.00147617    
       49080   1.02262223       1.15323055       1.00785565    
       49140   1.03117776       1.15323055       1.01514292    
       49200   1.03697777       1.15059173       1.02293289    
       49260   1.04366672       1.15059173       1.03056574    
       49320   1.04366672       1.15060914       1.03794992    
       49380   1.04986668       1.15060914       1.04581380    
       49440   1.05655551       1.15292978       1.05287969    
       49500   1.06234086       1.15292978       1.05844736    
       49560   1.06704450       1.15436864       1.06246650    
       49620   1.07844448       1.15436864       1.06541872    
       49680   1.08924448       1.15324032       1.06877327    
       49740   1.09236360       1.15324032       1.07068491    
       49800   1.09986663       1.14623463       1.07197797    
       49860   1.10926664       1.14623463       1.07493889    
       49920   1.10926664       1.14105999       1.08060050    
       49980   1.10965908       1.14105999       1.08928299    
       50040   1.11027908       1.13385165       1.09981275    
       50100   1.11338091       1.13385165       1.11155403    
       50160   1.11338091       1.13777816       1.12295485    
       50220   1.11668289       1.13777816       1.13363433    
       50280   1.13251221       1.14928305       1.18430662    
