 20190615
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        3480   1.41270006       1.50184298       1.50899994    
        3540   1.41270006       1.50184298       1.50899994    
        3600   1.41583872       1.49742568       1.50899994    
        3660   1.40919995       1.49742568       1.50899994    
        3720   1.40696776       1.49066377       1.50899994    
        3780   1.40733337       1.49066377       1.50899994    
        3840   1.40506446       1.48158407       1.50899994    
        3900   1.40586662       1.48158407       1.50899994    
        3960   1.40329027       1.47364330       1.50899994    
        4020   1.40356672       1.47364330       1.50899994    
        4080   1.40148389       1.46704984       1.50899994    
        4140   1.40143335       1.46704984       1.50899994    
        4200   1.39951611       1.46061015       1.50899994    
        4260   1.40219355       1.46061015       1.50899994    
        4320   1.39953339       1.45493066       1.50899994    
        4380   1.40625811       1.45493066       1.50899994    
        4440   1.39960003       1.44783854       1.50899994    
        4500   1.39960003       1.44783854       1.50899994    
        4560   1.39738715       1.44125986       1.50899994    
        4620   1.39683867       1.44125986       1.50899994    
        4680   1.39870000       1.43748498       1.50899994    
        4740   1.39870000       1.43748498       1.50899994    
        4800   1.39826667       1.43484771       1.50899994    
        4860   1.39826667       1.43484771       1.50899994    
        4920   1.39716661       1.43251312       1.50899994    
        4980   1.39716661       1.43251312       1.50899994    
        5040   1.39593339       1.42983663       1.50899994    
        5100   1.39593339       1.42983663       1.50899994    
        5160   1.39513338       1.42702091       1.50899994    
        5220   1.39761293       1.42702091       1.50899994    
        5280   1.39456666       1.42394674       1.50899994    
        5340   1.39456666       1.42394674       1.50899994    
        5400   1.39683867       1.42088878       1.50899994    
        5460   1.39310002       1.42088878       1.50899994    
        5520   1.38974190       1.41656899       1.50899994    
        5580   1.39113331       1.41656899       1.50899994    
        5640   1.38790321       1.41084206       1.50899994    
        5700   1.38970006       1.41084206       1.50899994    
        5760   1.38667738       1.40404677       1.50899994    
        5820   1.38823330       1.40404677       1.50899994    
        5880   1.38493550       1.39814651       1.50899994    
        5940   1.38610005       1.39814651       1.50899994    
        6000   1.38443339       1.39344633       1.50899994    
        6060   1.38696778       1.39344633       1.50899994    
        6120   1.38429999       1.38803363       1.50899994    
        6180   1.39280641       1.38803363       1.50899994    
        6240   1.38273335       1.38269389       1.50899994    
        6300   1.38273335       1.38269389       1.50899994    
        6360   1.38106453       1.37814367       1.50899994    
        6420   1.38226664       1.37814367       1.50899994    
        6480   1.38141930       1.37354517       1.50899994    
        6540   1.38253331       1.37354517       1.50899994    
        6600   1.38161290       1.36841166       1.50899994    
        6660   1.38253331       1.36841166       1.50899994    
        6720   1.38058066       1.36218619       1.50899994    
        6780   1.38193333       1.36218619       1.50899994    
        6840   1.38048387       1.35395706       1.50899994    
        6900   1.38253331       1.35395706       1.50899994    
        6960   1.38409674       1.34148812       1.50899994    
        7020   1.38558066       1.34148812       1.50899994    
        7080   1.38116670       1.32419240       1.46500003    
        7140   1.38116670       1.32419240       1.46500003    
        7200   1.38438714       1.31172752       1.46500003    
        7260   1.38020003       1.31172752       1.46500003    
        7320   1.37745166       1.30531454       1.46500003    
        7380   1.37870002       1.30531454       1.46500003    
        7440   1.37651610       1.30206251       1.46500003    
        7500   1.37783337       1.30206251       1.46500003    
        7560   1.37558067       1.30243874       1.46500003    
        7620   1.37723339       1.30243874       1.46500003    
        7680   1.37500000       1.30196321       1.46500003    
        7740   1.37619996       1.30196321       1.46500003    
        7800   1.37387097       1.29950964       1.46500003    
        7860   1.37687099       1.29950964       1.46500003    
        7920   1.37409997       1.29787850       1.46500003    
        7980   1.38229036       1.29787850       1.46500003    
        8040   1.37476671       1.29737735       1.46500003    
        8100   1.37170970       1.29737735       1.46500003    
        8160   1.37170970       1.29723585       1.46500003    
        8220   1.37022579       1.29723585       1.46500003    
        8280   1.37156665       1.29550183       1.46500003    
        8340   1.36867738       1.29550183       1.46500003    
