 20190613
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   6.53049183       8.91515732       8.27999973    
        7320   6.54852438       8.88291264       8.27999973    
        7380   6.52311468       8.84494495       8.27999973    
        7440   6.52114773       8.80410862       8.27999973    
        7500   6.53032780       8.76404953       8.27999973    
        7560   6.50131130       8.72585106       8.27999973    
        7620   6.48459005       8.68817139       8.27999973    
        7680   6.47311497       8.64986134       8.27999973    
        7740   6.46311474       8.61091137       8.27999973    
        7800   6.44229507       8.57120419       8.27999973    
        7860   6.41278696       8.52953625       8.27999973    
        7920   6.38770485       8.48404503       8.27999973    
        7980   6.37704897       8.43332481       8.27999973    
        8040   6.36229515       8.37720013       8.27999973    
        8100   6.36016417       8.31632710       8.27999973    
        8160   6.33885241       8.25217247       8.27999973    
        8220   6.33704901       8.18749428       8.27999973    
        8280   6.33557367       8.12568474       8.27999973    
        8340   6.33868837       8.06881142       8.27999973    
        8400   6.32000017       8.01711845       8.27999973    
        8460   6.28852463       7.96929979       8.27999973    
        8520   6.25131130       7.92371273       8.27999973    
        8580   6.24262285       7.88001728       8.27999973    
        8640   6.22950840       7.83948326       8.27999973    
        8700   6.20327854       7.80367422       8.27999973    
        8760   6.18032789       7.77248716       8.27999973    
        8820   6.13688517       7.74333191       8.27999973    
        8880   6.11639357       7.71219587       8.27999973    
        8940   6.11606550       7.67634296       8.27999973    
        9000   6.11163950       7.63564444       8.27999973    
        9060   6.09196711       7.59196234       8.27999973    
        9120   6.07098341       7.54741287       8.27999973    
        9180   6.06245899       7.50339031       8.27999973    
        9240   6.06131124       7.46110249       8.27999973    
        9300   6.05229521       7.42178869       8.27999973    
        9360   6.03475428       7.38519001       8.27999973    
        9420   5.99459028       7.34815979       8.27999973    
        9480   5.98344278       7.30727339       8.27999973    
        9540   5.97983599       7.26207972       8.27999973    
        9600   5.96098375       7.21482563       8.27999973    
        9660   5.94868851       7.16787672       8.27999973    
        9720   5.92606544       7.12223387       8.27999973    
        9780   5.91508198       7.07822084       8.27999973    
        9840   5.88901663       7.03600454       8.27999973    
        9900   5.86360645       6.99614239       8.27999973    
        9960   5.84622955       6.96060085       8.27999973    
       10020   5.82852459       6.93190765       8.27999973    
       10080   5.80508184       6.91094065       8.27999973    
       10140   5.78983593       6.89617538       8.27999973    
       10200   5.77131128       6.88474846       8.27999973    
       10260   5.75131130       6.87398386       8.27999973    
       10320   5.73442602       6.86303997       8.27999973    
       10380   5.72983599       6.85328245       8.27999973    
       10440   5.70196724       6.84634924       8.27999973    
       10500   5.67934418       6.84195280       8.27999973    
       10560   5.66622972       6.83829021       8.27999973    
       10620   5.64819670       6.83421040       8.27999973    
       10680   5.63180351       6.83036089       8.27999973    
       10740   5.61786890       6.82834530       8.27999973    
       10800   5.59508181       6.82926273       8.27999973    
       10860   5.60540962       6.83311319       5.40000010    
       10920   5.58950806       6.83906603       5.40000010    
       10980   5.57754087       6.84560061       5.40000010    
       11040   5.56852436       6.85089970       5.40000010    
       11100   5.55163956       6.85386896       5.40000010    
       11160   5.52459002       6.85470533       5.40000010    
       11220   5.53475428       6.85405493       5.40000010    
       11280   5.52360678       6.85261726       5.40000010    
       11340   5.49459028       6.85137701       5.40000010    
       11400   5.45704937       6.85157299       5.40000010    
       11460   5.42999983       6.85403538       5.40000010    
       11520   5.40590143       6.85852432       5.40000010    
       11580   5.38803291       6.86373043       5.40000010    
       11640   5.36704922       6.86754417       5.40000010    
       11700   5.35344267       6.86766434       5.40000010    
       11760   5.33131170       6.86287022       5.40000010    
       11820   5.32672119       6.85335875       5.40000010    
       11880   5.30098343       6.83972168       5.40000010    
       11940   5.28655720       6.82267857       5.40000010    
       12000   5.26868868       6.80430317       5.40000010    
       12060   5.26459026       6.78893995       5.40000010    
       12120   5.26737690       6.78105593       5.40000010    
       12180   5.26934433       6.78216934       5.40000010    
       12240   5.25262308       6.79027414       5.40000010    
       12300   5.24983597       6.80164003       5.40000010    
       12360   5.23622942       6.81308270       5.40000010    
       12420   5.22032785       6.82413435       5.40000010    
       12480   5.22245884       6.83721304       5.40000010    
       12540   5.20803261       6.85379314       5.40000010    
       12600   5.19770479       6.87197113       5.40000010    
       12660   5.18655729       6.88838816       5.40000010    
       12720   5.19098377       6.90173006       5.40000010    
       12780   5.18901634       6.91301107       5.40000010    
       12840   5.17704916       6.92276573       5.40000010    
       12900   5.17622948       6.93002415       5.40000010    
       12960   5.17704916       6.93430519       5.40000010    
       13020   5.18393421       6.93692064       5.40000010    
       13080   5.19327879       6.93934870       5.40000010    
       13140   5.19819689       6.94211006       5.40000010    
       13200   5.19524574       6.94586468       5.40000010    
       13260   5.20344257       6.95192337       5.40000010    
       13320   5.19770479       6.96140909       5.40000010    
       13380   5.20672131       6.97467709       5.40000010    
       13440   5.21360636       6.99101734       5.40000010    
       13500   5.22786903       7.00817013       5.40000010    
       13560   5.24098349       7.02288198       5.40000010    
       13620   5.24918032       7.03286076       5.40000010    
       13680   5.25737715       7.03828907       5.40000010    
       13740   5.25868845       7.04120207       5.40000010    
       13800   5.26442623       7.04439926       5.40000010    
       13860   5.26655722       7.05077028       5.40000010    
       13920   5.26819658       7.06090641       5.40000010    
       13980   5.26786900       7.07134104       5.40000010    
       14040   5.26540995       7.07808352       5.40000010    
       14100   5.26049185       7.08078671       5.40000010    
       14160   5.24950838       7.08233261       5.40000010    
       14220   5.23688507       7.08482170       5.40000010    
       14280   5.23000002       7.08687496       5.40000010    
       14340   5.22639322       7.08535051       5.40000010    
       14400   5.22442627       7.07908583       5.40000010    
       14460   5.22229528       7.07031918       5.69999981    
       14520   5.21819687       7.06222534       5.69999981    
       14580   5.21524572       7.05689764       5.69999981    
       14640   5.20327854       7.05603552       5.69999981    
       14700   5.19999981       7.06103516       5.69999981    
       14760   5.20049191       7.07165956       5.69999981    
       14820   5.20868874       7.08599615       5.69999981    
       14880   5.21770477       7.10176182       5.69999981    
       14940   5.23295069       7.11734581       5.69999981    
       15000   5.24262285       7.13211346       5.69999981    
       15060   5.25819683       7.14589500       5.69999981    
       15120   5.27573776       7.15893507       5.69999981    
       15180   5.29655743       7.17256975       5.69999981    
       15240   5.31327868       7.18921232       5.69999981    
       15300   5.33049202       7.21071768       5.69999981    
       15360   5.34770489       7.23649216       5.69999981    
       15420   5.35836077       7.26375246       5.69999981    
       15480   5.36999989       7.28971672       5.69999981    
       15540   5.38147545       7.31281614       5.69999981    
       15600   5.38803291       7.33200073       5.69999981    
       15660   5.39704895       7.34698582       5.69999981    
       15720   5.41016388       7.35910034       5.69999981    
       15780   5.41770506       7.37025070       5.69999981    
       15840   5.42344284       7.38081837       5.69999981    
       15900   5.42754078       7.39015341       5.69999981    
       15960   5.43245888       7.39847565       5.69999981    
       16020   5.44163942       7.40604353       5.69999981    
       16080   5.45426226       7.41318703       5.69999981    
       16140   5.46819687       7.42193127       5.69999981    
       16200   5.47770500       7.43533516       5.69999981    
       16260   5.48213100       7.45448542       5.69999981    
       16320   5.49442625       7.47898245       5.69999981    
       16380   5.50016403       7.50873518       5.69999981    
       16440   5.50672150       7.54405975       5.69999981    
       16500   5.51081944       7.58507156       5.69999981    
       16560   5.51245880       7.62996674       5.69999981    
       16620   5.50344276       7.67538881       5.69999981    
       16680   5.49606562       7.71848774       5.69999981    
       16740   5.48786879       7.75712156       5.69999981    
       16800   5.48409843       7.78908968       5.69999981    
       16860   5.48655748       7.81342173       5.69999981    
       16920   5.48032808       7.83163595       5.69999981    
       16980   5.47786903       7.84624004       5.69999981    
       17040   5.47704935       7.85888577       5.69999981    
       17100   5.47672129       7.87057304       5.69999981    
       17160   5.46688509       7.88161182       5.69999981    
       17220   5.45081949       7.89083672       5.69999981    
       17280   5.43541002       7.89638186       5.69999981    
       17340   5.42065573       7.89799213       5.69999981    
       17400   5.40885258       7.89735699       5.69999981    
       17460   5.39459038       7.89538479       5.69999981    
       17520   5.37639332       7.89110041       5.69999981    
       17580   5.36196709       7.88411808       5.69999981    
       17640   5.35819674       7.87503195       5.69999981    
       17700   5.35409832       7.86389732       5.69999981    
       17760   5.35524607       7.85007763       5.69999981    
       17820   5.36868858       7.83360863       5.69999981    
       17880   5.39081955       7.81595659       5.69999981    
       17940   5.40016413       7.79964972       5.69999981    
       18000   5.41655731       7.78733778       5.69999981    
       18060   5.42999983       7.78075027       5.09999990    
       18120   5.44196701       7.78050756       5.09999990    
       18180   5.45098352       7.78617668       5.09999990    
       18240   5.45918036       7.79618549       5.09999990    
       18300   5.47557354       7.80857992       5.09999990    
       18360   5.48737717       7.82133961       5.09999990    
       18420   5.49475431       7.83253288       5.09999990    
       18480   5.49803257       7.84157467       5.09999990    
       18540   5.50459003       7.84982824       5.09999990    
       18600   5.51065588       7.85889482       5.09999990    
       18660   5.52426243       7.86892796       5.09999990    
       18720   5.53803301       7.87867498       5.09999990    
       18780   5.54983616       7.88696909       5.09999990    
       18840   5.55688524       7.89389372       5.09999990    
       18900   5.56754112       7.90018272       5.09999990    
       18960   5.57163954       7.90566492       5.09999990    
       19020   5.57868862       7.90949631       5.09999990    
       19080   5.58819675       7.91154194       5.09999990    
       19140   5.60163927       7.91241312       5.09999990    
       19200   5.61770487       7.91223335       5.09999990    
       19260   5.63295078       7.90887737       5.09999990    
       19320   5.64590168       7.89830923       5.09999990    
       19380   5.65147543       7.87841272       5.09999990    
       19440   5.65885258       7.85181522       5.09999990    
       19500   5.67081976       7.82326174       5.09999990    
       19560   5.68344259       7.79582930       5.09999990    
       19620   5.69524574       7.77068424       5.09999990    
       19680   5.71196699       7.74716616       5.09999990    
       19740   5.72672129       7.72271347       5.09999990    
       19800   5.73655748       7.69480896       5.09999990    
       19860   5.75245905       7.66340208       5.09999990    
       19920   5.76032782       7.62895441       5.09999990    
       19980   5.76442623       7.59102821       5.09999990    
       20040   5.77590179       7.54955482       5.09999990    
       20100   5.78622961       7.50554609       5.09999990    
       20160   5.80196714       7.46141529       5.09999990    
       20220   5.81131124       7.42002630       5.09999990    
       20280   5.82688522       7.38383245       5.09999990    
       20340   5.84491825       7.35463667       5.09999990    
       20400   5.85754108       7.33259726       5.09999990    
       20460   5.86754084       7.31625128       5.09999990    
       20520   5.87622929       7.30456781       5.09999990    
       20580   5.89590168       7.29749012       5.09999990    
       20640   5.90737724       7.29372931       5.09999990    
       20700   5.91836071       7.29051971       5.09999990    
       20760   5.93557358       7.28671694       5.09999990    
       20820   5.96180344       7.28401184       5.09999990    
       20880   5.99786901       7.28426790       5.09999990    
       20940   6.02114773       7.28636503       5.09999990    
       21000   6.04491806       7.28690147       5.09999990    
       21060   6.06737709       7.28401852       5.09999990    
       21120   6.09065580       7.27944708       5.09999990    
       21180   6.11901617       7.27650070       5.09999990    
       21240   6.15098381       7.27714491       5.09999990    
       21300   6.16983604       7.28137970       5.09999990    
       21360   6.18098354       7.28824806       5.09999990    
       21420   6.19213104       7.29672575       5.09999990    
       21480   6.18524599       7.30601931       5.09999990    
       21540   6.17409849       7.31477880       5.09999990    
       21600   6.18721294       7.32038784       5.09999990    
       21660   6.19868851       7.32002163       5.50000000    
       21720   6.20196724       7.31254625       5.50000000    
       21780   6.20524597       7.29899025       5.50000000    
       21840   6.20885229       7.28070593       5.50000000    
       21900   6.20721292       7.25760984       5.50000000    
       21960   6.21311474       7.22974014       5.50000000    
       22020   6.21360636       7.19914341       5.50000000    
       22080   6.22426224       7.16831970       5.50000000    
       22140   6.23688507       7.13837147       5.50000000    
       22200   6.24557400       7.11002350       5.50000000    
       22260   6.25262308       7.08517981       5.50000000    
       22320   6.26213121       7.06620741       5.50000000    
       22380   6.26885223       7.05394745       5.50000000    
       22440   6.27672148       7.04687071       5.50000000    
       22500   6.28934431       7.04236937       5.50000000    
       22560   6.29918051       7.03883457       5.50000000    
       22620   6.31606579       7.03620672       5.50000000    
       22680   6.31229496       7.03499746       5.50000000    
       22740   6.30688524       7.03630447       5.50000000    
       22800   6.29819679       7.04304647       5.50000000    
       22860   6.29327869       7.05875969       5.50000000    
       22920   6.28999996       7.08471632       5.50000000    
       22980   6.29295063       7.11877489       5.50000000    
       23040   6.28245878       7.15645742       5.50000000    
       23100   6.27786875       7.19337273       5.50000000    
