 20190324
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   4.29049158       6.85174179       5.50000000    
        7320   4.28344250       6.83437347       5.50000000    
        7380   4.25836086       6.81522322       5.50000000    
        7440   4.24409819       6.79635096       5.50000000    
        7500   4.23639345       6.77937508       5.50000000    
        7560   4.23131132       6.76441526       5.50000000    
        7620   4.21901655       6.75066137       5.50000000    
        7680   4.21196699       6.73762178       5.50000000    
        7740   4.22590160       6.72681808       5.50000000    
        7800   4.20426226       6.72065449       5.50000000    
        7860   4.21049166       6.71923065       5.50000000    
        7920   4.18262291       6.71941566       5.50000000    
        7980   4.18360662       6.71626282       5.50000000    
        8040   4.20819664       6.70536613       5.50000000    
        8100   4.21016407       6.68568993       5.50000000    
        8160   4.22081947       6.66081905       5.50000000    
        8220   4.23180342       6.63791037       5.50000000    
        8280   4.21459007       6.62318468       5.50000000    
        8340   4.22032785       6.61974716       5.50000000    
        8400   4.19606543       6.62701416       5.50000000    
        8460   4.17147541       6.64099073       5.50000000    
        8520   4.16147518       6.65605354       5.50000000    
        8580   4.16344261       6.66832972       5.50000000    
        8640   4.16655731       6.67744637       5.50000000    
        8700   4.15590143       6.68565226       5.50000000    
        8760   4.11950827       6.69583941       5.50000000    
        8820   4.11213112       6.70981741       5.50000000    
        8880   4.09131145       6.72850513       5.50000000    
        8940   4.07081985       6.75141621       5.50000000    
        9000   4.05491781       6.77653742       5.50000000    
        9060   4.04262304       6.80053711       5.50000000    
        9120   4.01754093       6.81998777       5.50000000    
        9180   4.00754118       6.83346367       5.50000000    
        9240   3.98868847       6.84337378       5.50000000    
        9300   3.97721314       6.85466337       5.50000000    
        9360   3.93754101       6.86947966       5.50000000    
        9420   3.91295075       6.88465595       5.50000000    
        9480   3.89360666       6.89524174       5.50000000    
        9540   3.87672138       6.89836693       5.50000000    
        9600   3.84426236       6.89392471       5.50000000    
        9660   3.82163930       6.88468027       5.50000000    
        9720   3.80311465       6.87508011       5.50000000    
        9780   3.77688527       6.86874199       5.50000000    
        9840   3.76180339       6.86622143       5.50000000    
        9900   3.77114749       6.86507082       5.50000000    
        9960   3.75229502       6.86177015       5.50000000    
       10020   3.72803283       6.85338879       5.50000000    
       10080   3.72426224       6.83821917       5.50000000    
       10140   3.71147537       6.81527424       5.50000000    
       10200   3.70147538       6.78428364       5.50000000    
       10260   3.69934416       6.74663401       5.50000000    
       10320   3.68737698       6.70562744       5.50000000    
       10380   3.68278694       6.66537714       5.50000000    
       10440   3.64508200       6.62906313       5.50000000    
       10500   3.60065579       6.59798908       5.50000000    
       10560   3.61491799       6.57174730       5.50000000    
       10620   3.64606547       6.54917336       5.50000000    
       10680   3.62344265       6.52937508       5.50000000    
       10740   3.59016395       6.51209211       5.50000000    
       10800   3.55901647       6.49793053       5.50000000    
       10860   3.54983616       6.48787594       3.70000005    
       10920   3.53967214       6.48245621       3.70000005    
       10980   3.50327873       6.48190403       3.70000005    
       11040   3.46639347       6.48587036       3.70000005    
       11100   3.42934418       6.49349594       3.70000005    
       11160   3.40147543       6.50443459       3.70000005    
       11220   3.37573767       6.51872015       3.70000005    
       11280   3.33639336       6.53638172       3.70000005    
       11340   3.29180336       6.55658865       3.70000005    
       11400   3.25131154       6.57772875       3.70000005    
       11460   3.22622943       6.59870625       3.70000005    
       11520   3.18114758       6.61903524       3.70000005    
       11580   3.14672136       6.63870859       3.70000005    
       11640   3.08442616       6.65829992       3.70000005    
       11700   3.04180336       6.67734623       3.70000005    
       11760   3.00000000       6.69251966       3.70000005    
       11820   2.95737696       6.69855642       3.70000005    
       11880   2.93032789       6.69096375       3.70000005    
       11940   2.90360665       6.66832113       3.70000005    
       12000   2.88147545       6.63295317       3.70000005    
       12060   2.88229513       6.59044313       3.70000005    
       12120   2.87655735       6.54766178       3.70000005    
       12180   2.85245895       6.50986528       3.70000005    
       12240   2.83606553       6.47951698       3.70000005    
       12300   2.80262303       6.45716286       3.70000005    
       12360   2.79770494       6.44236851       3.70000005    
       12420   2.80704927       6.43394804       3.70000005    
       12480   2.77180338       6.42996120       3.70000005    
       12540   2.73721313       6.42793608       3.70000005    
       12600   2.72081971       6.42548513       3.70000005    
       12660   2.71672130       6.42123652       3.70000005    
       12720   2.70409846       6.41458273       3.70000005    
       12780   2.65983605       6.40508080       3.70000005    
       12840   2.65049171       6.39280033       3.70000005    
       12900   2.64934421       6.37931299       3.70000005    
       12960   2.64573765       6.36807585       3.70000005    
       13020   2.63836074       6.36317253       3.70000005    
       13080   2.62081957       6.36697531       3.70000005    
       13140   2.57442617       6.37891865       3.70000005    
       13200   2.54131150       6.39682579       3.70000005    
       13260   2.52655745       6.41814184       3.70000005    
       13320   2.52295089       6.43946218       3.70000005    
       13380   2.49672127       6.45691395       3.70000005    
       13440   2.45950818       6.46846962       3.70000005    
       13500   2.42180324       6.47474194       3.70000005    
       13560   2.37311482       6.47740841       3.70000005    
       13620   2.34360647       6.47775555       3.70000005    
       13680   2.31754088       6.47660398       3.70000005    
       13740   2.29377055       6.47497463       3.70000005    
       13800   2.28278685       6.47453928       3.70000005    
       13860   2.26409841       6.47766066       3.70000005    
       13920   2.25147533       6.48652411       3.70000005    
       13980   2.23295093       6.50184822       3.70000005    
       14040   2.20967221       6.52241421       3.70000005    
       14100   2.21000004       6.54592514       3.70000005    
       14160   2.20442629       6.57073545       3.70000005    
       14220   2.16721320       6.59651136       3.70000005    
       14280   2.12754107       6.62318134       3.70000005    
       14340   2.10295081       6.64994717       3.70000005    
       14400   2.09606552       6.67638159       3.70000005    
       14460   2.10344267       6.70362759       3.17000008    
       14520   2.08262300       6.73277330       3.17000008    
       14580   2.06819677       6.76261759       3.17000008    
       14640   2.08983612       6.79001427       3.17000008    
       14700   2.10295081       6.81215000       3.17000008    
       14760   2.10836077       6.82786465       3.17000008    
       14820   2.11245894       6.83685923       3.17000008    
       14880   2.11459017       6.83864689       3.17000008    
       14940   2.13377047       6.83382845       3.17000008    
       15000   2.15557384       6.82521629       3.17000008    
       15060   2.16737700       6.81573820       3.17000008    
       15120   2.17475414       6.80665398       3.17000008    
       15180   2.17557383       6.79881573       3.17000008    
       15240   2.17147541       6.79328918       3.17000008    
       15300   2.16327858       6.79069424       3.17000008    
       15360   2.12721300       6.79152250       3.17000008    
       15420   2.10049176       6.79682732       3.17000008    
       15480   2.07098365       6.80786514       3.17000008    
       15540   2.04688525       6.82491493       3.17000008    
       15600   2.02491808       6.84619188       3.17000008    
       15660   2.00344253       6.86865282       3.17000008    
       15720   1.96081972       6.88926554       3.17000008    
       15780   1.93295085       6.90544128       3.17000008    
       15840   1.90590167       6.91493130       3.17000008    
       15900   1.87721312       6.91595173       3.17000008    
       15960   1.85868847       6.90754890       3.17000008    
       16020   1.83327866       6.88984346       3.17000008    
       16080   1.78606558       6.86384630       3.17000008    
       16140   1.77344263       6.83160639       3.17000008    
       16200   1.76409841       6.79658985       3.17000008    
       16260   1.75590169       6.76290798       3.17000008    
       16320   1.74721313       6.73325777       3.17000008    
       16380   1.72590160       6.70820284       3.17000008    
       16440   1.71819675       6.68666077       3.17000008    
       16500   1.69852459       6.66688919       3.17000008    
       16560   1.68573773       6.64700842       3.17000008    
       16620   1.66590166       6.62509489       3.17000008    
       16680   1.65639341       6.59994650       3.17000008    
       16740   1.64360654       6.57203865       3.17000008    
       16800   1.65196717       6.54273844       3.17000008    
       16860   1.64688528       6.51332617       3.17000008    
       16920   1.63672125       6.48628664       3.17000008    
       16980   1.60098362       6.46608067       3.17000008    
       17040   1.59524596       6.45668840       3.17000008    
       17100   1.59934425       6.45876360       3.17000008    
       17160   1.58655739       6.47015047       3.17000008    
       17220   1.59311473       6.48761463       3.17000008    
       17280   1.59278691       6.50750971       3.17000008    
       17340   1.58245897       6.52536106       3.17000008    
       17400   1.56442618       6.53601885       3.17000008    
       17460   1.52672136       6.53542566       3.17000008    
       17520   1.49344265       6.52372313       3.17000008    
       17580   1.45655739       6.50531578       3.17000008    
       17640   1.42508197       6.48655272       3.17000008    
       17700   1.39852464       6.47241831       3.17000008    
       17760   1.37032783       6.46410513       3.17000008    
       17820   1.34688520       6.46006060       3.17000008    
       17880   1.33622956       6.45868492       3.17000008    
       17940   1.32885242       6.45991945       3.17000008    
       18000   1.31213117       6.46415949       3.17000008    
       18060   1.29081964       6.46987724       1.89999998    
       18120   1.26590168       6.47394514       1.89999998    
       18180   1.24786890       6.47385645       1.89999998    
       18240   1.22081971       6.46860552       1.89999998    
       18300   1.18606555       6.45884705       1.89999998    
       18360   1.14459014       6.44680214       1.89999998    
       18420   1.09950817       6.43478823       1.89999998    
       18480   1.05852461       6.42387009       1.89999998    
       18540   1.02852464       6.41374636       1.89999998    
       18600  0.990327895       6.40307999       1.89999998    
       18660  0.954262316       6.39112520       1.89999998    
       18720  0.925573766       6.37932491       1.89999998    
       18780  0.902131140       6.37007570       1.89999998    
       18840  0.884098351       6.36503839       1.89999998    
       18900  0.863934398       6.36503315       1.89999998    
       18960  0.840163946       6.37007284       1.89999998    
       19020  0.830655754       6.37877846       1.89999998    
       19080  0.827540994       6.38936949       1.89999998    
       19140  0.830491781       6.40208006       1.89999998    
       19200  0.819344282       6.41703081       1.89999998    
       19260  0.811967194       6.43120146       1.89999998    
       19320  0.799344242       6.44143343       1.89999998    
       19380  0.797704935       6.44823170       1.89999998    
       19440  0.790655732       6.45579720       1.89999998    
       19500  0.781311452       6.46902895       1.89999998    
       19560  0.775245905       6.49010658       1.89999998    
       19620  0.775245905       6.51670504       1.89999998    
       19680  0.766229510       6.54370642       1.89999998    
       19740  0.765081942       6.56794691       1.89999998    
       19800  0.751803279       6.58977127       1.89999998    
       19860  0.730163932       6.60972929       1.89999998    
       19920  0.707213104       6.62647247       1.89999998    
       19980  0.681803286       6.63788939       1.89999998    
       20040  0.667704940       6.64321041       1.89999998    
       20100  0.651311457       6.64300489       1.89999998    
       20160  0.633770466       6.63831043       1.89999998    
       20220  0.606721282       6.63023329       1.89999998    
       20280  0.593278706       6.62023115       1.89999998    
       20340  0.577704906       6.61076212       1.89999998    
       20400  0.555573761       6.60470343       1.89999998    
       20460  0.533770502       6.60322142       1.89999998    
       20520  0.512950838       6.60508394       1.89999998    
       20580  0.494098365       6.60695028       1.89999998    
       20640  0.477377057       6.60442638       1.89999998    
       20700  0.456885248       6.59567070       1.89999998    
       20760  0.437540978       6.58269358       1.89999998    
       20820  0.421967208       6.56892300       1.89999998    
       20880  0.399836063       6.55709457       1.89999998    
       20940  0.388688534       6.54950762       1.89999998    
       21000  0.394426227       6.54978943       1.89999998    
       21060  0.404754102       6.56207466       1.89999998    
       21120  0.417868853       6.58621502       1.89999998    
       21180  0.424918026       6.61619473       1.89999998    
       21240  0.423770487       6.64310360       1.89999998    
       21300  0.419672132       6.65997076       1.89999998    
       21360  0.418360651       6.66423607       1.89999998    
       21420  0.414262295       6.65694618       1.89999998    
       21480  0.418360651       6.64121485       1.89999998    
       21540  0.421147555       6.62107801       1.89999998    
       21600  0.425245911       6.60005236       1.89999998    
       21660  0.432950824       6.58032560       1.33000004    
