 20190608
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   3.27114749       3.98451161       3.29999995    
        7320   3.26295090       3.98512459       3.29999995    
        7380   3.26065564       3.98596001       3.29999995    
        7440   3.27868843       3.98572159       3.29999995    
        7500   3.29229498       3.98345089       3.29999995    
        7560   3.31147552       3.97884798       3.29999995    
        7620   3.30819678       3.97235942       3.29999995    
        7680   3.33918023       3.96501493       3.29999995    
        7740   3.37852454       3.95809913       3.29999995    
        7800   3.41508198       3.95265055       3.29999995    
        7860   3.40065575       3.94914770       3.29999995    
        7920   3.41737700       3.94756317       3.29999995    
        7980   3.44852448       3.94757509       3.29999995    
        8040   3.47442627       3.94862080       3.29999995    
        8100   3.51016402       3.94978786       3.29999995    
        8160   3.52868843       3.94987583       3.29999995    
        8220   3.55245900       3.94758940       3.29999995    
        8280   3.57754087       3.94187641       3.29999995    
        8340   3.63655734       3.93238640       3.29999995    
        8400   3.67229509       3.91958523       3.29999995    
        8460   3.72524595       3.90464950       3.29999995    
        8520   3.75606561       3.88883901       3.29999995    
        8580   3.79131150       3.87297678       3.29999995    
        8640   3.81803274       3.85767484       3.29999995    
        8700   3.85950828       3.84359169       3.29999995    
        8760   3.90360665       3.83137345       3.29999995    
        8820   3.95114756       3.82149625       3.29999995    
        8880   3.96262288       3.81397605       3.29999995    
        8940   3.99163938       3.80815554       3.29999995    
        9000   4.00196743       3.80278468       3.29999995    
        9060   4.01459026       3.79613161       3.29999995    
        9120   4.00606537       3.78617311       3.29999995    
        9180   4.01950836       3.77090311       3.29999995    
        9240   4.02032804       3.74881864       3.29999995    
        9300   4.01868868       3.71964145       3.29999995    
        9360   4.00557375       3.68465924       3.29999995    
        9420   3.99459028       3.64635658       3.29999995    
        9480   3.99655747       3.60762620       3.29999995    
        9540   4.00377035       3.57097936       3.29999995    
        9600   4.03000021       3.53812099       3.29999995    
        9660   4.05098343       3.50981450       3.29999995    
        9720   4.06081963       3.48600459       3.29999995    
        9780   4.08163929       3.46615052       3.29999995    
        9840   4.09606552       3.44952559       3.29999995    
        9900   4.11000013       3.43510699       3.29999995    
        9960   4.14524603       3.42103648       3.29999995    
       10020   4.16901636       3.40522885       3.29999995    
       10080   4.17196703       3.38746762       3.29999995    
       10140   4.20032787       3.36941004       3.29999995    
       10200   4.22852468       3.35237551       3.29999995    
       10260   4.24901628       3.33615351       3.29999995    
       10320   4.26655722       3.31907082       3.29999995    
       10380   4.29229498       3.29905868       3.29999995    
       10440   4.33754110       3.27462244       3.29999995    
       10500   4.37147522       3.24518371       3.29999995    
       10560   4.40196705       3.21090341       3.29999995    
       10620   4.43229485       3.17250252       3.29999995    
       10680   4.45196724       3.13072991       3.29999995    
       10740   4.48065567       3.08582973       3.29999995    
       10800   4.50803280       3.03745294       3.29999995    
       10860   4.50606537       2.98521352       4.09999990    
       10920   4.51918030       2.92935061       4.09999990    
       10980   4.53081989       2.87096405       4.09999990    
       11040   4.53721333       2.81180692       4.09999990    
       11100   4.54180336       2.75386810       4.09999990    
       11160   4.55606556       2.69884396       4.09999990    
       11220   4.56311464       2.64766550       4.09999990    
       11280   4.58442640       2.60051489       4.09999990    
       11340   4.59754086       2.55702591       4.09999990    
       11400   4.60081959       2.51654625       4.09999990    
       11460   4.60327864       2.47837758       4.09999990    
       11520   4.63491821       2.44198847       4.09999990    
       11580   4.65098381       2.40717912       4.09999990    
       11640   4.65918016       2.37418699       4.09999990    
       11700   4.67475414       2.34354186       4.09999990    
       11760   4.67147541       2.31578517       4.09999990    
       11820   4.68901634       2.29143000       4.09999990    
       11880   4.69770479       2.27138901       4.09999990    
       11940   4.70377064       2.25715685       4.09999990    
       12000   4.70049191       2.25020051       4.09999990    
       12060   4.69704914       2.25041795       4.09999990    
       12120   4.68967199       2.25542378       4.09999990    
       12180   4.69131136       2.26191401       4.09999990    
       12240   4.69704914       2.26734519       4.09999990    
       12300   4.70934439       2.27045679       4.09999990    
       12360   4.71131134       2.27073574       4.09999990    
       12420   4.70901632       2.26790118       4.09999990    
       12480   4.70967197       2.26188397       4.09999990    
       12540   4.72442627       2.25296092       4.09999990    
       12600   4.73475409       2.24175167       4.09999990    
       12660   4.75442600       2.22906947       4.09999990    
       12720   4.77491808       2.21573377       4.09999990    
       12780   4.81868839       2.20255995       4.09999990    
       12840   4.83688545       2.19042253       4.09999990    
       12900   4.86114740       2.18029642       4.09999990    
       12960   4.89475393       2.17328930       4.09999990    
       13020   4.93409824       2.17064404       4.09999990    
       13080   4.98409843       2.17362165       4.09999990    
       13140   5.01081944       2.18268514       4.09999990    
       13200   5.04081964       2.19611120       4.09999990    
       13260   5.06672144       2.20997167       4.09999990    
       13320   5.09196711       2.22054553       4.09999990    
       13380   5.11442614       2.22668672       4.09999990    
       13440   5.12622929       2.22963881       4.09999990    
       13500   5.15770483       2.23127842       4.09999990    
       13560   5.18229485       2.23329449       4.09999990    
       13620   5.20147562       2.23681569       4.09999990    
       13680   5.23065567       2.24103522       4.09999990    
       13740   5.27524567       2.24353218       4.09999990    
       13800   5.30639362       2.24243617       4.09999990    
       13860   5.30783319       2.23737693       4.09999990    
       13920   5.35233355       2.22927141       4.09999990    
       13980   5.38450003       2.21992111       4.09999990    
       14040   5.41366673       2.21199894       4.09999990    
       14100   5.43566656       2.20803428       4.09999990    
       14160   5.46766663       2.20894623       4.09999990    
       14220   5.51300001       2.21437407       4.09999990    
       14280   5.55950022       2.22391534       4.09999990    
       14340   5.60616684       2.23759937       4.09999990    
       14400   5.65433311       2.25558448       4.09999990    
       14460   5.69883347       2.27787638       4.46999979    
       14520   5.75033331       2.30471301       4.46999979    
       14580   5.80166674       2.33701253       4.46999979    
       14640   5.85666656       2.37552595       4.46999979    
       14700   5.91300011       2.41940713       4.46999979    
       14760   5.96583319       2.46600652       4.46999979    
       14820   6.02133322       2.51263976       4.46999979    
       14880   6.07633352       2.55797338       4.46999979    
       14940   6.12449980       2.60151696       4.46999979    
       15000   6.17000008       2.64230347       4.46999979    
       15060   6.20966673       2.67868638       4.46999979    
       15120   6.25033331       2.70971870       4.46999979    
       15180   6.28783321       2.73595405       4.46999979    
       15240   6.32649994       2.75866199       4.46999979    
       15300   6.36700010       2.77925920       4.46999979    
