 20190317
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   10.1806555       8.15990353       9.77999973    
        7320   10.1449184       8.13699913       9.77999973    
        7380   10.1096725       8.10334873       9.77999973    
        7440   10.1199999       8.06398392       9.77999973    
        7500   10.1131144       8.02519035       9.77999973    
        7560   10.1168852       7.98960352       9.77999973    
        7620   10.1165571       7.95434046       9.77999973    
        7680   10.1214752       7.91449547       9.77999973    
        7740   10.1026230       7.86898565       9.77999973    
        7800   10.0977049       7.82302856       9.77999973    
        7860   10.0690165       7.78459930       9.77999973    
        7920   10.0413113       7.75715494       9.77999973    
        7980   10.0552464       7.73744488       9.77999973    
        8040   10.0790167       7.71918583       9.77999973    
        8100   10.0652456       7.69853258       9.77999973    
        8160   10.0565577       7.67818022       9.77999973    
        8220   10.0570488       7.66150141       9.77999973    
        8280   10.0693445       7.64459372       9.77999973    
        8340   10.0657377       7.61995840       9.77999973    
        8400   10.0403280       7.58522081       9.77999973    
        8460   10.0214758       7.54586983       9.77999973    
        8520   10.0080328       7.50976658       9.77999973    
        8580   9.98098373       7.48126745       9.77999973    
        8640   9.97803307       7.45786238       9.77999973    
        8700   9.94278717       7.43201828       9.77999973    
        8760   9.90721321       7.39868975       9.77999973    
        8820   9.86147499       7.35803890       9.77999973    
        8880   9.83770466       7.31441212       9.77999973    
        8940   9.79065609       7.27460527       9.77999973    
        9000   9.77590179       7.24524117       9.77999973    
        9060   9.77524567       7.22761297       9.77999973    
        9120   9.77163887       7.21713400       9.77999973    
        9180   9.77950859       7.20805216       9.77999973    
        9240   9.74754143       7.19524813       9.77999973    
        9300   9.72262287       7.17642164       9.77999973    
        9360   9.72918034       7.15225267       9.77999973    
        9420   9.68180370       7.12584782       9.77999973    
        9480   9.62409878       7.09960604       9.77999973    
        9540   9.63147545       7.07494116       9.77999973    
        9600   9.61508179       7.05370426       9.77999973    
        9660   9.58721352       7.03543282       9.77999973    
        9720   9.55606556       7.01635075       9.77999973    
        9780   9.51590157       6.99261904       9.77999973    
        9840   9.48426247       6.96246195       9.77999973    
        9900   9.47639370       6.92620564       9.77999973    
        9960   9.43983650       6.88647461       9.77999973    
       10020   9.41114712       6.84703064       9.77999973    
       10080   9.37754059       6.81062126       9.77999973    
       10140   9.36655712       6.77744484       9.77999973    
       10200   9.34360695       6.74595451       9.77999973    
       10260   9.33541012       6.71420956       9.77999973    
       10320   9.32196712       6.68173409       9.77999973    
       10380   9.33393478       6.65008402       9.77999973    
       10440   9.32377052       6.61893749       9.77999973    
       10500   9.32163906       6.58585644       9.77999973    
       10560   9.29163933       6.54948139       9.77999973    
       10620   9.24737740       6.50877333       9.77999973    
       10680   9.20786858       6.46413469       9.77999973    
       10740   9.19262314       6.41944122       9.77999973    
       10800   9.18442631       6.38010025       9.77999973    
       10860   9.14049149       6.34876251       11.3000002    
       10920   9.12704945       6.32471895       11.3000002    
       10980   9.12131119       6.30502558       11.3000002    
       11040   9.11475372       6.28630066       11.3000002    
       11100   9.12327862       6.26599503       11.3000002    
       11160   9.11049175       6.24413824       11.3000002    
       11220   9.09540939       6.22269630       11.3000002    
       11280   9.10393429       6.20281458       11.3000002    
       11340   9.05721283       6.18349028       11.3000002    
       11400   9.04295063       6.16108990       11.3000002    
       11460   9.02704906       6.13107920       11.3000002    
       11520   9.00000000       6.09108400       11.3000002    
       11580   8.95688534       6.04209900       11.3000002    
       11640   8.91721344       5.98776436       11.3000002    
       11700   8.87754059       5.93175173       11.3000002    
       11760   8.83983612       5.87659788       11.3000002    
