 20190502
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7200   4.43672132       5.81614351       4.53000021    
        7260   4.44032764       5.76814842       4.53000021    
        7320   4.43655729       5.71307802       4.53000021    
        7380   4.44065571       5.65544462       4.53000021    
        7440   4.43655729       5.60336590       4.53000021    
        7500   4.42295074       5.56519604       4.53000021    
        7560   4.42180347       5.54442024       4.53000021    
        7620   4.39524603       5.53796673       4.53000021    
        7680   4.39081955       5.53927422       4.53000021    
        7740   4.40672112       5.54205656       4.53000021    
        7800   4.40180349       5.54232502       4.53000021    
        7860   4.39590168       5.53859091       4.53000021    
        7920   4.38737726       5.53116941       4.53000021    
        7980   4.38229513       5.52120781       4.53000021    
        8040   4.38475418       5.50989008       4.53000021    
        8100   4.35032797       5.49838781       4.53000021    
        8160   4.34836054       5.48774910       4.53000021    
        8220   4.33983612       5.47869587       4.53000021    
        8280   4.33606577       5.47154856       4.53000021    
        8340   4.34311485       5.46593904       4.53000021    
        8400   4.34868860       5.46094370       4.53000021    
        8460   4.34868860       5.45577002       4.53000021    
        8520   4.36885262       5.44985247       4.53000021    
        8580   4.37491798       5.44267416       4.53000021    
        8640   4.38639355       5.43344355       4.53000021    
        8700   4.38360643       5.42135715       4.53000021    
        8760   4.39049196       5.40707111       4.53000021    
        8820   4.38819695       5.39336729       4.53000021    
        8880   4.39590168       5.38341331       4.53000021    
        8940   4.38524580       5.37870550       4.53000021    
        9000   4.37442636       5.37839794       4.53000021    
        9060   4.37934446       5.37981462       4.53000021    
        9120   4.36426210       5.37937450       4.53000021    
        9180   4.37868834       5.37359953       4.53000021    
        9240   4.37344265       5.36016798       4.53000021    
        9300   4.35426235       5.33866930       4.53000021    
        9360   4.35311460       5.31050777       4.53000021    
        9420   4.35262299       5.27802658       4.53000021    
        9480   4.34688520       5.24343824       4.53000021    
        9540   4.34245920       5.20851374       4.53000021    
        9600   4.34245920       5.17572165       4.53000021    
        9660   4.32885265       5.14778662       4.53000021    
        9720   4.31163931       5.12646580       4.53000021    
        9780   4.29819679       5.11164474       4.53000021    
        9840   4.30114746       5.10184097       4.53000021    
        9900   4.29524612       5.09469128       4.53000021    
        9960   4.28672123       5.08769846       4.53000021    
       10020   4.28131151       5.07905722       4.53000021    
       10080   4.29032803       5.06808853       4.53000021    
       10140   4.29278708       5.05521584       4.53000021    
       10200   4.30098343       5.04171658       4.53000021    
       10260   4.31081963       5.02924204       4.53000021    
       10320   4.33540964       5.01895523       4.53000021    
       10380   4.35295105       5.01096392       4.53000021    
       10440   4.37639332       5.00438309       4.53000021    
       10500   4.39770508       4.99767208       4.53000021    
       10560   4.41409826       4.98945808       4.53000021    
       10620   4.44721317       4.97935724       4.53000021    
       10680   4.47754097       4.96789932       4.53000021    
       10740   4.50032806       4.95621490       4.53000021    
       10800   4.52819681       4.94580841       3.95000005    
       10860   4.54262304       4.93852091       3.95000005    
       10920   4.56852436       4.93596792       3.95000005    
       10980   4.59278679       4.93801260       3.95000005    
       11040   4.60508204       4.94114971       3.95000005    
       11100   4.62836075       4.93993711       3.95000005    
       11160   4.64475393       4.93073177       3.95000005    
       11220   4.64967203       4.91378593       3.95000005    
       11280   4.67918015       4.89204025       3.95000005    
       11340   4.69295073       4.86872768       3.95000005    
       11400   4.69131136       4.84612560       3.95000005    
       11460   4.70098352       4.82544756       3.95000005    
       11520   4.71295071       4.80710268       3.95000005    
       11580   4.72852468       4.79103041       3.95000005    
       11640   4.74180317       4.77712250       3.95000005    
       11700   4.75245905       4.76533127       3.95000005    
       11760   4.76016378       4.75560808       3.95000005    
       11820   4.75147533       4.74787855       3.95000005    
       11880   4.74934435       4.74200726       3.95000005    
       11940   4.73704910       4.73763180       3.95000005    
       12000   4.71655750       4.73405075       3.95000005    
       12060   4.70311499       4.73031044       3.95000005    
       12120   4.67901659       4.72567368       3.95000005    
       12180   4.65606546       4.71950340       3.95000005    
       12240   4.64655733       4.71093845       3.95000005    
       12300   4.61262274       4.69905615       3.95000005    
       12360   4.60196733       4.68335295       3.95000005    
       12420   4.59540987       4.66423512       3.95000005    
       12480   4.58098364       4.64288712       3.95000005    
       12540   4.56016397       4.62051201       3.95000005    
       12600   4.54213095       4.59777498       3.95000005    
       12660   4.52163935       4.57508755       3.95000005    
       12720   4.50114775       4.55282640       3.95000005    
       12780   4.48721313       4.53143835       3.95000005    
       12840   4.45885229       4.51126051       3.95000005    
       12900   4.44524574       4.49232101       3.95000005    
       12960   4.44360638       4.47416782       3.95000005    
       13020   4.42967224       4.45591259       3.95000005    
       13080   4.41491795       4.43693304       3.95000005    
       13140   4.39196730       4.41769934       3.95000005    
       13200   4.38327885       4.39969063       3.95000005    
       13260   4.38081980       4.38417101       3.95000005    
       13320   4.36819649       4.37181902       3.95000005    
       13380   4.35016394       4.36337233       3.95000005    
       13440   4.33573771       4.35973930       3.95000005    
       13500   4.34180307       4.36159945       3.95000005    
       13560   4.33377028       4.36846161       3.95000005    
       13620   4.33786869       4.37851620       3.95000005    
       13680   4.35344267       4.39057398       3.95000005    
       13740   4.35508204       4.40484381       3.95000005    
       13800   4.35754108       4.42173767       3.95000005    
       13860   4.35918045       4.44152641       3.95000005    
       13920   4.36901617       4.46468019       3.95000005    
       13980   4.36786890       4.49140930       3.95000005    
       14040   4.36704922       4.52074718       3.95000005    
       14100   4.36819649       4.54986143       3.95000005    
       14160   4.36459017       4.57509851       3.95000005    
       14220   4.36016417       4.59405994       3.95000005    
       14280   4.35475397       4.60676861       3.95000005    
       14340   4.34950829       4.61508608       3.95000005    
       14400   4.34311485       4.62139463       3.79999995    
       14460   4.33819675       4.62792873       3.79999995    
       14520   4.34344244       4.63619947       3.79999995    
       14580   4.34229517       4.64627028       3.79999995    
       14640   4.34196711       4.65675449       3.79999995    
       14700   4.34278679       4.66585398       3.79999995    
       14760   4.34278679       4.67264557       3.79999995    
       14820   4.34819651       4.67740870       3.79999995    
       14880   4.36213112       4.68136406       3.79999995    
       14940   4.36622953       4.68629456       3.79999995    
       15000   4.37081957       4.69408655       3.79999995    
       15060   4.37295103       4.70601225       3.79999995    
       15120   4.37393427       4.72199917       3.79999995    
       15180   4.38327885       4.74068117       3.79999995    
       15240   4.39016390       4.75999498       3.79999995    
       15300   4.39016390       4.77807426       3.79999995    
       15360   4.39262295       4.79423141       3.79999995    
       15420   4.41196728       4.80831528       3.79999995    
       15480   4.43606567       4.81898546       3.79999995    
       15540   4.46114731       4.82421398       3.79999995    
       15600   4.48655748       4.82316685       3.79999995    
       15660   4.51524591       4.81640100       3.79999995    
       15720   4.53409815       4.80522203       3.79999995    
       15780   4.56327868       4.79172945       3.79999995    
       15840   4.58786869       4.77898169       3.79999995    
       15900   4.61459017       4.77035904       3.79999995    
       15960   4.65016413       4.76838732       3.79999995    
       16020   4.68081951       4.77349758       3.79999995    
       16080   4.70541000       4.78363991       3.79999995    
       16140   4.74032784       4.79543591       3.79999995    
       16200   4.77704906       4.80614328       3.79999995    
       16260   4.81885242       4.81434345       3.79999995    
       16320   4.86360645       4.81970263       3.79999995    
       16380   4.89770508       4.82262707       3.79999995    
       16440   4.93491793       4.82378674       3.79999995    
       16500   4.96819687       4.82372570       3.79999995    
       16560   4.99491787       4.82291651       3.79999995    
       16620   5.00721312       4.82223082       3.79999995    
       16680   5.03721333       4.82329941       3.79999995    
       16740   5.06065559       4.82755232       3.79999995    
       16800   5.09639359       4.83471584       3.79999995    
       16860   5.11901617       4.84309864       3.79999995    
       16920   5.14688540       4.85073471       3.79999995    
       16980   5.17885256       4.85564375       3.79999995    
       17040   5.21245909       4.85554409       3.79999995    
       17100   5.25065565       4.84813595       3.79999995    
       17160   5.26836061       4.83254862       3.79999995    
       17220   5.29786873       4.81022406       3.79999995    
       17280   5.31590176       4.78261852       3.79999995    
       17340   5.32409859       4.74881172       3.79999995    
       17400   5.33885241       4.70713568       3.79999995    
       17460   5.35573769       4.65746260       3.79999995    
       17520   5.35819674       4.60121918       3.79999995    
       17580   5.35901642       4.54066324       3.79999995    
       17640   5.35934448       4.47861242       3.79999995    
       17700   5.35639334       4.41869164       3.79999995    
       17760   5.35065556       4.36419487       3.79999995    
       17820   5.34655714       4.31639147       3.79999995    
       17880   5.34934425       4.27434587       3.79999995    
       17940   5.35278702       4.23615742       3.79999995    
       18000   5.35885239       4.20024681       3.25000000    
       18060   5.36409855       4.16571808       3.25000000    
       18120   5.36295080       4.13225174       3.25000000    
       18180   5.35836077       4.10016870       3.25000000    
       18240   5.35344267       4.07009363       3.25000000    
       18300   5.34803295       4.04208279       3.25000000    
       18360   5.34114742       4.01536703       3.25000000    
       18420   5.33377028       3.98964667       3.25000000    
       18480   5.32672119       3.96658707       3.25000000    
       18540   5.31901646       3.94879007       3.25000000    
       18600   5.30918026       3.93657184       3.25000000    
       18660   5.30311489       3.92700505       3.25000000    
