 20181023
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   5.55540991       7.13342953       6.13000011    
        7320   5.54836082       7.10561275       6.13000011    
        7380   5.53852463       7.08105564       6.13000011    
        7440   5.51393461       7.06188631       6.13000011    
        7500   5.51639366       7.04738951       6.13000011    
        7560   5.53573751       7.03514290       6.13000011    
        7620   5.56737709       7.02264786       6.13000011    
        7680   5.56934404       7.00662613       6.13000011    
        7740   5.52131128       6.98478842       6.13000011    
        7800   5.50819683       6.95752335       6.13000011    
        7860   5.49311495       6.92843008       6.13000011    
        7920   5.48491812       6.90247488       6.13000011    
        7980   5.46721315       6.88283730       6.13000011    
        8040   5.46311474       6.87012053       6.13000011    
        8100   5.46639347       6.86271191       6.13000011    
        8160   5.46393442       6.85853863       6.13000011    
        8220   5.45245886       6.85552359       6.13000011    
        8280   5.46114731       6.85116291       6.13000011    
        8340   5.46491814       6.84215879       6.13000011    
        8400   5.46081972       6.82686996       6.13000011    
        8460   5.45885229       6.80592299       6.13000011    
        8520   5.44213104       6.78163576       6.13000011    
        8580   5.43639326       6.75694370       6.13000011    
        8640   5.44426250       6.73376560       6.13000011    
        8700   5.42590141       6.71183157       6.13000011    
        8760   5.42131138       6.68858194       6.13000011    
        8820   5.40409851       6.66121197       6.13000011    
        8880   5.42295074       6.62852526       6.13000011    
        8940   5.41147518       6.59121180       6.13000011    
        9000   5.40819693       6.55115175       6.13000011    
        9060   5.39377069       6.50899601       6.13000011    
        9120   5.38180351       6.46476889       6.13000011    
        9180   5.37885237       6.41882706       6.13000011    
        9240   5.37229490       6.37138557       6.13000011    
        9300   5.34885263       6.32301569       6.13000011    
        9360   5.32557392       6.27593470       6.13000011    
        9420   5.29147530       6.23337793       6.13000011    
        9480   5.30622959       6.19876862       6.13000011    
        9540   5.30016375       6.17418575       6.13000011    
        9600   5.30672121       6.15805292       6.13000011    
        9660   5.30344248       6.14632940       6.13000011    
        9720   5.29770470       6.13480806       6.13000011    
        9780   5.27508211       6.12042522       6.13000011    
        9840   5.25836086       6.10041952       6.13000011    
        9900   5.25836086       6.07235003       6.13000011    
        9960   5.24770498       6.03648949       6.13000011    
       10020   5.22557354       5.99662971       6.13000011    
       10080   5.22229528       5.95677519       6.13000011    
       10140   5.24524593       5.91814995       6.13000011    
       10200   5.23295069       5.88055325       6.13000011    
       10260   5.22262287       5.84448051       6.13000011    
       10320   5.19114733       5.80984879       6.13000011    
       10380   5.18131161       5.77434826       6.13000011    
       10440   5.16278696       5.73546410       6.13000011    
       10500   5.13737726       5.69318008       6.13000011    
       10560   5.12295103       5.64934158       6.13000011    
       10620   5.09622955       5.60525751       6.13000011    
       10680   5.08803272       5.56058836       6.13000011    
       10740   5.07000017       5.51437950       6.13000011    
       10800   5.04491806       5.46609259       6.13000011    
       10860   5.03491783       5.41581726       4.92999983    
       10920   5.03327847       5.36375856       4.92999983    
       10980   5.02590179       5.31064177       4.92999983    
       11040   5.02262306       5.25898266       4.92999983    
       11100   5.02032804       5.21240902       4.92999983    
       11160   5.01688528       5.17404461       4.92999983    
       11220   5.00344276       5.14587688       4.92999983    
       11280   4.99393463       5.12771130       4.92999983    
       11340   4.99803257       5.11743116       4.92999983    
       11400   5.01327848       5.11198139       4.92999983    
       11460   5.00737715       5.10831833       4.92999983    
       11520   4.99868870       5.10365629       4.92999983    
       11580   5.00475407       5.09511375       4.92999983    
       11640   5.00606537       5.08021069       4.92999983    
       11700   4.98885250       5.05763865       4.92999983    
       11760   4.97737694       5.02805328       4.92999983    
       11820   4.97278690       4.99471903       4.92999983    
       11880   4.98344278       4.96183681       4.92999983    
       11940   4.96622944       4.93282938       4.92999983    
       12000   4.95754099       4.90864563       4.92999983    
       12060   4.94442606       4.88784456       4.92999983    
       12120   4.93622971       4.86770821       4.92999983    
       12180   4.94557381       4.84558582       4.92999983    
       12240   4.94180346       4.82016659       4.92999983    
       12300   4.94262314       4.79097319       4.92999983    
       12360   4.95278692       4.75776672       4.92999983    
       12420   4.95901632       4.72066402       4.92999983    
