 20180809
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7200   6.72786903       5.81325006       8.77999973    
        7260   6.72950840       5.79848146       8.77999973    
        7320   6.73803282       5.78111649       8.77999973    
        7380   6.71803284       5.76201820       8.77999973    
        7440   6.74426222       5.74268293       8.77999973    
        7500   6.80573750       5.72472525       8.77999973    
        7560   6.83360672       5.70972538       8.77999973    
        7620   6.83983612       5.69907236       8.77999973    
        7680   6.87508202       5.69319963       8.77999973    
        7740   6.86360645       5.69211769       8.77999973    
        7800   6.87967205       5.69482231       8.77999973    
        7860   6.86983585       5.69830990       8.77999973    
        7920   6.85229492       5.69809389       8.77999973    
        7980   6.88459015       5.69118166       8.77999973    
        8040   6.89606571       5.67730522       8.77999973    
        8100   6.90229511       5.65786028       8.77999973    
        8160   6.91426229       5.63460016       8.77999973    
        8220   6.92409849       5.60820866       8.77999973    
        8280   6.92131138       5.57757807       8.77999973    
        8340   6.90049171       5.54186869       8.77999973    
        8400   6.88065577       5.50202990       8.77999973    
        8460   6.86672115       5.46079540       8.77999973    
        8520   6.86540985       5.42188883       8.77999973    
        8580   6.86836052       5.38824034       8.77999973    
        8640   6.87196732       5.36191559       8.77999973    
        8700   6.88737726       5.34437037       8.77999973    
        8760   6.89065552       5.33607054       8.77999973    
        8820   6.87704897       5.33637333       8.77999973    
        8880   6.87327862       5.34329367       8.77999973    
        8940   6.87278700       5.35402012       8.77999973    
        9000   6.86049175       5.36584425       8.77999973    
        9060   6.86999989       5.37730217       8.77999973    
        9120   6.85032797       5.38830805       8.77999973    
        9180   6.84245920       5.39862680       8.77999973    
        9240   6.82442617       5.40717268       8.77999973    
        9300   6.80147552       5.41220999       8.77999973    
        9360   6.79786873       5.41175652       8.77999973    
        9420   6.79180336       5.40393782       8.77999973    
        9480   6.80377054       5.38794756       8.77999973    
        9540   6.80590153       5.36470413       8.77999973    
        9600   6.76655722       5.33649778       8.77999973    
        9660   6.75918055       5.30610561       8.77999973    
        9720   6.72836065       5.27597618       8.77999973    
        9780   6.70344257       5.24759436       8.77999973    
        9840   6.70786905       5.22091007       8.77999973    
        9900   6.69147539       5.19451618       8.77999973    
        9960   6.63245916       5.16657162       8.77999973    
       10020   6.61245918       5.13621950       8.77999973    
       10080   6.58049202       5.10333300       8.77999973    
       10140   6.54819679       5.06749201       8.77999973    
       10200   6.51786900       5.02827311       8.77999973    
       10260   6.52229500       4.98611212       8.77999973    
       10320   6.51409817       4.94195986       8.77999973    
       10380   6.49131155       4.89776659       8.77999973    
       10440   6.46672153       4.85524797       8.77999973    
       10500   6.47377062       4.81476259       8.77999973    
       10560   6.46098375       4.77582550       8.77999973    
       10620   6.45721292       4.73774385       8.77999973    
       10680   6.44196701       4.69966602       8.77999973    
       10740   6.44147539       4.66093683       8.77999973    
       10800   6.41491795       4.62116766       7.03000021    
       10860   6.38295078       4.58111191       7.03000021    
       10920   6.36655760       4.54204464       7.03000021    
       10980   6.34163952       4.50508499       7.03000021    
       11040   6.33672142       4.47068739       7.03000021    
       11100   6.31508207       4.43816471       7.03000021    
       11160   6.29344273       4.40589380       7.03000021    
       11220   6.25213099       4.37192869       7.03000021    
       11280   6.25540972       4.33412266       7.03000021    
       11340   6.23688507       4.29053926       7.03000021    
       11400   6.23655748       4.24034739       7.03000021    
       11460   6.21770477       4.18499613       7.03000021    
       11520   6.16032791       4.12821150       7.03000021    
       11580   6.15983629       4.07339239       7.03000021    
       11640   6.11688519       4.02260637       7.03000021    
       11700   6.09344244       3.97676682       7.03000021    
       11760   6.08163929       3.93568969       7.03000021    
       11820   6.08524609       3.89808059       7.03000021    
       11880   6.07672119       3.86235952       7.03000021    
       11940   6.06901646       3.82656360       7.03000021    
       12000   6.06819677       3.78811193       7.03000021    
       12060   6.06918049       3.74418306       7.03000021    
       12120   6.06295061       3.69298577       7.03000021    
       12180   6.04327869       3.63496590       7.03000021    
       12240   6.00393438       3.57183743       7.03000021    
       12300   5.97409821       3.50565076       7.03000021    
       12360   5.95081949       3.43819880       7.03000021    
       12420   5.93606567       3.37058544       7.03000021    
       12480   5.90836048       3.30306029       7.03000021    
       12540   5.88180351       3.23559332       7.03000021    
       12600   5.85721302       3.16840792       7.03000021    
       12660   5.83721304       3.10201478       7.03000021    
       12720   5.81262302       3.03726506       7.03000021    
       12780   5.79327869       2.97559166       7.03000021    
       12840   5.76786900       2.91868448       7.03000021    
       12900   5.74704933       2.86764741       7.03000021    
       12960   5.71229506       2.82271051       7.03000021    
       13020   5.68606567       2.78304696       7.03000021    
       13080   5.66065598       2.74715304       7.03000021    
       13140   5.64016390       2.71343637       7.03000021    
       13200   5.60803270       2.68076944       7.03000021    
       13260   5.59934425       2.64861298       7.03000021    
       13320   5.58458996       2.61649728       7.03000021    
       13380   5.58458996       2.58425999       7.03000021    
       13440   5.58295059       2.55241227       7.03000021    
       13500   5.55393457       2.52168465       7.03000021    
       13560   5.51950836       2.49211693       7.03000021    
       13620   5.50229502       2.46271563       7.03000021    
       13680   5.48950815       2.43216515       7.03000021    
       13740   5.47393465       2.39953732       7.03000021    
       13800   5.45590162       2.36433434       7.03000021    
       13860   5.43983603       2.32606268       7.03000021    
       13920   5.42377043       2.28358603       7.03000021    
       13980   5.41885233       2.23509836       7.03000021    
       14040   5.39754105       2.17984033       7.03000021    
       14100   5.38000011       2.12216401       7.03000021    
       14160   5.35901642       2.07037354       7.03000021    
       14220   5.34196711       2.02928877       7.03000021    
       14280   5.33885241       2.00094819       7.03000021    
       14340   5.32704926       1.98563552       7.03000021    
       14400   5.31360674       1.98195374       5.82999992    
       14460   5.30590153       1.98675323       5.82999992    
       14520   5.30918026       1.99590206       5.82999992    
       14580   5.30622959       2.00588775       5.82999992    
       14640   5.31065559       2.01508522       5.82999992    
       14700   5.29459000       2.02347708       5.82999992    
       14760   5.29049158       2.03212070       5.82999992    
       14820   5.28016376       2.04213500       5.82999992    
       14880   5.28016376       2.05408931       5.82999992    
       14940   5.25639343       2.06734729       5.82999992    
       15000   5.23721313       2.08076024       5.82999992    
       15060   5.22524595       2.09339261       5.82999992    
       15120   5.21950817       2.10502768       5.82999992    
       15180   5.23704910       2.11653638       5.82999992    
       15240   5.22688532       2.12919903       5.82999992    
       15300   5.22475433       2.14389491       5.82999992    
       15360   5.21508217       2.16068649       5.82999992    
       15420   5.19786882       2.17891550       5.82999992    
       15480   5.17245913       2.19793725       5.82999992    
       15540   5.14573765       2.21821713       5.82999992    
       15600   5.11934423       2.24083614       5.82999992    
       15660   5.09114742       2.26643324       5.82999992    
       15720   5.06278706       2.29465103       5.82999992    
       15780   5.03983593       2.32407403       5.82999992    
       15840   5.03409815       2.35317373       5.82999992    
       15900   5.03622961       2.38058329       5.82999992    
       15960   5.03540993       2.40510035       5.82999992    
       16020   5.02721310       2.42625618       5.82999992    
       16080   5.02147532       2.44461632       5.82999992    
       16140   5.00459003       2.46132421       5.82999992    
       16200   4.99131155       2.47742176       5.82999992    
       16260   4.97770500       2.49344993       5.82999992    
       16320   4.95852470       2.50928879       5.82999992    
       16380   4.94081974       2.52422595       5.82999992    
       16440   4.92934418       2.53705168       5.82999992    
       16500   4.91163921       2.54630661       5.82999992    
       16560   4.89393425       2.55052733       5.82999992    
       16620   4.88770485       2.54899859       5.82999992    
       16680   4.87409830       2.54187655       5.82999992    
       16740   4.85147524       2.52948666       5.82999992    
       16800   4.82360649       2.51236725       5.82999992    
       16860   4.81393433       2.49187732       5.82999992    
       16920   4.78245878       2.47042775       5.82999992    
       16980   4.75655746       2.45033455       5.82999992    
       17040   4.72704935       2.43263221       5.82999992    
       17100   4.70295095       2.41744924       5.82999992    
       17160   4.68163919       2.40500045       5.82999992    
       17220   4.66770506       2.39552784       5.82999992    
       17280   4.64590168       2.38885760       5.82999992    
       17340   4.62426233       2.38458633       5.82999992    
       17400   4.59770489       2.38287878       5.82999992    
       17460   4.57098341       2.38493395       5.82999992    
       17520   4.54016399       2.39251924       5.82999992    
       17580   4.50508213       2.40706253       5.82999992    
       17640   4.47311497       2.42849612       5.82999992    
       17700   4.44885254       2.45220017       5.82999992    
       17760   4.41442633       2.47032928       5.82999992    
       17820   4.38573790       2.47818804       5.82999992    
       17880   4.35409832       2.47332025       5.82999992    
       17940   4.32295084       2.45487857       5.82999992    
       18000   4.28803301       2.42444754       5.07999992    
       18060   4.24901628       2.38650250       5.07999992    
       18120   4.21131134       2.34738731       5.07999992    
       18180   4.17065573       2.31256247       5.07999992    
       18240   4.13508177       2.28350568       5.07999992    
       18300   4.09786892       2.25815582       5.07999992    
       18360   4.06672144       2.23327565       5.07999992    
       18420   4.03393459       2.20649910       5.07999992    
       18480   4.00163937       2.17740750       5.07999992    
       18540   3.96885252       2.14738131       5.07999992    
       18600   3.93983603       2.11838675       5.07999992    
       18660   3.90819669       2.09184051       5.07999992    
       18720   3.87508202       2.06817222       5.07999992    
       18780   3.84639335       2.04648471       5.07999992    
       18840   3.81950831       2.02465820       5.07999992    
       18900   3.78999996       2.00032139       5.07999992    
       18960   3.75983596       1.97248054       5.07999992    
       19020   3.72950816       1.94207895       5.07999992    
       19080   3.70114756       1.91061413       5.07999992    
       19140   3.67540979       1.87833977       5.07999992    
       19200   3.65131140       1.84429085       5.07999992    
       19260   3.62360644       1.80767775       5.07999992    
       19320   3.59196711       1.76883161       5.07999992    
       19380   3.57032776       1.72928083       5.07999992    
       19440   3.54409838       1.69159257       5.07999992    
       19500   3.51786876       1.65869403       5.07999992    
       19560   3.49163938       1.63212454       5.07999992    
       19620   3.46622944       1.61087584       5.07999992    
       19680   3.44081974       1.59233284       5.07999992    
       19740   3.41508198       1.57456362       5.07999992    
       19800   3.39016390       1.55738926       5.07999992    
       19860   3.36819673       1.54170430       5.07999992    
       19920   3.34459019       1.52890933       5.07999992    
       19980   3.31737709       1.52045715       5.07999992    
       20040   3.28672123       1.51767421       5.07999992    
       20100   3.25688529       1.52174950       5.07999992    
       20160   3.22540975       1.53350055       5.07999992    
       20220   3.19229507       1.55274987       5.07999992    
       20280   3.15868855       1.57818997       5.07999992    
       20340   3.12672138       1.60802221       5.07999992    
       20400   3.09803271       1.64065349       5.07999992    
