 20190701
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   13.0345898       14.3545351       15.8500004    
        7320   12.9832783       14.3915968       15.8500004    
        7380   12.9234428       14.4330368       15.8500004    
        7440   12.8816395       14.4676323       15.8500004    
        7500   12.8540983       14.4905949       15.8500004    
        7560   12.8086882       14.5048552       15.8500004    
        7620   12.7619677       14.5142984       15.8500004    
        7680   12.7190161       14.5186844       15.8500004    
        7740   12.6706562       14.5172501       15.8500004    
        7800   12.6260653       14.5120163       15.8500004    
        7860   12.5749178       14.5067873       15.8500004    
        7920   12.5273771       14.5047550       15.8500004    
        7980   12.4752455       14.5062408       15.8500004    
        8040   12.4145899       14.5111570       15.8500004    
        8100   12.3601637       14.5209818       15.8500004    
        8160   12.3150816       14.5377150       15.8500004    
        8220   12.2581968       14.5610380       15.8500004    
        8280   12.2037706       14.5867014       15.8500004    
        8340   12.1463938       14.6089916       15.8500004    
        8400   12.0967216       14.6240158       15.8500004    
        8460   12.0404921       14.6318569       15.8500004    
        8520   11.9896717       14.6342382       15.8500004    
        8580   11.9588528       14.6317930       15.8500004    
        8640   11.9121313       14.6247158       15.8500004    
        8700   11.8645897       14.6129093       15.8500004    
        8760   11.8198357       14.5949354       15.8500004    
        8820   11.7454100       14.5691338       15.8500004    
        8880   11.6875410       14.5358839       15.8500004    
        8940   11.6254101       14.4977331       15.8500004    
        9000   11.5577049       14.4589071       15.8500004    
        9060   11.4995079       14.4229250       15.8500004    
        9120   11.4481964       14.3897524       15.8500004    
        9180   11.4121313       14.3562737       15.8500004    
        9240   11.3622952       14.3218155       15.8500004    
        9300   11.3155737       14.2900085       15.8500004    
        9360   11.2683611       14.2647943       15.8500004    
        9420   11.2137709       14.2467489       15.8500004    
        9480   11.1711473       14.2344866       15.8500004    
        9540   11.1131144       14.2282982       15.8500004    
        9600   11.0537701       14.2303886       15.8500004    
        9660   11.0000000       14.2379503       15.8500004    
        9720   10.9462299       14.2425909       15.8500004    
        9780   10.9003277       14.2381420       15.8500004    
        9840   10.8650818       14.2221994       15.8500004    
        9900   10.8199997       14.1942463       15.8500004    
        9960   10.7695084       14.1563492       15.8500004    
       10020   10.7213116       14.1121359       15.8500004    
       10080   10.6622953       14.0643415       15.8500004    
       10140   10.6222954       14.0136538       15.8500004    
       10200   10.5922947       13.9618568       15.8500004    
       10260   10.5480328       13.9130087       15.8500004    
       10320   10.5129509       13.8681526       15.8500004    
       10380   10.4801636       13.8246260       15.8500004    
       10440   10.4449177       13.7810917       15.8500004    
       10500   10.4208193       13.7378159       15.8500004    
       10560   10.4036064       13.6969299       15.8500004    
       10620   10.3716393       13.6652431       15.8500004    
       10680   10.3367214       13.6464806       15.8500004    
       10740   10.3170490       13.6345882       15.8500004    
       10800   10.2936068       13.6205044       15.8500004    
       10860   10.2670488       13.6000748       12.5699997    
       10920   10.2416391       13.5724983       12.5699997    
       10980   10.2286882       13.5411701       12.5699997    
       11040   10.2098360       13.5143280       12.5699997    
       11100   10.1852455       13.4964991       12.5699997    
       11160   10.1647539       13.4846277       12.5699997    
       11220   10.1545906       13.4734793       12.5699997    
       11280   10.1381969       13.4611511       12.5699997    
       11340   10.1221313       13.4489107       12.5699997    
       11400   10.1036062       13.4382524       12.5699997    
       11460   10.0962296       13.4285994       12.5699997    
       11520   10.0785246       13.4176970       12.5699997    
       11580   10.0632792       13.4047232       12.5699997    
       11640   10.0539341       13.3892794       12.5699997    
       11700   10.0493441       13.3709593       12.5699997    
       11760   10.0460653       13.3502388       12.5699997    
       11820   10.0267210       13.3267641       12.5699997    
       11880   10.0159016       13.2993698       12.5699997    
       11940   10.0080328       13.2688570       12.5699997    
       12000   10.0118036       13.2389736       12.5699997    
       12060   10.0109835       13.2121258       12.5699997    
       12120   10.0057373       13.1888609       12.5699997    
       12180   10.0073767       13.1683865       12.5699997    
       12240   9.99967194       13.1487055       12.5699997    
       12300   9.99639320       13.1315508       12.5699997    
       12360   9.99426270       13.1224613       12.5699997    
       12420   10.0032787       13.1231117       12.5699997    
       12480   10.0200005       13.1285667       12.5699997    
       12540   10.0204916       13.1334791       12.5699997    
       12600   10.0368853       13.1382933       12.5699997    
       12660   10.0532789       13.1476984       12.5699997    
       12720   10.0680332       13.1639624       12.5699997    
       12780   10.0824594       13.1855440       12.5699997    
       12840   10.1036062       13.2099752       12.5699997    
       12900   10.1293440       13.2342587       12.5699997    
       12960   10.1509838       13.2540951       12.5699997    
       13020   10.1722946       13.2664318       12.5699997    
       13080   10.1916389       13.2713852       12.5699997    
       13140   10.2077045       13.2712765       12.5699997    
       13200   10.2281971       13.2686567       12.5699997    
       13260   10.2432785       13.2670164       12.5699997    
       13320   10.2567215       13.2707691       12.5699997    
       13380   10.2785244       13.2821598       12.5699997    
       13440   10.2968855       13.3016710       12.5699997    
       13500   10.3059015       13.3304529       12.5699997    
       13560   10.3144264       13.3683081       12.5699997    
       13620   10.3247538       13.4115486       12.5699997    
       13680   10.3354101       13.4545927       12.5699997    
       13740   10.3534422       13.4945621       12.5699997    
       13800   10.3606558       13.5309277       12.5699997    
       13860   10.3726225       13.5633421       12.5699997    
       13920   10.3849182       13.5913763       12.5699997    
       13980   10.3947544       13.6135740       12.5699997    
       14040   10.4095078       13.6274576       12.5699997    
       14100   10.4237709       13.6320667       12.5699997    
       14160   10.4377050       13.6302967       12.5699997    
       14220   10.4549179       13.6256084       12.5699997    
       14280   10.4814758       13.6170225       12.5699997    
       14340   10.4995079       13.6005936       12.5699997    
       14400   10.5049181       13.5757685       12.5699997    
       14460   10.5218029       13.5463991       9.52999973    
       14520   10.5360651       13.5166321       9.52999973    
       14580   10.5416393       13.4879532       9.52999973    
       14640   10.5514755       13.4585962       9.52999973    
       14700   10.5724592       13.4265318       9.52999973    
       14760   10.5990162       13.3926735       9.52999973    
       14820   10.6232786       13.3601027       9.52999973    
       14880   10.6449184       13.3302622       9.52999973    
       14940   10.6645899       13.3016768       9.52999973    
       15000   10.6831150       13.2729263       9.52999973    
       15060   10.6999998       13.2450123       9.52999973    
       15120   10.7126226       13.2205782       9.52999973    
       15180   10.7273769       13.1995907       9.52999973    
       15240   10.7472134       13.1780586       9.52999973    
       15300   10.7627869       13.1536865       9.52999973    
       15360   10.7759018       13.1278505       9.52999973    
       15420   10.7914753       13.1032629       9.52999973    
       15480   10.8090162       13.0825930       9.52999973    
       15540   10.8272133       13.0673485       9.52999973    
       15600   10.8444262       13.0567055       9.52999973    
       15660   10.8619671       13.0488405       9.52999973    
       15720   10.8737707       13.0432444       9.52999973    
       15780   10.8888521       13.0406570       9.52999973    
       15840   10.9077053       13.0400763       9.52999973    
       15900   10.9195080       13.0370712       9.52999973    
       15960   10.9277048       13.0276041       9.52999973    
       16020   10.9413118       13.0123329       9.52999973    
       16080   10.9519672       12.9948778       9.52999973    
       16140   10.9650822       12.9749975       9.52999973    
       16200   10.9781971       12.9495564       9.52999973    
       16260   10.9904919       12.9185200       9.52999973    
       16320   11.0022955       12.8849525       9.52999973    
       16380   11.0170488       12.8534565       9.52999973    
       16440   11.0280333       12.8292227       9.52999973    
       16500   11.0396719       12.8129730       9.52999973    
       16560   11.0442619       12.8038206       9.52999973    
       16620   11.0463934       12.8045216       9.52999973    
       16680   11.0496721       12.8167410       9.52999973    
       16740   11.0542622       12.8372431       9.52999973    
       16800   11.0550823       12.8597651       9.52999973    
       16860   11.0472136       12.8794966       9.52999973    
       16920   11.0488529       12.8973112       9.52999973    
       16980   11.0493441       12.9173183       9.52999973    
       17040   11.0493441       12.9426908       9.52999973    
       17100   11.0544262       12.9694042       9.52999973    
       17160   11.0609837       12.9883575       9.52999973    
       17220   11.0634422       12.9961758       9.52999973    
       17280   11.0711479       12.9959688       9.52999973    
       17340   11.0788527       12.9917574       9.52999973    
       17400   11.0891800       12.9852991       9.52999973    
       17460   11.1131144       12.9770851       9.52999973    
       17520   11.1237707       12.9684191       9.52999973    
       17580   11.1249180       12.9623461       9.52999973    
       17640   11.1350822       12.9631786       9.52999973    
       17700   11.1347542       12.9717989       9.52999973    
       17760   11.1150818       12.9823217       9.52999973    
       17820   11.1006556       12.9876308       9.52999973    
       17880   11.0739346       12.9870434       9.52999973    
       17940   11.0498362       12.9883347       9.52999973    
       18000   11.0400000       13.0015116       9.52999973    
       18060   11.0190163       13.0316181       10.7299995    
       18120   10.9963932       13.0767498       10.7299995    
       18180   10.9881964       13.1271486       10.7299995    
       18240   10.9722948       13.1757650       10.7299995    
       18300   10.9578686       13.2237787       10.7299995    
       18360   10.9336061       13.2727594       10.7299995    
       18420   10.9078684       13.3208370       10.7299995    
       18480   10.8800001       13.3642950       10.7299995    
       18540   10.8537703       13.4019661       10.7299995    
       18600   10.8445902       13.4369755       10.7299995    
       18660   10.8481970       13.4714222       10.7299995    
       18720   10.8342619       13.5026836       10.7299995    
       18780   10.8059015       13.5318165       10.7299995    
       18840   10.7960653       13.5647268       10.7299995    
       18900   10.7603283       13.6038628       10.7299995    
       18960   10.7226229       13.6464520       10.7299995    
       19020   10.6988525       13.6879311       10.7299995    
       19080   10.6757374       13.7254171       10.7299995    
       19140   10.6496725       13.7569771       10.7299995    
       19200   10.6414757       13.7820244       10.7299995    
       19260   10.6340981       13.8016024       10.7299995    
       19320   10.6144266       13.8172331       10.7299995    
       19380   10.6072130       13.8307037       10.7299995    
       19440   10.6039343       13.8433247       10.7299995    
       19500   10.6086884       13.8551521       10.7299995    
       19560   10.6259012       13.8666945       10.7299995    
       19620   10.6255741       13.8804550       10.7299995    
       19680   10.6373768       13.8981514       10.7299995    
       19740   10.6431150       13.9183989       10.7299995    
       19800   10.6467209       13.9366703       10.7299995    
       19860   10.6409836       13.9473333       10.7299995    
       19920   10.6450815       13.9497461       10.7299995    
       19980   10.6419668       13.9467039       10.7299995    
