 20181110
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   5.00311470       5.15954447       5.82999992    
        7320   4.99639368       5.17407894       5.82999992    
        7380   4.97590160       5.18889141       5.82999992    
        7440   4.96196699       5.20533991       5.82999992    
        7500   4.94393444       5.22156191       5.82999992    
        7560   4.92311478       5.23448944       5.82999992    
        7620   4.89803267       5.24238873       5.82999992    
        7680   4.88196707       5.24469233       5.82999992    
        7740   4.87836075       5.24187756       5.82999992    
        7800   4.86770487       5.23525858       5.82999992    
        7860   4.86655760       5.22546673       5.82999992    
        7920   4.86491823       5.21118736       5.82999992    
        7980   4.83295059       5.19005728       5.82999992    
        8040   4.80868864       5.16125011       5.82999992    
        8100   4.79721308       5.12730026       5.82999992    
        8160   4.78491783       5.09351254       5.82999992    
        8220   4.75868845       5.06434536       5.82999992    
        8280   4.70590162       5.04122829       5.82999992    
        8340   4.69803286       5.02303076       5.82999992    
        8400   4.68688536       5.00762033       5.82999992    
        8460   4.65524578       4.99324274       5.82999992    
        8520   4.65885258       4.97816133       5.82999992    
        8580   4.67032766       4.96056318       5.82999992    
        8640   4.65688515       4.93993044       5.82999992    
        8700   4.63311481       4.91802073       5.82999992    
        8760   4.60803270       4.89877462       5.82999992    
        8820   4.61081982       4.88586855       5.82999992    
        8880   4.60836077       4.88000154       5.82999992    
        8940   4.60918045       4.87799215       5.82999992    
        9000   4.59803295       4.87453699       5.82999992    
        9060   4.57672119       4.86514616       5.82999992    
        9120   4.56196737       4.84931755       5.82999992    
        9180   4.55327892       4.83034801       5.82999992    
        9240   4.54639339       4.81228161       5.82999992    
        9300   4.53573751       4.79814339       5.82999992    
        9360   4.51885223       4.78944731       5.82999992    
        9420   4.49754095       4.78629732       5.82999992    
        9480   4.48737717       4.78802490       5.82999992    
        9540   4.47721291       4.79444218       5.82999992    
        9600   4.46377039       4.80632544       5.82999992    
        9660   4.45475388       4.82477665       5.82999992    
        9720   4.46049166       4.85024834       5.82999992    
        9780   4.45065594       4.88191366       5.82999992    
        9840   4.44737720       4.91697168       5.82999992    
        9900   4.43049192       4.95123911       5.82999992    
        9960   4.41606569       4.98033476       5.82999992    
       10020   4.40049171       5.00170517       5.82999992    
       10080   4.37672138       5.01579523       5.82999992    
       10140   4.35737705       5.02558374       5.82999992    
       10200   4.35983610       5.03458977       5.82999992    
