 20190108
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7200   10.5224590       9.95477962       11.2799997    
        7260   10.5040979       9.93894577       11.2799997    
        7320   10.4762297       9.91789722       11.2799997    
        7380   10.4418030       9.89148808       11.2799997    
        7440   10.4106560       9.86510563       11.2799997    
        7500   10.3978691       9.84592533       11.2799997    
        7560   10.3729506       9.83374500       11.2799997    
        7620   10.3586884       9.82075500       11.2799997    
        7680   10.3368855       9.80289745       11.2799997    
        7740   10.3373766       9.78337574       11.2799997    
        7800   10.3209839       9.76518154       11.2799997    
        7860   10.3045902       9.74890232       11.2799997    
        7920   10.2811480       9.73303795       11.2799997    
        7980   10.2678690       9.71501064       11.2799997    
        8040   10.2611475       9.69503117       11.2799997    
        8100   10.2521315       9.67847252       11.2799997    
        8160   10.2259016       9.67211342       11.2799997    
        8220   10.2136068       9.67849541       11.2799997    
        8280   10.2127867       9.69322395       11.2799997    
        8340   10.1963930       9.70819378       11.2799997    
        8400   10.1780329       9.71796989       11.2799997    
        8460   10.1842623       9.72101307       11.2799997    
        8520   10.1722946       9.71844769       11.2799997    
        8580   10.1534424       9.71353817       11.2799997    
        8640   10.1509838       9.70866966       11.2799997    
        8700   10.1411476       9.70243740       11.2799997    
        8760   10.1359015       9.69130611       11.2799997    
        8820   10.1167212       9.67158127       11.2799997    
        8880   10.1139345       9.64203167       11.2799997    
        8940   10.0837708       9.60608006       11.2799997    
        9000   10.0788527       9.57185745       11.2799997    
        9060   10.0639343       9.54484463       11.2799997    
        9120   10.0519676       9.52123547       11.2799997    
        9180   10.0568857       9.49436283       11.2799997    
        9240   10.0457373       9.46446514       11.2799997    
        9300   10.0378685       9.43920135       11.2799997    
        9360   10.0255737       9.42568016       11.2799997    
        9420   10.0190163       9.42253017       11.2799997    
        9480   9.99721336       9.42229080       11.2799997    
        9540   9.96934414       9.42136097       11.2799997    
        9600   9.97098351       9.42197323       11.2799997    
        9660   9.95786858       9.42560101       11.2799997    
        9720   9.93131161       9.42823696       11.2799997    
        9780   9.93803310       9.42424679       11.2799997    
        9840   9.92721272       9.41143322       11.2799997    
        9900   9.89442635       9.39131832       11.2799997    
        9960   9.88459015       9.36511040       11.2799997    
       10020   9.88983631       9.33390331       11.2799997    
       10080   9.85999966       9.30108070       11.2799997    
       10140   9.84606552       9.26953983       11.2799997    
       10200   9.83163929       9.23717308       11.2799997    
       10260   9.80590153       9.19952297       11.2799997    
       10320   9.78409863       9.15715408       11.2799997    
       10380   9.74967194       9.11543274       11.2799997    
       10440   9.73409843       9.07806778       11.2799997    
       10500   9.70458984       9.04559422       11.2799997    
       10560   9.68573761       9.01789570       11.2799997    
       10620   9.67131138       8.99508762       11.2799997    
       10680   9.62786865       8.97688389       11.2799997    
       10740   9.59737682       8.96153927       11.2799997    
       10800   9.57573795       8.94696045       10.3000002    
       10860   9.57688522       8.93255329       10.3000002    
       10920   9.57278728       8.91851711       10.3000002    
       10980   9.55688572       8.90434361       10.3000002    
       11040   9.53803253       8.88908577       10.3000002    
       11100   9.52377033       8.87345219       10.3000002    
       11160   9.50606537       8.86152935       10.3000002    
       11220   9.50278664       8.85640144       10.3000002    
       11280   9.48524570       8.85533619       10.3000002    
       11340   9.47950840       8.85183716       10.3000002    
       11400   9.47000027       8.84170723       10.3000002    
       11460   9.46754074       8.82287216       10.3000002    
       11520   9.47000027       8.79464817       10.3000002    
       11580   9.45032787       8.75938892       10.3000002    
       11640   9.44098377       8.72113323       10.3000002    
       11700   9.43131161       8.68238068       10.3000002    
       11760   9.41786861       8.64345360       10.3000002    
       11820   9.40606594       8.60443687       10.3000002    
       11880   9.39918041       8.56829548       10.3000002    
       11940   9.38032818       8.53944397       10.3000002    
       12000   9.36934471       8.51827526       10.3000002    
       12060   9.36229515       8.50139332       10.3000002    
       12120   9.35967255       8.48619175       10.3000002    
       12180   9.35311508       8.47292995       10.3000002    
       12240   9.34622955       8.46462727       10.3000002    
       12300   9.33229542       8.46275520       10.3000002    
       12360   9.29049206       8.46278858       10.3000002    
       12420   9.27409840       8.46107769       10.3000002    
       12480   9.28180313       8.45773697       10.3000002    
       12540   9.27065563       8.45204830       10.3000002    
       12600   9.25213146       8.44094849       10.3000002    
       12660   9.21114731       8.42300129       10.3000002    
       12720   9.19409847       8.40140152       10.3000002    
       12780   9.18885231       8.38045502       10.3000002    
       12840   9.16147518       8.36115646       10.3000002    
       12900   9.14262295       8.34087086       10.3000002    
       12960   9.11885262       8.31687927       10.3000002    
       13020   9.10819626       8.29054642       10.3000002    
       13080   9.05934429       8.26532936       10.3000002    
       13140   9.02655697       8.24247646       10.3000002    
       13200   9.01213074       8.22214699       10.3000002    
       13260   8.95934391       8.20508575       10.3000002    
       13320   8.91704941       8.19167900       10.3000002    
       13380   8.89491844       8.18083096       10.3000002    
       13440   8.84491825       8.17112637       10.3000002    
       13500   8.80409813       8.16177464       10.3000002    
       13560   8.79245949       8.15308380       10.3000002    
       13620   8.74131107       8.14606762       10.3000002    
       13680   8.69131184       8.14126110       10.3000002    
       13740   8.64901638       8.13817215       10.3000002    
       13800   8.59081936       8.13716602       10.3000002    
       13860   8.56213093       8.14001369       10.3000002    
       13920   8.52475452       8.14754486       10.3000002    
       13980   8.49245930       8.15806484       10.3000002    
       14040   8.44245911       8.16734982       10.3000002    
       14100   8.38508224       8.17021656       10.3000002    
       14160   8.36327839       8.16220760       10.3000002    
       14220   8.33082008       8.14138412       10.3000002    
       14280   8.29688549       8.10990334       10.3000002    
       14340   8.27196693       8.07341862       10.3000002    
       14400   8.22704887       8.03686047       9.30000019    
       14460   8.17541027       8.00258541       9.30000019    
       14520   8.14098358       7.97037029       9.30000019    
       14580   8.10934448       7.93687344       9.30000019    
       14640   8.07606602       7.89679337       9.30000019    
       14700   8.05032825       7.84762239       9.30000019    
       14760   8.02114773       7.79169130       9.30000019    
       14820   7.97573757       7.73353004       9.30000019    
       14880   7.93721294       7.67934799       9.30000019    
       14940   7.90590143       7.63790941       9.30000019    
       15000   7.87065554       7.61467457       9.30000019    
       15060   7.84524584       7.60722542       9.30000019    
       15120   7.80950832       7.60792780       9.30000019    
       15180   7.77426243       7.60973787       9.30000019    
       15240   7.73983622       7.60985756       9.30000019    
       15300   7.70459032       7.60906839       9.30000019    
