 20190425
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080   1.25734282       1.44591749       1.21882939    
       25140   1.27441669       1.44591749       1.21014333    
       25200   1.27441669       1.43349731       1.20164526    
       25260   1.28640544       1.43349731       1.19356847    
       25320   1.29902709       1.41482604       1.18642020    
       25380   1.29902709       1.41482604       1.17780793    
       25440   1.30562162       1.39676619       1.16830432    
       25500   1.30572975       1.39676619       1.15942955    
       25560   1.30802631       1.38202834       1.15040660    
       25620   1.30802631       1.38202834       1.14054477    
       25680   1.31282055       1.36378932       1.12949085    
       25740   1.32442498       1.36378932       1.11800337    
       25800   1.32442498       1.34501076       1.10768485    
       25860   1.32834148       1.34501076       1.09974015    
       25920   1.33769047       1.32159317       1.09373379    
       25980   1.34702325       1.32159317       1.08859146    
       26040   1.34702325       1.30273485       1.08380711    
       26100   1.35468185       1.30273485       1.07903183    
       26160   1.36846662       1.29137945       1.07415581    
       26220   1.38571107       1.29137945       1.06922412    
       26280   1.38868177       1.28143275       1.06459534    
       26340   1.39206672       1.28143275       1.06085742    
       26400   1.40535557       1.27099442       1.05769837    
       26460   1.41543186       1.27099442       1.05400932    
       26520   1.42833328       1.26173222       1.04890203    
       26580   1.44766665       1.26173222       1.04230130    
       26640   1.47166669       1.25469875       1.03504288    
       26700   1.48040915       1.25469875       1.02699983    
       26760   1.49655557       1.24209976       1.01829767    
       26820   1.51917779       1.24209976       1.00928271    
       26880   1.54373336       1.22697723       1.00009942    
       26940   1.55231822       1.22697723      0.993720055    
       27000   1.56353331       1.20929575      0.990218818    
       27060   1.57637775       1.20929575      0.987295210    
       27120   1.58208895       1.19100082      0.985631108    
       27180   1.59115911       1.19100082      0.985402703    
       27240   1.58628893       1.18401933      0.987152100    
       27300   1.59262228       1.18401933      0.990931988    
       27360   1.60384095       1.18195975      0.993751109    
       27420   1.61579072       1.18195975      0.993231237    
       27480   1.61579072       1.18763840      0.992489457    
       27540   1.62316275       1.18763840      0.994084239    
       27600   1.63380957       1.18950701      0.996819496    
       27660   1.65119052       1.18950701       1.00103891    
       27720   1.65376747       1.19049370       1.00317109    
       27780   1.67427909       1.19049370       1.00266290    
       27840   1.68116665       1.19594419       1.00402951    
       27900   1.69981396       1.19594419       1.00587225    
       27960   1.71513951       1.19320214       1.00711751    
       28020   1.72530949       1.19320214       1.00862038    
       28080   1.73788095       1.19782960       1.00921345    
       28140   1.74148834       1.19782960       1.00885868    
       28200   1.75820935       1.20010531       1.00837350    
       28260   1.76245236       1.20010531       1.00772607    
       28320   1.76790476       1.19880676       1.00714266    
       28380   1.76404655       1.19880676       1.00604010    
       28440   1.76332557       1.19696927       1.00461924    
       28500   1.76990473       1.19696927       1.00363362    
       28560   1.77007139       1.19537342       1.00303733    
       28620   1.77088368       1.19537342       1.00352502    
       28680   1.77141857       1.19251382       1.42267549    
       28740   1.77469051       1.19251382       1.42629123    
       28800   1.77109528       1.19119966       1.43094492    
       28860   1.76595354       1.19119966       1.43636203    
       28920   1.76581395       1.19047403       1.44215858    
       28980   1.76402378       1.19047403       1.44780660    
       29040   1.75841856       1.19418836       1.45317173    
       29100   1.75541866       1.19418836       1.45769632    
       29160   1.75213957       1.19962287       1.46116102    
       29220   1.76069045       1.19962287       1.46433091    
       29280   1.75118601       1.20422482       1.46793854    
       29340   1.74739540       1.20422482       1.47236085    
       29400   1.73667443       1.20476341       1.47837687    
       29460   1.73667443       1.20476341       1.48435700    
       29520   1.73362792       1.20719099       1.48833930    
       29580   1.72502327       1.20719099       1.49077642    
       29640   1.71746516       1.21607375       1.49342024    
       29700   1.71746516       1.21607375       1.49675763    
       29760   1.71413958       1.21738696       1.49999189    
       29820   1.70272088       1.21738696       1.50324237    
       29880   1.69295347       1.21993923       1.50637984    
       29940   1.69295347       1.21993923       1.50906444    
       30000   1.69657147       1.22245765       1.51209855    
       30060   1.68830955       1.22245765       1.51576555    
       30120   1.68830955       1.22484386       1.51931179    
       30180   1.68080485       1.22484386       1.52364504    
       30240   1.67547500       1.22882426       1.52844238    
       30300   1.65690005       1.22882426       1.53285265    
       30360   1.65043902       1.23260796       1.53756702    
       30420   1.63124394       1.23260796       1.54248023    
       30480   1.62022495       1.23840165       1.54783392    
       30540   1.59757495       1.23840165       1.55347967    
       30600   1.59757495       1.24551308       1.55829203    
       30660   1.58579493       1.24551308       1.56218851    
       30720   1.58015382       1.25453007       1.56475008    
       30780   1.58497369       1.25453007       1.56530571    
       30840   1.58092308       1.26048923       1.56452978    
       30900   1.57825637       1.26048923       1.56188262    
       30960   1.57561541       1.26147342       1.55747962    
