 20180921
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25260   2.04551506       1.48252237       1.45592880    
       25320   2.05888224       1.48644495       1.45610762    
       25380   2.07815146       1.48644495       1.45645773    
       25440   2.10899997       1.48226190       1.45723486    
       25500   2.11226463       1.48226190       1.45959294    
       25560   2.11588240       1.47634232       1.46245062    
       25620   2.12400007       1.47634232       1.46566010    
       25680   2.14363647       1.47271132       1.46894848    
       25740   2.14332342       1.47271132       1.47027051    
       25800   2.14767647       1.47128201       1.47042871    
       25860   2.14866662       1.47128201       1.47075951    
       25920   2.13911772       1.47017193       1.47221017    
       25980   2.11002946       1.47017193       1.47391438    
       26040   2.11199999       1.46478188       1.47358584    
       26100   2.11199999       1.46478188       1.47481847    
       26160   2.11002946       1.46400082       1.47808397    
       26220   2.11497068       1.46400082       1.47941160    
       26280   2.12820578       1.45523834       1.47937322    
       26340   2.12820578       1.45523834       1.47907293    
       26400   2.11475754       1.45479631       1.47712922    
       26460   2.12971878       1.45479631       1.47275555    
       26520   2.14409685       1.44912338       1.46743441    
       26580   2.14409685       1.44912338       1.46447587    
       26640   2.14893341       1.43720353       1.46385074    
       26700   2.15782762       1.43720353       1.46364188    
       26760   2.13829994       1.42166424       1.46455991    
       26820   2.15141368       1.42166424       1.46752930    
       26880   2.14337921       1.41558683       1.47246754    
       26940   2.12960005       1.41558683       1.47881877    
       27000   2.12299991       1.41391861       1.48520994    
       27060   2.10168958       1.41391861       1.49042845    
       27120   2.09427595       1.42030752       1.49405324    
       27180   2.07089996       1.42030752       1.49465251    
       27240   2.06473327       1.42696631       1.49217546    
       27300   2.06182766       1.42696631       1.48782647    
       27360   2.05316663       1.42746699       1.48283577    
       27420   2.03445172       1.42746699       1.47758901    
       27480   2.02812505       1.41603625       1.47429121    
       27540   2.01484847       1.41603625       1.47546279    
       27600   2.01484847       1.40222716       1.47823870    
       27660   1.99202943       1.40222716       1.48104346    
       27720   1.96774280       1.39613640       1.48466253    
       27780   1.96724999       1.39613640       1.48738170    
       27840   1.96724999       1.39660454       1.48854768    
       27900   1.93981075       1.39660454       1.48876464    
       27960   1.91505265       1.40030968       1.49009717    
       28020   1.91505265       1.40030968       1.49368596    
       28080   1.88907695       1.39805079       1.49734604    
       28140   1.86580002       1.39805079       1.49798763    
       28200   1.84295118       1.40031970       1.49574459    
       28260   1.82792497       1.40031970       1.49395096    
       28320   1.80836582       1.40297604       1.49075460    
       28380   1.77434146       1.40297604       1.48720098    
       28440   1.74512196       1.39438677       1.48455429    
       28500   1.74512196       1.39438677       1.48046148    
       28560   1.66226828       1.38045311       1.47615147    
       28620   1.63979995       1.38045311       1.47157860    
       28680   1.62140000       1.37016165       1.46653247    
       28740   1.60602438       1.37016165       1.46308017    
