 20190318
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   8.21508217       8.64855385       7.62165022    
        7320   8.19688511       8.59358215       7.55647182    
        7380   8.18508244       8.53434372       7.48953152    
        7440   8.17409801       8.47159290       7.42326593    
        7500   8.18065548       8.40758324       7.36238766    
        7560   8.16737747       8.34504890       7.31281090    
        7620   8.17278671       8.28564262       7.27879000    
        7680   8.16786861       8.23098850       7.26009941    
        7740   8.15721321       8.18534756       7.25222969    
        7800   8.11983585       8.15256786       7.24662828    
        7860   8.11901665       8.13260078       7.23331881    
        7920   8.10836029       8.12178612       7.21148872    
        7980   8.09967232       8.11372185       7.18562841    
        8040   8.09918022       8.10187817       7.16085196    
        8100   8.10573769       8.08245945       7.13830614    
        8160   8.06524563       8.05644608       7.11491585    
        8220   8.05819702       8.02848911       7.08694792    
        8280   8.05901623       8.00175285       7.05257273    
        8340   8.06606579       7.97596407       7.01388550    
        8400   8.05131149       7.94780493       6.97675037    
        8460   8.05049133       7.91492939       6.94629812    
        8520   8.04229546       7.87797070       6.92387962    
        8580   8.02016354       7.84069252       6.90954208    
        8640   7.99016380       7.80668354       6.90119314    
        8700   7.96508217       7.77806807       6.89510345    
        8760   7.94524574       7.75650978       6.88636255    
        8820   7.91081953       7.74158096       6.87233686    
        8880   7.90426207       7.72945118       6.85316086    
        8940   7.87278700       7.71483040       6.82809687    
        9000   7.84786892       7.69457960       6.79571486    
        9060   7.82049179       7.66888285       6.75695992    
        9120   7.76836061       7.63818455       6.71426105    
        9180   7.75327873       7.60237408       6.67021751    
        9240   7.73770475       7.56135416       6.62681580    
        9300   7.70163918       7.51619816       6.58301783    
        9360   7.69229507       7.46937370       6.53676128    
        9420   7.65131140       7.42225313       6.48679733    
        9480   7.60590172       7.37346745       6.43284845    
        9540   7.57311487       7.32124662       6.37537909    
        9600   7.54065561       7.26475191       6.31372833    
        9660   7.53377056       7.20437098       6.24666119    
        9720   7.48459005       7.14135981       6.17500401    
        9780   7.43868876       7.07561302       6.10485458    
        9840   7.41786861       7.00550318       6.04313755    
        9900   7.39426231       6.93195534       5.99119806    
        9960   7.35983610       6.85978222       5.94503260    
       10020   7.33278704       6.79313707       5.90090275    
       10080   7.30934429       6.73290634       5.85744953    
       10140   7.28721333       6.67757273       5.81447935    
       10200   7.23147535       6.62553692       5.77143669    
       10260   7.18885231       6.57587624       5.72727728    
       10320   7.12852478       6.52779484       5.68304873    
       10380   7.10016394       6.47933865       5.64240789    
       10440   7.07999992       6.42903948       5.60882139    
       10500   7.03081989       6.37883139       5.58332825    
       10560   6.99180317       6.33306074       5.56417799    
       10620   6.95622969       6.29477930       5.54801416    
       10680   6.90213108       6.26411772       5.53186560    
       10740   6.87606573       6.23889732       5.51483345    
       10800   6.83458996       6.21564484       5.49842882    
       10860   6.80180311       6.19153357       6.83267927    
       10920   6.75311470       6.16675711       6.81557941    
       10980   6.70442629       6.14315176       6.79899788    
