 20190314
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   8.31622982       8.80456352       8.17316437    
        7320   8.26180363       8.81179714       8.17382145    
        7380   8.24622917       8.81989193       8.16725254    
        7440   8.22770500       8.82650566       8.15095901    
        7500   8.19868851       8.83038902       8.12945461    
        7560   8.16180325       8.82858276       8.11083317    
        7620   8.12491798       8.81977844       8.10053730    
        7680   8.12082005       8.80711746       8.09900665    
        7740   8.09114742       8.79542351       8.10396862    
        7800   8.07377052       8.78873444       8.11128807    
        7860   8.05000019       8.79094028       8.11545849    
        7920   7.99229527       8.80183220       8.11350536    
        7980   8.00655746       8.81492901       8.10698032    
        8040   8.00606537       8.82336903       8.09973717    
        8100   8.00803280       8.82539082       8.09371471    
        8160   7.97196722       8.82269382       8.08704472    
        8220   7.96344280       8.81634331       8.07753944    
        8280   7.96885252       8.80691624       8.06545258    
        8340   7.96065569       8.79486465       8.05104923    
        8400   7.95213127       8.78071499       8.03698921    
        8460   7.95327854       8.76458549       8.02884483    
        8520   7.96163940       8.74615383       8.03021908    
        8580   7.95622969       8.72818947       8.03952408    
        8640   7.94639349       8.71668530       8.05274677    
        8700   7.95524597       8.71437836       8.06339550    
        8760   7.96180344       8.71952724       8.06233406    
        8820   7.99180317       8.72817516       8.04001522    
        8880   7.97163916       8.73346710       7.99651527    
        8940   7.98639345       8.72555065       7.94291830    
        9000   8.00311470       8.69774342       7.88939762    
        9060   7.97327852       8.65434265       7.84112263    
        9120   7.97983599       8.60579395       7.80091190    
        9180   7.99786901       8.55749607       7.76838160    
        9240   8.01721287       8.51101589       7.74281931    
        9300   8.02426243       8.46703148       7.72412443    
        9360   8.00786877       8.42742634       7.71295357    
        9420   8.02999973       8.39526081       7.70862246    
        9480   8.04934406       8.37365818       7.70862484    
        9540   8.05508232       8.36393642       7.70799685    
        9600   8.09196758       8.36340523       7.70142031    
        9660   8.09688568       8.36431885       7.68573332    
        9720   8.11606598       8.35859776       7.66333485    
        9780   8.12147522       8.34277821       7.63749790    
        9840   8.12655735       8.31978226       7.60706663    
        9900   8.10770512       8.29507351       7.56963682    
        9960   8.09622955       8.26829815       7.52618742    
       10020   8.11049175       8.23395348       7.48195028    
       10080   8.10770512       8.18972015       7.44442511    
       10140   8.09377003       8.13928127       7.41882896    
       10200   8.07409859       8.09054470       7.40552998    
       10260   8.04622936       8.05145073       7.40165043    
       10320   8.04131126       8.02556801       7.40416336    
       10380   8.02868843       8.01059628       7.41111803    
       10440   8.01573753       8.00275230       7.42004395    
       10500   7.99819660       8.00066185       7.42767286    
       10560   7.98180342       8.00452995       7.43077850    
       10620   7.96459007       8.01284027       7.42602634    
       10680   7.96508217       8.02052307       7.41105890    
       10740   7.94213104       8.02153683       7.38655901    
       10800   7.93360662       8.01214886       7.35501337    
       10860   7.94311476       7.99264002       7.08190012    
       10920   7.95786905       7.96525621       7.04456186    
       10980   7.99508190       7.93151617       7.01029873    
       11040   8.00278664       7.89270067       6.98254156    
       11100   8.02180290       7.85212326       6.96157169    
       11160   8.03081989       7.81549883       6.94515324    
       11220   8.04065609       7.78741837       6.93062592    
       11280   8.04065609       7.76805258       6.91478920    
       11340   8.03409863       7.75289106       6.89850473    
       11400   8.02803326       7.73607731       6.88507080    
       11460   8.02000046       7.71562433       6.87576771    
       11520   8.02573776       7.69525337       6.87040663    
       11580   8.02901649       7.67982960       6.86910820    
       11640   7.98901653       7.67077255       6.87160444    
       11700   7.95016384       7.66643190       6.87544823    
       11760   7.91213131       7.66513634       6.87713957    
       11820   7.91213131       7.66570807       6.87601471    
       11880   7.88918018       7.66525984       6.87483644    
       11940   7.85590172       7.66084290       6.87667274    
       12000   7.85295105       7.65283966       6.88154173    
       12060   7.84065580       7.64459324       6.88411474    
       12120   7.84065580       7.63913774       6.87775993    
       12180   7.83901644       7.63631296       6.85948563    
       12240   7.83163929       7.63211679       6.83079863    
       12300   7.80999994       7.62079477       6.79572487    
       12360   7.81377029       7.59829807       6.75943804    
       12420   7.81262302       7.56556511       6.72673941    
       12480   7.80360651       7.52720165       6.70185423    
       12540   7.81524611       7.48853779       6.68671465    
       12600   7.81393433       7.45483494       6.68119383    
       12660   7.80704927       7.43009901       6.68378973    
       12720   7.82540989       7.41557932       6.69033289    
       12780   7.84180307       7.41038752       6.69426966    
       12840   7.82459021       7.41166544       6.69075823    
       12900   7.80163956       7.41408968       6.67880821    
       12960   7.81770515       7.41146660       6.66142893    
       13020   7.81032801       7.40019417       6.64360571    
       13080   7.80491781       7.38094521       6.63129568    
       13140   7.78360653       7.35777664       6.62641668    
       13200   7.79721308       7.33599472       6.62331820    
       13260   7.79065561       7.32026052       6.61404657    
       13320   7.80672121       7.31135654       6.59585285    
       13380   7.81327868       7.30442667       6.57218742    
       13440   7.81557369       7.29304457       6.54908991    
       13500   7.81016397       7.27476501       6.52973986    
       13560   7.83114767       7.25211573       6.51360703    
       13620   7.83524609       7.22882414       6.49992895    
       13680   7.81196737       7.20653439       6.48842287    
       13740   7.80622959       7.18504953       6.47781992    
       13800   7.80049181       7.16408920       6.46609402    
       13860   7.80737686       7.14423132       6.45027685    
       13920   7.81934404       7.12590122       6.42661095    
       13980   7.80918026       7.10804033       6.39369822    
       14040   7.82721329       7.08735085       6.35480261    
       14100   7.84721327       7.05967236       6.31713343    
       14160   7.84967232       7.02330112       6.28680849    
       14220   7.84557390       6.98144102       6.26497936    
       14280   7.82967234       6.94112873       6.24934769    
       14340   7.81442642       6.90795422       6.23816442    
       14400   7.81147528       6.88289404       6.23167133    
       14460   7.79918051       6.86429977       7.74719191    
       14520   7.80688524       6.85111141       7.74702501    
       14580   7.80147552       6.84312630       7.74880743    
       14640   7.77737713       6.83964872       7.75067282    
       14700   7.75655746       6.83890295       7.75251055    
       14760   7.73754120       6.83859205       7.75657558    
       14820   7.71540976       6.83828068       7.76463795    
       14880   7.71590185       6.83980131       7.77544355    
       14940   7.70114756       6.84486151       7.78620958    
       15000   7.70245886       6.85380650       7.79340696    
       15060   7.70704937       6.86492634       7.79646635    
       15120   7.70524597       6.87511063       7.79747963    
       15180   7.69377041       6.88240576       7.79888153    
       15240   7.69327879       6.88716125       7.80164194    
       15300   7.70704937       6.89119196       7.80700064    
       15360   7.71393442       6.89577627       7.81777811    
       15420   7.72213125       6.90104723       7.83405447    
       15480   7.72459030       6.90760899       7.85078096    
       15540   7.75163937       6.91811991       7.86283159    
       15600   7.78032780       6.93398285       7.86784363    
       15660   7.78639364       6.95130396       7.86757994    
       15720   7.80934429       6.96426058       7.86756372    
       15780   7.82081985       6.97026157       7.87363386    
       15840   7.83098364       6.97144127       7.88660431    
       15900   7.85229492       6.97398090       7.90254498    
       15960   7.86786890       6.98381853       7.91850853    
       16020   7.87983608       7.00148153       7.93508053    
       16080   7.89491796       7.02255583       7.95304298    
       16140   7.91131163       7.04310131       7.97277689    
       16200   7.92360640       7.06256247       7.99603319    
       16260   7.93590164       7.08225727       8.02409267    
       16320   7.95393419       7.10345602       8.05612755    
       16380   7.98016405       7.12777472       8.09205627    
       16440   7.99704933       7.15686750       8.13440323    
       16500   8.01918030       7.19079208       8.18526173    
       16560   8.04245949       7.22908068       8.24040985    
       16620   8.06131172       7.27287817       8.29486561    
       16680   8.09081936       7.32478046       8.34345150    
       16740   8.11016369       7.38307762       8.38459492    
       16800   8.14016438       7.44228888       8.42230225    
       16860   8.15327835       7.49715185       8.46237469    
       16920   8.17491817       7.54346180       8.50987434    
       16980   8.20114708       7.58551025       8.56227779    
       17040   8.22934437       7.63118410       8.61517048    
       17100   8.25803280       7.68597746       8.66821003    
       17160   8.29409790       7.74852991       8.72010612    
       17220   8.32229519       7.81153202       8.76739883    
       17280   8.34967232       7.87150526       8.80764008    
       17340   8.39639378       7.92862415       8.84126282    
       17400   8.43245888       7.98081017       8.87169647    
       17460   8.47540951       8.02506161       8.90203285    
       17520   8.50868893       8.06161404       8.93508339    
       17580   8.54918003       8.09466743       8.97561169    
       17640   8.58442593       8.12923336       9.02707386    
       17700   8.61065578       8.16825867       9.08804798    
       17760   8.63901615       8.21445847       9.15210629    
       17820   8.67918015       8.26983356       9.21294498    
       17880   8.72459030       8.33321381       9.26915741    
       17940   8.77377033       8.40011311       9.32074833    
       18000   8.81967258       8.46515369       9.36627293    
       18060   8.86934471       8.52630234       9.77687836    
       18120   8.92590141       8.58405781       9.80962753    
       18180   8.95622921       8.63729954       9.83950520    
       18240   8.98540974       8.68377590       9.86840630    
       18300   9.02131176       8.72296524       9.89818287    
       18360   9.06262302       8.75701141       9.92569542    
       18420   9.11114788       8.78877163       9.94463062    
       18480   9.16557407       8.82079411       9.95242786    
       18540   9.21639347       8.85314274       9.95263672    
       18600   9.27737713       8.88057041       9.95281982    
       18660   9.33377075       8.89783573       9.95847416    
       18720   9.37967205       8.90548325       9.96953392    
       18780   9.42114735       8.91039848       9.98395252    
       18840   9.45311451       8.91972733       9.99872303    
       18900   9.49622917       8.93549252       10.0103102    
       18960   9.53885269       8.95545769       10.0159092    
       19020   9.58098316       8.97650909       10.0144501    
       19080   9.62196732       8.99467659       10.0094290    
       19140   9.65311432       9.00496483       10.0075550    
       19200   9.66737747       9.00595188       10.0119133    
       19260   9.67606544       9.00307751       10.0210009    
       19320   9.69754124       9.00368023       10.0311737    
       19380   9.70327854       9.01144505       10.0365658    
       19440   9.71475410       9.02487850       10.0328722    
       19500   9.72131157       9.03934860       10.0226021    
       19560   9.71852493       9.05017757       10.0141973    
       19620   9.71639347       9.05368710       10.0151567    
       19680   9.71475410       9.05119133       10.0221777    
       19740   9.71032810       9.04833031       10.0304232    
       19800   9.70786858       9.05121326       10.0397577    
       19860   9.70327854       9.06049252       10.0495892    
       19920   9.70983601       9.07164478       10.0578127    
       19980   9.71836090       9.08261108       10.0643187    
       20040   9.72704887       9.09318924       10.0677729    
       20100   9.73393440       9.10316563       10.0618925    
       20160   9.74327850       9.11209679       10.0437517    
       20220   9.75885201       9.11825848       10.0207949    
       20280   9.77032757       9.11561584       9.99845123    
       20340   9.78344250       9.10204315       9.97734833    
       20400   9.79737663       9.08396912       9.95465946    
       20460   9.81131172       9.06841183       9.92608929    
       20520   9.82393456       9.05700588       9.89026070    
       20580   9.83754063       9.04304504       9.84990501    
       20640   9.85475445       9.02150917       9.81430912    
       20700   9.87245941       8.99145126       9.78981400    
       20760   9.89262295       8.95709705       9.77326012    
       20820   9.91229534       8.92783928       9.76110172    
       20880   9.93245888       8.90792370       9.75279808    
       20940   9.95180321       8.89529419       9.74751663    
       21000   9.97032833       8.88844109       9.74361706    
       21060   9.98737717       8.88680553       9.73961735    
       21120   10.0034428       8.88797951       9.73562622    
       21180   10.0222950       8.88879299       9.73045063    
       21240   10.0427866       8.88818455       9.71908569    
       21300   10.0624590       8.88773537       9.69725037    
       21360   10.0829506       8.88641930       9.66405296    
       21420   10.1001635       8.87900352       9.62221813    
       21480   10.1168852       8.86109543       9.57697868    
       21540   10.1316395       8.83303452       9.53247643    
       21600   10.1503277       8.79833698       9.49172974    
       21660   10.1688528       8.76000309       8.63430309    
       21720   10.1877050       8.72125721       8.61199760    
       21780   10.2052460       8.68673992       8.59398174    
       21840   10.2237701       8.65993500       8.57405281    
       21900   10.2455740       8.64084530       8.54790878    
       21960   10.2657375       8.62560272       8.51518345    
       22020   10.2821312       8.60824490       8.48284817    
       22080   10.2977047       8.58366489       8.46086311    
       22140   10.3085241       8.55252838       8.45345783    
       22200   10.3211479       8.52332878       8.45705414    
       22260   10.3298359       8.50503540       8.46359253    
       22320   10.3291807       8.50002289       8.46731281    
       22380   10.3401642       8.50278378       8.46784019    
