 20181001
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   7.69999981       8.81775188       7.83584499    
        7320   7.68606567       8.80158520       7.85346603    
        7380   7.68606567       8.78927040       7.87433434    
        7440   7.67573786       8.78545761       7.89395905    
        7500   7.67327881       8.79197311       7.91187477    
        7560   7.66393423       8.80672550       7.92983484    
        7620   7.63967228       8.82481766       7.94802141    
        7680   7.63475418       8.84267139       7.96504307    
        7740   7.61065578       8.85857582       7.97954130    
        7800   7.61852455       8.87166119       7.98915911    
        7860   7.63245916       8.88179016       7.99234486    
        7920   7.61606550       8.88961506       7.98994827    
        7980   7.59770489       8.89382267       7.98492622    
        8040   7.60590172       8.89319324       7.98117352    
        8100   7.59688520       8.88788891       7.98233461    
        8160   7.60180330       8.88027382       7.99089575    
        8220   7.60508204       8.87391472       8.00551510    
        8280   7.58016396       8.87165356       8.02147198    
        8340   7.54131126       8.87522984       8.03470612    
        8400   7.52295065       8.88469028       8.04346371    
        8460   7.53114748       8.89773369       8.04964733    
        8520   7.51475430       8.91002464       8.05544567    
        8580   7.47786903       8.91820431       8.05978012    
        8640   7.46098375       8.92207718       8.06028652    
        8700   7.43688536       8.92345238       8.05573082    
        8760   7.42754078       8.92334175       8.04630470    
        8820   7.41803265       8.92060184       8.03394890    
        8880   7.40491819       8.91308308       8.02091599    
        8940   7.40573788       8.90015602       8.00780678    
        9000   7.38524580       8.88360214       7.99313831    
        9060   7.40295076       8.86569309       7.97489500    
        9120   7.41409826       8.84698009       7.95178938    
        9180   7.39393425       8.82579231       7.92385483    
        9240   7.37131166       8.79993534       7.89284658    
        9300   7.34213114       8.76873302       7.86084604    
        9360   7.32409859       8.73357296       7.82969284    
        9420   7.32819653       8.69716263       7.80091000    
        9480   7.33196735       8.66142464       7.77511215    
        9540   7.32573748       8.62801075       7.75127983    
        9600   7.29704905       8.59833336       7.72808886    
        9660   7.26262283       8.57220364       7.70476103    
        9720   7.26590157       8.54772568       7.68224669    
        9780   7.25524569       8.52274990       7.66198683    
        9840   7.23557377       8.49620724       7.64530087    
        9900   7.22442627       8.46862698       7.63507414    
        9960   7.22934437       8.44169998       7.63722086    
       10020   7.23344278       8.41760254       7.65765095    
       10080   7.23557377       8.39980221       7.69456053    
       10140   7.21360636       8.39441299       7.74011183    
       10200   7.21065569       8.40791798       7.78955030    
       10260   7.22229528       8.44057655       7.84341335    
       10320   7.22311497       8.48479843       7.90073490    
       10380   7.22393465       8.53269291       7.95616770    
       10440   7.20721292       8.58261776       8.00422668    
       10500   7.17688513       8.63436604       8.04365253    
       10560   7.13098383       8.68452740       8.07697964    
       10620   7.10852480       8.72857094       8.10897732    
       10680   7.09049177       8.76627827       8.14174461    
       10740   7.07360649       8.80066681       8.17188931    
       10800   7.05065584       8.83440685       8.19285202    
       10860   7.03508186       8.86670017       8.12779903    
       10920   7.00885248       8.89264584       8.12842751    
       10980   7.01983595       8.90689659       8.12460041    
       11040   7.02229500       8.90688324       8.12068176    
       11100   7.01459026       8.89534760       8.11812973    
       11160   6.99524593       8.88110352       8.11686420    
       11220   6.98983622       8.87252712       8.11653042    
       11280   7.01163912       8.87005234       8.11607838    
       11340   7.01163912       8.86945438       8.11513233    
       11400   7.00213099       8.86820984       8.11514664    
       11460   6.99967194       8.86503124       8.11698914    
       11520   7.00409842       8.86024380       8.12107468    
       11580   7.00573778       8.85694885       8.12914848    
       11640   7.01999998       8.85763454       8.14151001    
       11700   7.01999998       8.86175632       8.15396595    
       11760   7.02606535       8.86882210       8.16051769    
       11820   7.01180315       8.87889385       8.15855408    
       11880   6.99163914       8.88946629       8.15293312    
       11940   6.99606562       8.89461136       8.15411663    
       12000   6.99081945       8.89061451       8.17039871    
       12060   6.98786879       8.88155556       8.19708252    
       12120   6.98622942       8.87826920       8.22038364    
       12180   6.99688530       8.89021397       8.23184204    
       12240   7.01934433       8.91583729       8.23562527    
       12300   7.02721310       8.94212437       8.24313736    
       12360   7.00344276       8.95779800       8.26472569    
       12420   7.00819683       8.96368599       8.30446339    
       12480   7.01524591       8.96951294       8.35535622    
       12540   7.02786875       8.98528004       8.40443325    
       12600   7.03475428       9.01687336       8.44418430    
       12660   7.04295063       9.06242561       8.47371006    
       12720   7.02442646       9.11132526       8.49543571    
       12780   6.99491787       9.15355873       8.51330280    
       12840   6.99934435       9.18565273       8.53298950    
       12900   6.98819685       9.20811939       8.55911541    
       12960   6.99754095       9.22414780       8.59076977    
       13020   6.99590158       9.23931408       8.62290382    
       13080   6.98278666       9.25980282       8.65228748    
       13140   6.96918011       9.28755474       8.68161392    
       13200   6.95573759       9.31907272       8.71728325    
       13260   6.97540998       9.34984112       8.76271439    
       13320   6.99262285       9.37951565       8.81625080    
       13380   6.97868872       9.41275597       8.87375259    
       13440   6.98409843       9.45404053       8.93218231    
       13500   6.99639368       9.50287914       8.98711014    
       13560   6.98327875       9.55520248       9.02968788    
