 20190116
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7200   5.39541006       7.25088263       8.11167049    
        7260   5.38999987       7.28200579       8.15035629    
        7320   5.38262272       7.31334496       8.18814468    
        7380   5.39459038       7.34598827       8.21681404    
        7440   5.38606548       7.38194561       8.22982121    
        7500   5.36721325       7.41621208       8.22824287    
        7560   5.36147547       7.43966150       8.22052765    
        7620   5.35442638       7.44769526       8.21558762    
        7680   5.36049175       7.44396782       8.21726227    
        7740   5.38557386       7.43806887       8.22152996    
        7800   5.38442612       7.43842745       8.22044754    
        7860   5.41213131       7.44658899       8.20765114    
        7920   5.40147543       7.45765495       8.18326473    
        7980   5.41426229       7.46463203       8.15342617    
        8040   5.42163944       7.46291399       8.12507439    
        8100   5.44540977       7.45213223       8.10202312    
        8160   5.48311472       7.43603373       8.08513069    
        8220   5.50360632       7.41984892       8.07351112    
        8280   5.54098368       7.40792418       8.06415176    
        8340   5.56803274       7.40286636       8.05333996    
        8400   5.58360672       7.40469551       8.03866768    
        8460   5.59721327       7.41067553       8.02087402    
        8520   5.62114763       7.41652679       8.00331783    
        8580   5.64622974       7.41901016       7.98958015    
        8640   5.67032766       7.41812563       7.98110437    
        8700   5.68885231       7.41692829       7.97678709    
        8760   5.68721294       7.41904926       7.97352266    
        8820   5.67573786       7.42624187       7.96766901    
        8880   5.68754101       7.43761969       7.95717239    
        8940   5.69360638       7.45008373       7.94286728    
        9000   5.70770502       7.45985985       7.92806530    
        9060   5.71754122       7.46451712       7.91624880    
        9120   5.74295092       7.46446753       7.90836525    
        9180   5.76393461       7.46311378       7.90313053    
        9240   5.79885244       7.46493101       7.89861345    
        9300   5.82245922       7.47235584       7.89276886    
        9360   5.82786894       7.48465919       7.88352776    
        9420   5.84065580       7.49938583       7.86967802    
        9480   5.85704899       7.51389170       7.85088015    
        9540   5.88081980       7.52560902       7.82734299    
        9600   5.90377045       7.53260517       7.79910517    
        9660   5.94114733       7.53426838       7.76665401    
        9720   5.95475388       7.53076029       7.73065710    
        9780   5.98704910       7.52221107       7.69134045    
        9840   6.00885248       7.50884771       7.64858532    
        9900   6.02770472       7.49075651       7.60260344    
        9960   6.06131124       7.46775675       7.55352688    
       10020   6.08557367       7.44054413       7.50173521    
       10080   6.10852480       7.41036558       7.44904184    
       10140   6.14754105       7.37782478       7.40003538    
       10200   6.18032789       7.34355307       7.35812759    
       10260   6.20459032       7.30970860       7.32303619    
       10320   6.21147537       7.27964687       7.29120255    
       10380   6.21278667       7.25485229       7.25642967    
       10440   6.21639347       7.23476553       7.21408987    
       10500   6.23245907       7.21604204       7.16393423    
       10560   6.25327873       7.19395733       7.10875177    
       10620   6.25819683       7.16572380       7.05202913    
       10680   6.25770473       7.13199568       6.99508572    
       10740   6.27049160       7.09503841       6.93788338    
       10800   6.28065586       7.05604935       4.88112020    
       10860   6.29409838       7.01467037       4.85129595    
       10920   6.29540968       6.97016335       4.82231617    
       10980   6.29540968       6.92257595       4.79615736    
       11040   6.28918028       6.87332392       4.77343273    
       11100   6.31114769       6.82510185       4.75253344    
       11160   6.31737709       6.78036785       4.73026657    
       11220   6.33377028       6.73978186       4.70299196    
       11280   6.34442616       6.70142603       4.66956377    
       11340   6.33983612       6.66147804       4.63160276    
       11400   6.33196735       6.61640406       4.59353638    
       11460   6.34704924       6.56510782       4.56130838    
       11520   6.35081959       6.50936460       4.54098082    
       11580   6.38081980       6.45399618       4.53555584    
       11640   6.39262295       6.40533304       4.54289436    
       11700   6.40409851       6.36868715       4.55749321    
       11760   6.41524601       6.34522676       4.57319784    
       11820   6.42672110       6.33199978       4.58517742    
       11880   6.42622948       6.32439995       4.59124136    
       11940   6.43770504       6.31845713       4.59369421    
       12000   6.44016409       6.31118298       4.59756947    
       12060   6.44180346       6.30099154       4.60694695    
       12120   6.44704914       6.28885221       4.62232065    
       12180   6.44819689       6.27778435       4.64136314    
       12240   6.45508194       6.27040911       4.66117382    
       12300   6.46081972       6.26688099       4.67994547    
       12360   6.46967220       6.26538944       4.69745302    
       12420   6.48967218       6.26406145       4.71472740    
       12480   6.51508188       6.26214075       4.73302317    
       12540   6.54721308       6.26000500       4.75227022    
       12600   6.58737707       6.25869560       4.77059746    
       12660   6.62344265       6.25888729       4.78505373    
       12720   6.64344263       6.25958681       4.79340839    
       12780   6.67622948       6.25803661       4.79627609    
       12840   6.69999981       6.25137138       4.79621506    
       12900   6.69180346       6.23882294       4.79561424    
       12960   6.70262289       6.22229767       4.79587364    
       13020   6.72721291       6.20465088       4.79789734    
       13080   6.74606562       6.18817139       4.80198193    
       13140   6.76360655       6.17432070       4.80840063    
       13200   6.77590179       6.16345644       4.81730509    
       13260   6.77508211       6.15511370       4.82830477    
       13320   6.77393436       6.14894199       4.83989382    
       13380   6.76852465       6.14529085       4.85046244    
       13440   6.77180338       6.14398527       4.85895777    
       13500   6.77737713       6.14360809       4.86550999    
       13560   6.78590155       6.14207315       4.87164783    
       13620   6.78098345       6.13786316       4.87977791    
       13680   6.78540993       6.13115835       4.89191961    
       13740   6.79409838       6.12385273       4.90868807    
       13800   6.78868866       6.11857891       4.92865753    
       13860   6.78540993       6.11732149       4.94915485    
       13920   6.78081989       6.12042093       4.96811342    
       13980   6.79065561       6.12628603       4.98571348    
       14040   6.80540991       6.13258123       5.00454760    
       14100   6.82868862       6.13804340       5.02810764    
       14160   6.84295082       6.14352989       5.05926943    
       14220   6.84508181       6.15168905       5.09936810    
       14280   6.86393452       6.16560984       5.14750051    
       14340   6.89098358       6.18780136       5.20081615    
       14400   6.91918039       6.21930599       6.67406225    
       14460   6.94901657       6.25902796       6.70975208    
       14520   6.96426249       6.30401516       6.74083233    
       14580   6.98180342       6.35029030       6.76767635    
       14640   7.00885248       6.39400053       6.79149437    
       14700   7.03426218       6.43283653       6.81393099    
       14760   7.05000019       6.46674728       6.83670521    
       14820   7.07213116       6.49762630       6.86083317    
       14880   7.08983612       6.52814198       6.88548517    
       14940   7.10950804       6.56052780       6.90843964    
       15000   7.12311459       6.59607363       6.92987061    
       15060   7.13049173       6.63412094       6.95196772    
       15120   7.13016415       6.67151260       6.97584438    
       15180   7.14245892       6.70570326       6.99970913    
       15240   7.14983606       6.73748064       7.01966524    
       15300   7.15639353       6.76869345       7.03243685    
       15360   7.15344286       6.79931927       7.03729391    
       15420   7.16032791       6.82688713       7.03635120    
       15480   7.15213108       6.84861994       7.03371191    
       15540   7.15459013       6.86391163       7.03324509    
       15600   7.14672136       6.87519836       7.03628254    
       15660   7.15360641       6.88645887       7.04135180    
       15720   7.16803265       6.90036297       7.04540157    
       15780   7.17540979       6.91670418       7.04563570    
       15840   7.19180346       6.93336821       7.04034281    
       15900   7.20655727       6.94805956       7.02833796    
       15960   7.20770502       6.95891237       7.00872278    
       16020   7.21032810       6.96463537       6.98147202    
       16080   7.19655752       6.96434450       6.94822693    
       16140   7.19196701       6.95722628       6.91208935    
       16200   7.17311478       6.94264746       6.87660265    
       16260   7.15885258       6.92110205       6.84413671    
       16320   7.14114761       6.89500284       6.81508875    
       16380   7.12278700       6.86786509       6.78845072    
       16440   7.09737682       6.84255743       6.76310968    
       16500   7.07721329       6.82047510       6.73900986    
       16560   7.07557392       6.80136299       6.71691370    
       16620   7.06114769       6.78411722       6.69734669    
       16680   7.04229498       6.76826954       6.67976618    
       16740   7.01885223       6.75458574       6.66292667    
