 20190615
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7260   6.13491821       10.4619102       6.75098848    
        7320   6.12016392       10.4591684       6.76231241    
        7380   6.13557386       10.4515381       6.77787018    
        7440   6.15081978       10.4444647       6.80264616    
        7500   6.16852474       10.4389658       6.83544540    
        7560   6.16983604       10.4372911       6.87171650    
        7620   6.18819666       10.4411287       6.91040611    
        7680   6.18688536       10.4497709       6.95223808    
        7740   6.19327879       10.4621811       6.99669266    
        7800   6.18786907       10.4780140       7.04273510    
        7860   6.20081949       10.4958725       7.08682251    
        7920   6.21393442       10.5135899       7.12572670    
        7980   6.20934439       10.5292034       7.15882111    
        8040   6.23114777       10.5412655       7.19102716    
        8100   6.23557377       10.5498152       7.22621393    
        8160   6.23721313       10.5571699       7.26531315    
        8220   6.24295092       10.5669813       7.30744934    
        8280   6.25065565       10.5803404       7.35135984    
        8340   6.28213120       10.5963469       7.39538288    
        8400   6.31950808       10.6136608       7.43712664    
        8460   6.36131144       10.6305971       7.47493267    
        8520   6.38459015       10.6455679       7.51163101    
        8580   6.40262318       10.6570177       7.55176497    
        8640   6.42885256       10.6644888       7.59755611    
        8700   6.43983603       10.6707945       7.64624357    
        8760   6.45180321       10.6794987       7.69304609    
        8820   6.46360636       10.6919594       7.73458767    
        8880   6.46229506       10.7071743       7.77136803    
        8940   6.47295094       10.7215872       7.80553436    
        9000   6.47213125       10.7321281       7.83870745    
        9060   6.48278666       10.7395697       7.86974859    
        9120   6.51999998       10.7462568       7.89388227    
        9180   6.53311491       10.7521982       7.90773582    
        9240   6.55196714       10.7537556       7.91469765    
        9300   6.56885242       10.7458982       7.92321491    
        9360   6.59229517       10.7280178       7.94133902    
        9420   6.61196709       10.7070007       7.97161198    
        9480   6.62803268       10.6913977       8.01203251    
        9540   6.66163921       10.6856623       8.05686474    
        9600   6.68754101       10.6900444       8.09808826    
        9660   6.70524597       10.7028761       8.12895489    
        9720   6.72688532       10.7201643       8.14850044    
        9780   6.72901630       10.7354031       8.16003227    
        9840   6.71803284       10.7426109       8.16580868    
        9900   6.72918034       10.7392645       8.16322708    
        9960   6.72147560       10.7267342       8.14798641    
       10020   6.70918036       10.7073536       8.11926651    
       10080   6.69901657       10.6800795       8.08093166    
       10140   6.71540976       10.6414700       8.03745365    
       10200   6.71672153       10.5910358       7.99164152    
       10260   6.71704912       10.5320854       7.94470024    
       10320   6.68836069       10.4684029       7.89750290    
       10380   6.67819691       10.4022064       7.85196733    
       10440   6.67573786       10.3346825       7.81073952    
       10500   6.67737722       10.2668629       7.77545071    
       10560   6.68852472       10.2003555       7.74536133    
       10620   6.69229507       10.1380291       7.71704674    
       10680   6.68983603       10.0828524       7.68828583    
       10740   6.70131159       10.0349503       7.65952158    
       10800   6.69672108       9.99127865       7.63245773    
       10860   6.70327854       9.94888878       6.72796154    
       10920   6.70213127       9.90643120       6.72364235    
       10980   6.71557379       9.86437798       6.72813034    
       11040   6.71114731       9.82647419       6.73612595    
       11100   6.71557379       9.79735565       6.74288654    
       11160   6.73524570       9.77727318       6.74476337    
       11220   6.74131155       9.76130772       6.74325752    
       11280   6.74016380       9.74392700       6.74136257    
       11340   6.76098347       9.72325230       6.74302387    
       11400   6.75655746       9.69987011       6.74465704    
       11460   6.77508211       9.67602253       6.74173641    
       11520   6.77606535       9.65406609       6.73243999    
       11580   6.76622963       9.63232040       6.71999359    
       11640   6.78590155       9.60662651       6.70793343    
       11700   6.77885246       9.57556725       6.70002985    
       11760   6.77311468       9.54225063       6.69703102    
       11820   6.76901627       9.51073170       6.69840765    
       11880   6.76852465       9.48354626       6.70145512    
       11940   6.76081944       9.46160030       6.70648527    
       12000   6.72967196       9.44425964       6.71550655    
       12060   6.69360638       9.42963600       6.73338318    
       12120   6.65426207       9.41597366       6.75703716    
       12180   6.62278700       9.40500069       6.77887011    
       12240   6.59901619       9.40155315       6.79472876    
       12300   6.55885267       9.40589905       6.80589342    
       12360   6.53475428       9.41029549       6.81099606    
       12420   6.51999998       9.40783024       6.81171417    
       12480   6.50688505       9.39937878       6.81152391    
       12540   6.47786903       9.38800716       6.81284571    
       12600   6.44540977       9.37450409       6.81567097    
       12660   6.43475389       9.36030769       6.82186651    
       12720   6.40901661       9.34781170       6.83338881    
       12780   6.37098360       9.33804989       6.85210562    
       12840   6.36098337       9.33134460       6.87486458    
       12900   6.33950806       9.32929039       6.89794254    
       12960   6.29934406       9.33370209       6.91747665    
       13020   6.25459003       9.34370804       6.93122482    
       13080   6.21032810       9.35605907       6.93773746    
       13140   6.17049170       9.36636639       6.93682146    
       13200   6.12754107       9.37021732       6.93087387    
       13260   6.09114742       9.36583233       6.92657566    
       13320   6.07229519       9.35454750       6.92877102    
       13380   6.05344248       9.34017277       6.93938875    
       13440   6.04032803       9.32926273       6.95497227    
       13500   6.02885246       9.32610226       6.97005653    
       13560   6.00868845       9.33006096       6.98340559    
       13620   5.98360634       9.33854580       6.99870491    
       13680   5.96098375       9.34872532       7.01912260    
       13740   5.95721292       9.35975552       7.04743528    
       13800   5.93098354       9.37287045       7.08085823    
       13860   5.91049194       9.38962746       7.11392498    
       13920   5.89622974       9.41172314       7.14365196    
       13980   5.88918018       9.43959808       7.16853046    
       14040   5.89737701       9.46848679       7.18616199    
       14100   5.89737701       9.49422550       7.19553661    
       14160   5.89081955       9.51455212       7.19847536    
       14220   5.87934446       9.52661991       7.19964933    
       14280   5.87967205       9.52902603       7.20420456    
       14340   5.89606571       9.52450752       7.21508980    
       14400   5.91737700       9.51890182       7.23037481    
       14460   5.91819668       9.51761246       7.81686974    
       14520   5.92999983       9.52293587       7.82578230    
       14580   5.94459009       9.53284550       7.82775307    
       14640   5.94836044       9.54192257       7.82279491    
       14700   5.94311476       9.54537296       7.81478691    
       14760   5.92508173       9.54227257       7.80663538    
       14820   5.89459038       9.53461552       7.80158138    
       14880   5.89590168       9.52481747       7.80025387    
       14940   5.89344263       9.51532364       7.80334473    
       15000   5.89229488       9.50889397       7.80940342    
       15060   5.88704920       9.50553131       7.82025862    
       15120   5.89245892       9.50405025       7.83721161    
       15180   5.90344286       9.50625420       7.85969305    
       15240   5.89081955       9.51477242       7.88406563    
       15300   5.86950827       9.53089714       7.90956116    
       15360   5.85360670       9.55318451       7.93375063    
       15420   5.86016417       9.57825470       7.95480728    
       15480   5.87540960       9.60388756       7.97095394    
       15540   5.88032770       9.62886715       7.98258305    
       15600   5.88606548       9.65154839       7.98810530    
       15660   5.89754105       9.67114258       7.98564959    
       15720   5.92950821       9.68668938       7.97324467    
       15780   5.95163918       9.69490910       7.95575094    
       15840   5.95114756       9.69158745       7.93937635    
       15900   5.96967220       9.67773914       7.92458057    
       15960   5.98803282       9.66110134       7.90679121    
       16020   6.00278711       9.64700031       7.88772774    
       16080   6.01721334       9.63318825       7.86963511    
       16140   6.02540970       9.61732960       7.85290051    
       16200   6.03852463       9.60113430       7.83571053    
       16260   6.05868864       9.58504105       7.81845331    
       16320   6.07885265       9.56859779       7.80273533    
       16380   6.08360672       9.55226135       7.79276991    
       16440   6.10491800       9.53533936       7.79102993    
       16500   6.11442614       9.51711750       7.79750109    
       16560   6.13672113       9.50008774       7.80744171    
       16620   6.17852449       9.49019623       7.81767559    
       16680   6.20721292       9.49171543       7.82758236    
       16740   6.24868870       9.50269127       7.83699369    
       16800   6.29573774       9.51741409       7.84452868    
       16860   6.34032774       9.53161335       7.84840965    
       16920   6.38573790       9.54421043       7.84831190    
       16980   6.42163944       9.55504227       7.84935093    
       17040   6.45409822       9.56136990       7.85414362    
       17100   6.48016405       9.56198502       7.86105299    
       17160   6.51704931       9.56043243       7.86704302    
       17220   6.52901649       9.56118393       7.87041950    
       17280   6.58114767       9.56700420       7.86996984    
       17340   6.62213135       9.57631207       7.86556530    
       17400   6.66196728       9.58423138       7.85519266    
       17460   6.69475412       9.58685684       7.84114695    
       17520   6.72868872       9.58214283       7.82909441    
       17580   6.75377035       9.57018566       7.82083416    
       17640   6.77590179       9.55579472       7.81486511    
       17700   6.77950811       9.54352474       7.81159258    
       17760   6.80049181       9.53531456       7.81198740    
       17820   6.83360672       9.53055477       7.81432533    
       17880   6.87049198       9.52763844       7.81722403    
       17940   6.86918020       9.52589130       7.82464647    
       18000   6.85721302       9.52438450       7.83708477    
       18060   6.83819675       9.52152824       6.79884052    
       18120   6.85622931       9.51987934       6.83061790    
       18180   6.85672140       9.52409935       6.86330986    
       18240   6.86622953       9.53419018       6.89508724    
       18300   6.88836050       9.54860497       6.92772341    
       18360   6.91032791       9.56577682       6.96358156    
       18420   6.93901634       9.58324432       7.00010300    
       18480   6.96131134       9.60065365       7.03414011    
       18540   6.98180342       9.61963367       7.06347132    
       18600   7.00852442       9.63933754       7.08531523    
       18660   7.03770494       9.65725613       7.09797716    
       18720   7.06344271       9.67010784       7.10239029    
       18780   7.07114744       9.67474651       7.10141993    
