 20180909
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7200   7.84364414       9.79248619       8.12853718    
        7260   7.82042360       9.82156086       8.14729214    
        7320   7.84330511       9.84855556       8.15803623    
        7380   7.80483055       9.86821747       8.16305733    
        7440   7.82635593       9.87784672       8.16657925    
        7500   7.85008478       9.87992764       8.17513371    
        7560   7.86194897       9.87968445       8.19672394    
        7620   7.88364410       9.88140202       8.23467255    
        7680   7.88398314       9.88981533       8.27795029    
        7740   7.88652563       9.91126537       8.31547737    
        7800   7.91279650       9.94386005       8.35873985    
        7860   7.92855930       9.97509289       8.41732121    
        7920   7.90500021       10.0029163       8.48173618    
        7980   7.90839005       10.0411825       8.54253864    
        8040   7.93177986       10.0921507       8.59263992    
        8100   7.99110174       10.1476374       8.63603020    
        8160   8.00855923       10.1988420       8.68944263    
        8220   8.03601742       10.2390642       8.75927258    
        8280   8.03211880       10.2756052       8.83488083    
        8340   8.02110195       10.3238583       8.90413284    
        8400   8.04008484       10.3851576       8.96265984    
        8460   8.02771187       10.4506226       9.01324749    
        8520   8.03432178       10.5113678       9.06012821    
        8580   8.05449200       10.5660133       9.10410118    
        8640   8.07449150       10.6152525       9.14396381    
        8700   8.08889866       10.6573505       9.17705250    
        8760   8.12652588       10.6915445       9.20345783    
        8820   8.15822029       10.7183075       9.22294617    
        8880   8.18144035       10.7390432       9.23792934    
        8940   8.19499969       10.7545891       9.25338554    
        9000   8.18805122       10.7653513       9.27352810    
        9060   8.22025394       10.7747602       9.29868984    
        9120   8.24076271       10.7869720       9.32878113    
        9180   8.29127121       10.8030405       9.36365700    
        9240   8.34127140       10.8223410       9.40236282    
        9300   8.39161015       10.8451910       9.44287682    
        9360   8.45686436       10.8726768       9.48246765    
        9420   8.48279667       10.9042778       9.51898289    
        9480   8.52601719       10.9383154       9.55331135    
        9540   8.56466103       10.9725237       9.58840656    
        9600   8.59338951       11.0053320       9.62508869    
        9660   8.60266685       11.0377398       9.66310024    
        9720   8.62433338       11.0713644       9.69846249    
        9780   8.63116646       11.1056566       9.72598457    
        9840   8.65366650       11.1391287       9.74124146    
        9900   8.67199993       11.1693811       9.74117184    
        9960   8.67650032       11.1911383       9.72588158    
       10020   8.70899963       11.1976366       9.70494080    
       10080   8.75650024       11.1851187       9.69062042    
       10140   8.80533314       11.1564074       9.69008350    
       10200   8.85983372       11.1226778       9.70633698    
       10260   8.90783310       11.0960064       9.73580170    
       10320   8.93033314       11.0846119       9.77222347    
       10380   8.96700001       11.0936899       9.81019497    
       10440   8.98360634       11.1206684       9.84743786    
       10500   9.02704906       11.1549749       9.88925648    
       10560   9.07590199       11.1885004       9.94287777    
       10620   9.11245918       11.2199669       10.0104904    
       10680   9.16049194       11.2550907       10.0890179    
       10740   9.19819641       11.3016462       10.1767664    
       10800   9.24213123       11.3630514       9.63790607    
       10860   9.32819653       11.4368086       9.72976017    
       10920   9.41508198       11.5194960       9.81473064    
       10980   9.45196724       11.6088228       9.89287949    
       11040   9.53672123       11.6989193       9.96861458    
       11100   9.58803272       11.7824192       10.0463762    
       11160   9.62786865       11.8582592       10.1242533    
       11220   9.65868855       11.9310112       10.1970234    
       11280   9.68688488       12.0047064       10.2613049    
       11340   9.73196697       12.0782270       10.3154497    
       11400   9.79918003       12.1467600       10.3592234    
       11460   9.85213089       12.2070045       10.3907881    
       11520   9.90163898       12.2575140       10.4130840    
       11580   9.98803234       12.2962189       10.4351416    
       11640   10.0495081       12.3214474       10.4627237    
       11700   10.0954094       12.3365908       10.4949265    
       11760   10.1118031       12.3504009       10.5226641    
       11820   10.1522951       12.3706379       10.5366116    
       11880   10.1859016       12.3961639       10.5334158    
       11940   10.2442627       12.4175386       10.5179186    
       12000   10.2913113       12.4253664       10.4964523    
       12060   10.3303280       12.4173965       10.4751234    
       12120   10.4108200       12.3986578       10.4606810    
       12180   10.4732790       12.3753147       10.4549656    
       12240   10.5172129       12.3525829       10.4518328    
       12300   10.5642624       12.3337412       10.4444847    
       12360   10.5998363       12.3196478       10.4312410    
       12420   10.6240988       12.3072367       10.4123058    
       12480   10.6577053       12.2916079       10.3875284    
       12540   10.7057381       12.2714272       10.3566656    
       12600   10.7480326       12.2470541       10.3210440    
       12660   10.8244267       12.2182264       10.2821217    
       12720   10.8291807       12.1838188       10.2412806    
       12780   10.8434429       12.1438198       10.1990738    
       12840   10.8544264       12.0982285       10.1563463    
       12900   10.8577051       12.0482798       10.1152887    
       12960   10.8568850       11.9954290       10.0768108    
       13020   10.8672132       11.9416647       10.0408220    
       13080   10.8865576       11.8896866       10.0126009    
       13140   10.9101639       11.8417578       9.99753857    
       13200   10.9167213       11.7984571       9.99345684    
       13260   10.9208193       11.7616339       9.99599457    
       13320   10.9672127       11.7362022       10.0042000    
       13380   10.9996719       11.7234564       10.0190125    
       13440   11.0463934       11.7184305       10.0425825    
       13500   11.0688524       11.7189817       10.0762138    
       13560   11.1159019       11.7277699       10.1140032    
       13620   11.1749182       11.7461367       10.1465235    
       13680   11.2178688       11.7733345       10.1680889    
       13740   11.2698364       11.8054323       10.1798801    
       13800   11.3088522       11.8320951       10.1820955    
       13860   11.3516397       11.8441267       10.1711082    
       13920   11.3762293       11.8418322       10.1490698    
       13980   11.3883333       11.8294601       10.1196060    
       14040   11.4253330       11.8100910       10.0867586    
       14100   11.4653330       11.7854214       10.0572710    
       14160   11.4928331       11.7546654       10.0299492    
       14220   11.5089998       11.7174606       9.99531746    
       14280   11.5419998       11.6770668       9.95058918    
       14340   11.5885000       11.6356544       9.90426636    
       14400   11.6351671       11.5893278       9.94289112    
       14460   11.6796665       11.5348949       9.90271473    
       14520   11.7071667       11.4766312       9.87045574    
       14580   11.7205000       11.4201212       9.84360695    
       14640   11.7458334       11.3701067       9.81731892    
       14700   11.7671671       11.3315916       9.79029846    
       14760   11.7725000       11.3017817       9.75882435    
       14820   11.8008337       11.2720060       9.72394943    
       14880   11.8391666       11.2390652       9.69539738    
       14940   11.8780003       11.2032290       9.67783356    
       15000   11.9060001       11.1649046       9.66988564    
       15060   11.9198332       11.1303921       9.67098427    
       15120   11.9534998       11.1071081       9.68092251    
       15180   11.9718332       11.0948181       9.69355011    
       15240   11.9914999       11.0912676       9.70389366    
       15300   11.9870005       11.0948629       9.70699024    
       15360   11.9836664       11.0992641       9.69942856    
       15420   11.9761667       11.0998917       9.68888664    
       15480   11.9628334       11.0965805       9.68353176    
       15540   11.9353333       11.0881338       9.68266487    
       15600   11.9289999       11.0782022       9.68760967    
       15660   11.9203329       11.0735455       9.70343113    
       15720   11.9186668       11.0739994       9.72974777    
       15780   11.9020004       11.0774708       9.75993538    
       15840   11.9110003       11.0880489       9.79013252    
       15900   11.9209995       11.1073313       9.81997585    
       15960   11.9364996       11.1293936       9.84530640    
       16020   11.9160004       11.1513910       9.86593151    
       16080   11.9051666       11.1765146       9.89087200    
       16140   11.9093332       11.2020311       9.92756462    
       16200   11.9173336       11.2230511       9.97785854    
       16260   11.9139996       11.2452745       10.0400219    
       16320   11.9130001       11.2779627       10.1019325    
       16380   11.9043331       11.3235722       10.1530266    
       16440   11.9093332       11.3812819       10.1949539    
       16500   11.9348335       11.4425430       10.2311039    
       16560   11.9378338       11.4941854       10.2613935    
       16620   11.9449997       11.5332594       10.2846899    
       16680   11.9558334       11.5637121       10.3004398    
       16740   11.9870005       11.5881176       10.3085699    
       16800   12.0036669       11.6077499       10.3089371    
       16860   12.0191669       11.6196766       10.3043232    
       16920   12.0293331       11.6192617       10.3006964    
       16980   12.0330000       11.6095438       10.3013554    
       17040   12.0316668       11.5966597       10.3037949    
       17100   12.0391665       11.5835152       10.3022451    
       17160   12.0433331       11.5730658       10.2930536    
       17220   12.0621662       11.5668039       10.2841549    
       17280   12.0696669       11.5590830       10.2887421    
       17340   12.0873337       11.5457735       10.3028507    
       17400   12.0970001       11.5330505       10.3127441    
       17460   12.1014996       11.5313864       10.3185015    
       17520   12.1090002       11.5393410       10.3269196    
       17580   12.1128817       11.5442352       10.3391809    
       17640   12.1260004       11.5452089       10.3544798    
       17700   12.1315002       11.5516129       10.3702202    
       17760   12.1376667       11.5657492       10.3819218    
       17820   12.1304998       11.5832834       10.3865452    
       17880   12.1309996       11.5963240       10.3827887    
       17940   12.1576662       11.6005058       10.3726444    
       18000   12.1576662       11.6000929       13.1520128    
       18060   12.1409998       11.5968075       13.1329775    
       18120   12.1318331       11.5836983       13.1093435    
       18180   12.1265001       11.5623512       13.0882654    
