 20190114
 Seconds  Measures(WS-m/s)  Meso-NH(WS-m/s)  FORECAST_AR(WS-m/s)
        7200   5.51688528       8.03328228       5.88304377    
        7260   5.52262306       8.03044891       5.88026381    
        7320   5.51163912       8.02511883       5.87848473    
        7380   5.51491785       8.01266193       5.88005877    
        7440   5.50344276       7.99414921       5.88646078    
        7500   5.46983624       7.97424459       5.89793968    
        7560   5.45557356       7.95752382       5.91003132    
        7620   5.42819691       7.94641876       5.91395569    
        7680   5.43065596       7.94049788       5.90261650    
        7740   5.43557358       7.93538332       5.87745857    
        7800   5.39131165       7.92327213       5.84915590    
        7860   5.39131165       7.89784098       5.83049011    
        7920   5.40803289       7.86010790       5.82743502    
        7980   5.41737700       7.81965208       5.83541965    
        8040   5.39475393       7.78797102       5.84403896    
        8100   5.37836075       7.76984262       5.84580421    
        8160   5.37426233       7.76083565       5.84238720    
        8220   5.35737705       7.75295591       5.84127188    
        8280   5.35573769       7.74186754       5.84687901    
        8340   5.34311485       7.72978020       5.85768127    
        8400   5.32918024       7.72115850       5.86912966    
        8460   5.32688522       7.71716642       5.87744379    
        8520   5.31918049       7.71634293       5.88262081    
        8580   5.29426241       7.71551752       5.88861609    
        8640   5.25819683       7.71201706       5.89796066    
        8700   5.25163937       7.70677471       5.90998459    
        8760   5.25852442       7.70288324       5.92287493    
        8820   5.25983620       7.70149517       5.93552113    
        8880   5.25295067       7.70122814       5.94753981    
        8940   5.25704908       7.70221853       5.95522261    
        9000   5.23901653       7.70518684       5.95320129    
        9060   5.23377037       7.70876646       5.94058180    
        9120   5.22393465       7.70750761       5.92074108    
        9180   5.19360638       7.69538021       5.89388990    
        9240   5.17475414       7.67180204       5.85706520    
        9300   5.15967226       7.63939762       5.81041145    
        9360   5.10524607       7.59873247       5.75825453    
        9420   5.08475399       7.54937792       5.70464563    
        9480   5.04245901       7.49434900       5.65131569    
        9540   5.03377056       7.43790960       5.59893751    
        9600   5.03475428       7.38134766       5.54873133    
        9660   5.00114775       7.32336569       5.50151968    
        9720   4.96868849       7.26336622       5.45824671    
        9780   4.92655754       7.20266342       5.42040443    
        9840   4.90442610       7.14275885       5.38756371    
        9900   4.88475418       7.08607769       5.35762978    
        9960   4.87491798       7.03558445       5.32785225    
       10020   4.85770512       6.99209738       5.29704094    
       10080   4.84655714       6.95318842       5.26703024    
       10140   4.82229519       6.91507053       5.24151897    
       10200   4.79491806       6.87594700       5.22231293    
       10260   4.77262306       6.83858013       5.20649815    
       10320   4.74590158       6.80801535       5.18960333    
       10380   4.73360634       6.78605223       5.17027044    
       10440   4.68114758       6.76835394       5.14972734    
       10500   4.65655756       6.74782896       5.12933826    
       10560   4.63245916       6.72118568       5.11013699    
       10620   4.59229517       6.69106340       5.09298563    
       10680   4.54737711       6.66020346       5.07969189    
       10740   4.54360676       6.63032866       5.07221508    
       10800   4.50426245       6.60410404       4.64060926    
       10860   4.46032810       6.58519554       4.64841557    
       10920   4.41901636       6.57542276       4.65720987    
       10980   4.39032793       6.57290554       4.66298866    
       11040   4.36081982       6.57314730       4.66511059    
       11100   4.31360674       6.57159948       4.66666222    
       11160   4.28606558       6.56530905       4.66928625    
       11220   4.24672127       6.55421543       4.67278862    
       11280   4.21934414       6.54105663       4.67955637    
       11340   4.15868855       6.53005362       4.69135141    
       11400   4.11688519       6.52440977       4.70427895    
       11460   4.09377050       6.52607536       4.71150637    
       11520   4.05737686       6.53458691       4.70837021    
       11580   4.00409842       6.54339504       4.69389439    
       11640   3.94475412       6.54348373       4.67095947    
       11700   3.87770486       6.53015280       4.64441156    
       11760   3.82819676       6.50440359       4.61854124    
       11820   3.76049185       6.47103357       4.59466839    
       11880   3.71049190       6.43610239       4.57140112    
       11940   3.66655731       6.40360308       4.54698324    
       12000   3.63655734       6.37342405       4.52207661    
       12060   3.61065578       6.34282637       4.49934340    
       12120   3.58852458       6.30977249       4.48080492    
       12180   3.56590176       6.27559233       4.46567202    
       12240   3.55311465       6.24361563       4.45116711    
       12300   3.54688525       6.21594000       4.43541718    
       12360   3.51409841       6.19183683       4.41794586    
       12420   3.47114754       6.16853762       4.39989138    
       12480   3.44163942       6.14384747       4.38381767    
       12540   3.43377042       6.11675501       4.37206554    
       12600   3.41049170       6.08931971       4.36683798    
       12660   3.40704918       6.06472254       4.36919403    
       12720   3.38655734       6.04594564       4.37867546    
       12780   3.37295079       6.03492117       4.39250994    
       12840   3.37262297       6.03109026       4.40827847    
       12900   3.36065578       6.03249359       4.42423725    
       12960   3.34999990       6.03768921       4.43911600    
       13020   3.35032797       6.04613590       4.45311022    
       13080   3.34459019       6.05734110       4.46725798    
       13140   3.35688519       6.07020569       4.48188210    
